Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,X1,X2,X3
sat_fat,Male,OTH,45-54,24,2807268,g/day,CED,MJ,2539768.51664896,2539768.51664896,2539768.51664896
sat_fat,Male,OTH,45-54,24,2807268,g/day,Food_price,USD,347693.892401459,347693.892401459,347693.892401459
sat_fat,Male,OTH,45-54,24,2807268,g/day,FL,mrh-eq,70099.4459868527,70099.4459868527,70099.4459868527
added_sugar,Female,NHW,55-64,25,16626401,tsp eq/day,CED,MJ,4478233.64227953,4478233.64227953,4478233.64227953
added_sugar,Female,NHW,55-64,25,16626401,tsp eq/day,Food_price,USD,7828868.65120029,7828868.65120029,7828868.65120029
added_sugar,Female,NHW,55-64,25,16626401,tsp eq/day,FL,mrh-eq,215890.567061153,215890.567061153,215890.567061153
oil,Female,NHW,55-64,25,16626401,g/day,CED,MJ,4971638.5963585,4971638.5963585,4971638.5963585
oil,Female,NHW,55-64,25,16626401,g/day,Food_price,USD,4167896.59268609,4167896.59268609,4167896.59268609
oil,Female,NHW,55-64,25,16626401,g/day,FL,mrh-eq,257987.206199944,257987.206199944,257987.206199944
sat_fat,Female,NHW,55-64,25,16626401,g/day,CED,MJ,15214866.1886791,15214866.1886791,15214866.1886791
sat_fat,Female,NHW,55-64,25,16626401,g/day,Food_price,USD,1561520.78425839,1561520.78425839,1561520.78425839
sat_fat,Female,NHW,55-64,25,16626401,g/day,FL,mrh-eq,408410.072803469,408410.072803469,408410.072803469
added_sugar,Female,NHB,55-64,26,3005374,tsp eq/day,CED,MJ,814907.018694779,814907.018694779,814907.018694779
added_sugar,Female,NHB,55-64,26,3005374,tsp eq/day,Food_price,USD,1429684.4968514,1429684.4968514,1429684.4968514
added_sugar,Female,NHB,55-64,26,3005374,tsp eq/day,FL,mrh-eq,36774.1321918695,36774.1321918695,36774.1321918695
oil,Female,NHB,55-64,26,3005374,g/day,CED,MJ,896934.625780622,896934.625780622,896934.625780622
oil,Female,NHB,55-64,26,3005374,g/day,Food_price,USD,705068.659649475,705068.659649475,705068.659649475
oil,Female,NHB,55-64,26,3005374,g/day,FL,mrh-eq,44569.5649141056,44569.5649141056,44569.5649141056
sat_fat,Female,NHB,55-64,26,3005374,g/day,CED,MJ,2546575.28642524,2546575.28642524,2546575.28642524
sat_fat,Female,NHB,55-64,26,3005374,g/day,Food_price,USD,309279.981451206,309279.981451206,309279.981451206
sat_fat,Female,NHB,55-64,26,3005374,g/day,FL,mrh-eq,68825.3428022166,68825.3428022166,68825.3428022166
