age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
75+,Female,HIS,oil,FL,mrh-eq,-807.7213262728282,-731.866353041121,-706.9328221693056,-749.7335257989777,55.257277022336915,0,0,0,0,0,-807.7213262728282,-731.866353041121,-706.9328221693056,-749.7335257989777,55.257277022336915,-1914031.5788455673,-1734280.4574434129,-1675196.2610647085,-1776619.7293814656,130941.41474487483,-677.6672981976534,-614.02599878813,-593.107102690141,-629.0163157395456,46.360110111588234,-130.05402807517484,-117.84035425299061,-113.82571947916429,-120.71721005943198,8.897166910748812,10716.973983302787,10741.9075141746,10817.762487406304,10759.774686932456,55.25727702233428,10010.04116113348,10010.04116113348,10010.04116113348,10010.04116113348,0,8991.396621445952,9012.31551754394,9075.956816953465,9027.305834495355,46.36011011158849,8398.28951875581,8398.28951875581,8398.28951875581,8398.28951875581,0,1725.5773618568394,1729.591996630662,1741.8056704528453,1732.4688524371043,8.897166910746744,1611.751642377672,1611.751642377672,1611.751642377672,1611.7516423776717,0,0,0,0,0,0,-130.05402807517484,-117.84035425299061,-113.82571947916429,-120.71721005943198,8.897166910748812,0,0,0,0,0,0,0,0,0,0,1725.5773618568394,1729.591996630662,1741.8056704528453,1732.4688524371043,8.897166910746744,1611.751642377672,1611.751642377672,1611.751642377672,1611.7516423776717,0
75+,Female,HIS,oil,Food_price,USD,-20846.58993225231,-14083.73188774895,-13165.371427109772,-16134.432794367962,4415.634787862429,0,0,0,0,0,-20846.58993225231,-14083.73188774895,-13165.371427109772,-16134.432794367962,4415.634787862429,-1914031.5788455673,-1734280.4574434129,-1675196.2610647085,-1776619.7293814656,130941.41474487483,-17490.007774354657,-11816.061092445641,-11045.569052815245,-13536.571493245157,3704.6580289345643,-3356.58215789762,-2267.670795303291,-2119.802374294492,-2597.8613011227753,710.976758927859,208674.01407050065,209592.3745311393,216355.23257564285,211643.07543775858,4415.634787862351,195508.6426433906,195508.6426433906,195508.6426433906,195508.6426433906,0,175074.68321004795,175845.1752496787,181519.12193158784,177565.68565047812,3704.658028934779,164029.1141572332,164029.1141572332,164029.1141572332,164029.1141572332,0,33599.33086045234,33747.199281461166,34836.110644055516,34077.38978728065,710.9767589278805,31479.528486157862,31479.528486157862,31479.528486157862,31479.528486157866,0,0,0,0,0,0,-3356.58215789762,-2267.670795303291,-2119.802374294492,-2597.8613011227753,710.976758927859,0,0,0,0,0,0,0,0,0,0,33599.33086045234,33747.199281461166,34836.110644055516,34077.38978728065,710.9767589278805,31479.528486157862,31479.528486157862,31479.528486157862,31479.528486157866,0
75+,Female,HIS,sat_fat,CED,MJ,-656637.4372727486,-586424.784696377,-581349.9186261144,-609280.1483827311,44293.533836076494,0,0,0,0,0,-656637.4372727486,-586424.784696377,-581349.9186261144,-609280.1483827311,44293.533836076494,-12330453.717601962,-11011988.132424839,-10916691.401458206,-11441170.186533784,831751.79780059,-512532.06567305635,-457728.251850293,-453767.11372084264,-475567.78718128003,34572.893813749826,-144105.371599692,-128696.5328460838,-127582.80490527184,-133712.3612014509,9720.6400223266,1251691.1876146663,1256766.0536849299,1326978.7062612998,1279621.417371283,44293.53383607575,670341.268988553,670341.268988553,670341.268988553,670341.268988553,0,976995.5740528897,980956.71218234,1035760.5260051034,998796.2475133272,34572.89381374978,523228.46033204696,523228.46033204696,523228.46033204696,523228.46033204696,0,274695.61356177746,275809.34150259,291218.18025619804,280825.1698579569,9720.640022326683,147112.8086565059,147112.8086565059,147112.8086565059,147112.8086565059,0,0,0,0,0,0,-144105.371599692,-128696.5328460838,-127582.80490527184,-133712.3612014509,9720.6400223266,0,0,0,0,0,0,0,0,0,0,274695.61356177746,275809.34150259,291218.18025619804,280825.1698579569,9720.640022326683,147112.8086565059,147112.8086565059,147112.8086565059,147112.8086565059,0
75+,Female,HIS,sat_fat,FL,mrh-eq,-17482.265246260715,-15612.92891800953,-15477.816069284247,-16221.428384509845,1179.2676799432775,0,0,0,0,0,-17482.265246260715,-15612.92891800953,-15477.816069284247,-16221.428384509845,1179.2676799432775,-12330453.717601962,-11011988.132424839,-10916691.401458206,-11441170.186533784,831751.79780059,-13645.614780243548,-12186.5222043838,-12081.061163746599,-12661.480637795219,920.466098450194,-3836.6504660171117,-3426.40671362572,-3396.754905537665,-3559.94774671461,258.801581493049,33324.93109008849,33460.043938813775,35329.38026706486,34068.543405314056,1179.267679943219,17847.11502080424,17847.11502080424,17847.11502080424,17847.11502080424,0,26011.455942803248,26116.91698344046,27576.00955930023,26591.875416851883,920.4660984502101,13930.394779056682,13930.394779056682,13930.394779056682,13930.394779056682,0,7313.475147285249,7343.1269553733,7753.370707764688,7476.667988462189,258.80158149304503,3916.720241747573,3916.720241747573,3916.720241747573,3916.720241747573,0,0,0,0,0,0,-3836.6504660171117,-3426.40671362572,-3396.754905537665,-3559.94774671461,258.801581493049,0,0,0,0,0,0,0,0,0,0,7313.475147285249,7343.1269553733,7753.370707764688,7476.667988462189,258.80158149304503,3916.720241747573,3916.720241747573,3916.720241747573,3916.720241747573,0
75+,Female,HIS,sat_fat,Food_price,USD,-66517.4711896747,-59058.911841527675,-58192.16954973791,-61371.8301069162,4817.864515966507,0,0,0,0,0,-66517.4711896747,-59058.911841527675,-58192.16954973791,-61371.8301069162,4817.864515966507,-12330453.717601962,-11011988.132424839,-10916691.401458206,-11441170.186533784,831751.79780059,-51919.57536534895,-46097.868266941325,-45421.34086840886,-47903.19447742383,3760.538026520682,-14597.895824325848,-12961.04357458635,-12770.828681329056,-13468.635629492388,1057.3264894458812,124864.89248956506,125731.6347813546,133190.19412950223,128044.55304674339,4817.864515966793,66672.72293982714,66672.72293982714,66672.72293982714,66672.72293982714,0,97462.09650111418,98138.62389964673,103960.33099805425,99943.95011012918,3760.5380265206527,52040.75563270531,52040.75563270531,52040.75563270531,52040.75563270531,0,27402.795988450882,27593.01088170809,29229.86313144758,28100.602936614156,1057.3264894458455,14631.96730712173,14631.96730712173,14631.96730712173,14631.967307121731,0,0,0,0,0,0,-14597.895824325848,-12961.04357458635,-12770.828681329056,-13468.635629492388,1057.3264894458812,0,0,0,0,0,0,0,0,0,0,27402.795988450882,27593.01088170809,29229.86313144758,28100.602936614156,1057.3264894458455,14631.96730712173,14631.96730712173,14631.96730712173,14631.967307121731,0
75+,Female,NHB,added_sugar,CED,MJ,-521850.93402490055,-509082.418649265,-468914.1307596432,-499468.4633811997,29078.90839665858,0,0,0,0,0,-521850.93402490055,-509082.418649265,-468914.1307596432,-499468.4633811997,29078.90839665858,-20645588.147380542,-20140437.16936913,-18551290.01204123,-19760087.632766854,1150426.544037164,-347708.28217106033,-339200.64472583274,-312436.59110590245,-332794.88466453354,19375.221211215656,-174142.65185384086,-169881.7739234317,-156477.53965373992,-166673.57871666588,9703.687185443609,807319.4178549453,847487.705744568,860256.2211202036,837873.7504765025,29078.908396659124,338405.28709530307,338405.28709530307,338405.28709530307,338405.28709530307,0,537915.38855862,564679.442178551,573187.0796237779,558273.6821172513,19375.221211215827,225478.7974527178,225478.7974527178,225478.7974527178,225478.7974527178,0,269404.0292963252,282808.26356601703,287069.1414964252,279600.06835925084,9703.68718544321,112926.489642585,112926.489642585,112926.489642585,112926.489642585,0,0,0,0,0,0,-174142.65185384086,-169881.7739234317,-156477.53965373992,-166673.57871666588,9703.687185443609,0,0,0,0,0,0,0,0,0,0,269404.0292963252,282808.26356601703,287069.1414964252,279600.06835925084,9703.68718544321,112926.489642585,112926.489642585,112926.489642585,112926.489642585,0
75+,Female,NHB,added_sugar,FL,mrh-eq,-26596.121499983077,-25945.37439163617,-23898.19847318187,-25455.399370545856,1482.0059338391627,0,0,0,0,0,-26596.121499983077,-25945.37439163617,-23898.19847318187,-25455.399370545856,1482.0059338391627,-20645588.147380542,-20140437.16936913,-18551290.01204123,-19760087.632766854,1150426.544037164,-17720.94503663504,-17287.35347931823,-15923.32406881655,-16960.8840571481,987.4577275317507,-8875.176463348042,-8658.02091231796,-7974.8744043652705,-8494.515313397746,494.5482063074449,41145.01656816269,43192.1924866171,43842.93959496387,42702.2174655267,1482.0059338391725,17246.81809498083,17246.81809498083,17246.81809498083,17246.81809498083,0,27414.846075820184,28778.87548632186,29212.467043638666,28452.406064151728,987.4577275317492,11491.522007003648,11491.522007003648,11491.522007003648,11491.52200700365,0,13730.170492342517,14413.31700029514,14630.472551325242,14249.811401374956,494.54820630741347,5755.296087977231,5755.296087977231,5755.296087977231,5755.296087977232,0,0,0,0,0,0,-8875.176463348042,-8658.02091231796,-7974.8744043652705,-8494.515313397746,494.5482063074449,0,0,0,0,0,0,0,0,0,0,13730.170492342517,14413.31700029514,14630.472551325242,14249.811401374956,494.54820630741347,5755.296087977231,5755.296087977231,5755.296087977231,5755.296087977232,0
75+,Female,NHB,added_sugar,Food_price,USD,-743822.6337653289,-743589.381157889,-686233.1142687177,-723546.2182520184,34928.626643546966,0,0,0,0,0,-743822.6337653289,-743589.381157889,-686233.1142687177,-723546.2182520184,34928.626643546966,-20645588.147380542,-20140437.16936913,-18551290.01204123,-19760087.632766854,1150426.544037164,-495607.6024080768,-495452.186640552,-457235.8153906977,-482097.46541868197,23272.877323704728,-248215.0313572525,-248137.194517338,-228997.29887802014,-241448.75283333682,11655.749319842635,1171634.4010675969,1228990.667956769,1229223.9205642089,1208947.505050898,34928.626643547505,485401.28679888,485401.28679888,485401.28679888,485401.28679888,0,780657.7671245376,818874.138374392,819029.5541419149,805519.4171525212,23272.8773237042,323421.95173384,323421.95173384,323421.95173384,323421.95173384,0,390976.6339430601,410116.529582377,410194.366422293,403428.0878983767,11655.749319842476,161979.3350650402,161979.3350650402,161979.3350650402,161979.3350650402,0,0,0,0,0,0,-248215.0313572525,-248137.194517338,-228997.29887802014,-241448.75283333682,11655.749319842635,0,0,0,0,0,0,0,0,0,0,390976.6339430601,410116.529582377,410194.366422293,403428.0878983767,11655.749319842476,161979.3350650402,161979.3350650402,161979.3350650402,161979.3350650402,0
75+,Female,NHB,oil,CED,MJ,-70167.69169185465,-42981.014465425105,-38376.92762967835,-50904.73039198047,18084.472527676044,0,0,0,0,0,-70167.69169185465,-42981.014465425105,-38376.92762967835,-50904.73039198047,18084.472527676044,-7675891.023031231,-4701844.611688009,-4198187.330685158,-5568647.81531621,1978324.168636687,-58698.14866006188,-35955.3794035477,-32103.872149820047,-42583.89238698157,15128.402135987048,-11469.543031792673,-7025.63506187741,-6273.055479858201,-8320.838004998834,2956.0703916889784,406992.12125581916,411596.208091566,438782.8853179946,419519.92401812103,18084.472527675494,368615.1936261398,368615.1936261398,368615.1936261398,368615.1936261398,0,340465.58267672395,344317.0899304513,367059.85918696556,350945.6029138853,15128.402135986988,308361.7105269041,308361.7105269041,308361.7105269041,308361.7105269041,0,66526.53857909482,67279.11816111399,71723.02613102927,68574.32110423542,2956.0703916889715,60253.4830992366,60253.4830992366,60253.4830992366,60253.4830992366,0,0,0,0,0,0,-11469.543031792673,-7025.63506187741,-6273.055479858201,-8320.838004998834,2956.0703916889784,0,0,0,0,0,0,0,0,0,0,66526.53857909482,67279.11816111399,71723.02613102927,68574.32110423542,2956.0703916889715,60253.4830992366,60253.4830992366,60253.4830992366,60253.4830992366,0
75+,Female,NHB,oil,FL,mrh-eq,-3208.5224476270514,-1965.371047685594,-1754.8423042263967,-2327.6947868021766,826.9395024901316,0,0,0,0,0,-3208.5224476270514,-1965.371047685594,-1754.8423042263967,-2327.6947868021766,826.9395024901316,-7675891.023031231,-4701844.611688009,-4198187.330685158,-5568647.81531621,1978324.168636687,-2684.060470979149,-1644.113396744706,-1467.9974781100557,-1947.212047832353,691.7687710636005,-524.4619766479118,-321.257650940884,-286.8448261163396,-380.48273896982556,135.17073142653814,18610.322294644233,18820.85103810343,20064.002438044918,19183.17477722002,826.9395024901509,16855.47999041789,16855.47999041789,16855.47999041789,16855.47999041789,0,15568.297008543339,15744.41292717802,16784.360001412475,16047.51157826566,691.7687710636186,14100.29953043333,14100.29953043333,14100.29953043333,14100.29953043333,0,3042.025286100891,3076.438110925429,3279.642436632463,3135.663198954375,135.17073142653945,2755.180459984551,2755.180459984551,2755.180459984551,2755.180459984551,0,0,0,0,0,0,-524.4619766479118,-321.257650940884,-286.8448261163396,-380.48273896982556,135.17073142653814,0,0,0,0,0,0,0,0,0,0,3042.025286100891,3076.438110925429,3279.642436632463,3135.663198954375,135.17073142653945,2755.180459984551,2755.180459984551,2755.180459984551,2755.180459984551,0
75+,Female,NHB,oil,Food_price,USD,-62893.593124629624,-29647.6527504797,-26868.823202360705,-40337.867075402835,21099.940235138052,0,0,0,0,0,-62893.593124629624,-29647.6527504797,-26868.823202360705,-40337.867075402835,21099.940235138052,-7675891.023031231,-4701844.611688009,-4198187.330685158,-5568647.81531621,1978324.168636687,-52613.06721058225,-24801.4761011665,-22476.871343854873,-33744.278329974964,17650.96440794461,-10280.52591404737,-4846.17664931321,-4391.951858505869,-6593.588745427883,3448.975827193426,335500.3771126601,338279.206660779,371525.14703492937,348969.42098570237,21099.940235138303,308631.5539103,308631.5539103,308631.5539103,308631.5539103,0,280659.8098986899,282984.414656001,310796.0057654169,291927.2168848097,17650.964407944484,258182.938554835,258182.938554835,258182.938554835,258182.938554835,0,54840.56721397082,55294.7920047781,60729.141269512365,57042.20410089283,3448.975827193468,50448.6153554649,50448.6153554649,50448.6153554649,50448.6153554649,0,0,0,0,0,0,-10280.52591404737,-4846.17664931321,-4391.951858505869,-6593.588745427883,3448.975827193426,0,0,0,0,0,0,0,0,0,0,54840.56721397082,55294.7920047781,60729.141269512365,57042.20410089283,3448.975827193468,50448.6153554649,50448.6153554649,50448.6153554649,50448.6153554649,0
75+,Female,NHB,sat_fat,CED,MJ,-888876.8191111761,-861799.608215888,-765800.3913969285,-837616.4482426699,68078.53815326991,0,0,0,0,0,-888876.8191111761,-861799.608215888,-765800.3913969285,-837616.4482426699,68078.53815326991,-19459431.38253871,-18866652.81511668,-16765022.834109876,-18337231.266490445,1490386.0842515735,-686767.7154868891,-665847.207865925,-591675.8925545278,-647162.7139394573,52599.124103561604,-202109.1036242868,-195952.40034996258,-174124.49884240088,-190453.73430321258,15479.414049707988,1750404.3692496999,1846403.58606866,1873480.7969639478,1822220.4260954417,68078.53815327026,984603.977852773,984603.977852773,984603.977852773,984603.977852773,0,1352404.724706332,1426576.0400177292,1447496.5476386857,1407891.5460912585,52599.12410355852,760728.832151801,760728.832151801,760728.832151801,760728.832151801,0,397999.6445433727,419827.546050934,425984.2493252589,414328.8800041843,15479.414049708028,223875.1457009719,223875.1457009719,223875.1457009719,223875.14570097192,0,0,0,0,0,0,-202109.1036242868,-195952.40034996258,-174124.49884240088,-190453.73430321258,15479.414049707988,0,0,0,0,0,0,0,0,0,0,397999.6445433727,419827.546050934,425984.2493252589,414328.8800041843,15479.414049708028,223875.1457009719,223875.1457009719,223875.1457009719,223875.14570097192,0
75+,Female,NHB,sat_fat,FL,mrh-eq,-22802.67845064714,-22108.05696867054,-19645.35434714693,-21487.67762146106,1746.4433558424946,0,0,0,0,0,-22802.67845064714,-22108.05696867054,-19645.35434714693,-21487.67762146106,1746.4433558424946,-19459431.38253871,-18866652.81511668,-16765022.834109876,-18337231.266490445,1490386.0842515735,-17617.900534510838,-17081.21918783989,-15178.47561646565,-16601.89910899663,1349.3443500062795,-5184.777916136324,-5026.8377808307,-4466.878730681291,-4885.77851246446,397.0990058362266,44903.756215085414,47366.458836609,48061.08031858552,46746.079489399504,1746.4433558424494,25258.40186793838,25258.40186793838,25258.40186793838,25258.401867938384,0,34693.72742046643,36596.47099184066,37133.15233851161,36117.1509129974,1349.3443500062788,19515.25180400077,19515.25180400077,19515.25180400077,19515.25180400077,0,10210.028794618933,10769.98784476834,10927.927980073973,10628.928576402102,397.09900583623045,5743.15006393764,5743.15006393764,5743.15006393764,5743.15006393764,0,0,0,0,0,0,-5184.777916136324,-5026.8377808307,-4466.878730681291,-4885.77851246446,397.0990058362266,0,0,0,0,0,0,0,0,0,0,10210.028794618933,10769.98784476834,10927.927980073973,10628.928576402102,397.09900583623045,5743.15006393764,5743.15006393764,5743.15006393764,5743.15006393764,0
75+,Female,NHB,sat_fat,Food_price,USD,-105537.75530536505,-102018.3473729871,-93147.94404117586,-100140.80512757192,6720.617945054128,0,0,0,0,0,-105537.75530536505,-102018.3473729871,-93147.94404117586,-100140.80512757192,6720.617945054128,-19459431.38253871,-18866652.81511668,-16765022.834109876,-18337231.266490445,1490386.0842515735,-81541.02070200855,-78821.84106584414,-71968.3530451679,-77371.2065449628,5192.51186840516,-23996.734603356486,-23196.50630714293,-21179.590996007963,-22769.598582609102,1528.1060766489484,209846.27182230682,218716.6751541177,222236.08308649575,216839.13290870268,6720.617945053966,116698.3277811306,116698.3277811306,116698.3277811306,116698.3277811306,0,162132.30180414996,168985.7898248267,171704.96946099083,167535.1553039451,5192.511868405335,90163.94875898235,90163.94875898235,90163.94875898235,90163.94875898235,0,47713.97001815632,49730.885329291195,50531.11362550485,49303.977604757434,1528.1060766489352,26534.37902214826,26534.37902214826,26534.37902214826,26534.37902214826,0,0,0,0,0,0,-23996.734603356486,-23196.50630714293,-21179.590996007963,-22769.598582609102,1528.1060766489484,0,0,0,0,0,0,0,0,0,0,47713.97001815632,49730.885329291195,50531.11362550485,49303.977604757434,1528.1060766489352,26534.37902214826,26534.37902214826,26534.37902214826,26534.37902214826,0
75+,Female,NHW,added_sugar,CED,MJ,-3505676.564873024,-3478950.942697499,-3443908.8322868533,-3476032.876650088,32607.408058635905,0,0,0,0,0,-3505676.564873024,-3478950.942697499,-3443908.8322868533,-3476032.876650088,32607.408058635905,-145342514.47974786,-144234491.8039119,-142781674.2534303,-144113511.1461415,1351876.7605078323,-2324558.926278439,-2306837.587062223,-2283601.715457035,-2304902.6634169696,21621.458814826332,-1181117.6385945878,-1172113.355635283,-1160307.116829823,-1171130.2132331233,10985.94924380867,5819237.582989802,5854279.69340046,5881005.315575971,5851361.62735304,32607.408058636287,2375328.7507029483,2375328.7507029483,2375328.7507029483,2375328.7507029483,0,3858644.805746318,3881880.677351506,3899602.0165677206,3879945.753706252,21621.458814825666,1575043.090289293,1575043.090289293,1575043.090289293,1575043.090289293,0,1960592.7772434829,1972399.016048941,1981403.2990082498,1971415.8736467834,10985.949243809464,800285.660413662,800285.660413662,800285.660413662,800285.660413662,0,0,0,0,0,0,-1181117.6385945878,-1172113.355635283,-1160307.116829823,-1171130.2132331233,10985.94924380867,0,0,0,0,0,0,0,0,0,0,1960592.7772434829,1972399.016048941,1981403.2990082498,1971415.8736467834,10985.949243809464,800285.660413662,800285.660413662,800285.660413662,800285.660413662,0
75+,Female,NHW,added_sugar,FL,mrh-eq,-193541.5805015795,-192066.11091389222,-190131.50419604967,-191905.01016646935,1800.1915393344411,0,0,0,0,0,-193541.5805015795,-192066.11091389222,-190131.50419604967,-191905.01016646935,1800.1915393344411,-145342514.47974786,-144234491.8039119,-142781674.2534303,-144113511.1461415,1351876.7605078323,-128334.37433132927,-127356.0136819535,-126073.20643160384,-127249.19031319073,1193.678662116606,-65207.20617025032,-64710.0972319389,-64058.29776444563,-64655.8198532786,606.5128772180052,321268.78172711085,323203.3884449544,324678.8580326417,323042.28769753117,1800.1915393350007,131137.2775310615,131137.2775310615,131137.2775310615,131137.2775310615,0,213028.27014374099,214311.0773940915,215289.4380434668,214204.25402532824,1193.678662116841,86955.06371213759,86955.06371213759,86955.06371213759,86955.06371213759,0,108240.51158336952,108892.3110508628,109389.41998917423,108838.0336722025,606.5128772180127,44182.2138189239,44182.2138189239,44182.2138189239,44182.2138189239,0,0,0,0,0,0,-65207.20617025032,-64710.0972319389,-64058.29776444563,-64655.8198532786,606.5128772180052,0,0,0,0,0,0,0,0,0,0,108240.51158336952,108892.3110508628,109389.41998917423,108838.0336722025,606.5128772180127,44182.2138189239,44182.2138189239,44182.2138189239,44182.2138189239,0
75+,Female,NHW,added_sugar,Food_price,USD,-5983002.107016532,-5934487.38296403,-5913932.620515029,-5944297.895807363,37332.0076473002,0,0,0,0,0,-5983002.107016532,-5934487.38296403,-5913932.620515029,-5944297.895807363,37332.0076473002,-145342514.47974786,-144234491.8039119,-142781674.2534303,-144113511.1461415,1351876.7605078323,-3967234.4828284807,-3935065.13327064,-3921435.5939665306,-3941570.3298508967,24754.266403802434,-2015767.6241880509,-1999422.249693407,-1992497.0265484813,-2002727.565956466,12577.741243503768,9958636.522001792,9979191.2844508,10027706.008503312,9989001.797294134,37332.0076473099,4044703.90148676,4044703.90148676,4044703.90148676,4044703.90148676,0,6603415.05909007,6617044.59839417,6649213.94795202,6623549.794974434,24754.266403803656,2681979.46512354,2681979.46512354,2681979.46512354,2681979.46512354,0,3355221.46291171,3362146.68605663,3378492.0605512806,3365452.0023196936,12577.741243505048,1362724.4363632281,1362724.4363632281,1362724.4363632281,1362724.4363632281,0,0,0,0,0,0,-2015767.6241880509,-1999422.249693407,-1992497.0265484813,-2002727.565956466,12577.741243503768,0,0,0,0,0,0,0,0,0,0,3355221.46291171,3362146.68605663,3378492.0605512806,3365452.0023196936,12577.741243505048,1362724.4363632281,1362724.4363632281,1362724.4363632281,1362724.4363632281,0
75+,Female,NHW,oil,CED,MJ,-102798.37297222478,-46954.90489738437,3353.149102366784,-48897.15545004728,55894.53672713393,0,0,0,0,0,-102798.37297222478,-46954.90489738437,3353.149102366784,-48897.15545004728,55894.53672713393,-11186776.082492776,-5109750.20201639,364898.07274988946,-5321110.765423446,6082583.298960005,-85867.40487290331,-39221.397314155496,2800.882963876647,-40843.75776352942,46688.66516621777,-16930.968099321544,-7733.507583228859,552.2661384901785,-8053.397686517859,9205.871560916217,2713198.8047141507,2763506.858713896,2819350.3267887356,2765449.109266561,55894.53672713038,2716551.95381651,2716551.95381651,2716551.95381651,2716551.95381651,0,2266332.953810608,2308355.234088647,2355001.24164739,2309977.594538017,46688.66516621893,2269133.836774492,2269133.836774492,2269133.836774492,2269133.836774492,0,446865.85090353567,455151.624625255,464349.0851413479,455471.514728544,9205.871560916496,447418.117042026,447418.117042026,447418.117042026,447418.117042026,0,0,0,0,0,0,-16930.968099321544,-7733.507583228859,552.2661384901785,-8053.397686517859,9205.871560916217,0,0,0,0,0,0,0,0,0,0,446865.85090353567,455151.624625255,464349.0851413479,455471.514728544,9205.871560916496,447418.117042026,447418.117042026,447418.117042026,447418.117042026,0
75+,Female,NHW,oil,FL,mrh-eq,-5000.488908874268,-2284.058340301331,163.1094385192004,-2378.536512144281,2718.9147346351206,0,0,0,0,0,-5000.488908874268,-2284.058340301331,163.1094385192004,-2378.536512144281,2718.9147346351206,-11186776.082492776,-5109750.20201639,364898.07274988946,-5321110.765423446,6082583.298960005,-4176.90468522088,-1907.8722414505219,136.24519329410248,-1986.7897884770953,2271.1074658438097,-823.5842236533899,-376.1860988508021,26.864245225098323,-391.7467236671837,447.80726879131157,131979.91503435356,134427.082813174,137143.513381747,134521.560985017,2718.914734635108,132143.0244728727,132143.0244728727,132143.0244728727,132143.0244728727,0,110242.72536305836,112286.842797803,114555.87524157336,112365.76034482957,2271.107465843828,110378.9705563524,110378.9705563524,110378.9705563524,110378.9705563524,0,21737.189671295175,22140.24001537106,22587.63814017365,22155.800640187445,447.80726879130435,21764.05391652027,21764.05391652027,21764.05391652027,21764.05391652027,0,0,0,0,0,0,-823.5842236533899,-376.1860988508021,26.864245225098323,-391.7467236671837,447.80726879131157,0,0,0,0,0,0,0,0,0,0,21737.189671295175,22140.24001537106,22587.63814017365,22155.800640187445,447.80726879130435,21764.05391652027,21764.05391652027,21764.05391652027,21764.05391652027,0
