age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
45-54,Male,oil,FL,mrh-eq,1895.0440682959734,6319.981392746249,10161.094982027378,6115.130959353565,4354.168710516871,0,0,0,0,0,1895.0440682959734,6319.981392746249,10161.094982027378,6115.130959353565,4354.168710516871,4734167.912653439,14201390.809312273,21460829.15996208,13426729.565098578,8829031.176155929,1586.0455762667877,5274.363136501293,8471.738098574684,5102.102575743007,3627.1178952747746,308.9984920291881,1045.6182562449553,1689.3568834526952,1013.0283836105597,727.0524342156925,282449.1675419864,286290.2811312675,290715.2184557177,286495.1315646602,4354.16871051682,292610.2625240137,292610.2625240137,292610.2625240137,292610.2625240137,0,235562.3394345453,238759.71439661868,242448.0319568532,238931.97495737695,3627.1178952747473,244034.07753311997,244034.07753311997,244034.07753311997,244034.07753311997,0,46886.82810744103,47530.56673464879,48267.1864988646,47563.1566072832,727.0524342157238,48576.18499089384,48576.18499089384,48576.18499089384,48576.18499089384,0,0,0,0,0,0,308.9984920291881,1045.6182562449553,1689.3568834526952,1013.0283836105597,727.0524342156925,0,0,0,0,0,0,0,0,0,0,46886.82810744103,47530.56673464879,48267.1864988646,47563.1566072832,727.0524342157238,48576.18499089384,48576.18499089384,48576.18499089384,48576.18499089384,0
45-54,Male,oil,Food_price,USD,12573.925304362047,40423.669096619335,75542.31713386212,42974.161814158106,33214.78283076994,0,0,0,0,0,12573.925304362047,40423.669096619335,75542.31713386212,42974.161814158106,33214.78283076994,4734167.912653439,14201390.809312273,21460829.15996208,13426729.565098578,8829031.176155929,10503.324609772788,33680.73042224819,62950.38529629336,35818.36167192179,27665.72330255689,2070.6006945892664,6742.938674371096,12591.93183756872,7155.800142236287,5549.073812242568,3670805.228731916,3705923.876769155,3733773.620561415,3703373.3840516186,33214.78283076932,3746347.545865775,3746347.545865775,3746347.545865775,3746347.5458657756,0,3060969.579864173,3090239.2347382205,3113416.6405506935,3088101.6034885454,27665.72330255667,3123919.9651604663,3123919.9651604663,3123919.9651604663,3123919.9651604663,0,609835.648867739,615684.6420309362,620356.9800107183,615271.7805630713,5549.073812242448,622427.5807053075,622427.5807053075,622427.5807053075,622427.5807053075,0,0,0,0,0,0,2070.6006945892664,6742.938674371096,12591.93183756872,7155.800142236287,5549.073812242568,0,0,0,0,0,0,0,0,0,0,609835.648867739,615684.6420309362,620356.9800107183,615271.7805630713,5549.073812242448,622427.5807053075,622427.5807053075,622427.5807053075,622427.5807053075,0
45-54,Male,sat_fat,CED,MJ,-15818235.218554752,-15280907.582755748,-14370504.340451721,-15150003.86117504,770350.8269151808,0,0,0,0,0,-15818235.218554752,-15280907.582755748,-14370504.340451721,-15150003.86117504,770350.8269151808,-303378136.9328536,-292953326.800148,-275455529.2276103,-290471576.82125956,14852438.901440741,-12025765.908523286,-11619287.133742137,-10927265.232122842,-11519096.562921735,584632.8555224576,-3792469.3100314923,-3661620.449013594,-3443239.1083288784,-3630907.298253307,185719.9154965281,31661217.128323358,32571620.37062743,33108948.006426424,32440716.6490467,770350.8269152028,17290712.787871648,17290712.787871648,17290712.787871648,17290712.787871648,0,24066625.89538441,24758647.79700371,25165126.57178485,24658457.226183306,584632.8555224601,13139360.663261568,13139360.663261568,13139360.663261568,13139360.663261568,0,7594591.232938966,7812972.573623679,7943821.434641579,7782259.422863394,185719.91549652742,4151352.124610085,4151352.124610085,4151352.124610085,4151352.124610085,0,0,0,0,0,0,-3792469.3100314923,-3661620.449013594,-3443239.1083288784,-3630907.298253307,185719.9154965281,0,0,0,0,0,0,0,0,0,0,7594591.232938966,7812972.573623679,7943821.434641579,7782259.422863394,185719.91549652742,4151352.124610085,4151352.124610085,4151352.124610085,4151352.124610085,0
45-54,Male,sat_fat,FL,mrh-eq,-437350.702241623,-422423.4904188382,-397250.18317777215,-418828.36921944126,21333.947991977646,0,0,0,0,0,-437350.702241623,-422423.4904188382,-397250.18317777215,-418828.36921944126,21333.947991977646,-303378136.9328536,-292953326.800148,-275455529.2276103,-290471576.82125956,14852438.901440741,-332486.4027468709,-321194.68799082877,-302060.2494594206,-318442.8550871915,16190.12366041458,-104864.29949475155,-101228.80242800922,-95189.93371835159,-100385.51413224947,5143.878689866024,875428.2654048261,900601.5726458922,915528.784468677,897006.4514464954,21333.947991977617,478178.08222705487,478178.08222705487,478178.08222705487,478178.0822270548,0,665422.5902746584,684557.0288060661,695848.7435621091,681805.1959024294,16190.123660414782,363362.34081523784,363362.34081523784,363362.34081523784,363362.3408152379,0,210005.67513016827,216044.5438398261,219680.04090656832,215201.25554406623,5143.878689866096,114815.7414118169,114815.7414118169,114815.7414118169,114815.7414118169,0,0,0,0,0,0,-104864.29949475155,-101228.80242800922,-95189.93371835159,-100385.51413224947,5143.878689866024,0,0,0,0,0,0,0,0,0,0,210005.67513016827,216044.5438398261,219680.04090656832,215201.25554406623,5143.878689866096,114815.7414118169,114815.7414118169,114815.7414118169,114815.7414118169,0
45-54,Male,sat_fat,Food_price,USD,-1750021.776114537,-1666721.0054512504,-1568573.7390649854,-1661511.7087063454,95605.46664455473,0,0,0,0,0,-1750021.776114537,-1666721.0054512504,-1568573.7390649854,-1661511.7087063454,95605.46664455473,-303378136.9328536,-292953326.800148,-275455529.2276103,-290471576.82125956,14852438.901440741,-1330150.5199616463,-1266891.924709196,-1192235.6828999643,-1262892.7504787464,72669.33495673996,-419871.2561528902,-399829.080742054,-376338.05616501963,-398618.9582275985,22936.165509619772,3509575.095416819,3607722.3618030846,3691023.132466369,3602513.065058179,95605.46664455374,1941001.356351831,1941001.356351831,1941001.356351831,1941001.356351831,0,2666839.4189539733,2741495.6607632013,2804754.256015655,2737496.4865327543,72669.33495673984,1474603.7360540056,1474603.7360540056,1474603.7360540056,1474603.7360540058,0,842735.6764628453,866226.7010398803,886268.8764507155,865016.5785254244,22936.165509619594,466397.6202978255,466397.6202978255,466397.6202978255,466397.6202978255,0,0,0,0,0,0,-419871.2561528902,-399829.080742054,-376338.05616501963,-398618.9582275985,22936.165509619772,0,0,0,0,0,0,0,0,0,0,842735.6764628453,866226.7010398803,886268.8764507155,865016.5785254244,22936.165509619594,466397.6202978255,466397.6202978255,466397.6202978255,466397.6202978255,0
55-64,Female,added_sugar,CED,MJ,-9277407.354691418,-8932058.601358797,-8620872.743336974,-8944045.582169604,345700.4332923039,0,0,0,0,0,-9277407.354691418,-8932058.601358797,-8620872.743336974,-8944045.582169604,345700.4332923039,-370289885.9610681,-356259528.907346,-343951081.0248674,-356863707.5639227,13872400.000448933,-6152143.239655509,-5923516.709546336,-5717157.231795405,-5931329.710373789,229039.96972286215,-3125264.1150359176,-3008541.891812469,-2903715.5115415677,-3012715.8717958196,116660.54417800314,15419929.250094235,15731115.108116059,16076463.861448677,15743102.088926865,345700.43329230294,6799056.5067572575,6799056.5067572575,6799056.5067572575,6799056.506757257,0,10226143.335452009,10432502.81320294,10661129.343312109,10440315.814030392,229039.96972286026,4508986.103656608,4508986.103656608,4508986.103656608,4508986.103656608,0,5193785.914642233,5298612.294913116,5415334.518136568,5302786.274896474,116660.54417799567,2290070.4031006494,2290070.4031006494,2290070.4031006494,2290070.4031006494,0,0,0,0,0,0,-3125264.1150359176,-3008541.891812469,-2903715.5115415677,-3012715.8717958196,116660.54417800314,0,0,0,0,0,0,0,0,0,0,5193785.914642233,5298612.294913116,5415334.518136568,5302786.274896474,116660.54417799567,2290070.4031006494,2290070.4031006494,2290070.4031006494,2290070.4031006494,0
55-64,Female,added_sugar,FL,mrh-eq,-443016.30500267236,-425644.2663752633,-411097.37778627063,-426635.5470904971,16821.35568496469,0,0,0,0,0,-443016.30500267236,-425644.2663752633,-411097.37778627063,-426635.5470904971,16821.35568496469,-370289885.9610681,-356259528.907346,-343951081.0248674,-356863707.5639227,13872400.000448933,-293774.06306931644,-282272.02951168804,-272625.82623880275,-282923.1980326505,11144.927375343712,-149242.24193335566,-143372.23686357492,-138471.55154746838,-143712.3490578466,5676.431445606975,735723.2809019965,750270.1694909894,767642.2081183975,751261.4502062228,16821.35568496435,324625.9031157255,324625.9031157255,324625.9031157255,324625.9031157255,0,487907.9023774381,497554.1056503244,509056.1392079528,498205.2741712865,11144.92737534422,215282.0761386362,215282.0761386362,215282.0761386362,215282.0761386362,0,247815.37852455812,252716.06384066452,258586.06891044512,253056.1760349362,5676.431445606816,109343.8269770899,109343.8269770899,109343.8269770899,109343.8269770899,0,0,0,0,0,0,-149242.24193335566,-143372.23686357492,-138471.55154746838,-143712.3490578466,5676.431445606975,0,0,0,0,0,0,0,0,0,0,247815.37852455812,252716.06384066452,258586.06891044512,253056.1760349362,5676.431445606816,109343.8269770899,109343.8269770899,109343.8269770899,109343.8269770899,0
55-64,Female,added_sugar,Food_price,USD,-15588916.779365512,-15337249.720225105,-14891720.828974046,-15269228.024747685,371643.6738113979,0,0,0,0,0,-15588916.779365512,-15337249.720225105,-14891720.828974046,-15269228.024747685,371643.6738113979,-370289885.9610681,-356259528.907346,-343951081.0248674,-356863707.5639227,13872400.000448933,-10337203.844463589,-10170859.563492209,-9875439.028000195,-10125569.64962532,246178.72116893102,-5251712.93490193,-5166390.156732912,-5016281.800973858,-5143658.375122373,125465.20176631135,26646351.780759558,27091880.67201057,27343547.731150977,27023858.976533163,371643.67381137,11754630.951785477,11754630.951785477,11754630.951785477,11754630.951785477,0,17670569.49680431,17965990.03229632,18132334.313267715,17920700.118429437,246178.72116893754,7795130.468804117,7795130.468804117,7795130.468804117,7795130.468804117,0,8975782.283955216,9125890.639714263,9211213.41788329,9103158.85810373,125465.20176631102,3959500.4829813614,3959500.4829813614,3959500.4829813614,3959500.4829813614,0,0,0,0,0,0,-5251712.93490193,-5166390.156732912,-5016281.800973858,-5143658.375122373,125465.20176631135,0,0,0,0,0,0,0,0,0,0,8975782.283955216,9125890.639714263,9211213.41788329,9103158.85810373,125465.20176631102,3959500.4829813614,3959500.4829813614,3959500.4829813614,3959500.4829813614,0
55-64,Female,oil,CED,MJ,-754907.5990805984,-751423.8154504177,-368162.2208963874,-618168.4431964355,233988.0962931522,0,0,0,0,0,-754907.5990805984,-751423.8154504177,-368162.2208963874,-618168.4431964355,233988.0962931522,-81801377.21136291,-81518428.56535839,-40012630.99054237,-67054271.04647716,25311031.40524007,-629560.0919330263,-626653.8652937275,-306973.163063542,-515504.9264899076,195170.9359034847,-125347.50714757146,-124769.95015668985,-61189.05783284504,-102663.51670652733,38817.1603902881,7897990.9978975775,8281252.592451596,8284736.376081784,8147997.220197619,233988.09629314754,7529828.7770011835,7529828.7770011835,7529828.7770011835,7529828.7770011835,0,6587185.17201592,6906865.874246102,6909772.100885398,6795716.935442283,195170.93590348147,6280212.008952383,6280212.008952383,6280212.008952383,6280212.008952383,0,1310805.8258816514,1374386.7182054976,1374964.275196378,1352280.2847553343,38817.1603902885,1249616.7680488073,1249616.7680488073,1249616.7680488073,1249616.7680488073,0,0,0,0,0,0,-125347.50714757146,-124769.95015668985,-61189.05783284504,-102663.51670652733,38817.1603902881,0,0,0,0,0,0,0,0,0,0,1310805.8258816514,1374386.7182054976,1374964.275196378,1352280.2847553343,38817.1603902885,1249616.7680488073,1249616.7680488073,1249616.7680488073,1249616.7680488073,0
55-64,Female,oil,FL,mrh-eq,-39116.390733228865,-38875.373513735714,-18879.4787637045,-31943.837538108328,12226.143236252781,0,0,0,0,0,-39116.390733228865,-38875.373513735714,-18879.4787637045,-31943.837538108328,12226.143236252781,-81801377.21136291,-81518428.56535839,-40012630.99054237,-67054271.04647716,25311031.40524007,-32621.002057392925,-32419.691179408146,-15741.048604669466,-26638.171285810287,10197.952764437809,-6495.388675835927,-6455.682334327639,-3138.4301590350306,-5305.666252298053,2028.190478048556,410113.83998957084,430109.7347396015,430350.7519590949,423178.1987639743,12226.14323625253,391234.3612258654,391234.3612258654,391234.3612258654,391234.3612258654,0,342047.0504296692,358725.6930044079,358927.00388239336,352944.1731108103,10197.952764438045,326306.0018250004,326306.0018250004,326306.0018250004,326306.0018250004,0,68066.78955990063,71384.04173519326,71423.74807670154,70234.02565316366,2028.1904780485695,64928.35940086561,64928.35940086561,64928.35940086561,64928.3594008656,0,0,0,0,0,0,-6495.388675835927,-6455.682334327639,-3138.4301590350306,-5305.666252298053,2028.190478048556,0,0,0,0,0,0,0,0,0,0,68066.78955990063,71384.04173519326,71423.74807670154,70234.02565316366,2028.1904780485695,64928.35940086561,64928.35940086561,64928.35940086561,64928.3594008656,0
55-64,Female,oil,Food_price,USD,-714210.6576018176,-636417.005855349,-242828.22078020562,-525611.695915463,266007.51373834466,0,0,0,0,0,-714210.6576018176,-636417.005855349,-242828.22078020562,-525611.695915463,266007.51373834466,-81801377.21136291,-81518428.56535839,-40012630.99054237,-67054271.04647716,25311031.40524007,-595565.1528013705,-530747.3853393657,-202433.92540803607,-438292.75640276045,221862.8563696423,-118645.50480044683,-105669.6205159839,-40394.2953721695,-87318.93951270268,44144.67406083872,6510577.268453777,6904166.053528919,6981959.705275389,6793360.743589033,266007.513738345,6267749.047673573,6267749.047673573,6267749.047673573,6267749.047673573,0,5429949.627671435,5758263.087602757,5823080.855064767,5665808.458666156,221862.85636963992,5227515.702263396,5227515.702263396,5227515.702263396,5227515.702263396,0,1080627.6407823449,1145902.9659261578,1158878.8502106217,1127552.2849228776,44144.67406083819,1040233.3454101743,1040233.3454101743,1040233.3454101743,1040233.3454101743,0,0,0,0,0,0,-118645.50480044683,-105669.6205159839,-40394.2953721695,-87318.93951270268,44144.67406083872,0,0,0,0,0,0,0,0,0,0,1080627.6407823449,1145902.9659261578,1158878.8502106217,1127552.2849228776,44144.67406083819,1040233.3454101743,1040233.3454101743,1040233.3454101743,1040233.3454101743,0
55-64,Female,sat_fat,CED,MJ,-23150133.68816584,-22891696.654813446,-22379883.35193034,-22802792.70059214,412641.4556835786,0,0,0,0,0,-23150133.68816584,-22891696.654813446,-22379883.35193034,-22802792.70059214,412641.4556835786,-442434521.6715697,-437313127.0828637,-427431616.10801125,-435642910.8070228,8027654.383958826,-17965853.59388198,-17762830.434802964,-17368494.80023137,-17695703.2504196,319728.7990229759,-5184280.094283856,-5128866.220010436,-5011388.551698959,-5107089.450172522,92929.33157460332,44936274.463404015,45448087.766287185,45706524.79963954,45359183.81206585,412641.45568359154,22556391.111473817,22556391.111473817,22556391.111473817,22556391.111473817,0,34863207.511350006,35257543.14592164,35460566.305000596,35190415.96153825,319728.79902297206,17494712.71111863,17494712.71111863,17494712.71111863,17494712.71111863,0,10073066.952054089,10190544.620365577,10245958.494638989,10168767.850527657,92929.33157460531,5061678.40035513,5061678.40035513,5061678.40035513,5061678.40035513,0,0,0,0,0,0,-5184280.094283856,-5128866.220010436,-5011388.551698959,-5107089.450172522,92929.33157460332,0,0,0,0,0,0,0,0,0,0,10073066.952054089,10190544.620365577,10245958.494638989,10168767.850527657,92929.33157460531,5061678.40035513,5061678.40035513,5061678.40035513,5061678.40035513,0
55-64,Female,sat_fat,FL,mrh-eq,-619980.5158545139,-613223.8904339552,-599437.0053220873,-610757.132647531,11021.392889714798,0,0,0,0,0,-619980.5158545139,-613223.8904339552,-599437.0053220873,-610757.132647531,11021.392889714798,-442434521.6715697,-437313127.0828637,-427431616.10801125,-435642910.8070228,8027654.383958826,-481129.6384107088,-475820.2093623844,-465198.10832326714,-473956.11392701854,8539.006347674544,-138850.877443805,-137403.6810715709,-134238.8969988207,-136801.01872051263,2482.834855193553,1203391.0884376105,1217177.9735494775,1223934.5989700372,1214711.2157630539,11021.392889714745,603954.0831155232,603954.0831155232,603954.0831155232,603954.0831155232,0,933610.092770965,944232.1938100822,949541.6228584077,942368.0983747166,8539.006347674987,468411.9844476988,468411.9844476988,468411.9844476988,468411.9844476988,0,269780.99566664535,272945.7797393955,274392.97611162945,272343.1173883372,2482.8348551934673,135542.09866782452,135542.09866782452,135542.09866782452,135542.09866782452,0,0,0,0,0,0,-138850.877443805,-137403.6810715709,-134238.8969988207,-136801.01872051263,2482.834855193553,0,0,0,0,0,0,0,0,0,0,269780.99566664535,272945.7797393955,274392.97611162945,272343.1173883372,2482.8348551934673,135542.09866782452,135542.09866782452,135542.09866782452,135542.09866782452,0
55-64,Female,sat_fat,Food_price,USD,-2478451.9219285143,-2456367.258955867,-2390388.024766662,-2440965.655020233,48230.444185044755,0,0,0,0,0,-2478451.9219285143,-2456367.258955867,-2390388.024766662,-2440965.655020233,48230.444185044755,-442434521.6715697,-437313127.0828637,-427431616.10801125,-435642910.8070228,8027654.383958826,-1922743.2550186622,-1905389.8702535934,-1854661.9786695372,-1893679.5169837733,37239.75659462618,-555708.6669098551,-550977.3887022685,-535726.0460971275,-547286.1380364599,10992.262697125949,4828841.945146704,4894821.1793359,4916905.842308546,4879419.575400268,48230.444185038825,2438453.920380031,2438453.920380031,2438453.920380031,2438453.920380031,0,3745267.7825432234,3795995.6741272807,3813349.0588923376,3784285.320857456,37239.75659462174,1890605.8038736747,1890605.8038736747,1890605.8038736747,1890605.8038736747,0,1083574.1626034817,1098825.5052086234,1103556.7834162086,1095134.254542814,10992.26269712579,547848.1165063552,547848.1165063552,547848.1165063552,547848.1165063552,0,0,0,0,0,0,-555708.6669098551,-550977.3887022685,-535726.0460971275,-547286.1380364599,10992.262697125949,0,0,0,0,0,0,0,0,0,0,1083574.1626034817,1098825.5052086234,1103556.7834162086,1095134.254542814,10992.26269712579,547848.1165063552,547848.1165063552,547848.1165063552,547848.1165063552,0
55-64,Male,added_sugar,CED,MJ,-8239317.846760143,-7105231.110011434,-6550824.086057295,-7308627.500465669,905969.8439751349,0,0,0,0,0,-8239317.846760143,-7105231.110011434,-6550824.086057295,-7308627.500465669,905969.8439751349,-325089661.80782783,-280097406.6683058,-258100400.11756706,-288165914.9450719,35943251.932340674,-5457175.972336448,-4705682.881328886,-4338329.338230635,-4840468.687612855,600324.3632484576,-2782141.874423698,-2399548.2286825506,-2212494.7478266535,-2468158.8128528143,305645.4808792645,12720846.967963122,13275253.991917273,14409340.72866597,13478650.3823715,905969.8439751334,6170022.881905828,6170022.881905828,6170022.881905828,6170022.881905828,0,8425352.234411549,8792705.777509807,9544198.86851736,8927491.583793769,600324.363248456,4087022.8961809073,4087022.8961809073,4087022.8961809073,4087022.8961809073,0,4295494.733551566,4482548.2144074645,4865141.860148613,4551158.798577727,305645.48087926605,2082999.9857249144,2082999.9857249144,2082999.9857249144,2082999.9857249141,0,0,0,0,0,0,-2782141.874423698,-2399548.2286825506,-2212494.7478266535,-2468158.8128528143,305645.4808792645,0,0,0,0,0,0,0,0,0,0,4295494.733551566,4482548.2144074645,4865141.860148613,4551158.798577727,305645.48087926605,2082999.9857249144,2082999.9857249144,2082999.9857249144,2082999.9857249141,0
55-64,Male,added_sugar,FL,mrh-eq,-379099.30530654767,-325167.835253211,-298487.60844659276,-334729.67498890165,43227.76465603432,0,0,0,0,0,-379099.30530654767,-325167.835253211,-298487.60844659276,-334729.67498890165,43227.76465603432,-325089661.80782783,-280097406.6683058,-258100400.11756706,-288165914.9450719,35943251.932340674,-251105.3793325859,-215363.3437341855,-197684.09428076312,-221701.16343417778,28647.192164968154,-127993.92597396174,-109804.49151902538,-100803.51416582956,-113028.51155472382,14580.572544790011,586045.7135975723,612725.9404041911,666657.4104575284,622287.7801398818,43227.76465603494,287558.10515098064,287558.10515098064,287558.10515098064,287558.10515098064,0,388180.027302473,405859.2767558957,441601.3123542959,412197.09645588783,28647.192164968186,190495.9330217098,190495.9330217098,190495.9330217098,190495.9330217098,0,197865.68629509988,206866.66364829577,225056.09810323248,210090.6836839943,14580.572544790239,97062.17212927027,97062.17212927027,97062.17212927027,97062.17212927027,0,0,0,0,0,0,-127993.92597396174,-109804.49151902538,-100803.51416582956,-113028.51155472382,14580.572544790011,0,0,0,0,0,0,0,0,0,0,197865.68629509988,206866.66364829577,225056.09810323248,210090.6836839943,14580.572544790239,97062.17212927027,97062.17212927027,97062.17212927027,97062.17212927027,0
55-64,Male,added_sugar,Food_price,USD,-11801157.178889183,-10854704.514623184,-9594415.085480627,-10744586.3515086,1165351.8055098034,0,0,0,0,0,-11801157.178889183,-10854704.514623184,-9594415.085480627,-10744586.3515086,1165351.8055098034,-325089661.80782783,-280097406.6683058,-258100400.11756706,-288165914.9450719,35943251.932340674,-7816395.239047932,-7189153.097514063,-6354157.112755498,-7116257.012172065,772183.9298666174,-3984761.9398412476,-3665551.4171091216,-3240257.972725139,-3628329.3393365405,393167.88279910857,18489263.030714113,19749552.459856667,20696005.124122653,19639434.29674208,1165351.805509799,8894847.945233472,8894847.945233472,8894847.945233472,8894847.945233472,0,12246276.893214345,13081272.877972916,13708515.019506779,13008376.792630913,772183.9298666179,5892119.780458842,5892119.780458842,5892119.780458842,5892119.780458842,0,6242986.137499768,6668279.581883751,6987490.104615875,6631057.504111168,393167.8827991074,3002728.1647746274,3002728.1647746274,3002728.1647746274,3002728.164774628,0,0,0,0,0,0,-3984761.9398412476,-3665551.4171091216,-3240257.972725139,-3628329.3393365405,393167.88279910857,0,0,0,0,0,0,0,0,0,0,6242986.137499768,6668279.581883751,6987490.104615875,6631057.504111168,393167.8827991074,3002728.1647746274,3002728.1647746274,3002728.1647746274,3002728.164774628,0
55-64,Male,oil,CED,MJ,-17643.717944310883,36107.81762635704,158564.79897687386,60214.99158419875,95062.19113520104,0,0,0,0,0,-17643.717944310883,36107.81762635704,158564.79897687386,60214.99158419875,95062.19113520104,-1812815.9001160008,4002230.6259124856,17275405.811040007,6619117.8747191625,10298877.595204188,-14657.861345009662,30285.305434758448,132727.5576334302,50460.42312560183,79514.64612230746,-2985.856599300734,5822.51219159866,25837.241343443802,9754.568458597167,15547.548483885575,6587115.57444269,6709572.555793204,6763324.091363874,6685465.381835364,95062.1911352003,6745680.373419551,6745680.373419551,6745680.373419551,6745680.37341955,0,5508192.472397793,5610634.724596467,5655577.891376226,5590459.60690562,79514.6461223051,5640920.030031226,5640920.030031226,5640920.030031226,5640920.030031226,0,1078923.1020448876,1098937.831196733,1107746.1999876325,1095005.7749297342,15547.548483885805,1104760.3433883314,1104760.3433883314,1104760.3433883314,1104760.3433883314,0,0,0,0,0,0,-2985.856599300734,5822.51219159866,25837.241343443802,9754.568458597167,15547.548483885575,0,0,0,0,0,0,0,0,0,0,1078923.1020448876,1098937.831196733,1107746.1999876325,1095005.7749297342,15547.548483885805,1104760.3433883314,1104760.3433883314,1104760.3433883314,1104760.3433883314,0
55-64,Male,oil,FL,mrh-eq,-1150.1024018516814,1652.690460002063,8121.493536642058,2939.0098336112733,5005.32592278058,0,0,0,0,0,-1150.1024018516814,1652.690460002063,8121.493536642058,2939.0098336112733,5005.32592278058,-1812815.9001160008,4002230.6259124856,17275405.811040007,6619117.8747191625,10298877.595204188,-957.1110661149028,1386.43201798255,6797.864983627254,2462.884607999129,4186.674866503702,-192.9913357367679,266.2584420195102,1323.6285530148052,476.12522561214763,818.6512111585396,337859.87059332756,344328.67366996803,347131.46653182205,343042.3542963587,5005.325922780971,345981.3641299696,345981.3641299696,345981.3641299696,345981.3641299696,0,282524.2766924031,287935.7096580474,290279.2527421449,286859.257068031,4186.674866503511,289322.14167603,289322.14167603,289322.14167603,289322.14167603,0,55335.5939009252,56392.96401192034,56852.213789676716,56183.09722832779,818.6512111584915,56659.22245393989,56659.22245393989,56659.22245393989,56659.22245393988,0,0,0,0,0,0,-192.9913357367679,266.2584420195102,1323.6285530148052,476.12522561214763,818.6512111585396,0,0,0,0,0,0,0,0,0,0,55335.5939009252,56392.96401192034,56852.213789676716,56183.09722832779,818.6512111584915,56659.22245393989,56659.22245393989,56659.22245393989,56659.22245393988,0
