age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,NHB,added_sugar,FL,mrh-eq,-144448.7060640066,-141782.26268195,-134715.22534924277,-140238.19462909014,5294.530772667931,0,0,0,0,0,-144448.7060640066,-141782.26268195,-134715.22534924277,-140238.19462909014,5294.530772667931,-141596376.94660646,-138971310.15617502,-132060125.87409358,-137467409.28191188,5185310.745362177,-95549.33377117537,-93786.1084271907,-89110.62018879672,-92764.2617975734,3502.4377864835615,-48899.37229283132,-47996.1542547593,-45604.60516044595,-47473.93283151672,1792.0930443181178,231476.05490780858,238543.09224051598,241209.5356225726,236999.02418765603,5294.53077266804,96760.829558566,96760.829558566,96760.829558566,96760.829558566,0,153118.04408980042,157793.5323281943,159556.75767217897,156771.68569857703,3502.4377864835187,64007.4239010036,64007.4239010036,64007.4239010036,64007.4239010036,0,78358.01081800828,80749.55991232171,81652.77795039365,80227.33848907908,1792.0930443181296,32753.40565756232,32753.40565756232,32753.40565756232,32753.40565756232,0,0,0,0,0,0,-48899.37229283132,-47996.1542547593,-45604.60516044595,-47473.93283151672,1792.0930443181178,0,0,0,0,0,0,0,0,0,0,78358.01081800828,80749.55991232171,81652.77795039365,80227.33848907908,1792.0930443181296,32753.40565756232,32753.40565756232,32753.40565756232,32753.40565756232,0
20-34,NHB,added_sugar,Food_price,USD,-6650680.111491904,-6486303.436847383,-6312905.37041582,-6483138.036220349,177797.31388112903,0,0,0,0,0,-6650680.111491904,-6486303.436847383,-6312905.37041582,-6483138.036220349,177797.31388112903,-141596376.94660646,-138971310.15617502,-132060125.87409358,-137467409.28191188,5185310.745362177,-4399228.269965244,-4290526.723980162,-4175787.5786936674,-4288408.268084929,117614.67367557576,-2251451.8415266536,-2195776.712867227,-2137117.7917221556,-2194729.7681354214,60182.64586655018,10800584.148275305,10973982.21470686,11138358.889351381,10970816.81407983,177797.3138811248,4487678.777859475,4487678.777859475,4487678.777859475,4487678.777859475,0,7144381.566473818,7259120.71176031,7367822.257745388,7257002.2558650775,117614.67367557158,2968593.9877801463,2968593.9877801463,2968593.9877801463,2968593.9877801463,0,3656202.5818014904,3714861.502946561,3770536.6316059893,3713814.558214756,60182.64586655064,1519084.7900793331,1519084.7900793331,1519084.7900793331,1519084.7900793331,0,0,0,0,0,0,-2251451.8415266536,-2195776.712867227,-2137117.7917221556,-2194729.7681354214,60182.64586655018,0,0,0,0,0,0,0,0,0,0,3656202.5818014904,3714861.502946561,3770536.6316059893,3713814.558214756,60182.64586655064,1519084.7900793331,1519084.7900793331,1519084.7900793331,1519084.7900793331,0
20-34,NHB,oil,CED,MJ,-247272.22976174657,-209521.62122184143,-131557.94585119706,-195411.77321105576,62116.02437746921,0,0,0,0,0,-247272.22976174657,-209521.62122184143,-131557.94585119706,-195411.77321105576,62116.02437746921,-26724690.556449607,-22629188.00361433,-14297210.087837934,-21142705.42012622,6666259.469747916,-206584.60424708476,-175028.60106948955,-109997.49365979311,-163282.95046173473,51843.03356382801,-40687.625514661966,-34493.02015235125,-21560.452191404234,-32128.82274932097,10273.033566156604,2774803.721322526,2852767.396693171,2890518.005233077,2838657.5486823856,62116.024377469854,2643245.775471328,2643245.775471328,2643245.775471328,2643245.775471328,0,2316538.0988784637,2381569.2062881608,2413125.209465755,2369823.555680406,51843.033563827834,2206540.60521867,2206540.60521867,2206540.60521867,2206540.60521867,0,458265.6224440626,471198.19040500955,477392.79576732015,468833.99300197925,10273.033566156508,436705.1702526589,436705.1702526589,436705.1702526589,436705.1702526589,0,0,0,0,0,0,-40687.625514661966,-34493.02015235125,-21560.452191404234,-32128.82274932097,10273.033566156604,0,0,0,0,0,0,0,0,0,0,458265.6224440626,471198.19040500955,477392.79576732015,468833.99300197925,10273.033566156508,436705.1702526589,436705.1702526589,436705.1702526589,436705.1702526589,0
20-34,NHB,oil,FL,mrh-eq,-12776.314709551883,-10795.790097593965,-6949.788331191841,-10141.236710069681,3118.5448036283283,0,0,0,0,0,-12776.314709551883,-10795.790097593965,-6949.788331191841,-10141.236710069681,3118.5448036283283,-26724690.556449607,-22629188.00361433,-14297210.087837934,-21142705.42012622,6666259.469747916,-10673.975375585416,-9018.503493027149,-5810.479723502842,-8473.7484449688909,2602.846428880527,-2102.339333966458,-1777.2866045668104,-1139.3086076889956,-1667.4882651007867,515.7005618219803,140420.064693507,144266.06645990908,146246.59107186712,143611.51307238484,3118.5448036283547,133470.2763623151,133470.2763623151,133470.2763623151,133470.2763623151,0,117231.10119150275,120439.1249610272,122094.5968435854,119894.36991296888,2602.846428880576,111420.6214680001,111420.6214680001,111420.6214680001,111420.6214680001,0,23188.963502004106,23826.94149888193,24151.994228281565,23717.143159415897,515.7005618219794,22049.65489431511,22049.65489431511,22049.65489431511,22049.65489431511,0,0,0,0,0,0,-2102.339333966458,-1777.2866045668104,-1139.3086076889956,-1667.4882651007867,515.7005618219803,0,0,0,0,0,0,0,0,0,0,23188.963502004106,23826.94149888193,24151.994228281565,23717.143159415897,515.7005618219794,22049.65489431511,22049.65489431511,22049.65489431511,22049.65489431511,0
20-34,NHB,oil,Food_price,USD,-202146.16798849808,-146185.5345955469,-144056.31638425324,-165073.75044876008,34674.47063769794,0,0,0,0,0,-202146.16798849808,-146185.5345955469,-144056.31638425324,-165073.75044876008,34674.47063769794,-26724690.556449607,-22629188.00361433,-14297210.087837934,-21142705.42012622,6666259.469747916,-168867.40827593845,-122131.85551001463,-120347.10076526518,-137904.06534200566,28960.499359180343,-33278.75971256018,-24053.679085531818,-23709.21561898809,-27169.685106754496,5713.972471586922,1601309.034261001,1603438.252472295,1659398.8858652464,1622326.468325508,34674.47063769806,1457252.7178767482,1457252.7178767482,1457252.7178767482,1457252.7178767482,0,1337167.335842131,1338952.090586881,1385687.6433528045,1354724.3004188717,28960.49935918038,1216820.235076867,1216820.235076867,1216820.235076867,1216820.235076867,0,264141.69841887004,264486.1618854131,273711.24251244153,267602.1679066361,5713.972471586728,240432.482799882,240432.482799882,240432.482799882,240432.48279988198,0,0,0,0,0,0,-33278.75971256018,-24053.679085531818,-23709.21561898809,-27169.685106754496,5713.972471586922,0,0,0,0,0,0,0,0,0,0,264141.69841887004,264486.1618854131,273711.24251244153,267602.1679066361,5713.972471586728,240432.482799882,240432.482799882,240432.482799882,240432.48279988198,0
20-34,NHB,sat_fat,CED,MJ,-6522812.289672403,-6520587.55509862,-6191985.984466161,-6406069.367007856,200382.82192980853,0,0,0,0,0,-6522812.289672403,-6520587.55509862,-6191985.984466161,-6406069.367007856,200382.82192980853,-135668830.69981012,-135607191.7316719,-128780534.70409882,-133233501.18450177,4167669.3292372464,-5019980.017549337,-5015449.73062815,-4764018.473559657,-4928817.8112782175,154199.15683626206,-1505016.4796100778,-1502710.927262683,-1427846.1660461053,-1477251.5557296362,46214.61305352155,13511623.180296192,13840224.750928659,13842449.485502444,13725706.562837893,200382.82192981365,7319637.19583003,7319637.19583003,7319637.19583003,7319637.195830029,0,10393643.942686746,10645075.19975525,10649605.486676423,10558443.28040531,154199.1568362644,5629625.4691270795,5629625.4691270795,5629625.4691270795,5629625.469127079,0,3117857.892749046,3192722.653965625,3195028.206313019,3167263.282432577,46214.61305352207,1690011.726702942,1690011.726702942,1690011.726702942,1690011.7267029423,0,0,0,0,0,0,-1505016.4796100778,-1502710.927262683,-1427846.1660461053,-1477251.5557296362,46214.61305352155,0,0,0,0,0,0,0,0,0,0,3117857.892749046,3192722.653965625,3195028.206313019,3167263.282432577,46214.61305352207,1690011.726702942,1690011.726702942,1690011.726702942,1690011.7267029423,0
20-34,NHB,sat_fat,FL,mrh-eq,-173036.11639064038,-172905.0550410365,-164226.7136211454,-169906.00940233923,5314.423378968044,0,0,0,0,0,-173036.11639064038,-172905.0550410365,-164226.7136211454,-169906.00940233923,5314.423378968044,-135668830.69981012,-135607191.7316719,-128780534.70409882,-133233501.18450177,4167669.3292372464,-133086.26018313275,-133060.3593171961,-126345.99822303954,-130713.53116694349,4088.4596961030597,-39949.85620750765,-39844.6957238404,-37880.71539810594,-39192.47823539576,1226.78788716617,358503.8910870947,367182.232506986,367313.2938565897,364183.18686828855,5314.423378968135,194277.1774659493,194277.1774659493,194277.1774659493,194277.1774659493,0,275753.4103095463,282467.7714037028,282493.67226963956,280120.94325345027,4088.459696103068,149407.41208650672,149407.41208650672,149407.41208650672,149407.41208650672,0,82750.48077754838,84714.4611032829,84819.62158695023,84062.24361483827,1226.7878871662415,44869.7653794425,44869.7653794425,44869.7653794425,44869.765379442506,0,0,0,0,0,0,-39949.85620750765,-39844.6957238404,-37880.71539810594,-39192.47823539576,1226.78788716617,0,0,0,0,0,0,0,0,0,0,82750.48077754838,84714.4611032829,84819.62158695023,84062.24361483827,1226.7878871662415,44869.7653794425,44869.7653794425,44869.7653794425,44869.765379442506,0
20-34,NHB,sat_fat,Food_price,USD,-673329.173937729,-662216.6521719425,-643139.0850228413,-659421.8994058672,16072.798244246453,0,0,0,0,0,-673329.173937729,-662216.6521719425,-643139.0850228413,-659421.8994058672,16072.798244246453,-135668830.69981012,-135607191.7316719,-128780534.70409882,-133233501.18450177,4167669.3292372464,-518271.4307457285,-509934.2580458352,-495138.59350497404,-507668.12055777624,12332.334790059214,-155057.7431920011,-152282.3941261073,-148000.49151786722,-151753.77884809105,3742.448316895076,1397480.2976204976,1416557.8647695999,1427670.3865353866,1413763.1120035246,16072.798244247122,754341.2125976578,754341.2125976578,754341.2125976578,754341.2125976578,0,1075654.1119321482,1090449.77647301,1098786.949172902,1088183.6389849503,12332.334790058883,580515.5184271741,580515.5184271741,580515.5184271741,580515.5184271741,0,321826.18568835023,326108.0882965902,328883.4373624841,325579.47301857406,3742.448316895066,173825.6941704827,173825.6941704827,173825.6941704827,173825.6941704827,0,0,0,0,0,0,-155057.7431920011,-152282.3941261073,-148000.49151786722,-151753.77884809105,3742.448316895076,0,0,0,0,0,0,0,0,0,0,321826.18568835023,326108.0882965902,328883.4373624841,325579.47301857406,3742.448316895066,173825.6941704827,173825.6941704827,173825.6941704827,173825.6941704827,0
20-34,NHW,added_sugar,CED,MJ,-10564978.562804338,-10383202.39101309,-10165977.201554496,-10370764.139199985,210276.8020716926,0,0,0,0,0,-10564978.562804338,-10383202.39101309,-10165977.201554496,-10370764.139199985,210276.8020716926,-413329668.1814038,-407117089.329517,-398892481.70372945,-406411114.32113075,7623076.449079925,-6998253.923735828,-6878071.97643404,-6734250.839544169,-6869777.523946993,139134.54188440647,-3566724.6390685136,-3505130.4145790506,-3431726.362010329,-3500986.6152529954,71142.29330765642,20526309.41110804,20743534.60056665,20925310.772357896,20731096.34875354,210276.8020717013,10360332.20955356,10360332.20955356,10360332.20955356,10360332.20955356,0,13596636.86864676,13740458.00553664,13860639.952838419,13732163.553049587,139134.54188440676,6862386.02910259,6862386.02910259,6862386.02910259,6862386.02910259,0,6929672.542461277,7003076.59503,7064670.819519471,6998932.795703948,71142.29330766169,3497946.180450953,3497946.180450953,3497946.180450953,3497946.180450953,0,0,0,0,0,0,-3566724.6390685136,-3505130.4145790506,-3431726.362010329,-3500986.6152529954,71142.29330765642,0,0,0,0,0,0,0,0,0,0,6929672.542461277,7003076.59503,7064670.819519471,6998932.795703948,71142.29330766169,3497946.180450953,3497946.180450953,3497946.180450953,3497946.180450953,0
20-34,NHW,added_sugar,FL,mrh-eq,-461110.1241499293,-455235.96042942174,-446382.4106139965,-454190.56179962604,7804.119585294521,0,0,0,0,0,-461110.1241499293,-455235.96042942174,-446382.4106139965,-454190.56179962604,7804.119585294521,-413329668.1814038,-407117089.329517,-398892481.70372945,-406411114.32113075,7623076.449079925,-305447.09953960736,-301565.76311003737,-295704.01028004254,-300870.88016251987,5163.13208926984,-155663.02461032203,-153670.1973193842,-150678.40033395396,-153319.68163710614,2640.9898040289713,895746.4567569799,904600.006572405,910474.1702929132,903554.6079426096,7804.119585294751,449364.046142984,449364.046142984,449364.046142984,449364.046142984,0,593356.9072255288,599218.660055524,603099.9964850938,598523.7771080063,5163.132089269914,297652.89694548666,297652.89694548666,297652.89694548666,297652.89694548666,0,302389.54953145137,305381.34651688125,307374.17380781926,305030.83083460334,2640.989804028854,151711.1491974973,151711.1491974973,151711.1491974973,151711.1491974973,0,0,0,0,0,0,-155663.02461032203,-153670.1973193842,-150678.40033395396,-153319.68163710614,2640.9898040289713,0,0,0,0,0,0,0,0,0,0,302389.54953145137,305381.34651688125,307374.17380781926,305030.83083460334,2640.989804028854,151711.1491974973,151711.1491974973,151711.1491974973,151711.1491974973,0
20-34,NHW,added_sugar,Food_price,USD,-21844266.725038514,-21603082.96112234,-20755862.330361724,-21390438.446440082,601717.5373375764,0,0,0,0,0,-21844266.725038514,-21603082.96112234,-20755862.330361724,-21390438.446440082,601717.5373375764,-413329668.1814038,-407117089.329517,-398892481.70372945,-406411114.32113075,7623076.449079925,-14470338.031864114,-14310205.40977205,-13749416.581588846,-14169624.284827791,398486.12505754,-7373928.693174386,-7292877.551350289,-7006445.748772876,-7220814.161612284,203231.59264330915,41973582.43488182,42820803.06564249,43061986.829558656,42608158.550960205,601717.537337605,21217720.10452013,21217720.10452013,21217720.10452013,21217720.10452013,0,27803693.272800893,28364482.10098408,28524614.723076124,28223900.976039816,398486.12505752046,14054276.691212058,14054276.691212058,14054276.691212058,14054276.691212058,0,14169889.16208096,14456320.964658361,14537372.106482478,14384257.574920366,203231.5926433106,7163443.413308086,7163443.413308086,7163443.413308086,7163443.413308087,0,0,0,0,0,0,-7373928.693174386,-7292877.551350289,-7006445.748772876,-7220814.161612284,203231.59264330915,0,0,0,0,0,0,0,0,0,0,14169889.16208096,14456320.964658361,14537372.106482478,14384257.574920366,203231.5926433106,7163443.413308086,7163443.413308086,7163443.413308086,7163443.413308087,0
20-34,NHW,oil,CED,MJ,-110143.03713589738,-89436.92672029801,-40859.10590414823,-79657.37921133295,37435.84431600061,0,0,0,0,0,-110143.03713589738,-89436.92672029801,-40859.10590414823,-79657.37921133295,37435.84431600061,-11852835.60060482,-9638564.623824298,-4454926.82645652,-8596681.5288814,3996816.623465818,-91314.47501089583,-74025.34320128901,-33365.86729852399,-65825.22246684754,31315.120721798914,-18828.56212500173,-15411.583519009204,-7493.238605623728,-13832.156744485363,6120.7530096693345,11376557.706201226,11425135.527017381,11445841.637432968,11415355.97950841,37435.84431599852,11335698.60029708,11335698.60029708,11335698.60029708,11335698.60029708,0,9498564.622095626,9539224.097998379,9556513.229808,9531023.977263948,31315.120721799267,9465198.75479711,9465198.75479711,9465198.75479711,9465198.75479711,0,1877993.0841056004,1885911.429018986,1889328.407624978,1884332.002244462,6120.753009669194,1870499.845499977,1870499.845499977,1870499.845499977,1870499.8454999768,0,0,0,0,0,0,-18828.56212500173,-15411.583519009204,-7493.238605623728,-13832.156744485363,6120.7530096693345,0,0,0,0,0,0,0,0,0,0,1877993.0841056004,1885911.429018986,1889328.407624978,1884332.002244462,6120.753009669194,1870499.845499977,1870499.845499977,1870499.845499977,1870499.8454999768,0
20-34,NHW,oil,FL,mrh-eq,-6443.503393981103,-5361.019172943761,-2924.4945782087148,-4885.917287435795,1897.261828041063,0,0,0,0,0,-6443.503393981103,-5361.019172943761,-2924.4945782087148,-4885.917287435795,1897.261828041063,-11852835.60060482,-9638564.623824298,-4454926.82645652,-8596681.5288814,3996816.623465818,-5345.940152149666,-4442.11077569898,-2402.5842269331997,-4043.620539798947,1587.1087429739905,-1097.5632418314094,-918.9083972447997,-521.9103512754755,-842.2967476368298,310.15477398114086,595382.311977007,597818.836571742,598901.3207927792,597343.734686234,1897.2618280409802,592457.817398797,592457.817398797,592457.817398797,592457.817398797,0,497087.9969849337,499127.523533699,500031.35291014944,498729.03329779906,1587.1087429736258,494685.41275799996,494685.41275799996,494685.41275799996,494685.41275799996,0,98294.31499207338,98691.3130380426,98869.96788262931,98614.7013884347,310.1547739811208,97772.4046407978,97772.4046407978,97772.4046407978,97772.4046407978,0,0,0,0,0,0,-1097.5632418314094,-918.9083972447997,-521.9103512754755,-842.2967476368298,310.15477398114086,0,0,0,0,0,0,0,0,0,0,98294.31499207338,98691.3130380426,98869.96788262931,98614.7013884347,310.1547739811208,97772.4046407978,97772.4046407978,97772.4046407978,97772.4046407978,0
20-34,NHW,oil,Food_price,USD,-154120.91812551787,-33783.14908658169,37322.30586926672,-51057.64525608617,101864.13234321386,0,0,0,0,0,-154120.91812551787,-33783.14908658169,37322.30586926672,-51057.64525608617,101864.13234321386,-11852835.60060482,-9638564.623824298,-4454926.82645652,-8596681.5288814,3996816.623465818,-128219.03273069591,-27789.27946810072,31670.960817923635,-42164.54717917821,85068.5081067698,-25901.885394822246,-5993.86961848077,5651.345051342336,-8893.098076908269,16795.695203465064,7944872.6672732625,8015978.122229105,8136315.891268045,8033252.618398613,101864.13234321326,7982194.973142524,7982194.973142524,7982194.973142524,7982194.973142524,0,6633455.367647839,6692915.60793386,6793345.361196468,6707290.875644944,85068.50810677565,6665126.328465773,6665126.328465773,6665126.328465773,6665126.328465772,0,1311417.299625424,1323062.514295247,1342970.5300715878,1325961.7427536743,16795.695203464613,1317068.644676765,1317068.644676765,1317068.644676765,1317068.644676765,0,0,0,0,0,0,-25901.885394822246,-5993.86961848077,5651.345051342336,-8893.098076908269,16795.695203465064,0,0,0,0,0,0,0,0,0,0,1311417.299625424,1323062.514295247,1342970.5300715878,1325961.7427536743,16795.695203464613,1317068.644676765,1317068.644676765,1317068.644676765,1317068.644676765,0
20-34,NHW,sat_fat,CED,MJ,-33361531.437075064,-32094288.74444071,-31756268.048163306,-32420331.55017999,890810.0187765233,0,0,0,0,0,-33361531.437075064,-32094288.74444071,-31756268.048163306,-32420331.55017999,890810.0187765233,-647532016.1803108,-622927835.051655,-616360103.7910497,-629256413.9527254,17297510.455146234,-25836339.38595207,-24849824.80643452,-24583389.4684764,-25102484.189437825,694800.9407718714,-7525192.051123015,-7244463.93800617,-7172878.579686926,-7317847.36074217,196016.4309802986,65030105.988912165,65368126.6851895,66635369.37782384,65694169.4909288,890810.0187764857,33273837.940748762,33273837.940748762,33273837.940748762,33273837.940748762,0,50330290.9880669,50596726.32602498,51583240.90554249,50849385.70902828,694800.9407718289,25746901.5195904,25746901.5195904,25746901.5195904,25746901.519590396,0,14699815.000845278,14771400.35916454,15052128.472281365,14844783.781900527,196016.43098029456,7526936.42115835,7526936.42115835,7526936.42115835,7526936.42115835,0,0,0,0,0,0,-7525192.051123015,-7244463.93800617,-7172878.579686926,-7317847.36074217,196016.4309802986,0,0,0,0,0,0,0,0,0,0,14699815.000845278,14771400.35916454,15052128.472281365,14844783.781900527,196016.43098029456,7526936.42115835,7526936.42115835,7526936.42115835,7526936.42115835,0
20-34,NHW,sat_fat,FL,mrh-eq,-888055.2896650875,-854673.3824748141,-845995.2097844821,-863341.3594923373,23375.02960319731,0,0,0,0,0,-888055.2896650875,-854673.3824748141,-845995.2097844821,-863341.3594923373,23375.02960319731,-647532016.1803108,-622927835.051655,-616360103.7910497,-629256413.9527254,17297510.455146234,-687580.1606820617,-661597.722156767,-654754.4257711148,-668313.210626817,18229.31132116676,-200475.12898302445,-193075.6603180481,-191240.78401336688,-195028.1488655201,5145.922995062679,1733192.5716780738,1741870.744368405,1775252.6515586786,1750538.7213859286,23375.029603197043,887197.361893591,887197.361893591,887197.361893591,887197.361893591,0,1341096.7276815437,1347940.024067196,1373922.4625924907,1354655.512537246,18229.31132116676,686342.301910429,686342.301910429,686342.301910429,686342.301910429,0,392095.8439965291,393930.720301211,401330.1889661873,395883.2088486827,5145.92299506292,200855.0599831625,200855.0599831625,200855.0599831625,200855.05998316253,0,0,0,0,0,0,-200475.12898302445,-193075.6603180481,-191240.78401336688,-195028.1488655201,5145.922995062679,0,0,0,0,0,0,0,0,0,0,392095.8439965291,393930.720301211,401330.1889661873,395883.2088486827,5145.92299506292,200855.0599831625,200855.0599831625,200855.0599831625,200855.05998316253,0
20-34,NHW,sat_fat,Food_price,USD,-3902170.3602717696,-3781811.068788917,-3735893.6264415467,-3807931.0158539987,90390.27187953985,0,0,0,0,0,-3902170.3602717696,-3781811.068788917,-3735893.6264415467,-3807931.0158539987,90390.27187953985,-647532016.1803108,-622927835.051655,-616360103.7910497,-629256413.9527254,17297510.455146234,-3022601.691538428,-2929002.465169685,-2891947.815072442,-2948842.6673702113,70879.31780675349,-879568.668733348,-852808.6036192384,-843945.8113690995,-859088.3484837896,19521.695855665002,7619647.370008868,7665564.8123562485,7785924.103839101,7691684.759421326,90390.27187954407,3883753.743567323,3883753.743567323,3883753.743567323,3883753.743567323,0,5897588.00082369,5934642.650920922,6028241.877289665,5954482.853121452,70879.31780674924,3005640.185751236,3005640.185751236,3005640.185751236,3005640.1857512356,0,1722059.3691851865,1730922.161435326,1757682.226549435,1737201.9062998767,19521.695855664915,878113.5578160867,878113.5578160867,878113.5578160867,878113.5578160867,0,0,0,0,0,0,-879568.668733348,-852808.6036192384,-843945.8113690995,-859088.3484837896,19521.695855665002,0,0,0,0,0,0,0,0,0,0,1722059.3691851865,1730922.161435326,1757682.226549435,1737201.9062998767,19521.695855664915,878113.5578160867,878113.5578160867,878113.5578160867,878113.5578160867,0
20-34,OTH,added_sugar,CED,MJ,-2076916.4799033594,-1915400.193459811,-1674836.6916518481,-1887664.3284196656,212979.76759582496,0,0,0,0,0,-2076916.4799033594,-1915400.193459811,-1674836.6916518481,-1887664.3284196656,212979.76759582496,-80058648.11100303,-73672501.2842571,-64544175.87715582,-72710333.3613254,8207917.317434658,-1376846.8061756934,-1269915.832078287,-1110310.574889115,-1251433.627484685,141192.41171209392,-700069.6737276653,-645484.361381524,-564526.1167627332,-636230.7009349803,71787.42798236143,3819333.68594416,4059897.187752117,4221413.474195678,4032161.322711978,212979.76759582758,2144496.994292308,2144496.994292308,2144496.994292308,2144496.994292308,0,2532070.901105132,2691676.158294305,2798607.1323917126,2673193.953700703,141192.41171209497,1421760.326216019,1421760.326216019,1421760.326216019,1421760.326216019,0,1287262.7848390224,1368221.029457812,1422806.3418039542,1358967.369011269,71787.42798236119,722736.668076288,722736.668076288,722736.668076288,722736.668076288,0,0,0,0,0,0,-700069.6737276653,-645484.361381524,-564526.1167627332,-636230.7009349803,71787.42798236143,0,0,0,0,0,0,0,0,0,0,1287262.7848390224,1368221.029457812,1422806.3418039542,1358967.369011269,71787.42798236119,722736.668076288,722736.668076288,722736.668076288,722736.668076288,0
20-34,OTH,added_sugar,FL,mrh-eq,-91971.52464079553,-84356.4951164628,-74121.4235131789,-83437.1821063045,9428.463963664384,0,0,0,0,0,-91971.52464079553,-84356.4951164628,-74121.4235131789,-83437.1821063045,9428.463963664384,-80058648.11100303,-73672501.2842571,-64544175.87715582,-72710333.3613254,8207917.317434658,-60969.38001924454,-55927.5231753013,-49136.8736858076,-55313.91172072219,6250.266063475194,-31002.14462155098,-28428.9719411615,-24984.549827371295,-28123.270385582302,3178.201040775715,168721.05025104652,178956.12185433038,186571.15137866314,178036.80884417208,9428.463963664375,94599.6267378676,94599.6267378676,94599.6267378676,94599.6267378676,0,111853.40218479089,118644.0516742845,123685.90851822775,118030.44021970542,6250.266063475155,62716.5284989833,62716.5284989833,62716.5284989833,62716.5284989833,0,56867.6480662556,60312.0701800457,62885.24286043536,60006.368624466595,3178.2010407757457,31883.09823888431,31883.09823888431,31883.09823888431,31883.09823888431,0,0,0,0,0,0,-31002.14462155098,-28428.9719411615,-24984.549827371295,-28123.270385582302,3178.201040775715,0,0,0,0,0,0,0,0,0,0,56867.6480662556,60312.0701800457,62885.24286043536,60006.368624466595,3178.2010407757457,31883.09823888431,31883.09823888431,31883.09823888431,31883.09823888431,0
