sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Male,NHB,oil,CED,MJ,62414.82129706413,80575.60104930388,142220.11964089063,95833.05327363615,44032.1091548975,0,0,0,0,0,62414.82129706413,80575.60104930388,142220.11964089063,95833.05327363615,44032.1091548975,6711130.814027585,8717381.99601863,15289470.017439986,10319430.009853827,4723280.552666458,52150.04574853995,67381.93924394499,118742.67737810967,80058.72683649223,36727.92982050498,10264.775548524303,13193.661805359032,23477.442262781187,15774.326437144095,7304.346432495039,3662078.9204185633,3723723.439010152,3741884.2187623903,3708465.9867858184,44032.1091548982,3804299.040059454,3804299.040059454,3804299.040059454,3804299.0400594533,0,3059841.9217433496,3111202.6598775135,3126434.5533729168,3098525.872284966,36727.92982050404,3178584.599121457,3178584.599121457,3178584.599121457,3178584.599121457,0,602236.9986752152,612520.7791326371,615449.665389472,609940.1145008522,7304.346432494998,625714.4409379966,625714.4409379966,625714.4409379966,625714.4409379966,0,0,0,0,0,0,10264.775548524303,13193.661805359032,23477.442262781187,15774.326437144095,7304.346432495039,0,0,0,0,0,0,0,0,0,0,602236.9986752152,612520.7791326371,615449.665389472,609940.1145008522,7304.346432494998,625714.4409379966,625714.4409379966,625714.4409379966,625714.4409379966,0
Male,NHB,oil,FL,mrh-eq,3137.095555087815,4007.6064429806124,7069.472017039359,4776.502824091472,2174.153325958173,0,0,0,0,0,3137.095555087815,4007.6064429806124,7069.472017039359,4776.502824091472,2174.153325958173,6711130.814027585,8717381.99601863,15289470.017439986,10319430.009853827,4723280.552666458,2620.9962745486127,3351.0806546433423,5902.369730105541,3990.099846000348,1813.5384421502927,516.0992805392016,656.5257883372793,1167.1022869338099,786.4029780911223,360.62244315767055,179273.74018888007,182335.60576293874,183206.11665083154,181566.70938182788,2174.153325958142,186343.2122059191,186343.2122059191,186343.2122059191,186343.2122059191,0,149786.70332572566,152337.99240118792,153068.0767812828,151698.97320983093,1813.5384421503989,155689.07305583142,155689.07305583142,155689.07305583142,155689.07305583142,0,29487.036863154208,29997.61336175073,30138.03986954881,29867.73617199689,360.6224431576667,30654.139150088,30654.139150088,30654.139150088,30654.139150088,0,0,0,0,0,0,516.0992805392016,656.5257883372793,1167.1022869338099,786.4029780911223,360.62244315767055,0,0,0,0,0,0,0,0,0,0,29487.036863154208,29997.61336175073,30138.03986954881,29867.73617199689,360.6224431576667,30654.139150088,30654.139150088,30654.139150088,30654.139150088,0
Male,NHB,oil,Food_price,USD,-24296.93539107385,1529.624678461109,19574.980621070532,-1200.6223836180282,23211.226829137024,0,0,0,0,0,-24296.93539107385,1529.624678461109,19574.980621070532,-1200.6223836180282,23211.226829137024,6711130.814027585,8717381.99601863,15289470.017439986,10319430.009853827,4723280.552666458,-20314.870370427874,1249.251819287126,16320.838805571524,-1028.8307082323843,19382.619161597526,-3982.0650206459754,280.37285917396537,3254.1418154989387,-171.79167538567273,3828.608060215039,1383060.4780959375,1401105.834038546,1426932.3941080808,1403836.0811006257,23211.22682913647,1402635.458717007,1402635.458717007,1402635.458717007,1402635.458717007,0,1155251.357328916,1170322.9443152011,1191887.066504916,1172601.0268427203,19382.619161597766,1171572.196134488,1171572.196134488,1171572.196134488,1171572.196134488,0,227809.1207670204,230782.88972334546,235045.32760316535,231235.05425790502,3828.608060215057,231063.26258251935,231063.26258251935,231063.26258251935,231063.26258251935,0,0,0,0,0,0,-3982.0650206459754,280.37285917396537,3254.1418154989387,-171.79167538567273,3828.608060215039,0,0,0,0,0,0,0,0,0,0,227809.1207670204,230782.88972334546,235045.32760316535,231235.05425790502,3828.608060215057,231063.26258251935,231063.26258251935,231063.26258251935,231063.26258251935,0
Male,NHB,sat_fat,CED,MJ,-9162123.690213358,-8836720.32430349,-8721993.832813367,-8910642.034626206,240330.57018966562,0,0,0,0,0,-9162123.690213358,-8836720.32430349,-8721993.832813367,-8910642.034626206,240330.57018966562,-189747002.15091714,-182961232.08937293,-180649231.69982895,-184530975.83393443,4977538.621780793,-6954068.047184521,-6704552.259467422,-6618576.549242903,-6761934.742798152,183434.2018795028,-2208055.6430288358,-2132168.0648360606,-2103417.2835704735,-2148707.291828057,56904.965595414105,19499229.1005654,19613955.59205549,19939358.95796537,19687877.302378226,240330.57018965916,10777235.26775202,10777235.26775202,10777235.26775202,10777235.26775202,0,14796369.563512372,14882345.2737369,15131861.061453998,14939727.757067628,183434.2018795058,8177793.014269474,8177793.014269474,8177793.014269474,8177793.014269474,0,4702859.537053013,4731610.318318598,4807497.896511373,4748149.545310595,56904.96559541289,2599442.2534825387,2599442.2534825387,2599442.2534825387,2599442.2534825387,0,0,0,0,0,0,-2208055.6430288358,-2132168.0648360606,-2103417.2835704735,-2148707.291828057,56904.965595414105,0,0,0,0,0,0,0,0,0,0,4702859.537053013,4731610.318318598,4807497.896511373,4748149.545310595,56904.96559541289,2599442.2534825387,2599442.2534825387,2599442.2534825387,2599442.2534825387,0
Male,NHB,sat_fat,FL,mrh-eq,-249495.4174282203,-240836.99268324146,-237616.2523797913,-242744.95213640938,6466.849186121332,0,0,0,0,0,-249495.4174282203,-240836.99268324146,-237616.2523797913,-242744.95213640938,6466.849186121332,-189747002.15091714,-182961232.08937293,-180649231.69982895,-184530975.83393443,4977538.621780793,-189355.49965819786,-182714.9760539103,-180300.47788729833,-184197.79199695436,4935.779154769858,-60139.917770022264,-58122.016629331505,-57315.774492492834,-58547.160139455045,1531.312851354045,531277.293496071,534498.0337995215,543156.4585445,536405.9932526893,6466.849186121273,293661.04111627967,293661.04111627967,293661.04111627967,293661.04111627967,0,403116.8087918425,405531.30695845425,412171.8305627423,407014.1229014986,4935.779154770095,222816.3309045441,222816.3309045441,222816.3309045441,222816.3309045441,0,128160.48470422845,128966.72684106711,130984.62798175796,129391.87035119068,1531.3128513540926,70844.71021173558,70844.71021173558,70844.71021173558,70844.71021173558,0,0,0,0,0,0,-60139.917770022264,-58122.016629331505,-57315.774492492834,-58547.160139455045,1531.312851354045,0,0,0,0,0,0,0,0,0,0,128160.48470422845,128966.72684106711,130984.62798175796,129391.87035119068,1531.3128513540926,70844.71021173558,70844.71021173558,70844.71021173558,70844.71021173558,0
Male,NHB,sat_fat,Food_price,USD,-932853.2084488426,-903778.0039929955,-888704.792597656,-908690.9840142262,23622.343516682875,0,0,0,0,0,-932853.2084488426,-903778.0039929955,-888704.792597656,-908690.9840142262,23622.343516682875,-189747002.15091714,-182961232.08937293,-180649231.69982895,-184530975.83393443,4977538.621780793,-707874.8031667388,-685555.6615357341,-674250.8075681974,-689420.3238737931,18010.548291141386,-224978.4052821048,-218222.3424572617,-214453.9850294584,-219270.66014043358,5613.075426495795,1998666.6854771606,2013739.8968724995,2042815.1013283469,2018652.8768937306,23622.343516682642,1109961.8928795045,1109961.8928795045,1109961.8928795045,1109961.8928795045,0,1516312.6285728472,1527617.4825403823,1549936.624171385,1531482.1448784415,18010.548291139603,842061.8210046486,842061.8210046486,842061.8210046486,842061.8210046486,0,482354.0569043146,486122.41433211754,492878.47715696046,487170.7320152894,5613.0754264955285,267900.071874856,267900.071874856,267900.071874856,267900.071874856,0,0,0,0,0,0,-224978.4052821048,-218222.3424572617,-214453.9850294584,-219270.66014043358,5613.075426495795,0,0,0,0,0,0,0,0,0,0,482354.0569043146,486122.41433211754,492878.47715696046,487170.7320152894,5613.0754264955285,267900.071874856,267900.071874856,267900.071874856,267900.071874856,0
Male,NHW,added_sugar,CED,MJ,-24197151.23943648,-24066306.126560293,-22522513.419553746,-23570535.040900517,980401.5038182848,0,0,0,0,0,-24197151.23943648,-24066306.126560293,-22522513.419553746,-23570535.040900517,980401.5038182848,-936833670.4327844,-932333158.5057917,-871231299.4903268,-912473036.7203628,38574226.88628897,-16044412.876644237,-15957976.515966171,-14936318.639261149,-15629828.615605837,648761.715650568,-8152738.362792252,-8108329.610594109,-7586194.780292591,-7940706.425294679,331639.8020339803,42980824.094698146,44524616.801704675,44655461.914580874,44028845.71604491,980401.5038182844,20458310.67514441,20458310.67514441,20458310.67514441,20458310.67514441,0,28502377.73533383,29524035.612038836,29610471.97271691,29195887.71167851,648761.7156505596,13566059.096072666,13566059.096072666,13566059.096072666,13566059.096072666,0,14478446.359364321,15000581.189665845,15044989.941863993,14832958.004366415,331639.8020339853,6892251.57907173,6892251.57907173,6892251.57907173,6892251.57907173,0,0,0,0,0,0,-8152738.362792252,-8108329.610594109,-7586194.780292591,-7940706.425294679,331639.8020339803,0,0,0,0,0,0,0,0,0,0,14478446.359364321,15000581.189665845,15044989.941863993,14832958.004366415,331639.8020339853,6892251.57907173,6892251.57907173,6892251.57907173,6892251.57907173,0
Male,NHW,added_sugar,FL,mrh-eq,-1090269.869497355,-1087245.0846210623,-1018702.6038466949,-1064256.4193936677,42604.70131065346,0,0,0,0,0,-1090269.869497355,-1087245.0846210623,-1018702.6038466949,-1064256.4193936677,42604.70131065346,-936833670.4327844,-932333158.5057917,-871231299.4903268,-912473036.7203628,38574226.88628897,-723013.213631655,-721018.452158904,-675661.8729601725,-705803.7792725951,28190.57887765354,-367256.6558657006,-366226.6324621591,-343040.7308865233,-358452.6401210734,14414.123080182422,1937293.988475696,2005836.469250065,2008861.2541263562,1982847.8040226696,42604.70131065397,918591.3846290018,918591.3846290018,918591.3846290018,918591.3846290018,0,1284866.0311724604,1330222.6103711918,1332217.3718439438,1315007.9374848835,28190.578877653697,609204.1582122882,609204.1582122882,609204.1582122882,609204.1582122882,0,652427.9573032364,675613.8588788728,676643.8822824141,667839.8665377869,14414.12308018277,309387.2264167133,309387.2264167133,309387.2264167133,309387.2264167133,0,0,0,0,0,0,-367256.6558657006,-366226.6324621591,-343040.7308865233,-358452.6401210734,14414.123080182422,0,0,0,0,0,0,0,0,0,0,652427.9573032364,675613.8588788728,676643.8822824141,667839.8665377869,14414.12308018277,309387.2264167133,309387.2264167133,309387.2264167133,309387.2264167133,0
Male,NHW,added_sugar,Food_price,USD,-41909893.914416134,-41091424.44878212,-38853344.268634334,-40593315.42614571,1665542.9764726146,0,0,0,0,0,-41909893.914416134,-41091424.44878212,-38853344.268634334,-40593315.42614571,1665542.9764726146,-936833670.4327844,-932333158.5057917,-871231299.4903268,-912473036.7203628,38574226.88628897,-27785009.680392195,-27243164.407194003,-25761724.605053663,-26913482.11633711,1102498.018418577,-14124884.234023964,-13848260.041588113,-13091619.66358065,-13679833.309808599,563044.959655805,74576789.40015404,76814869.58030179,77633339.0459358,76316760.5576654,1665542.9764725908,35723445.13151968,35723445.13151968,35723445.13151968,35723445.13151968,0,49446135.141513914,50927574.943654224,51469420.216852404,50597892.65279734,1102498.0184185524,23684410.536460225,23684410.536460225,23684410.536460225,23684410.536460225,0,25130654.258640096,25887294.63664756,26163918.82908339,25718867.904868037,563044.9596557977,12039034.595059462,12039034.595059462,12039034.595059462,12039034.595059462,0,0,0,0,0,0,-14124884.234023964,-13848260.041588113,-13091619.66358065,-13679833.309808599,563044.959655805,0,0,0,0,0,0,0,0,0,0,25130654.258640096,25887294.63664756,26163918.82908339,25718867.904868037,563044.9596557977,12039034.595059462,12039034.595059462,12039034.595059462,12039034.595059462,0
Male,NHW,oil,CED,MJ,468936.8726620675,577497.2019254616,627272.0385349551,556870.7132749702,85227.30912093287,0,0,0,0,0,468936.8726620675,577497.2019254616,627272.0385349551,556870.7132749702,85227.30912093287,50323461.920869805,61739769.60423548,67743045.33869313,59840460.14847827,9314583.003605865,391585.64992560877,482464.4831069921,524711.0060658455,465400.5146078588,71607.43946606354,77351.22273645921,95032.71881847006,102561.03246911021,91470.19866711192,13622.297977704055,21257690.68499935,21307465.52160884,21416025.850872226,21328092.01025933,85227.30912092757,21884962.723534293,21884962.723534293,21884962.723534293,21884962.723534293,0,17767687.295263022,17809933.818221897,17900812.651403304,17826997.786721032,71607.43946608609,18292398.301328916,18292398.301328916,18292398.301328916,18292398.301328916,0,3490003.3897362775,3497531.703386919,3515213.199468928,3501094.2235382763,13622.297977703593,3592564.422205389,3592564.422205389,3592564.422205389,3592564.422205389,0,0,0,0,0,0,77351.22273645921,95032.71881847006,102561.03246911021,91470.19866711192,13622.297977704055,0,0,0,0,0,0,0,0,0,0,3490003.3897362775,3497531.703386919,3515213.199468928,3501094.2235382763,13622.297977703593,3592564.422205389,3592564.422205389,3592564.422205389,3592564.422205389,0
Male,NHW,oil,FL,mrh-eq,23757.812277135592,29055.391875894013,30579.73242940889,27731.448351247152,3769.1109407776717,0,0,0,0,0,23757.812277135592,29055.391875894013,30579.73242940889,27731.448351247152,3769.1109407776717,50323461.920869805,61739769.60423548,67743045.33869313,59840460.14847827,9314583.003605865,19838.42065602379,24274.732556568208,25580.168649304884,23176.179641547948,3168.190721052602,3919.3916211117903,4780.659319325807,4999.563780104043,4555.268709699217,601.087519188654,1074092.820921141,1075617.1614746545,1080914.741073413,1076941.104999302,3769.110940777248,1104672.5533505485,1104672.5533505485,1104672.5533505485,1104672.5533505485,0,897722.3511118332,899027.7872045706,903464.0991051142,900126.3401195904,3168.190721052477,923302.5197611381,923302.5197611381,923302.5197611381,923302.5197611381,0,176370.46980930681,176589.37427008504,177450.64196829885,176814.76487971155,601.0875191885185,181370.0335894107,181370.0335894107,181370.0335894107,181370.0335894107,0,0,0,0,0,0,3919.3916211117903,4780.659319325807,4999.563780104043,4555.268709699217,601.087519188654,0,0,0,0,0,0,0,0,0,0,176370.46980930681,176589.37427008504,177450.64196829885,176814.76487971155,601.0875191885185,181370.0335894107,181370.0335894107,181370.0335894107,181370.0335894107,0
Male,NHW,oil,Food_price,USD,221863.43056519856,242385.67186160292,442963.21057563275,305562.9692011206,128588.92116135816,0,0,0,0,0,221863.43056519856,242385.67186160292,442963.21057563275,305562.9692011206,128588.92116135816,50323461.920869805,61739769.60423548,67743045.33869313,59840460.14847827,9314583.003605865,185303.7112085582,202465.3724237619,370535.40666512004,255415.6787487284,107736.58929792258,36559.71935664036,39920.29943784103,72427.80391051328,50147.29045239246,20852.34036782562,15804959.182653071,16005536.72136709,16026058.9626635,15942359.424027577,128588.9211613526,16247922.393228687,16247922.393228687,16247922.393228687,16247922.393228687,0,13210302.974666731,13378373.008908067,13395534.670123292,13325422.702583117,107736.58929791577,13580838.38133186,13580838.38133186,13580838.38133186,13580838.38133186,0,2594656.2079863297,2627163.7124590008,2630524.292540203,2616936.72144445,20852.34036782536,2667084.011896842,2667084.011896842,2667084.011896842,2667084.011896842,0,0,0,0,0,0,36559.71935664036,39920.29943784103,72427.80391051328,50147.29045239246,20852.34036782562,0,0,0,0,0,0,0,0,0,0,2594656.2079863297,2627163.7124590008,2630524.292540203,2616936.72144445,20852.34036782536,2667084.011896842,2667084.011896842,2667084.011896842,2667084.011896842,0
Male,NHW,sat_fat,CED,MJ,-67751929.3127405,-65751817.85759341,-65473167.373594575,-66355839.25097877,1308460.1411603123,0,0,0,0,0,-67751929.3127405,-65751817.85759341,-65473167.373594575,-66355839.25097877,1308460.1411603123,-1294649507.2052503,-1256944509.1973314,-1251173284.649239,-1268149341.9902532,24854724.104382798,-51556049.23677467,-50041203.39205369,-49843163.85973141,-50503240.694649726,986328.8868533903,-16195880.075965848,-15710614.465539694,-15630003.513863165,-15852598.556329036,322214.4986571778,132685272.24494156,132963922.72894055,134964034.18408772,133567944.12232588,1308460.1411604104,67212104.87134708,67212104.87134708,67212104.87134708,67212104.87134708,0,100981459.04327968,101179498.5756019,102694344.42032294,101641535.87819798,986328.8868534042,51138295.18354821,51138295.18354821,51138295.18354821,51138295.18354821,0,31703813.20166206,31784424.15333858,32269689.763764735,31926408.244127925,322214.49865717517,16073809.687798878,16073809.687798878,16073809.687798878,16073809.687798878,0,0,0,0,0,0,-16195880.075965848,-15710614.465539694,-15630003.513863165,-15852598.556329036,322214.4986571778,0,0,0,0,0,0,0,0,0,0,31703813.20166206,31784424.15333858,32269689.763764735,31926408.244127925,322214.49865717517,16073809.687798878,16073809.687798878,16073809.687798878,16073809.687798878,0
Male,NHW,sat_fat,FL,mrh-eq,-1866203.579300635,-1810466.836660334,-1802123.6641534774,-1827096.159514174,36672.36218561343,0,0,0,0,0,-1866203.579300635,-1810466.836660334,-1802123.6641534774,-1827096.159514174,36672.36218561343,-1294649507.2052503,-1256944509.1973314,-1251173284.649239,-1268149341.9902532,24854724.104382798,-1419907.8169620624,-1377695.848168028,-1371732.5792778146,-1390414.6902395443,27644.573089219335,-446295.762338572,-432770.9884923052,-430391.08487566223,-436681.4692746294,9029.9820084136245,3653591.313361815,3661934.4858686714,3717671.2285089735,3678563.8087225123,36672.36218561367,1851467.6492083392,1851467.6492083392,1851467.6492083392,1851467.6492083392,0,2780241.1795217004,2786204.4484119145,2828416.417205948,2798923.29048343,27644.5730892192,1408508.600243885,1408508.600243885,1408508.600243885,1408508.600243885,0,873350.1338401154,875730.0374567587,889254.811303025,879640.5182390827,9029.982008413428,442959.04896445334,442959.04896445334,442959.04896445334,442959.04896445334,0,0,0,0,0,0,-446295.762338572,-432770.9884923052,-430391.08487566223,-436681.4692746294,9029.9820084136245,0,0,0,0,0,0,0,0,0,0,873350.1338401154,875730.0374567587,889254.811303025,879640.5182390827,9029.982008413428,442959.04896445334,442959.04896445334,442959.04896445334,442959.04896445334,0
Male,NHW,sat_fat,Food_price,USD,-7530285.644023599,-7261279.646911187,-7249309.311819079,-7351467.598497259,167241.04977039524,0,0,0,0,0,-7530285.644023599,-7261279.646911187,-7249309.311819079,-7351467.598497259,167241.04977039524,-1294649507.2052503,-1256944509.1973314,-1251173284.649239,-1268149341.9902532,24854724.104382798,-5731842.168330705,-5529032.42282013,-5518273.506551122,-5596418.678694364,126650.95916191541,-1798443.4756928906,-1732247.2240910556,-1731035.805267964,-1755048.9198028955,40603.03809394935,14705423.540849341,14717393.87594146,14986399.873053847,14807581.827527517,167241.04977038415,7456114.229030257,7456114.229030257,7456114.229030257,7456114.229030256,0,11192271.876871362,11203030.793140382,11405840.53865095,11270417.049014607,126650.95916191595,5673998.370320243,5673998.370320243,5673998.370320243,5673998.370320243,0,3513151.6639779783,3514363.08280107,3580559.334402904,3537164.7785129095,40603.038093948875,1782115.858710014,1782115.858710014,1782115.858710014,1782115.858710014,0,0,0,0,0,0,-1798443.4756928906,-1732247.2240910556,-1731035.805267964,-1755048.9198028955,40603.03809394935,0,0,0,0,0,0,0,0,0,0,3513151.6639779783,3514363.08280107,3580559.334402904,3537164.7785129095,40603.038093948875,1782115.858710014,1782115.858710014,1782115.858710014,1782115.858710014,0
Male,OTH,added_sugar,CED,MJ,-2325309.959336849,-2189237.5728183473,-1833379.5825483608,-2112119.817116072,267385.72233671835,0,0,0,0,0,-2325309.959336849,-2189237.5728183473,-1833379.5825483608,-2112119.817116072,267385.72233671835,-93031626.88555405,-86538850.34067833,-72458621.88012466,-83876586.51061589,11070641.264560357,-1544217.8519985266,-1453881.9299634015,-1217449.2440718529,-1402619.907557639,177620.84016618502,-781092.1073383219,-735355.6428549467,-615930.3384765078,-709499.9095584331,89764.88979065967,5242337.847095609,5598195.837365588,5734268.223884092,5521078.081663316,267385.7223367151,3408958.2645472456,3408958.2645472456,3408958.2645472456,3408958.2645472456,0,3481995.7258436596,3718428.4117352082,3808764.3337703357,3667166.3893294465,177620.8401661861,2264546.4817718086,2264546.4817718086,2264546.4817718086,2264546.4817718086,0,1760342.1212519424,1879767.42563038,1925503.8901137558,1853911.692333867,89764.88979065929,1144411.7827754344,1144411.7827754344,1144411.7827754344,1144411.7827754344,0,0,0,0,0,0,-781092.1073383219,-735355.6428549467,-615930.3384765078,-709499.9095584331,89764.88979065967,0,0,0,0,0,0,0,0,0,0,1760342.1212519424,1879767.42563038,1925503.8901137558,1853911.692333867,89764.88979065929,1144411.7827754344,1144411.7827754344,1144411.7827754344,1144411.7827754344,0
Male,OTH,added_sugar,FL,mrh-eq,-115782.77824828068,-105120.0932125029,-88344.05643102423,-102975.05751225697,14560.420917368863,0,0,0,0,0,-115782.77824828068,-105120.0932125029,-88344.05643102423,-102975.05751225697,14560.420917368863,-93031626.88555405,-86538850.34067833,-72458621.88012466,-83876586.51061589,11070641.264560357,-76905.17561017755,-69826.11019716269,-58678.05612589896,-68398.39487847888,9672.572730677013,-38877.60263810305,-35293.983015340214,-29666.000305125235,-34576.662633778054,4887.849078163653,258779.37834455477,275555.4151260334,286218.100161811,273410.3794257874,14560.42091736874,170435.32191353053,170435.32191353053,170435.32191353053,170435.32191353053,0,171923.53042706632,183071.58449833002,190150.64991134498,181643.86917964625,9672.572730677053,113245.47430116741,113245.47430116741,113245.47430116741,113245.47430116741,0,86855.84791748853,92483.83062770343,96067.45025046627,91766.5102461413,4887.849078163609,57189.84761236323,57189.84761236323,57189.84761236323,57189.84761236323,0,0,0,0,0,0,-38877.60263810305,-35293.983015340214,-29666.000305125235,-34576.662633778054,4887.849078163653,0,0,0,0,0,0,0,0,0,0,86855.84791748853,92483.83062770343,96067.45025046627,91766.5102461413,4887.849078163609,57189.84761236323,57189.84761236323,57189.84761236323,57189.84761236323,0
Male,OTH,added_sugar,Food_price,USD,-3566881.1991218696,-3518707.542860422,-3103960.814810026,-3390085.4124081596,267897.9532421708,0,0,0,0,0,-3566881.1991218696,-3518707.542860422,-3103960.814810026,-3390085.4124081596,267897.9532421708,-93031626.88555405,-86538850.34067833,-72458621.88012466,-83876586.51061589,11070641.264560357,-2368738.411582717,-2336707.489699147,-2061164.049067123,-2251264.5006646016,177991.33477664413,-1198142.7875391524,-1182000.0531612705,-1042796.7657429074,-1138820.9117435578,89906.61985348965,8371813.963337474,8786560.691387853,8834734.347649306,8657938.560935596,267897.95324216253,5267853.148527442,5267853.148527442,5267853.148527442,5267853.148527442,0,5560406.402616413,5835949.843248431,5867980.765132004,5750506.854213889,177991.3347766414,3499242.3535492877,3499242.3535492877,3499242.3535492877,3499242.353549288,0,2811407.560721062,2950610.8481394243,2966753.582517306,2907431.706721712,89906.6198534891,1768610.7949781532,1768610.7949781532,1768610.7949781532,1768610.7949781532,0,0,0,0,0,0,-1198142.7875391524,-1182000.0531612705,-1042796.7657429074,-1138820.9117435578,89906.61985348965,0,0,0,0,0,0,0,0,0,0,2811407.560721062,2950610.8481394243,2966753.582517306,2907431.706721712,89906.6198534891,1768610.7949781532,1768610.7949781532,1768610.7949781532,1768610.7949781532,0
Male,OTH,oil,CED,MJ,53418.99394951173,125699.85254842133,140122.0407305099,105398.5646828701,48902.90444664085,0,0,0,0,0,53418.99394951173,125699.85254842133,140122.0407305099,105398.5646828701,48902.90444664085,5954784.516082306,13652955.436287628,15198545.57319877,11494155.161447564,5211993.464702229,44823.20528958381,105125.1475163819,117163.49110583875,88190.55150327971,40800.763360499936,8595.788659927794,20574.705032039477,22958.54962467135,17208.01317959042,8102.1417437076225,3657700.44591514,3672122.634097229,3744403.4926961376,3692423.9219627804,48902.90444664038,3797822.486645652,3797822.486645652,3797822.486645652,3797822.486645652,0,3056407.0003324607,3068445.3439219175,3128747.2861487158,3085379.9399350197,40800.76336049967,3173570.4914383,3173570.4914383,3173570.4914383,3173570.4914383,0,601293.4455826785,603677.2901753106,615656.2065474225,607043.9820277597,8102.141743707758,624251.9952073501,624251.9952073501,624251.9952073501,624251.9952073501,0,0,0,0,0,0,8595.788659927794,20574.705032039477,22958.54962467135,17208.01317959042,8102.1417437076225,0,0,0,0,0,0,0,0,0,0,601293.4455826785,603677.2901753106,615656.2065474225,607043.9820277597,8102.141743707758,624251.9952073501,624251.9952073501,624251.9952073501,624251.9952073501,0
Male,OTH,oil,FL,mrh-eq,2999.713593026615,6867.904254069314,7595.940741793428,5766.095772203143,2600.45596260061,0,0,0,0,0,2999.713593026615,6867.904254069314,7595.940741793428,5766.095772203143,2600.45596260061,5954784.516082306,13652955.436287628,15198545.57319877,11494155.161447564,5211993.464702229,2515.9992089987372,5743.2391106703235,6350.939623463328,4824.102482993628,2169.6787903539785,483.71438402788226,1124.665143398992,1245.0011183301103,941.9932892095212,430.77720022931834,188910.86658990005,189638.90307762427,193507.09373866703,190740.71155949042,2600.455962600681,196506.80733169348,196506.80733169348,196506.80733169348,196506.80733169348,0,157856.9618832947,158464.66239608751,161691.9022977592,159383.7990237643,2169.678790353964,164207.90150675792,164207.90150675792,164207.90150675792,164207.90150675792,0,31053.904706605583,31174.240681536707,31815.191440907805,31356.91253572617,430.7772002293125,32298.905824935697,32298.905824935697,32298.905824935697,32298.905824935693,0,0,0,0,0,0,483.71438402788226,1124.665143398992,1245.0011183301103,941.9932892095212,430.77720022931834,0,0,0,0,0,0,0,0,0,0,31053.904706605583,31174.240681536707,31815.191440907805,31356.91253572617,430.7772002293125,32298.905824935697,32298.905824935697,32298.905824935697,32298.905824935693,0
