age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,OTH,CED,MJ,-3129444.8891100856,-3063459.5916619203,-2924581.1108029312,-3037883.0360791753,110074.64904921017,0,0,0,0,0,-3129444.8891100856,-3063459.5916619203,-2924581.1108029312,-3037883.0360791753,110074.64904921017,-85603482.80246785,-83077366.69939673,-76387903.36075446,-81616543.10796826,5012580.42024199,-2325464.69382801,-2276560.174677754,-2157938.8980866554,-2252098.1545230723,90680.76531948619,-803980.1952820685,-786899.4169841672,-766642.2127162698,-785784.8815560983,19675.259500153606,6917553.704477248,7056432.185336253,7122417.482784407,7030855.629753497,110074.64904921474,3992972.593674324,3992972.593674324,3992972.593674324,3992972.593674324,0,5226660.688967834,5345281.965558936,5394186.484709189,5320819.945404251,90680.76531948669,3068721.790881183,3068721.790881183,3068721.790881183,3068721.790881183,0,1690893.015509414,1711150.2197773117,1728230.998075214,1710035.6843492433,19675.25950015441,924250.8027931448,924250.8027931448,924250.8027931448,924250.8027931448,0,0,0,0,0,0,-803980.1952820685,-786899.4169841672,-766642.2127162698,-785784.8815560983,19675.259500153606,0,0,0,0,0,0,0,0,0,0,1690893.015509414,1711150.2197773117,1728230.998075214,1710035.6843492433,19675.25950015441,924250.8027931448,924250.8027931448,924250.8027931448,924250.8027931448,0
35-44,Female,OTH,FL,mrh-eq,-109189.10192549559,-106556.13249372764,-102434.6350863633,-106033.8419759745,3583.6422041755386,0,0,0,0,0,-109189.10192549559,-106556.13249372764,-102434.6350863633,-106033.8419759745,3583.6422041755386,-85603482.80246785,-83077366.69939673,-76387903.36075446,-81616543.10796826,5012580.42024199,-79480.00190140166,-77551.01083300784,-73784.53869859855,-76906.28063440592,3049.1698452666183,-29709.10002409391,-29005.121660719757,-28650.096387764643,-29127.56134156854,567.3669860175225,252164.2776323172,256285.7750396814,258918.7444714493,255763.48452192833,3583.6422041754563,149729.6425459538,149729.6425459538,149729.6425459538,149729.6425459538,0,188702.05860597073,192468.5307403798,194397.52180877357,191823.80054177795,3049.169845266474,114917.5199073719,114917.5199073719,114917.5199073719,114917.5199073719,0,63462.21902634656,63817.24429930171,64521.22266267573,63939.68398015044,567.3669860174631,34812.122638581815,34812.122638581815,34812.122638581815,34812.122638581815,0,0,0,0,0,0,-29709.10002409391,-29005.121660719757,-28650.096387764643,-29127.56134156854,567.3669860175225,0,0,0,0,0,0,0,0,0,0,63462.21902634656,63817.24429930171,64521.22266267573,63939.68398015044,567.3669860174631,34812.122638581815,34812.122638581815,34812.122638581815,34812.122638581815,0
35-44,Female,OTH,Food_price,USD,-1672529.7616483872,-1630514.2210383578,-1614871.246726769,-1639767.7530728981,31386.8797716073,0,0,0,0,0,-1672529.7616483872,-1630514.2210383578,-1614871.246726769,-1639767.7530728981,31386.8797716073,-85603482.80246785,-83077366.69939673,-76387903.36075446,-81616543.10796826,5012580.42024199,-1147492.2916943715,-1122108.7481524332,-1096908.1845468807,-1122172.9516388844,26623.272349556766,-525540.5009694888,-518466.09319535864,-508908.5039013951,-517594.8014340135,8786.143764012184,3637987.6453089453,3653630.6196205397,3695646.160230572,3662884.1516550793,31386.87977161124,2023116.398582183,2023116.398582183,2023116.398582183,2023116.398582183,0,2588202.6399660185,2613403.203571571,2638786.747113509,2613467.4070580225,26623.27234955665,1491294.4554191371,1491294.4554191371,1491294.4554191371,1491294.4554191371,0,1040730.4470644429,1050288.0363584051,1057362.4441325357,1049416.7445970606,8786.143764011642,531821.9431630465,531821.9431630465,531821.9431630465,531821.9431630465,0,0,0,0,0,0,-525540.5009694888,-518466.09319535864,-508908.5039013951,-517594.8014340135,8786.143764012184,0,0,0,0,0,0,0,0,0,0,1040730.4470644429,1050288.0363584051,1057362.4441325357,1049416.7445970606,8786.143764011642,531821.9431630465,531821.9431630465,531821.9431630465,531821.9431630465,0
35-44,Male,HIS,CED,MJ,-4573715.6851187255,-4243458.7903923355,-4063678.4016809044,-4296257.564432672,272307.14122948895,0,0,0,0,0,-4573715.6851187255,-4243458.7903923355,-4063678.4016809044,-4296257.564432672,272307.14122948895,-95886504.78522392,-81436265.12302381,-79462019.58585423,-85813806.92128013,9439223.736417303,-3305569.2551081674,-3077039.2425799835,-2935032.4379433882,-3107398.262892822,196783.66336858267,-1268146.4300105597,-1166419.547812356,-1128645.9637375188,-1188859.301539853,75949.61432530686,10663686.684386397,10843467.073097821,11173723.967824208,10896265.847138159,272307.141229484,6600008.282705489,6600008.282705489,6600008.282705489,6600008.282705489,0,7908729.303180757,8050736.107817351,8279266.120345539,8081095.12813019,196783.66336858453,4973696.865237366,4973696.865237366,4973696.865237366,4973696.865237366,0,2754957.381205643,2792730.965280475,2894457.847478685,2815170.7190079764,75949.61432530817,1626311.4174681236,1626311.4174681236,1626311.4174681236,1626311.4174681238,0,0,0,0,0,0,-1268146.4300105597,-1166419.547812356,-1128645.9637375188,-1188859.301539853,75949.61432530686,0,0,0,0,0,0,0,0,0,0,2754957.381205643,2792730.965280475,2894457.847478685,2815170.7190079764,75949.61432530817,1626311.4174681236,1626311.4174681236,1626311.4174681236,1626311.4174681238,0
35-44,Male,HIS,FL,mrh-eq,-141678.66080104632,-127400.51268451594,-124766.7835240459,-131486.27372173007,9578.500432609977,0,0,0,0,0,-141678.66080104632,-127400.51268451594,-124766.7835240459,-131486.27372173007,9578.500432609977,-95886504.78522392,-81436265.12302381,-79462019.58585423,-85813806.92128013,9439223.736417303,-100613.59450646055,-90674.41534557186,-88445.1065930696,-93379.633032725,6819.520052060536,-41065.066294585755,-36726.097338943975,-36321.67693097626,-38106.64068900505,2768.039134459596,357458.87505416386,360092.6042146336,374370.7523311643,364178.365251848,9578.500432610046,232692.0915301179,232692.0915301179,232692.0915301179,232692.0915301179,0,264745.60544119717,266974.91419369937,276914.0933545879,269680.13188085245,6819.5200520604185,176300.4988481276,176300.4988481276,176300.4988481276,176300.49884812758,0,92713.26961296654,93117.69002093427,97456.65897657617,94498.23337099538,2768.039134459676,56391.59268199026,56391.59268199026,56391.59268199026,56391.59268199026,0,0,0,0,0,0,-41065.066294585755,-36726.097338943975,-36321.67693097626,-38106.64068900505,2768.039134459596,0,0,0,0,0,0,0,0,0,0,92713.26961296654,93117.69002093427,97456.65897657617,94498.23337099538,2768.039134459676,56391.59268199026,56391.59268199026,56391.59268199026,56391.59268199026,0
35-44,Male,HIS,Food_price,USD,-2336193.772117732,-2142972.144583822,-1915108.0069724496,-2130816.8778899754,221873.94796097314,0,0,0,0,0,-2336193.772117732,-2142972.144583822,-1915108.0069724496,-2130816.8778899754,221873.94796097314,-95886504.78522392,-81436265.12302381,-79462019.58585423,-85813806.92128013,9439223.736417303,-1544155.5135102451,-1407683.275277523,-1259837.8470601102,-1403692.6823004384,149680.77938469406,-792038.258607487,-735288.8693063016,-655270.1599123444,-727124.1955895396,72329.65450961581,5386986.979000327,5614851.116611688,5808072.744145604,5602695.849917848,221873.94796096964,3471878.972027866,3471878.972027866,3471878.972027866,3471878.972027866,0,3771653.1933058123,3919498.6215232145,4055970.8597559347,3915508.0285461335,149680.77938468748,2511815.346245695,2511815.346245695,2511815.346245695,2511815.346245695,0,1615333.7856945188,1695352.495088477,1752101.884389662,1687187.8213717144,72329.6545096162,960063.6257821741,960063.6257821741,960063.6257821741,960063.6257821741,0,0,0,0,0,0,-792038.258607487,-735288.8693063016,-655270.1599123444,-727124.1955895396,72329.65450961581,0,0,0,0,0,0,0,0,0,0,1615333.7856945188,1695352.495088477,1752101.884389662,1687187.8213717144,72329.6545096162,960063.6257821741,960063.6257821741,960063.6257821741,960063.6257821741,0
35-44,Male,NHB,CED,MJ,-2606881.846949835,-2525216.4251895556,-2473828.3278698516,-2535840.0478002834,70629.95343776356,0,0,0,0,0,-2606881.846949835,-2525216.4251895556,-2473828.3278698516,-2535840.0478002834,70629.95343776356,-65509581.68845672,-62678542.17856373,-61411854.9557798,-63227437.71790024,2208463.766358725,-1884401.2288415271,-1819593.5909961541,-1788989.5706348633,-1831594.8602888144,51280.951750085245,-722480.6181083089,-705622.8341934013,-684838.7572349886,-704245.1875114697,19847.397607488016,5872414.632930421,5923802.730250131,6005468.152010407,5934426.352860856,70629.9534377648,3398586.305060572,3398586.305060572,3398586.305060572,3398586.3050605715,0,4359898.848941844,4390502.869303135,4455310.507148513,4402504.138595797,51280.9517500879,2570909.278306987,2570909.278306987,2570909.278306987,2570909.278306987,0,1512515.7839885727,1533299.860946984,1550157.6448618914,1531922.214265053,19847.397607487303,827677.0267535838,827677.0267535838,827677.0267535838,827677.0267535838,0,0,0,0,0,0,-722480.6181083089,-705622.8341934013,-684838.7572349886,-704245.1875114697,19847.397607488016,0,0,0,0,0,0,0,0,0,0,1512515.7839885727,1533299.860946984,1550157.6448618914,1531922.214265053,19847.397607487303,827677.0267535838,827677.0267535838,827677.0267535838,827677.0267535838,0
35-44,Male,NHB,FL,mrh-eq,-80313.93864977903,-77863.59423414596,-75933.6429222221,-78046.18830562288,2310.835629796318,0,0,0,0,0,-80313.93864977903,-77863.59423414596,-75933.6429222221,-78046.18830562288,2310.835629796318,-65509581.68845672,-62678542.17856373,-61411854.9557798,-63227437.71790024,2208463.766358725,-57280.306893463225,-55297.77044922083,-54166.5187531473,-55596.4668520871,1659.1255656915855,-23033.631756315714,-22565.8237849251,-21767.124169074817,-22449.721453535745,674.1236016379146,193048.05439671528,194978.005708639,197428.35012427188,195160.5997801159,2310.835629796143,117114.41147449281,117114.41147449281,117114.41147449281,117114.41147449281,0,143393.14945504762,144524.4011511212,146506.9375953635,144823.09755398743,1659.125565691553,89226.63070190034,89226.63070190034,89226.63070190034,89226.63070190034,0,49654.90494166736,50453.60455751778,50921.41252890834,50337.50222612835,674.1236016379698,27887.78077259258,27887.78077259258,27887.78077259258,27887.78077259258,0,0,0,0,0,0,-23033.631756315714,-22565.8237849251,-21767.124169074817,-22449.721453535745,674.1236016379146,0,0,0,0,0,0,0,0,0,0,49654.90494166736,50453.60455751778,50921.41252890834,50337.50222612835,674.1236016379698,27887.78077259258,27887.78077259258,27887.78077259258,27887.78077259258,0
35-44,Male,NHB,Food_price,USD,-1779703.4370482413,-1722500.624567553,-1626729.1576573972,-1708967.7633642312,81361.30082209197,0,0,0,0,0,-1779703.4370482413,-1722500.624567553,-1626729.1576573972,-1708967.7633642312,81361.30082209197,-65509581.68845672,-62678542.17856373,-61411854.9557798,-63227437.71790024,2208463.766358725,-1186030.7954197547,-1155337.3614002054,-1083527.7919403478,-1140910.6472106236,55376.77023338776,-593672.6416284831,-567163.263167353,-543201.3657170478,-568057.1161536075,26575.10609012335,3338848.422706828,3434619.8896169844,3491822.7020976637,3421087.028413659,81361.30082208778,1712119.2650494303,1712119.2650494303,1712119.2650494303,1712119.2650494303,0,2305112.3438273114,2376921.913287169,2407615.347306721,2362495.1990975877,55376.770233388714,1221584.5518869658,1221584.5518869658,1221584.5518869658,1221584.5518869658,0,1033736.0788795126,1057697.976329818,1084207.354790948,1058591.8293160722,26575.10609012341,490534.71316246496,490534.71316246496,490534.71316246496,490534.71316246496,0,0,0,0,0,0,-593672.6416284831,-567163.263167353,-543201.3657170478,-568057.1161536075,26575.10609012335,0,0,0,0,0,0,0,0,0,0,1033736.0788795126,1057697.976329818,1084207.354790948,1058591.8293160722,26575.10609012341,490534.71316246496,490534.71316246496,490534.71316246496,490534.71316246496,0
35-44,Male,NHW,CED,MJ,-14737035.750955004,-14171260.868675938,-12643719.14532992,-13833798.81917876,1139848.149268923,0,0,0,0,0,-14737035.750955004,-14171260.868675938,-12643719.14532992,-13833798.81917876,1139848.149268923,-347324755.9431519,-344489149.09654343,-306146771.8571744,-332030633.169259,24209782.33769038,-10735457.750732161,-10305834.310488446,-9222243.34110809,-10076372.01956331,820846.0759999258,-4001578.0002228487,-3865426.558187511,-3421475.8042218294,-3757426.79961546,319321.7780763938,28765017.149032384,30292558.872378338,30858333.75465747,29955096.822881207,1139848.149268915,16121298.00370245,16121298.00370245,16121298.00370245,16121298.003702452,0,21411185.753591128,22494776.722971477,22924400.1632152,22265314.432046346,820846.0759999256,12188942.412483051,12188942.412483051,12188942.412483051,12188942.412483051,0,7353831.395441226,7797782.149406902,7933933.591442245,7689782.390834856,319321.7780763929,3932355.5912193973,3932355.5912193973,3932355.5912193973,3932355.5912193973,0,0,0,0,0,0,-4001578.0002228487,-3865426.558187511,-3421475.8042218294,-3757426.79961546,319321.7780763938,0,0,0,0,0,0,0,0,0,0,7353831.395441226,7797782.149406902,7933933.591442245,7689782.390834856,319321.7780763929,3932355.5912193973,3932355.5912193973,3932355.5912193973,3932355.5912193973,0
35-44,Male,NHW,FL,mrh-eq,-470654.5746232939,-459106.1802314234,-405948.44353352487,-444506.4110012381,36327.21352091081,0,0,0,0,0,-470654.5746232939,-459106.1802314234,-405948.44353352487,-444506.4110012381,36327.21352091081,-347324755.9431519,-344489149.09654343,-306146771.8571744,-332030633.169259,24209782.33769038,-337931.50105466327,-329195.7256236668,-292106.63323466567,-319247.1933577002,25611.02983093598,-132723.0735686311,-129910.45460775695,-113841.81029885913,-125259.21764353813,10722.85172105976,962438.0256591012,1015595.762357001,1027144.1567488711,1000995.9931268152,36327.213520911355,556489.5821255769,556489.5821255769,556489.5821255769,556489.5821255769,0,713726.2013134444,750815.2937024459,759551.0691334413,740866.7614364788,25611.02983093572,421619.5680787785,421619.5680787785,421619.5680787785,421619.5680787785,0,248711.82434565696,264780.468654555,267593.0876154291,260129.23169033602,10722.851721059857,134870.01404679782,134870.01404679782,134870.01404679782,134870.01404679782,0,0,0,0,0,0,-132723.0735686311,-129910.45460775695,-113841.81029885913,-125259.21764353813,10722.85172105976,0,0,0,0,0,0,0,0,0,0,248711.82434565696,264780.468654555,267593.0876154291,260129.23169033602,10722.851721059857,134870.01404679782,134870.01404679782,134870.01404679782,134870.01404679782,0
35-44,Male,NHW,Food_price,USD,-9227714.854389993,-9070779.344830383,-7820252.619986826,-8687063.128941279,811891.7395023664,0,0,0,0,0,-9227714.854389993,-9070779.344830383,-7820252.619986826,-8687063.128941279,811891.7395023664,-347324755.9431519,-344489149.09654343,-306146771.8571744,-332030633.169259,24209782.33769038,-6205133.607324518,-6096368.842733895,-5257934.67747929,-5840344.491623727,545609.0882918838,-3022581.247065472,-2974410.502096481,-2562317.9425075254,-2846718.637317546,266291.1741838392,16493221.252027566,17743747.97687111,17900683.48643072,17360031.76098201,811891.7395023577,8672968.632040728,8672968.632040728,8672968.632040728,8672968.632040728,0,11431176.388693936,12269610.553948516,12378375.31853915,12013586.202838361,545609.088291874,6173241.711214637,6173241.711214637,6173241.711214637,6173241.711214636,0,5062044.86333363,5474137.42292258,5522308.167891569,5346445.558143646,266291.17418383557,2499726.9208261045,2499726.9208261045,2499726.9208261045,2499726.9208261045,0,0,0,0,0,0,-3022581.247065472,-2974410.502096481,-2562317.9425075254,-2846718.637317546,266291.1741838392,0,0,0,0,0,0,0,0,0,0,5062044.86333363,5474137.42292258,5522308.167891569,5346445.558143646,266291.17418383557,2499726.9208261045,2499726.9208261045,2499726.9208261045,2499726.9208261045,0
35-44,Male,OTH,CED,MJ,-1732397.1266438197,-1699255.4808952538,-1638183.1624203434,-1689455.2448509224,50307.398224032826,0,0,0,0,0,-1732397.1266438197,-1699255.4808952538,-1638183.1624203434,-1689455.2448509224,50307.398224032826,-39158512.25533952,-35154371.29487375,-30857941.7385839,-35051813.892830215,4369624.071659029,-1294761.3267832014,-1264220.3818218755,-1231325.6706808656,-1263394.498951811,33394.84759445507,-437635.79986061784,-435035.09907337825,-406857.4917394777,-426060.7458991112,17967.064617750137,4893407.197447815,4954479.515922722,4987621.1616712855,4944679.279878392,50307.39822403003,3255224.0350274723,3255224.0350274723,3255224.0350274723,3255224.0350274723,0,3710192.7706333823,3743087.481774393,3773628.4267357187,3742261.5989043284,33394.84759445542,2478867.099952518,2478867.099952518,2478867.099952518,2478867.099952518,0,1183214.4268144271,1211392.034148327,1213992.7349355675,1202417.6809740607,17967.064617750035,776356.9350749494,776356.9350749494,776356.9350749494,776356.9350749493,0,0,0,0,0,0,-437635.79986061784,-435035.09907337825,-406857.4917394777,-426060.7458991112,17967.064617750137,0,0,0,0,0,0,0,0,0,0,1183214.4268144271,1211392.034148327,1213992.7349355675,1202417.6809740607,17967.064617750035,776356.9350749494,776356.9350749494,776356.9350749494,776356.9350749493,0
35-44,Male,OTH,FL,mrh-eq,-54201.62036766091,-52644.84813602966,-47404.72786828274,-51352.44531633994,3748.318129452382,0,0,0,0,0,-54201.62036766091,-52644.84813602966,-47404.72786828274,-51352.44531633994,3748.318129452382,-39158512.25533952,-35154371.29487375,-30857941.7385839,-35051813.892830215,4369624.071659029,-39848.085394392074,-38378.79318830809,-35084.01847936832,-37738.273011867466,2568.0289296713904,-14353.53497326877,-14266.05494772171,-12320.709388914394,-13614.172304472499,1209.7176516685236,170069.50225323765,175309.62252098467,176866.39475261586,174017.21970129487,3748.3181294524243,122664.77438495492,122664.77438495492,122664.77438495492,122664.7743849549,0,128447.21933757683,131741.9940465166,133211.2862526006,131101.47387007598,2568.028929671421,93363.2008582085,93363.2008582085,93363.2008582085,93363.20085820851,0,41622.28291566081,43567.62847446822,43655.10850001524,42915.74583121896,1209.7176516685636,29301.57352674644,29301.57352674644,29301.57352674644,29301.573526746437,0,0,0,0,0,0,-14353.53497326877,-14266.05494772171,-12320.709388914394,-13614.172304472499,1209.7176516685236,0,0,0,0,0,0,0,0,0,0,41622.28291566081,43567.62847446822,43655.10850001524,42915.74583121896,1209.7176516685636,29301.57352674644,29301.57352674644,29301.57352674644,29301.573526746437,0
35-44,Male,OTH,Food_price,USD,-730174.3116739739,-717491.4138167885,-564206.8357583374,-668157.4909391514,97240.04892788667,0,0,0,0,0,-730174.3116739739,-717491.4138167885,-564206.8357583374,-668157.4909391514,97240.04892788667,-39158512.25533952,-35154371.29487375,-30857941.7385839,-35051813.892830215,4369624.071659029,-500908.367938669,-493587.3646892429,-390607.041659743,-460022.6910821995,64924.02918631492,-229265.94373530624,-223904.04912754562,-173599.7940985945,-208134.79985695248,32324.497949936824,2207175.3304423895,2360459.9085008395,2373142.806358026,2311125.985623203,97240.04892788624,1642968.4946840515,1642968.4946840515,1642968.4946840515,1642968.4946840515,0,1571221.6687456253,1674201.9917751248,1681522.995024551,1640637.3181680813,64924.02918631461,1180614.6270858815,1180614.6270858815,1180614.6270858815,1180614.6270858815,0,635953.6616967646,686257.9167257145,691619.8113334747,670488.6674551216,32324.497949935972,462353.86759816937,462353.86759816937,462353.86759816937,462353.8675981693,0,0,0,0,0,0,-229265.94373530624,-223904.04912754562,-173599.7940985945,-208134.79985695248,32324.497949936824,0,0,0,0,0,0,0,0,0,0,635953.6616967646,686257.9167257145,691619.8113334747,670488.6674551216,32324.497949935972,462353.86759816937,462353.86759816937,462353.86759816937,462353.8675981693,0
45-54,Female,HIS,CED,MJ,-3020144.750259741,-2923472.6306191357,-2888459.8529894166,-2945107.487465061,71795.73142743707,0,0,0,0,0,-3020144.750259741,-2923472.6306191357,-2888459.8529894166,-2945107.487465061,71795.73142743707,-81441254.4079895,-77509310.41564529,-73170274.69128701,-77366471.21142983,4354904.475616415,-2233490.856998688,-2156828.59422883,-2142722.14081365,-2178778.0010199454,51415.879713999224,-786653.8932610576,-766644.0363903053,-745737.7121757586,-766329.4864451144,21536.555016679515,7199497.974851237,7234510.752480957,7331182.872121554,7256145.6093268795,71795.73142743297,4311038.121861817,4311038.121861817,4311038.121861817,4311038.121861817,0,5444281.711779739,5458388.165194906,5535050.427964766,5480337.571986026,51415.879713995,3301559.57096608,3301559.57096608,3301559.57096608,3301559.57096608,0,1755216.2630714965,1776122.5872860411,1796132.4441567939,1775808.0373408513,21536.555016678805,1009478.5508957359,1009478.5508957359,1009478.5508957359,1009478.550895736,0,0,0,0,0,0,-786653.8932610576,-766644.0363903053,-745737.7121757586,-766329.4864451144,21536.555016679515,0,0,0,0,0,0,0,0,0,0,1755216.2630714965,1776122.5872860411,1796132.4441567939,1775808.0373408513,21536.555016678805,1009478.5508957359,1009478.5508957359,1009478.5508957359,1009478.550895736,0
45-54,Female,HIS,FL,mrh-eq,-101151.92147801464,-98115.4445279387,-94279.94121101718,-97835.08439922096,3624.9721431084517,0,0,0,0,0,-101151.92147801464,-98115.4445279387,-94279.94121101718,-97835.08439922096,3624.9721431084517,-81441254.4079895,-77509310.41564529,-73170274.69128701,-77366471.21142983,4354904.475616415,-73358.72132034024,-70918.37821495766,-68565.77652491118,-70949.1646764791,2522.74341705552,-27793.200157674426,-27197.066312981056,-25714.16468610602,-26885.919722741877,1126.9191110652355,246096.49168166635,249931.9949985878,252968.4719486636,249651.63486987003,3624.972143108337,151816.5504706491,151816.5504706491,151816.5504706491,151816.5504706491,0,184505.5785531079,186858.18024315452,189298.52334853692,186888.96670467584,2522.7434170555116,115939.80202819663,115939.80202819663,115939.80202819663,115939.80202819663,0,61590.91312855833,63073.8147554334,63669.94860012674,62762.6681651942,1126.9191110652469,35876.74844245238,35876.74844245238,35876.74844245238,35876.74844245238,0,0,0,0,0,0,-27793.200157674426,-27197.066312981056,-25714.16468610602,-26885.919722741877,1126.9191110652355,0,0,0,0,0,0,0,0,0,0,61590.91312855833,63073.8147554334,63669.94860012674,62762.6681651942,1126.9191110652469,35876.74844245238,35876.74844245238,35876.74844245238,35876.74844245238,0
45-54,Female,HIS,Food_price,USD,-1813979.8254357916,-1798150.5153832913,-1624274.4221034062,-1742695.50372456,110794.6641485448,0,0,0,0,0,-1813979.8254357916,-1798150.5153832913,-1624274.4221034062,-1742695.50372456,110794.6641485448,-81441254.4079895,-77509310.41564529,-73170274.69128701,-77366471.21142983,4354904.475616415,-1235764.3505438482,-1221136.8014932692,-1105209.5467058716,-1185593.0450943855,75292.78082098282,-578215.4748919433,-577013.7138900211,-519064.87539753463,-557102.458630174,35588.4590542281,3867584.194554163,4041460.28783404,4057289.597886555,3986005.2761753164,110794.66414854485,2243309.772450757,2243309.772450757,2243309.772450757,2243309.772450757,0,2734508.535789817,2850435.790577213,2865063.3396277907,2814892.034178329,75292.78082098148,1629298.9890839444,1629298.9890839444,1629298.9890839444,1629298.9890839446,0,1133075.6587643467,1191024.4972568334,1192226.2582587563,1171113.2419969866,35588.45905422841,614010.7833668118,614010.7833668118,614010.7833668118,614010.7833668118,0,0,0,0,0,0,-578215.4748919433,-577013.7138900211,-519064.87539753463,-557102.458630174,35588.4590542281,0,0,0,0,0,0,0,0,0,0,1133075.6587643467,1191024.4972568334,1192226.2582587563,1171113.2419969866,35588.45905422841,614010.7833668118,614010.7833668118,614010.7833668118,614010.7833668118,0
45-54,Female,NHB,CED,MJ,-2791231.1390883527,-2756344.8041213267,-2568352.8626112067,-2702623.5386676094,126193.47335564616,0,0,0,0,0,-2791231.1390883527,-2756344.8041213267,-2568352.8626112067,-2702623.5386676094,126193.47335564616,-89824937.47397026,-88235029.17427059,-77915848.9679545,-85172126.7508964,6806108.786906457,-2057032.3566704637,-2024675.8478552736,-1888702.8127752068,-1988319.1719728608,94023.08637697375,-734198.7824178889,-731668.9562660516,-679650.0498359997,-714304.3666947483,32409.91741115478,5757550.468933604,5945542.410443719,5980428.745410743,5891821.144990002,126193.47335564256,3189197.606322392,3189197.606322392,3189197.606322392,3189197.6063223914,0,4331845.215973463,4467818.251053529,4500174.759868711,4431461.575171114,94023.08637697017,2443142.4031982496,2443142.4031982496,2443142.4031982496,2443142.4031982496,0,1425705.252960141,1477724.1593901934,1480253.9855420291,1460359.5698188895,32409.91741115455,746055.2031241409,746055.2031241409,746055.2031241409,746055.2031241409,0,0,0,0,0,0,-734198.7824178889,-731668.9562660516,-679650.0498359997,-714304.3666947483,32409.91741115478,0,0,0,0,0,0,0,0,0,0,1425705.252960141,1477724.1593901934,1480253.9855420291,1460359.5698188895,32409.91741115455,746055.2031241409,746055.2031241409,746055.2031241409,746055.2031241409,0
