"age","female","race","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,0,4,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ENDO","medBMI","leg_tot",0.0767104476441252,0.0391131926965471,0.0627092665377325,0.0473340140358118,0.117987885192873,0.00932880470555661,0.00416974331097282,0.00776712427736279,0.00624541913893424,0.0137396186361437,0.776712427736279,0.624541913893424,1.37396186361437,0.0120069445539605,0.00612211179127151,0.00981543856752282,0.0074088588907864,0.0184678103056067
75,0,4,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"GC","medBMI","leg_tot",0.307398038413613,0.113208519321507,0.371308888026775,0.186417853407037,0.374054001249002,0.00829391860397592,0.00170073863064775,0.00777963092719979,0.00695317560547493,0.0100718061277366,0.777963092719979,0.695317560547492,1.00718061277366,0.0481148437609352,0.0177197299230387,0.0581183576403189,0.0291786699004886,0.0585480308239057
75,0,4,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HHD","medBMI","leg_tot",6.80105102477371,1.09225365080191,6.55612848029865,5.88725556687836,7.92303064547287,0.019539930255884,0.00350084880231015,0.0183348440575791,0.016877504055608,0.0232266797247193,1.83348440575791,1.6877504055608,2.32266797247193,1.06452048020826,0.170962749231771,1.02618448424106,0.92149053143894,1.24013602554969
75,0,4,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HSTK","direct","leg_tot",11.5871334063041,2.73883633707954,11.5555646472132,8.9987852414118,14.2023150164235,0.0280461013143486,0.00612050347898178,0.0284188697084686,0.0220812901634246,0.0336940593302705,2.84188697084686,2.20812901634245,3.36940593302705,1.81365215067274,0.428690707089164,1.80871091578647,1.40851629425871,2.22298805674012
75,0,4,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HSTK","medBMI","leg_tot",3.12826859958309,1.40858467613794,3.50207555261946,1.66706461445082,4.27173667463445,0.00758460650190007,0.00343174695217237,0.00829554000979334,0.00407519767055533,0.0104897218515355,0.829554000979334,0.407519767055533,1.04897218515355,0.489645788528605,0.220475810340835,0.54815515064072,0.260933849407845,0.668624769854066
75,0,4,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"IHD","direct","leg_tot",40.2770210173774,11.4871032607554,37.3648954572505,30.8681796830917,52.161169077771,0.011373263713291,0.00297139016157679,0.0104628617428747,0.00903854883803258,0.0144818202634034,1.04628617428747,0.903854883803259,1.44818202634034,6.30427761806172,1.79799513851582,5.84846317285305,4.83157813986447,8.16441937468633
75,0,4,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"IHD","medBMI","leg_tot",32.6791326003459,11.7886259130779,35.3316378436225,20.5673008712142,42.5363348726926,0.0092757824834106,0.00332387007157555,0.010374617495289,0.00578327988358799,0.0118342753231366,1.0374617495289,0.578327988358799,1.18342753231366,5.11503380900851,1.84519034959052,5.53021171975233,3.2192543358754,6.65791205800938
75,0,4,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ISTK","direct","leg_tot",14.8845288230619,3.68347669945954,14.5323021615759,11.5469418313334,18.5215084770535,0.0372745649972514,0.0121720397525781,0.035136021414727,0.0267546449437737,0.0496122470958749,3.5136021414727,2.67546449437737,4.96122470958749,2.32977016532921,0.576548590895928,2.2746386138291,1.80736124732086,2.89904090211267
75,0,4,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ISTK","medBMI","leg_tot",2.23661308985884,1.46067674464654,1.83374760461612,1.06035341833841,3.75530842383559,0.00569093154666738,0.00414872380515448,0.00423644659677726,0.00255385116190223,0.0100643241388391,0.423644659677726,0.255385116190223,1.00643241388391,0.350081249469206,0.228629413891496,0.287023560554987,0.165969631159711,0.587791903355788
75,0,4,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"KC","medBMI","leg_tot",3.35736929830123,0.0704887168206125,3.39607278093761,3.28201120560557,3.39982943075597,0.0103635669477093,0.000777120215260176,0.0106964905856443,0.00953650131012018,0.0109076474930538,1.06964905856443,0.953650131012018,1.09076474930538,0.525505302731205,0.0110331009730425,0.531563285500593,0.51371003274547,0.532151287362959
75,0,4,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LVC","medBMI","leg_tot",4.47897946709589,3.37848808437832,3.15679546534671,2.02130403715013,8.06051129852846,0.00785034414523895,0.00579563966813639,0.00563857543264452,0.00359388071039782,0.0139868109857853,0.563857543264452,0.359388071039782,1.39868109857853,0.701063020375513,0.528810877151144,0.494110897337656,0.316380444204289,1.26165490112892
75,0,4,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MLPC","direct","leg_tot",16.1815281594777,4.67536481115675,13.8395856278381,13.1749382829629,21.1787691878862,0.0379571654936669,0.00994458728213017,0.0328772405647863,0.0316435082045787,0.0485887589723037,3.28772405647863,3.16435082045787,4.85887589723037,2.53278031058497,0.731801831186373,2.16621258754924,2.06218003314574,3.31496315260457
75,0,4,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MMC","medBMI","leg_tot",0.928272763018033,0.418019170316264,0.969310704674138,0.515151286533026,1.30651198909535,0.00442103292484881,0.001946913364802,0.00436591189793894,0.00259544770741042,0.0062934710151606,0.436591189793894,0.259544770741042,0.62934710151606,0.145295979085097,0.0654295882063511,0.151719358236259,0.0806329923011103,0.204499093590597
75,0,4,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OSTK","direct","leg_tot",24.0074240139784,5.85488847915941,24.6983327895987,18.1807653852931,29.2468101833865,0.030699162133727,0.00499084097620276,0.030935232085847,0.0258615131265807,0.0353361516815714,3.0935232085847,2.58615131265807,3.53361516815714,3.75771251337934,0.916424339811204,3.86585558404948,2.84570679267177,4.57779662401728
75,0,4,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OSTK","medBMI","leg_tot",5.97338013602234,2.59445046710457,4.68294552556308,4.29746391883667,8.74616577209839,0.00766951561051341,0.00308675900139487,0.00613710525507716,0.00567322505794766,0.0109683549652,0.613710525507716,0.567322505794766,1.09683549652,0.934971001938121,0.406091006677984,0.732988386868834,0.672651673674199,1.36897555301094
75,0,4,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OTH","medBMI","leg_tot",2.00217923916102,0.546592989325105,1.93395218798632,1.51495523066948,2.54739624115107,0.0081200057925562,0.00113237137278575,0.00848963976934024,0.00693103773908674,0.00899478496575923,0.848963976934024,0.693103773908674,0.899478496575923,0.313386974655966,0.085554339962357,0.302707876232042,0.237125241932726,0.398725941039542
75,0,4,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PC","medBMI","leg_tot",1.56819891741391,0.561959479869165,1.86964734860541,0.967325792402401,1.91284087591265,0.00292045462706352,0.000835766319297895,0.00339700330961656,0.00202749861493768,0.00340834425901928,0.339700330961656,0.202749861493769,0.340834425901928,0.245459100151814,0.0879595481917163,0.292642693917113,0.151408673938055,0.299403471665068
75,0,4,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PVD","medBMI","leg_tot",0.308646760687587,0.146668395788228,0.298932489490814,0.173669751544802,0.451880900347628,0.00870426615700379,0.00166105533244786,0.00870012714640604,0.00712802634489559,0.0102840241281201,0.870012714640604,0.712802634489559,1.02840241281201,0.048310297438594,0.0229569680549564,0.0467897911813121,0.0271832995574787,0.0707297256383988
75,0,4,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"RHD","medBMI","leg_tot",0.0902111024940416,0.0365077251382589,0.10709064473512,0.0512566406839004,0.114817953399266,0.0066347967222943,0.000171255554222166,0.00654080135888152,0.00653160614049103,0.00681788336299844,0.654080135888152,0.653160614049103,0.681788336299844,0.0141201067007534,0.0057142963571257,0.016762142225368,0.00802283993399433,0.0179716432715902
75,0,4,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCC","medBMI","leg_tot",0.671699380106586,0.23765968667145,0.583037659603186,0.495712007709667,0.923049214931394,0.00708571087700001,0.00223929181703885,0.00595391310899279,0.00565401294302745,0.00947943691377871,0.595391310899279,0.565401294302745,0.947943691377871,0.105136359668827,0.0371991921336973,0.0912587667875837,0.0775902992890207,0.144478373997689
75,0,4,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"TC","medBMI","leg_tot",0.26366884056619,0.0748937046983189,0.302133403447621,0.183597535229167,0.311045267453995,0.0024284245154917,0.000532320739228429,0.00263163403817359,0.00186479084317635,0.00281933009352744,0.263163403817359,0.186479084317635,0.281933009352744,0.0412702212868361,0.011722582612543,0.0472908076345034,0.0287372254163772,0.0486857187617776
75,0,4,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,4,"UC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"UC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"UC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"UC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"UC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,4,"UC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AA","medBMI","leg_tot",27.4002676369605,5.64396432267727,26.2587159543985,22.6065566993356,33.1642975047631,0.0116776054277341,0.00204928235449886,0.0110817970761283,0.0100467276365283,0.0138149203178049,1.10817970761283,1.00467276365283,1.38149203178049,0.299598581589087,0.0617119412123048,0.287116686542016,0.247183436726662,0.362623337241523
75,1,1,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AFF","medBMI","leg_tot",139.071858225682,20.5254599045937,127.68492701997,126.810041258253,161.012566717966,0.0113754665102244,0.00167543473122436,0.0104579948799045,0.0103640965811167,0.0131666873251041,1.04579948799045,1.03640965811167,1.31666873251041,1.5206322805099,0.224428416370101,1.39612588943794,1.38655975903601,1.76053523439496
75,1,1,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"APCA","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"APCA","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"APCA","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"APCA","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"APCA","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"APCA","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,1,1,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"BC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"BC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"BC","medBMI","leg_tot",282.524462949567,74.3833675471311,252.479047595231,229.094098938723,361.493430011596,0.00682792209657988,0.00172683622184791,0.00610945581726128,0.00560296858357658,0.00866357194700398,0.610945581726128,0.560296858357658,0.866357194700398,3.08916429158275,0.813318749517597,2.76064327336935,2.50494878378076,3.95262266486614
75,1,1,"BC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"BC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CC","direct","dairy_tot",1299.1848155875,229.826209835397,1321.08421830223,1072.28733536936,1507.46780349812,0.0712608083663219,0.0118544627162152,0.072655270654699,0.059465011534707,0.0818713122528162,7.2655270654699,5.94650115347071,8.18713122528162,14.205479053316,2.51295379267759,14.444930363716,11.7245484237262,16.4828760690658
75,1,1,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CC","medBMI","leg_tot",26.7891555012454,24.6059888783465,31.9711627373381,1.60318657754131,47.5704182742707,0.0014656678001687,0.0013508936216043,0.00173536408032646,8.70250195010406e-05,0.00261506874270227,0.173536408032646,0.00870250195010406,0.261506874270227,0.292916591052427,0.269045524088437,0.34957742511025,0.0175294793108568,0.520141993844847
75,1,1,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CM","medBMI","leg_tot",28.5481814322847,13.3823271592917,25.5197914355509,17.368571222608,42.301923139185,0.00738464011067843,0.00336250223274617,0.00669109169530008,0.0045363961268887,0.0108224002475398,0.669109169530008,0.45363961268887,1.08224002475398,0.312150040918694,0.14632434574751,0.27903717649192,0.189910528300943,0.462535488299205
75,1,1,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"DIAB","medBMI","leg_tot",325.465289372508,88.9255719397044,361.728955039277,231.017643269022,389.088819659241,0.0294850856726248,0.00786128718879921,0.0325083261844016,0.0211583531523003,0.035242063757939,3.25083261844016,2.11583531523003,3.5242063757939,3.55868564294439,0.972325364595933,3.95519793037656,2.5259811021733,4.25435473939815
75,1,1,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ECA","medBMI","leg_tot",11.1083484496634,2.09446072377983,12.1534698524057,8.86981406060861,12.4585296463871,0.0218105557260438,0.00417335473715034,0.0238406050298294,0.017352054897654,0.0245435146462157,2.38406050298294,1.7352054897654,2.45435146462157,0.121460325987008,0.0229011435345271,0.132887838082825,0.0969838596734256,0.136223407019145
75,1,1,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,"ENDO","medBMI","leg_tot",2.33424812698485,0.763214263458481,2.57054686072132,1.53531710687065,2.93232522342304,0.0130430553542666,0.00416523652948142,0.0148387386604253,0.00860904809867762,0.0159507317996208,1.48387386604253,0.860904809867762,1.59507317996208,0.0255230144897672,0.00834509771255963,0.0281067398167144,0.0167873844738449,0.0320624779777845
75,1,1,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
