"","age","female","race","outcome","pathway","V1","V2","V3"
"2715",45,0,3,"TC","medBMI",0.000498452430096163,0,9.33529140489942e-06
"2716",55,0,3,"TC","medBMI",0.000517314693834869,0.000218717824648884,0.000395813177892057
"2717",65,0,3,"TC","medBMI",0.000155870648663181,0,0.000259564453909622
"2718",75,0,3,"TC","medBMI",0,0,0
"2719",25,1,3,"TC","medBMI",0.000674283886875404,0.000651291516239882,0.000449421981256859
"2720",35,1,3,"TC","medBMI",0.000230752533045941,0.000213408313430419,0.000112987219681671
"2721",45,1,3,"TC","medBMI",0.000545686126336764,0.000252985988994703,0.000685182751870128
"2722",55,1,3,"TC","medBMI",0.00145316938523077,0.000423423692336944,0.000475032844277967
"2723",65,1,3,"TC","medBMI",9.91047944043366e-05,0.000357945065171617,0.000142153136171608
"2724",75,1,3,"TC","medBMI",0.000683056846334074,0.00121443740526772,0.000320042153562183
"2725",25,0,4,"TC","medBMI",0.000478643028187342,0.000592913205404444,0.000635301124393362
"2726",35,0,4,"TC","medBMI",3.01158283777525e-05,0.000401705084495108,0
"2727",45,0,4,"TC","medBMI",0.000903670958957492,0.00108349328906776,0.00176968318678372
"2728",55,0,4,"TC","medBMI",0.000215461608767398,5.41578516890517e-05,0.000515537907056829
"2729",65,0,4,"TC","medBMI",9.47521168394028e-05,9.45721498255558e-05,0
"2730",75,0,4,"TC","medBMI",0.000577107959610412,0.000809695032099822,0.00030422731020785
"2731",25,1,4,"TC","medBMI",0.000598765515132049,0.00080961595181106,0.000981925127022776
"2732",35,1,4,"TC","medBMI",0.000555919014965989,0.0012748279773922,0.0012085029831671
"2733",45,1,4,"TC","medBMI",0.000690711653168141,0.00126029096308256,0.000807029056745234
"2734",55,1,4,"TC","medBMI",0.00072984783751906,0.000525605901460224,0.000639961033445768
"2735",65,1,4,"TC","medBMI",0.000801097245369919,0.000236282940205723,0.000963080107328818
"2736",75,1,4,"TC","medBMI",0.000100865891496271,0.000427796583825191,0.000191335684608496
"2737",25,0,1,"UC","medBMI",0.00884183860988497,0.00638401776476705,0.00560900775956685
"2738",35,0,1,"UC","medBMI",0.00623434798139488,0.00802037848338588,0.00848491008990182
"2739",45,0,1,"UC","medBMI",0.00757675551069259,0.00728405529819642,0.00485124594209629
"2740",55,0,1,"UC","medBMI",0.00601372266429923,0.00422327578543824,0.00696051883091942
"2741",65,0,1,"UC","medBMI",0.00867434796699151,0.00734814590834454,0.0123177731380217
"2742",75,0,1,"UC","medBMI",0.00825711354215308,0.00599796012168397,0.00420470360121694
"2743",25,1,1,"UC","medBMI",0.00663237016873064,0.010556987979672,0.00463685013797477
"2744",35,1,1,"UC","medBMI",0.00703930357445526,0.0119751015994608,0.0114389627626593
"2745",45,1,1,"UC","medBMI",0.0141366017266025,0.0104231874453872,0.0115957637464529
"2746",55,1,1,"UC","medBMI",0.00859749754969108,0.00559694271356659,0.00764791268601206
"2747",65,1,1,"UC","medBMI",0.00887995135390707,0.00823654062452728,0.0111948024516072
"2748",75,1,1,"UC","medBMI",0.0117633174622429,0.0105151405139819,0.00874862893488604
"2749",25,0,2,"UC","medBMI",0.011758534987456,0.00864744699365949,0.0064334792234596
"2750",35,0,2,"UC","medBMI",0.0141073469437417,0.0109603720073137,0.00577132735619523
"2751",45,0,2,"UC","medBMI",0.00963207977841163,0.0103195415684446,0.00277292810463226
"2752",55,0,2,"UC","medBMI",0.00776868481307424,0.00418929040139404,0.0102136015117568
"2753",65,0,2,"UC","medBMI",0.00929819462435033,0.0079238466586482,0.00609112422710634
"2754",75,0,2,"UC","medBMI",0.00376033326939684,0.00421937825050045,0.00415532496724846
"2755",25,1,2,"UC","medBMI",0.0131681644073426,0.00550332143429422,0.00732678881889937
"2756",35,1,2,"UC","medBMI",0.0072602614182472,0.00637621578529945,0.0154330033375514
"2757",45,1,2,"UC","medBMI",0.0130136483150028,0.00737134914025084,0.00833889625372564
"2758",55,1,2,"UC","medBMI",0.00862653506684175,0.00557398032638645,0.00919083187447278
"2759",65,1,2,"UC","medBMI",0.010126246638788,0.00635889768974296,0.00418408154186201
"2760",75,1,2,"UC","medBMI",0,0.00534100828597195,0.0109698365711631
"2761",25,0,3,"UC","medBMI",0.00176876795513914,0.00532239046155714,0.00593034335058451
"2762",35,0,3,"UC","medBMI",0.00291788632420886,0.000128204262786591,0.000689556838687433
"2763",45,0,3,"UC","medBMI",0.00192916536667964,0,0.000471116148140438
"2764",55,0,3,"UC","medBMI",0.00120652663381049,0.00263430785639973,0.00325653408718307
"2765",65,0,3,"UC","medBMI",0.00243419096546849,0,0.00180523070925598
"2766",75,0,3,"UC","medBMI",0,0,2.61223557191936e-05
"2767",25,1,3,"UC","medBMI",0.00551869316176512,0.00351326739361646,0.00493143899481285
"2768",35,1,3,"UC","medBMI",0.00177482797633155,0.00245809294499266,0.00165063685734934
"2769",45,1,3,"UC","medBMI",0.00383477502144536,0.00452232846687073,0.0048594422621917
"2770",55,1,3,"UC","medBMI",0.00302625168807213,0.00657321993365712,0.00375577900900714
"2771",65,1,3,"UC","medBMI",0.00150254782191817,0.00182889895386396,0.00082538847030722
"2772",75,1,3,"UC","medBMI",0.00459093788246134,0.00713205303935571,0.00293430084398938
"2773",25,0,4,"UC","medBMI",0.00475092732077753,0.00364365849165116,0.00816984328831694
"2774",35,0,4,"UC","medBMI",0.000241266468763768,0.00548472197557803,0
"2775",45,0,4,"UC","medBMI",0.00640655381752531,0.0050368547279529,0.0095938753914746
"2776",55,0,4,"UC","medBMI",0.00244110138282194,0.00122644095142388,0.00413200054379159
"2777",65,0,4,"UC","medBMI",0.00107899460785987,0.000602664507545536,0
"2778",75,0,4,"UC","medBMI",0.00290924400985826,0.00497913559763008,0.00227278189596325
"2779",25,1,4,"UC","medBMI",0.0047091493240794,0.00631911798105322,0.00996776002849531
"2780",35,1,4,"UC","medBMI",0.00954352694317817,0.00965661163833953,0.00873756848581908
"2781",45,1,4,"UC","medBMI",0.00576648708363092,0.00813431887279392,0.00624883712216884
"2782",55,1,4,"UC","medBMI",0.00583497539583089,0.00342127808865589,0.00569854585842289
"2783",65,1,4,"UC","medBMI",0.00706076408001499,0.00706189030665727,0.0114011990817925
"2784",75,1,4,"UC","medBMI",0.00161855254323862,0.00517143766027428,0.0080107470203572
"2785",25,0,1,"AA","medSBP",0,0,0
"2786",35,0,1,"AA","medSBP",0,0,0
"2787",45,0,1,"AA","medSBP",0,0,0
"2788",55,0,1,"AA","medSBP",0,0,0
"2789",65,0,1,"AA","medSBP",0,0,0
"2790",75,0,1,"AA","medSBP",0,0,0
"2791",25,1,1,"AA","medSBP",0,0,0
"2792",35,1,1,"AA","medSBP",0,0,0
"2793",45,1,1,"AA","medSBP",0,0,0
"2794",55,1,1,"AA","medSBP",0,0,0
"2795",65,1,1,"AA","medSBP",0,0,0
"2796",75,1,1,"AA","medSBP",0,0,0
"2797",25,0,2,"AA","medSBP",0,0,0
"2798",35,0,2,"AA","medSBP",0,0,0
"2799",45,0,2,"AA","medSBP",0,0,0
"2800",55,0,2,"AA","medSBP",0,0,0
"2801",65,0,2,"AA","medSBP",0,0,0
"2802",75,0,2,"AA","medSBP",0,0,0
"2803",25,1,2,"AA","medSBP",0,0,0
"2804",35,1,2,"AA","medSBP",0,0,0
"2805",45,1,2,"AA","medSBP",0,0,0
"2806",55,1,2,"AA","medSBP",0,0,0
"2807",65,1,2,"AA","medSBP",0,0,0
"2808",75,1,2,"AA","medSBP",0,0,0
"2809",25,0,3,"AA","medSBP",0,0,0
"2810",35,0,3,"AA","medSBP",0,0,0
"2811",45,0,3,"AA","medSBP",0,0,0
"2812",55,0,3,"AA","medSBP",0,0,0
"2813",65,0,3,"AA","medSBP",0,0,0
"2814",75,0,3,"AA","medSBP",0,0,0
"2815",25,1,3,"AA","medSBP",0,0,0
"2816",35,1,3,"AA","medSBP",0,0,0
"2817",45,1,3,"AA","medSBP",0,0,0
"2818",55,1,3,"AA","medSBP",0,0,0
"2819",65,1,3,"AA","medSBP",0,0,0
"2820",75,1,3,"AA","medSBP",0,0,0
"2821",25,0,4,"AA","medSBP",0,0,0
"2822",35,0,4,"AA","medSBP",0,0,0
"2823",45,0,4,"AA","medSBP",0,0,0
"2824",55,0,4,"AA","medSBP",0,0,0
"2825",65,0,4,"AA","medSBP",0,0,0
"2826",75,0,4,"AA","medSBP",0,0,0
"2827",25,1,4,"AA","medSBP",0,0,0
"2828",35,1,4,"AA","medSBP",0,0,0
"2829",45,1,4,"AA","medSBP",0,0,0
"2830",55,1,4,"AA","medSBP",0,0,0
"2831",65,1,4,"AA","medSBP",0,0,0
"2832",75,1,4,"AA","medSBP",0,0,0
"2833",25,0,1,"AFF","medSBP",0,0,0
"2834",35,0,1,"AFF","medSBP",0,0,0
"2835",45,0,1,"AFF","medSBP",0,0,0
"2836",55,0,1,"AFF","medSBP",0,0,0
"2837",65,0,1,"AFF","medSBP",0,0,0
"2838",75,0,1,"AFF","medSBP",0,0,0
"2839",25,1,1,"AFF","medSBP",0,0,0
"2840",35,1,1,"AFF","medSBP",0,0,0
"2841",45,1,1,"AFF","medSBP",0,0,0
"2842",55,1,1,"AFF","medSBP",0,0,0
"2843",65,1,1,"AFF","medSBP",0,0,0
"2844",75,1,1,"AFF","medSBP",0,0,0
"2845",25,0,2,"AFF","medSBP",0,0,0
"2846",35,0,2,"AFF","medSBP",0,0,0
"2847",45,0,2,"AFF","medSBP",0,0,0
"2848",55,0,2,"AFF","medSBP",0,0,0
"2849",65,0,2,"AFF","medSBP",0,0,0
"2850",75,0,2,"AFF","medSBP",0,0,0
"2851",25,1,2,"AFF","medSBP",0,0,0
"2852",35,1,2,"AFF","medSBP",0,0,0
"2853",45,1,2,"AFF","medSBP",0,0,0
"2854",55,1,2,"AFF","medSBP",0,0,0
"2855",65,1,2,"AFF","medSBP",0,0,0
"2856",75,1,2,"AFF","medSBP",0,0,0
"2857",25,0,3,"AFF","medSBP",0,0,0
"2858",35,0,3,"AFF","medSBP",0,0,0
"2859",45,0,3,"AFF","medSBP",0,0,0
"2860",55,0,3,"AFF","medSBP",0,0,0
"2861",65,0,3,"AFF","medSBP",0,0,0
"2862",75,0,3,"AFF","medSBP",0,0,0
"2863",25,1,3,"AFF","medSBP",0,0,0
"2864",35,1,3,"AFF","medSBP",0,0,0
"2865",45,1,3,"AFF","medSBP",0,0,0
"2866",55,1,3,"AFF","medSBP",0,0,0
"2867",65,1,3,"AFF","medSBP",0,0,0
"2868",75,1,3,"AFF","medSBP",0,0,0
"2869",25,0,4,"AFF","medSBP",0,0,0
"2870",35,0,4,"AFF","medSBP",0,0,0
"2871",45,0,4,"AFF","medSBP",0,0,0
"2872",55,0,4,"AFF","medSBP",0,0,0
"2873",65,0,4,"AFF","medSBP",0,0,0
"2874",75,0,4,"AFF","medSBP",0,0,0
"2875",25,1,4,"AFF","medSBP",0,0,0
"2876",35,1,4,"AFF","medSBP",0,0,0
"2877",45,1,4,"AFF","medSBP",0,0,0
"2878",55,1,4,"AFF","medSBP",0,0,0
"2879",65,1,4,"AFF","medSBP",0,0,0
"2880",75,1,4,"AFF","medSBP",0,0,0
"2881",25,0,1,"APCA","medSBP",0,0,0
"2882",35,0,1,"APCA","medSBP",0,0,0
"2883",45,0,1,"APCA","medSBP",0,0,0
"2884",55,0,1,"APCA","medSBP",0,0,0
"2885",65,0,1,"APCA","medSBP",0,0,0
"2886",75,0,1,"APCA","medSBP",0,0,0
"2887",25,1,1,"APCA","medSBP",0,0,0
"2888",35,1,1,"APCA","medSBP",0,0,0
"2889",45,1,1,"APCA","medSBP",0,0,0
"2890",55,1,1,"APCA","medSBP",0,0,0
"2891",65,1,1,"APCA","medSBP",0,0,0
"2892",75,1,1,"APCA","medSBP",0,0,0
"2893",25,0,2,"APCA","medSBP",0,0,0
"2894",35,0,2,"APCA","medSBP",0,0,0
"2895",45,0,2,"APCA","medSBP",0,0,0
"2896",55,0,2,"APCA","medSBP",0,0,0
"2897",65,0,2,"APCA","medSBP",0,0,0
"2898",75,0,2,"APCA","medSBP",0,0,0
"2899",25,1,2,"APCA","medSBP",0,0,0
"2900",35,1,2,"APCA","medSBP",0,0,0
"2901",45,1,2,"APCA","medSBP",0,0,0
"2902",55,1,2,"APCA","medSBP",0,0,0
"2903",65,1,2,"APCA","medSBP",0,0,0
"2904",75,1,2,"APCA","medSBP",0,0,0
"2905",25,0,3,"APCA","medSBP",0,0,0
"2906",35,0,3,"APCA","medSBP",0,0,0
"2907",45,0,3,"APCA","medSBP",0,0,0
"2908",55,0,3,"APCA","medSBP",0,0,0
"2909",65,0,3,"APCA","medSBP",0,0,0
"2910",75,0,3,"APCA","medSBP",0,0,0
"2911",25,1,3,"APCA","medSBP",0,0,0
"2912",35,1,3,"APCA","medSBP",0,0,0
"2913",45,1,3,"APCA","medSBP",0,0,0
"2914",55,1,3,"APCA","medSBP",0,0,0
"2915",65,1,3,"APCA","medSBP",0,0,0
"2916",75,1,3,"APCA","medSBP",0,0,0
"2917",25,0,4,"APCA","medSBP",0,0,0
"2918",35,0,4,"APCA","medSBP",0,0,0
"2919",45,0,4,"APCA","medSBP",0,0,0
"2920",55,0,4,"APCA","medSBP",0,0,0
"2921",65,0,4,"APCA","medSBP",0,0,0
"2922",75,0,4,"APCA","medSBP",0,0,0
"2923",25,1,4,"APCA","medSBP",0,0,0
"2924",35,1,4,"APCA","medSBP",0,0,0
"2925",45,1,4,"APCA","medSBP",0,0,0
"2926",55,1,4,"APCA","medSBP",0,0,0
"2927",65,1,4,"APCA","medSBP",0,0,0
"2928",75,1,4,"APCA","medSBP",0,0,0
"2929",25,0,1,"BC","medSBP",0,0,0
"2930",35,0,1,"BC","medSBP",0,0,0
"2931",45,0,1,"BC","medSBP",0,0,0
"2932",55,0,1,"BC","medSBP",0,0,0
"2933",65,0,1,"BC","medSBP",0,0,0
"2934",75,0,1,"BC","medSBP",0,0,0
"2935",25,1,1,"BC","medSBP",0,0,0
"2936",35,1,1,"BC","medSBP",0,0,0
"2937",45,1,1,"BC","medSBP",0,0,0
"2938",55,1,1,"BC","medSBP",0,0,0
"2939",65,1,1,"BC","medSBP",0,0,0
"2940",75,1,1,"BC","medSBP",0,0,0
"2941",25,0,2,"BC","medSBP",0,0,0
"2942",35,0,2,"BC","medSBP",0,0,0
"2943",45,0,2,"BC","medSBP",0,0,0
"2944",55,0,2,"BC","medSBP",0,0,0
"2945",65,0,2,"BC","medSBP",0,0,0
"2946",75,0,2,"BC","medSBP",0,0,0
"2947",25,1,2,"BC","medSBP",0,0,0
"2948",35,1,2,"BC","medSBP",0,0,0
"2949",45,1,2,"BC","medSBP",0,0,0
"2950",55,1,2,"BC","medSBP",0,0,0
"2951",65,1,2,"BC","medSBP",0,0,0
"2952",75,1,2,"BC","medSBP",0,0,0
"2953",25,0,3,"BC","medSBP",0,0,0
"2954",35,0,3,"BC","medSBP",0,0,0
"2955",45,0,3,"BC","medSBP",0,0,0
"2956",55,0,3,"BC","medSBP",0,0,0
"2957",65,0,3,"BC","medSBP",0,0,0
"2958",75,0,3,"BC","medSBP",0,0,0
"2959",25,1,3,"BC","medSBP",0,0,0
"2960",35,1,3,"BC","medSBP",0,0,0
"2961",45,1,3,"BC","medSBP",0,0,0
"2962",55,1,3,"BC","medSBP",0,0,0
"2963",65,1,3,"BC","medSBP",0,0,0
"2964",75,1,3,"BC","medSBP",0,0,0
"2965",25,0,4,"BC","medSBP",0,0,0
"2966",35,0,4,"BC","medSBP",0,0,0
"2967",45,0,4,"BC","medSBP",0,0,0
"2968",55,0,4,"BC","medSBP",0,0,0
"2969",65,0,4,"BC","medSBP",0,0,0
"2970",75,0,4,"BC","medSBP",0,0,0
"2971",25,1,4,"BC","medSBP",0,0,0
"2972",35,1,4,"BC","medSBP",0,0,0
"2973",45,1,4,"BC","medSBP",0,0,0
"2974",55,1,4,"BC","medSBP",0,0,0
"2975",65,1,4,"BC","medSBP",0,0,0
"2976",75,1,4,"BC","medSBP",0,0,0
"2977",25,0,1,"CC","medSBP",0,0,0
"2978",35,0,1,"CC","medSBP",0,0,0
"2979",45,0,1,"CC","medSBP",0,0,0
"2980",55,0,1,"CC","medSBP",0,0,0
"2981",65,0,1,"CC","medSBP",0,0,0
"2982",75,0,1,"CC","medSBP",0,0,0
"2983",25,1,1,"CC","medSBP",0,0,0
"2984",35,1,1,"CC","medSBP",0,0,0
"2985",45,1,1,"CC","medSBP",0,0,0
"2986",55,1,1,"CC","medSBP",0,0,0
"2987",65,1,1,"CC","medSBP",0,0,0
"2988",75,1,1,"CC","medSBP",0,0,0
"2989",25,0,2,"CC","medSBP",0,0,0
"2990",35,0,2,"CC","medSBP",0,0,0
"2991",45,0,2,"CC","medSBP",0,0,0
"2992",55,0,2,"CC","medSBP",0,0,0
"2993",65,0,2,"CC","medSBP",0,0,0
"2994",75,0,2,"CC","medSBP",0,0,0
"2995",25,1,2,"CC","medSBP",0,0,0
"2996",35,1,2,"CC","medSBP",0,0,0
"2997",45,1,2,"CC","medSBP",0,0,0
"2998",55,1,2,"CC","medSBP",0,0,0
"2999",65,1,2,"CC","medSBP",0,0,0
"3000",75,1,2,"CC","medSBP",0,0,0
"3001",25,0,3,"CC","medSBP",0,0,0
"3002",35,0,3,"CC","medSBP",0,0,0
"3003",45,0,3,"CC","medSBP",0,0,0
"3004",55,0,3,"CC","medSBP",0,0,0
"3005",65,0,3,"CC","medSBP",0,0,0
"3006",75,0,3,"CC","medSBP",0,0,0
"3007",25,1,3,"CC","medSBP",0,0,0
"3008",35,1,3,"CC","medSBP",0,0,0
"3009",45,1,3,"CC","medSBP",0,0,0
"3010",55,1,3,"CC","medSBP",0,0,0
"3011",65,1,3,"CC","medSBP",0,0,0
"3012",75,1,3,"CC","medSBP",0,0,0
"3013",25,0,4,"CC","medSBP",0,0,0
"3014",35,0,4,"CC","medSBP",0,0,0
"3015",45,0,4,"CC","medSBP",0,0,0
"3016",55,0,4,"CC","medSBP",0,0,0
"3017",65,0,4,"CC","medSBP",0,0,0
"3018",75,0,4,"CC","medSBP",0,0,0
"3019",25,1,4,"CC","medSBP",0,0,0
"3020",35,1,4,"CC","medSBP",0,0,0
"3021",45,1,4,"CC","medSBP",0,0,0
"3022",55,1,4,"CC","medSBP",0,0,0
"3023",65,1,4,"CC","medSBP",0,0,0
"3024",75,1,4,"CC","medSBP",0,0,0
"3025",25,0,1,"CM","medSBP",0,0,0
"3026",35,0,1,"CM","medSBP",0,0,0
"3027",45,0,1,"CM","medSBP",0,0,0
"3028",55,0,1,"CM","medSBP",0,0,0
"3029",65,0,1,"CM","medSBP",0,0,0
"3030",75,0,1,"CM","medSBP",0,0,0
"3031",25,1,1,"CM","medSBP",0,0,0
"3032",35,1,1,"CM","medSBP",0,0,0
"3033",45,1,1,"CM","medSBP",0,0,0
"3034",55,1,1,"CM","medSBP",0,0,0
"3035",65,1,1,"CM","medSBP",0,0,0
"3036",75,1,1,"CM","medSBP",0,0,0
"3037",25,0,2,"CM","medSBP",0,0,0
"3038",35,0,2,"CM","medSBP",0,0,0
"3039",45,0,2,"CM","medSBP",0,0,0
"3040",55,0,2,"CM","medSBP",0,0,0
"3041",65,0,2,"CM","medSBP",0,0,0
"3042",75,0,2,"CM","medSBP",0,0,0
"3043",25,1,2,"CM","medSBP",0,0,0
"3044",35,1,2,"CM","medSBP",0,0,0
"3045",45,1,2,"CM","medSBP",0,0,0
"3046",55,1,2,"CM","medSBP",0,0,0
"3047",65,1,2,"CM","medSBP",0,0,0
"3048",75,1,2,"CM","medSBP",0,0,0
"3049",25,0,3,"CM","medSBP",0,0,0
"3050",35,0,3,"CM","medSBP",0,0,0
"3051",45,0,3,"CM","medSBP",0,0,0
"3052",55,0,3,"CM","medSBP",0,0,0
"3053",65,0,3,"CM","medSBP",0,0,0
"3054",75,0,3,"CM","medSBP",0,0,0
"3055",25,1,3,"CM","medSBP",0,0,0
"3056",35,1,3,"CM","medSBP",0,0,0
"3057",45,1,3,"CM","medSBP",0,0,0
"3058",55,1,3,"CM","medSBP",0,0,0
"3059",65,1,3,"CM","medSBP",0,0,0
"3060",75,1,3,"CM","medSBP",0,0,0
"3061",25,0,4,"CM","medSBP",0,0,0
"3062",35,0,4,"CM","medSBP",0,0,0
"3063",45,0,4,"CM","medSBP",0,0,0
"3064",55,0,4,"CM","medSBP",0,0,0
"3065",65,0,4,"CM","medSBP",0,0,0
"3066",75,0,4,"CM","medSBP",0,0,0
"3067",25,1,4,"CM","medSBP",0,0,0
"3068",35,1,4,"CM","medSBP",0,0,0
"3069",45,1,4,"CM","medSBP",0,0,0
"3070",55,1,4,"CM","medSBP",0,0,0
"3071",65,1,4,"CM","medSBP",0,0,0
"3072",75,1,4,"CM","medSBP",0,0,0
"3073",25,0,1,"DIAB","medSBP",0,0,0
"3074",35,0,1,"DIAB","medSBP",0,0,0
"3075",45,0,1,"DIAB","medSBP",0,0,0
"3076",55,0,1,"DIAB","medSBP",0,0,0
"3077",65,0,1,"DIAB","medSBP",0,0,0
"3078",75,0,1,"DIAB","medSBP",0,0,0
"3079",25,1,1,"DIAB","medSBP",0,0,0
"3080",35,1,1,"DIAB","medSBP",0,0,0
"3081",45,1,1,"DIAB","medSBP",0,0,0
"3082",55,1,1,"DIAB","medSBP",0,0,0
"3083",65,1,1,"DIAB","medSBP",0,0,0
"3084",75,1,1,"DIAB","medSBP",0,0,0
"3085",25,0,2,"DIAB","medSBP",0,0,0
"3086",35,0,2,"DIAB","medSBP",0,0,0
"3087",45,0,2,"DIAB","medSBP",0,0,0
"3088",55,0,2,"DIAB","medSBP",0,0,0
"3089",65,0,2,"DIAB","medSBP",0,0,0
"3090",75,0,2,"DIAB","medSBP",0,0,0
"3091",25,1,2,"DIAB","medSBP",0,0,0
"3092",35,1,2,"DIAB","medSBP",0,0,0
"3093",45,1,2,"DIAB","medSBP",0,0,0
"3094",55,1,2,"DIAB","medSBP",0,0,0
"3095",65,1,2,"DIAB","medSBP",0,0,0
"3096",75,1,2,"DIAB","medSBP",0,0,0
"3097",25,0,3,"DIAB","medSBP",0,0,0
"3098",35,0,3,"DIAB","medSBP",0,0,0
"3099",45,0,3,"DIAB","medSBP",0,0,0
"3100",55,0,3,"DIAB","medSBP",0,0,0
"3101",65,0,3,"DIAB","medSBP",0,0,0
"3102",75,0,3,"DIAB","medSBP",0,0,0
"3103",25,1,3,"DIAB","medSBP",0,0,0
"3104",35,1,3,"DIAB","medSBP",0,0,0
"3105",45,1,3,"DIAB","medSBP",0,0,0
"3106",55,1,3,"DIAB","medSBP",0,0,0
"3107",65,1,3,"DIAB","medSBP",0,0,0
"3108",75,1,3,"DIAB","medSBP",0,0,0
"3109",25,0,4,"DIAB","medSBP",0,0,0
"3110",35,0,4,"DIAB","medSBP",0,0,0
"3111",45,0,4,"DIAB","medSBP",0,0,0
"3112",55,0,4,"DIAB","medSBP",0,0,0
"3113",65,0,4,"DIAB","medSBP",0,0,0
"3114",75,0,4,"DIAB","medSBP",0,0,0
"3115",25,1,4,"DIAB","medSBP",0,0,0
"3116",35,1,4,"DIAB","medSBP",0,0,0
"3117",45,1,4,"DIAB","medSBP",0,0,0
"3118",55,1,4,"DIAB","medSBP",0,0,0
"3119",65,1,4,"DIAB","medSBP",0,0,0
"3120",75,1,4,"DIAB","medSBP",0,0,0
"3121",25,0,1,"ECA","medSBP",0,0,0
"3122",35,0,1,"ECA","medSBP",0,0,0
"3123",45,0,1,"ECA","medSBP",0,0,0
"3124",55,0,1,"ECA","medSBP",0,0,0
"3125",65,0,1,"ECA","medSBP",0,0,0
"3126",75,0,1,"ECA","medSBP",0,0,0
"3127",25,1,1,"ECA","medSBP",0,0,0
"3128",35,1,1,"ECA","medSBP",0,0,0
"3129",45,1,1,"ECA","medSBP",0,0,0
"3130",55,1,1,"ECA","medSBP",0,0,0
"3131",65,1,1,"ECA","medSBP",0,0,0
"3132",75,1,1,"ECA","medSBP",0,0,0
"3133",25,0,2,"ECA","medSBP",0,0,0
"3134",35,0,2,"ECA","medSBP",0,0,0
"3135",45,0,2,"ECA","medSBP",0,0,0
"3136",55,0,2,"ECA","medSBP",0,0,0
"3137",65,0,2,"ECA","medSBP",0,0,0
"3138",75,0,2,"ECA","medSBP",0,0,0
"3139",25,1,2,"ECA","medSBP",0,0,0
"3140",35,1,2,"ECA","medSBP",0,0,0
"3141",45,1,2,"ECA","medSBP",0,0,0
"3142",55,1,2,"ECA","medSBP",0,0,0
"3143",65,1,2,"ECA","medSBP",0,0,0
"3144",75,1,2,"ECA","medSBP",0,0,0
"3145",25,0,3,"ECA","medSBP",0,0,0
"3146",35,0,3,"ECA","medSBP",0,0,0
"3147",45,0,3,"ECA","medSBP",0,0,0
"3148",55,0,3,"ECA","medSBP",0,0,0
"3149",65,0,3,"ECA","medSBP",0,0,0
"3150",75,0,3,"ECA","medSBP",0,0,0
"3151",25,1,3,"ECA","medSBP",0,0,0
"3152",35,1,3,"ECA","medSBP",0,0,0
"3153",45,1,3,"ECA","medSBP",0,0,0
"3154",55,1,3,"ECA","medSBP",0,0,0
"3155",65,1,3,"ECA","medSBP",0,0,0
"3156",75,1,3,"ECA","medSBP",0,0,0
"3157",25,0,4,"ECA","medSBP",0,0,0
"3158",35,0,4,"ECA","medSBP",0,0,0
"3159",45,0,4,"ECA","medSBP",0,0,0
"3160",55,0,4,"ECA","medSBP",0,0,0
"3161",65,0,4,"ECA","medSBP",0,0,0
"3162",75,0,4,"ECA","medSBP",0,0,0
"3163",25,1,4,"ECA","medSBP",0,0,0
"3164",35,1,4,"ECA","medSBP",0,0,0
"3165",45,1,4,"ECA","medSBP",0,0,0
"3166",55,1,4,"ECA","medSBP",0,0,0
"3167",65,1,4,"ECA","medSBP",0,0,0
"3168",75,1,4,"ECA","medSBP",0,0,0
"3169",25,0,1,"ENDO","medSBP",0,0,0
"3170",35,0,1,"ENDO","medSBP",0,0,0
"3171",45,0,1,"ENDO","medSBP",0,0,0
"3172",55,0,1,"ENDO","medSBP",0,0,0
"3173",65,0,1,"ENDO","medSBP",0,0,0
"3174",75,0,1,"ENDO","medSBP",0,0,0
"3175",25,1,1,"ENDO","medSBP",0,0,0
"3176",35,1,1,"ENDO","medSBP",0,0,0
"3177",45,1,1,"ENDO","medSBP",0,0,0
"3178",55,1,1,"ENDO","medSBP",0,0,0
"3179",65,1,1,"ENDO","medSBP",0,0,0
"3180",75,1,1,"ENDO","medSBP",0,0,0
"3181",25,0,2,"ENDO","medSBP",0,0,0
"3182",35,0,2,"ENDO","medSBP",0,0,0
"3183",45,0,2,"ENDO","medSBP",0,0,0
"3184",55,0,2,"ENDO","medSBP",0,0,0
"3185",65,0,2,"ENDO","medSBP",0,0,0
"3186",75,0,2,"ENDO","medSBP",0,0,0
"3187",25,1,2,"ENDO","medSBP",0,0,0
"3188",35,1,2,"ENDO","medSBP",0,0,0
"3189",45,1,2,"ENDO","medSBP",0,0,0
"3190",55,1,2,"ENDO","medSBP",0,0,0
"3191",65,1,2,"ENDO","medSBP",0,0,0
"3192",75,1,2,"ENDO","medSBP",0,0,0
"3193",25,0,3,"ENDO","medSBP",0,0,0
"3194",35,0,3,"ENDO","medSBP",0,0,0
"3195",45,0,3,"ENDO","medSBP",0,0,0
"3196",55,0,3,"ENDO","medSBP",0,0,0
"3197",65,0,3,"ENDO","medSBP",0,0,0
"3198",75,0,3,"ENDO","medSBP",0,0,0
"3199",25,1,3,"ENDO","medSBP",0,0,0
"3200",35,1,3,"ENDO","medSBP",0,0,0
"3201",45,1,3,"ENDO","medSBP",0,0,0
"3202",55,1,3,"ENDO","medSBP",0,0,0
"3203",65,1,3,"ENDO","medSBP",0,0,0
"3204",75,1,3,"ENDO","medSBP",0,0,0
"3205",25,0,4,"ENDO","medSBP",0,0,0
