age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,NHW,oil,CED,MJ,-835076.0076969857,-454596.65603681863,-274366.0017903071,-524859.3568837153,301318.5356478655,0,0,0,0,0,-835076.0076969857,-454596.65603681863,-274366.0017903071,-524859.3568837153,301318.5356478655,-90845865.50750141,-49265726.59900501,-29624587.235169,-56963621.17607883,32904145.238268953,-697388.9624379923,-379340.8046636819,-228771.62813449028,-438105.3594865306,251836.43638564018,-137687.04525899273,-75255.85137313674,-45594.37365581741,-86753.99739718469,49482.1146109475,6741997.578900731,6922228.23314725,7302707.584807415,6992490.933994143,301318.53564786725,6467631.57711044,6467631.57711044,6467631.57711044,6467631.57711044,0,5634130.756541591,5784699.933070779,6102748.090845077,5843464.487893625,251836.43638563136,5405359.1284070965,5405359.1284070965,5405359.1284070965,5405359.1284070965,0,1107866.8223591498,1137528.30007647,1199959.4939623254,1149026.4461005174,49482.11461094756,1062272.448703332,1062272.448703332,1062272.448703332,1062272.448703332,0,0,0,0,0,0,-137687.04525899273,-75255.85137313674,-45594.37365581741,-86753.99739718469,49482.1146109475,0,0,0,0,0,0,0,0,0,0,1107866.8223591498,1137528.30007647,1199959.4939623254,1149026.4461005174,49482.11461094756,1062272.448703332,1062272.448703332,1062272.448703332,1062272.448703332,0
65-74,NHW,oil,FL,mrh-eq,-39897.572467039354,-21667.39047597575,-13047.039544004436,-25039.26102302568,14430.40485497896,0,0,0,0,0,-39897.572467039354,-21667.39047597575,-13047.039544004436,-25039.26102302568,14430.40485497896,-90845865.50750141,-49265726.59900501,-29624587.235169,-56963621.17607883,32904145.238268953,-33319.56698121032,-18080.527049548156,-10878.7970062985,-20900.635782324476,12060.798663404381,-6578.005485828962,-3586.863426427677,-2168.2425377059417,-4138.625240701203,2369.6069274450747,322758.72272594325,331379.07365791465,349609.25564897835,334750.94420496456,14430.404854979026,309711.6831819389,309711.6831819389,309711.6831819389,309711.6831819389,0,269724.92317016603,276926.6532134162,292165.6931450782,279746.7619461923,12060.798663404528,258846.1261638678,258846.1261638678,258846.1261638678,258846.1261638678,0,53033.79955577663,54452.420444498406,57443.56250389971,55004.18225877193,2369.606927445099,50865.557018070685,50865.557018070685,50865.557018070685,50865.557018070685,0,0,0,0,0,0,-6578.005485828962,-3586.863426427677,-2168.2425377059417,-4138.625240701203,2369.6069274450747,0,0,0,0,0,0,0,0,0,0,53033.79955577663,54452.420444498406,57443.56250389971,55004.18225877193,2369.606927445099,50865.557018070685,50865.557018070685,50865.557018070685,50865.557018070685,0
65-74,NHW,oil,Food_price,USD,-791718.514048393,-415379.31132393365,-336431.5878045413,-519727.19876430806,256098.33484933866,0,0,0,0,0,-791718.514048393,-415379.31132393365,-336431.5878045413,-519727.19876430806,256098.33484933866,-90845865.50750141,-49265726.59900501,-29624587.235169,-56963621.17607883,32904145.238268953,-660967.3568011945,-346528.8721536011,-280686.81694124185,-433755.68949929735,213928.65883892312,-130751.15724719792,-68850.43917033206,-55744.770863299374,-85971.50926501036,42169.72135967232,5851074.678831846,5930022.402351233,6306361.605075696,6034370.28979161,256098.3348493378,5514643.0910273,5514643.0910273,5514643.0910273,5514643.0910273,0,4887710.8079410475,4953552.863153409,5267991.347801005,5040779.680499106,213928.65883892536,4607023.990999815,4607023.990999815,4607023.990999815,4607023.990999815,0,963363.870890786,976469.5391978179,1038370.2572746839,993590.6092924966,42169.72135967209,907619.1000274864,907619.1000274864,907619.1000274864,907619.1000274863,0,0,0,0,0,0,-130751.15724719792,-68850.43917033206,-55744.770863299374,-85971.50926501036,42169.72135967232,0,0,0,0,0,0,0,0,0,0,963363.870890786,976469.5391978179,1038370.2572746839,993590.6092924966,42169.72135967209,907619.1000274864,907619.1000274864,907619.1000274864,907619.1000274863,0
65-74,NHW,sat_fat,CED,MJ,-20831814.567373272,-20765151.337992787,-20415005.786062323,-20665683.856396306,235679.58508661896,0,0,0,0,0,-20831814.567373272,-20765151.337992787,-20415005.786062323,-20665683.856396306,235679.58508661896,-393867518.0114598,-392673313.35735106,-386201854.29278815,-390821645.1431567,4341564.185914885,-15961439.215843607,-15909078.92431092,-15637913.640794095,-15832305.242912976,182797.08806851498,-4870375.351529671,-4856072.413681879,-4777092.145268244,-4833378.613483337,52883.97970424618,41368586.15836983,41718731.71030034,41785394.93968078,41619264.22870383,235679.58508662996,20953580.3723075,20953580.3723075,20953580.3723075,20953580.3723075,0,31686367.42910569,31957532.71262252,32009893.00415518,31880759.031224564,182797.08806850528,16048453.78831159,16048453.78831159,16048453.78831159,16048453.788311591,0,9682218.729264136,9761198.997677779,9775501.935525564,9738505.197479233,52883.97970424777,4905126.583995898,4905126.583995898,4905126.583995898,4905126.583995898,0,0,0,0,0,0,-4870375.351529671,-4856072.413681879,-4777092.145268244,-4833378.613483337,52883.97970424618,0,0,0,0,0,0,0,0,0,0,9682218.729264136,9761198.997677779,9775501.935525564,9738505.197479233,52883.97970424777,4905126.583995898,4905126.583995898,4905126.583995898,4905126.583995898,0
65-74,NHW,sat_fat,FL,mrh-eq,-568162.134070779,-566375.760425569,-556897.3905166171,-563676.8143681156,6372.9152515737505,0,0,0,0,0,-568162.134070779,-566375.760425569,-556897.3905166171,-563676.8143681156,6372.9152515737505,-393867518.0114598,-392673313.35735106,-386201854.29278815,-390821645.1431567,4341564.185914885,-435301.9624735229,-433898.2899636668,-426557.65195000404,-431815.14417285746,4943.22763434246,-132860.171597256,-132477.4704619025,-130339.73856661284,-131861.67019525822,1429.7292279334317,1128536.2358707194,1138014.605779672,1139800.9794248815,1135315.6597222183,6372.915251573915,571638.8453541021,571638.8453541021,571638.8453541021,571638.8453541021,0,864351.734380664,871692.372394325,873096.0449041803,869609.226603516,4943.22763434109,437794.0824306595,437794.0824306595,437794.0824306595,437794.0824306595,0,264184.50149005663,266322.2333853463,266704.9345206998,265706.433118702,1429.7292279334547,133844.7629234437,133844.7629234437,133844.7629234437,133844.7629234437,0,0,0,0,0,0,-132860.171597256,-132477.4704619025,-130339.73856661284,-131861.67019525822,1429.7292279334317,0,0,0,0,0,0,0,0,0,0,264184.50149005663,266322.2333853463,266704.9345206998,265706.433118702,1429.7292279334547,133844.7629234437,133844.7629234437,133844.7629234437,133844.7629234437,0
65-74,NHW,sat_fat,Food_price,USD,-2400830.995194073,-2383897.56409414,-2354432.388152547,-2379500.460640926,24715.43836042456,0,0,0,0,0,-2400830.995194073,-2383897.56409414,-2354432.388152547,-2379500.460640926,24715.43836042456,-393867518.0114598,-392673313.35735106,-386201854.29278815,-390821645.1431567,4341564.185914885,-1838708.5658552218,-1825799.4047159432,-1802820.1693506802,-1822266.0453384046,19134.88449910128,-562122.429338849,-558098.1593781946,-551612.2188018708,-557234.4153025212,5582.036539758391,4776287.518297032,4805752.694238613,4822686.125338544,4801355.590785403,24715.43836041649,2421855.130144475,2421855.130144475,2421855.130144475,2421855.130144475,0,3657105.4636590257,3680084.699024297,3692993.8601635704,3676551.3396467543,19134.884499103202,1854285.294308349,1854285.294308349,1854285.294308349,1854285.2943083488,0,1119182.054637997,1125667.9952143207,1129692.2651749752,1124804.2511386473,5582.036539758338,567569.835836126,567569.835836126,567569.835836126,567569.835836126,0,0,0,0,0,0,-562122.429338849,-558098.1593781946,-551612.2188018708,-557234.4153025212,5582.036539758391,0,0,0,0,0,0,0,0,0,0,1119182.054637997,1125667.9952143207,1129692.2651749752,1124804.2511386473,5582.036539758338,567569.835836126,567569.835836126,567569.835836126,567569.835836126,0
65-74,OTH,added_sugar,CED,MJ,-375910.3774663264,-370519.91896499135,-366536.18552206876,-371013.5067047852,4952.268003260162,0,0,0,0,0,-375910.3774663264,-370519.91896499135,-366536.18552206876,-371013.5067047852,4952.268003260162,-15028514.289533257,-14643361.728910372,-14568430.162211217,-14752211.200462557,259851.02588230104,-249974.74925359857,-246345.89201236662,-243718.78302753757,-246697.3826286483,3306.6546382949987,-125935.62821272881,-124174.02695262407,-122817.40249453124,-124316.12407613703,1645.7786482695992,952131.7329061482,956115.4663490702,961505.9248504065,956609.0540888648,4952.268003260557,585595.5473840793,585595.5473840793,585595.5473840793,585595.5473840793,0,633093.5021373867,635720.6111222154,639349.468363447,636072.1017384971,3306.65463829461,389374.7191098493,389374.7191098493,389374.7191098493,389374.7191098493,0,319038.2307687622,320394.85522685456,322156.45648695953,320536.95235036773,1645.7786482695133,196220.8282742306,196220.8282742306,196220.8282742306,196220.8282742306,0,0,0,0,0,0,-125935.62821272881,-124174.02695262407,-122817.40249453124,-124316.12407613703,1645.7786482695992,0,0,0,0,0,0,0,0,0,0,319038.2307687622,320394.85522685456,322156.45648695953,320536.95235036773,1645.7786482695133,196220.8282742306,196220.8282742306,196220.8282742306,196220.8282742306,0
65-74,OTH,added_sugar,FL,mrh-eq,-19731.772942467236,-19526.02401960425,-19278.538364183165,-19511.379552040005,238.88141598928266,0,0,0,0,0,-19731.772942467236,-19526.02401960425,-19278.538364183165,-19511.379552040005,238.88141598928266,-15028514.289533257,-14643361.728910372,-14568430.162211217,-14752211.200462557,259851.02588230104,-13121.274526580606,-12982.12464718691,-12818.709675870854,-12973.61057984573,159.41526963877158,-6610.498415886631,-6543.89937241734,-6459.8286883123155,-6537.768972194276,79.4773780066765,50082.219423421804,50329.70507884294,50535.454001705984,50315.06061127869,238.88141598933703,30803.681059238726,30803.681059238726,30803.681059238726,30803.681059238723,0,33300.62982880641,33464.04480012256,33603.194679516244,33455.53073278134,159.41526963881566,20481.9201529356,20481.9201529356,20481.9201529356,20481.9201529356,0,16781.589594615412,16865.66027872045,16932.259322189737,16859.529878497382,79.47737800668142,10321.76090630311,10321.76090630311,10321.76090630311,10321.76090630311,0,0,0,0,0,0,-6610.498415886631,-6543.89937241734,-6459.8286883123155,-6537.768972194276,79.4773780066765,0,0,0,0,0,0,0,0,0,0,16781.589594615412,16865.66027872045,16932.259322189737,16859.529878497382,79.47737800668142,10321.76090630311,10321.76090630311,10321.76090630311,10321.76090630311,0
65-74,OTH,added_sugar,Food_price,USD,-565739.032090628,-560674.8232198703,-539763.3209543723,-555114.3693971544,14494.719690142554,0,0,0,0,0,-565739.032090628,-560674.8232198703,-539763.3209543723,-555114.3693971544,14494.719690142554,-15028514.289533257,-14643361.728910372,-14568430.162211217,-14752211.200462557,259851.02588230104,-376179.7789471035,-372779.6362278175,-358887.64254405955,-369098.28501221334,9643.377304456897,-189559.25314352455,-187895.1869920528,-180875.6784103134,-186016.08438494135,4851.384834949433,1436082.9870475125,1456994.48931301,1462058.698183769,1451434.0354902947,14494.719690142574,896319.666093142,896319.666093142,896319.666093142,896319.6660931421,0,954843.3847983351,968735.378482094,972135.5212013796,965054.0272664893,9643.377304457317,595955.742254277,595955.742254277,595955.742254277,595955.742254277,0,481239.6022491772,488259.1108309169,489923.1769823878,486380.00822380505,4851.38483494931,300363.9238388641,300363.9238388641,300363.9238388641,300363.9238388641,0,0,0,0,0,0,-189559.25314352455,-187895.1869920528,-180875.6784103134,-186016.08438494135,4851.384834949433,0,0,0,0,0,0,0,0,0,0,481239.6022491772,488259.1108309169,489923.1769823878,486380.00822380505,4851.38483494931,300363.9238388641,300363.9238388641,300363.9238388641,300363.9238388641,0
65-74,OTH,oil,CED,MJ,-70277.58767114523,-58588.72876739193,-43796.93528584439,-57499.979792727296,13969.043254983571,0,0,0,0,0,-70277.58767114523,-58588.72876739193,-43796.93528584439,-57499.979792727296,13969.043254983571,-7540748.631186809,-6247680.685997692,-4679437.431627684,-6151127.945934221,1508272.8711434652,-58436.28848359291,-48561.68883829089,-36337.74780857293,-47737.35852796951,11652.699348592398,-11841.299187552326,-10027.039929101033,-7459.187477271391,-9762.621264757754,2317.714746450506,669113.1644968666,683904.9579784137,695593.8168821669,682816.2090037492,13969.043254983182,625316.2292110212,625316.2292110212,625316.2292110212,625316.2292110212,0,557411.0433956494,569634.9844253671,579509.5840706686,568810.6541150456,11652.699348591957,521073.2955870769,521073.2955870769,521073.2955870769,521073.295587077,0,111702.12110121698,114269.9735530467,116084.23281149803,114005.55488870341,2317.714746450568,104242.9336239457,104242.9336239457,104242.9336239457,104242.9336239457,0,0,0,0,0,0,-11841.299187552326,-10027.039929101033,-7459.187477271391,-9762.621264757754,2317.714746450506,0,0,0,0,0,0,0,0,0,0,111702.12110121698,114269.9735530467,116084.23281149803,114005.55488870341,2317.714746450568,104242.9336239457,104242.9336239457,104242.9336239457,104242.9336239457,0
65-74,OTH,oil,FL,mrh-eq,-3712.471520012816,-3141.850570095934,-2337.663998281432,-3059.897720307296,727.0553103438333,0,0,0,0,0,-3712.471520012816,-3141.850570095934,-2337.663998281432,-3059.897720307296,727.0553103438333,-7540748.631186809,-6247680.685997692,-4679437.431627684,-6151127.945934221,1508272.8711434652,-3086.7417457422944,-2604.2888424567973,-1939.543405493816,-2540.3265499383815,606.3242159076636,-625.7297742705242,-537.5617276391334,-398.12059278761103,-519.5711703689118,120.80323204967148,35032.886120108196,35837.07269192279,36407.693641839614,35755.1198421341,727.0553103438549,32695.22212182689,32695.22212182689,32695.22212182689,32695.222121826886,0,29181.763453774383,29846.508890737412,30328.961794022845,29782.546598218953,606.3242159076593,27242.22004828058,27242.22004828058,27242.22004828058,27242.22004828058,0,5851.122666333858,5990.563801185376,6078.731847816764,5972.573243915154,120.80323204966709,5453.002073546235,5453.002073546235,5453.002073546235,5453.002073546235,0,0,0,0,0,0,-625.7297742705242,-537.5617276391334,-398.12059278761103,-519.5711703689118,120.80323204967148,0,0,0,0,0,0,0,0,0,0,5851.122666333858,5990.563801185376,6078.731847816764,5972.573243915154,120.80323204966709,5453.002073546235,5453.002073546235,5453.002073546235,5453.002073546235,0
65-74,OTH,oil,Food_price,USD,-64150.622271538334,-52842.32697262491,-40637.362096710945,-52527.7060684142,12378.399216879985,0,0,0,0,0,-64150.622271538334,-52842.32697262491,-40637.362096710945,-52527.7060684142,12378.399216879985,-7540748.631186809,-6247680.685997692,-4679437.431627684,-6151127.945934221,1508272.8711434652,-53205.33774934299,-43898.73194441824,-33729.217277673066,-43595.956905183004,10253.942860707602,-10945.284522195338,-8943.59502820665,-6908.144819037825,-8931.749163231163,2124.835135298642,465747.3937767567,477952.358652671,489260.6539515838,477637.7377484599,12378.39921687981,425110.031680045,425110.031680045,425110.031680045,425110.031680045,0,387193.60136993416,397363.11603667936,406669.72184160486,397060.3409974444,10253.94286070799,353464.3840922616,353464.3840922616,353464.3840922616,353464.3840922616,0,78553.7924068218,80589.2426159905,82590.93210997923,80577.39675101508,2124.8351352985983,71645.647587784,71645.647587784,71645.647587784,71645.647587784,0,0,0,0,0,0,-10945.284522195338,-8943.59502820665,-6908.144819037825,-8931.749163231163,2124.835135298642,0,0,0,0,0,0,0,0,0,0,78553.7924068218,80589.2426159905,82590.93210997923,80577.39675101508,2124.8351352985983,71645.647587784,71645.647587784,71645.647587784,71645.647587784,0
65-74,OTH,sat_fat,CED,MJ,-1311364.3310638426,-1243037.951428237,-1161268.159291283,-1238320.9645856586,79103.53424708609,0,0,0,0,0,-1311364.3310638426,-1243037.951428237,-1161268.159291283,-1238320.9645856586,79103.53424708609,-26262991.906414084,-24925375.69583302,-23298886.733114995,-24824016.83543409,1562522.9350726702,-1015612.1479943966,-962147.976245617,-898621.6684087965,-958617.4021796378,61649.80443037028,-295752.18306944496,-280889.97518261883,-262646.49088248727,-279703.5624060204,17454.316035455362,3020125.6055510826,3101895.397688036,3170221.77732365,3097178.410845461,79103.53424709012,1858857.446259803,1858857.446259803,1858857.446259803,1858857.446259803,0,2335488.0795678315,2399014.387404644,2452478.559153426,2395483.813338668,61649.804430367105,1436866.411159031,1436866.411159031,1436866.411159031,1436866.411159031,0,684637.5259832585,702881.0102833898,717743.2181702171,701694.5975067919,17454.316035455788,421991.0351007717,421991.0351007717,421991.0351007717,421991.03510077175,0,0,0,0,0,0,-295752.18306944496,-280889.97518261883,-262646.49088248727,-279703.5624060204,17454.316035455362,0,0,0,0,0,0,0,0,0,0,684637.5259832585,702881.0102833898,717743.2181702171,701694.5975067919,17454.316035455788,421991.0351007717,421991.0351007717,421991.0351007717,421991.03510077175,0
65-74,OTH,sat_fat,FL,mrh-eq,-34632.40566399841,-32844.810075632835,-30691.417396715893,-32716.460219299024,2077.1805301316967,0,0,0,0,0,-34632.40566399841,-32844.810075632835,-30691.417396715893,-32716.460219299024,2077.1805301316967,-26262991.906414084,-24925375.69583302,-23298886.733114995,-24824016.83543409,1562522.9350726702,-26817.172054832507,-25418.4402635552,-23745.73069175023,-25322.30770898409,1618.6904629501855,-7815.233609165986,-7426.36981207765,-6945.6867049656385,-7394.152510314957,458.50596847891694,79867.92685294697,82021.31953186396,83808.9151202295,81892.96967553011,2077.1805301317127,49176.5094562311,49176.5094562311,49176.5094562311,49176.509456231106,0,61751.627204961274,63424.33677676623,64823.068568043585,63328.20422219514,1618.6904629502026,38005.896513211075,38005.896513211075,38005.896513211075,38005.896513211075,0,18116.299647985594,18596.98275509761,18985.846552185933,18564.76545333491,458.5059684789128,11170.61294301996,11170.61294301996,11170.61294301996,11170.61294301996,0,0,0,0,0,0,-7815.233609165986,-7426.36981207765,-6945.6867049656385,-7394.152510314957,458.50596847891694,0,0,0,0,0,0,0,0,0,0,18116.299647985594,18596.98275509761,18985.846552185933,18564.76545333491,458.5059684789128,11170.61294301996,11170.61294301996,11170.61294301996,11170.61294301996,0
65-74,OTH,sat_fat,Food_price,USD,-169645.311166677,-158238.76783758585,-147619.64973280788,-158515.05738997646,11594.922485720965,0,0,0,0,0,-169645.311166677,-158238.76783758585,-147619.64973280788,-158515.05738997646,11594.922485720965,-26262991.906414084,-24925375.69583302,-23298886.733114995,-24824016.83543409,1562522.9350726702,-131622.37150693132,-122711.19210491898,-114477.40607092559,-122948.8739884344,9026.013401822176,-38022.939659745985,-35527.575732666955,-33142.24366188231,-35566.18340154218,2569.0049537622394,384539.95568393986,395159.0737887181,406565.6171178101,395435.3633411089,11594.922485721565,236920.30595113203,236920.30595113203,236920.30595113203,236920.30595113206,0,298069.55768494715,306303.3437189398,315214.52312095335,306541.0256024559,9026.013401822438,183592.15161402163,183592.15161402163,183592.15161402163,183592.15161402163,0,86470.3979989935,88855.73006977806,91351.09399685728,88894.33773865337,2569.004953762299,53328.154337111206,53328.154337111206,53328.154337111206,53328.1543371112,0,0,0,0,0,0,-38022.939659745985,-35527.575732666955,-33142.24366188231,-35566.18340154218,2569.0049537622394,0,0,0,0,0,0,0,0,0,0,86470.3979989935,88855.73006977806,91351.09399685728,88894.33773865337,2569.004953762299,53328.154337111206,53328.154337111206,53328.154337111206,53328.1543371112,0
75+,HIS,added_sugar,CED,MJ,-382842.5760441045,-372625.09367320465,-322711.2211089332,-358696.5357106182,33868.93282428409,0,0,0,0,0,-382842.5760441045,-372625.09367320465,-322711.2211089332,-358696.5357106182,33868.93282428409,-15660764.607332995,-15246467.724926509,-13258022.652396271,-14694135.026637474,1352042.6470825355,-253727.2825053626,-246956.9102839413,-213894.47515755703,-237731.62505412972,22435.35948165672,-129115.29353874194,-125668.1833892636,-108816.7459513765,-120964.9106564886,11433.573428334927,674178.2852444241,724092.157808694,734309.6401795937,710163.5998461079,33868.932824283176,351467.0641354894,351467.0641354894,351467.0641354894,351467.06413548935,0,446845.6331737832,479908.0683001677,486678.4405215892,470682.7830703561,22435.35948165696,232951.1580162264,232951.1580162264,232951.1580162264,232951.1580162264,0,227332.65207063977,244184.089508527,247631.19965800518,239480.81677575188,11433.573428334908,118515.9061192632,118515.9061192632,118515.9061192632,118515.9061192632,0,0,0,0,0,0,-129115.29353874194,-125668.1833892636,-108816.7459513765,-120964.9106564886,11433.573428334927,0,0,0,0,0,0,0,0,0,0,227332.65207063977,244184.089508527,247631.19965800518,239480.81677575188,11433.573428334908,118515.9061192632,118515.9061192632,118515.9061192632,118515.9061192632,0
75+,HIS,added_sugar,FL,mrh-eq,-19072.64285177853,-18584.95993336479,-16408.9706289499,-17992.571727750354,1492.8523945559898,0,0,0,0,0,-19072.64285177853,-18584.95993336479,-16408.9706289499,-17992.571727750354,1492.8523945559898,-15660764.607332995,-15246467.724926509,-13258022.652396271,-14694135.026637474,1352042.6470825355,-12641.136356559547,-12317.96576698972,-10876.621286105568,-11925.624050739081,988.8974223774333,-6431.506495218985,-6266.994166375058,-5532.349342844339,-6066.9476770112715,503.9549782300469,34230.77300724401,36406.76231165887,36894.44523007262,35814.374106044444,1492.852394555978,17821.80237829411,17821.80237829411,17821.80237829411,17821.80237829411,0,22689.596061237215,24130.94054212136,24454.11113169116,23738.59882587071,988.897422377419,11812.974775131599,11812.974775131599,11812.974775131599,11812.974775131597,0,11541.176946006863,12275.82176953758,12440.334098381505,12075.775280173795,503.9549782300445,6008.827603162519,6008.827603162519,6008.827603162519,6008.827603162518,0,0,0,0,0,0,-6431.506495218985,-6266.994166375058,-5532.349342844339,-6066.9476770112715,503.9549782300469,0,0,0,0,0,0,0,0,0,0,11541.176946006863,12275.82176953758,12440.334098381505,12075.775280173795,503.9549782300445,6008.827603162519,6008.827603162519,6008.827603162519,6008.827603162518,0
75+,HIS,added_sugar,Food_price,USD,-534018.8490315601,-495254.47784453,-469934.7971150201,-499971.9130927827,33974.97426665052,0,0,0,0,0,-534018.8490315601,-495254.47784453,-469934.7971150201,-499971.9130927827,33974.97426665052,-15660764.607332995,-15246467.724926509,-13258022.652396271,-14694135.026637474,1352042.6470825355,-353943.94030873483,-328235.1375381564,-311488.2306002886,-331379.6623917391,22510.44168806296,-180074.90872282462,-167019.3403063725,-158446.56651473176,-168592.25070104317,11464.550556016744,957673.0060915243,982992.686821033,1021757.0580080637,987710.1220692863,33974.97426665032,487738.2089765034,487738.2089765034,487738.2089765034,487738.2089765034,0,634774.1912086697,651521.098146538,677229.9009171161,654665.6230001204,22510.441688062987,323285.9606083816,323285.9606083816,323285.9606083816,323285.9606083816,0,322898.8148828549,331471.58867449535,344527.1570909476,333044.49906916614,11464.550556016715,164452.2483681229,164452.2483681229,164452.2483681229,164452.2483681229,0,0,0,0,0,0,-180074.90872282462,-167019.3403063725,-158446.56651473176,-168592.25070104317,11464.550556016744,0,0,0,0,0,0,0,0,0,0,322898.8148828549,331471.58867449535,344527.1570909476,333044.49906916614,11464.550556016715,164452.2483681229,164452.2483681229,164452.2483681229,164452.2483681229,0
75+,HIS,oil,CED,MJ,-33500.35440269487,-23173.74637708497,-21701.030078972453,-26280.375053399843,6767.9078289733125,0,0,0,0,0,-33500.35440269487,-23173.74637708497,-21701.030078972453,-26280.375053399843,6767.9078289733125,-3666790.2135996316,-2542327.9828764484,-2377865.2922056434,-2879169.926754476,738443.2150750186,-28106.33747695937,-19442.45815575628,-18206.867688301536,-22048.875297422364,5678.1805376649145,-5394.016925735506,-3731.2882213286575,-3494.162390670938,-4231.499755977475,1089.7272913089942,400619.4086795025,402092.1249776152,412418.7330032253,405198.75365393003,6767.907828973494,378918.3786005303,378918.3786005303,378918.3786005303,378918.3786005303,0,336114.13262392464,337349.72309137916,346013.6024125819,339956.1402330452,5678.180537664621,317907.2649356227,317907.2649356227,317907.2649356227,317907.2649356227,0,64505.276055578695,64742.40188623644,66405.13059064318,65242.61342088521,1089.7272913089344,61011.11366490775,61011.11366490775,61011.11366490775,61011.11366490775,0,0,0,0,0,0,-5394.016925735506,-3731.2882213286575,-3494.162390670938,-4231.499755977475,1089.7272913089942,0,0,0,0,0,0,0,0,0,0,64505.276055578695,64742.40188623644,66405.13059064318,65242.61342088521,1089.7272913089344,61011.11366490775,61011.11366490775,61011.11366490775,61011.11366490775,0
