sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Male,NHB,oil,CED,MJ,102919.55594373266,150999.07997727665,183994.50279270002,145706.41288319923,42916.49553533961,0,0,0,0,0,102919.55594373266,150999.07997727665,183994.50279270002,145706.41288319923,42916.49553533961,11076383.695730135,16302021.882488009,19791658.621147852,15692898.567365892,4617220.087812817,85947.88282283084,126177.99798417569,153664.80154963717,121706.66058211133,35850.226088793155,16971.673120901964,24821.081993101045,30329.70124306317,23999.75230108808,7066.430870251052,3620304.537266754,3653299.960082176,3701379.4841157207,3658592.6271762536,42916.49553533938,3804299.040059454,3804299.040059454,3804299.040059454,3804299.0400594533,0,3024919.797571821,3052406.6011372833,3092636.716298628,3056877.938539347,35850.22608879336,3178584.599121457,3178584.599121457,3178584.599121457,3178584.599121457,0,595384.7396949336,600893.3589448958,608742.767817095,601714.6886369088,7066.430870251157,625714.4409379966,625714.4409379966,625714.4409379966,625714.4409379966,0,0,0,0,0,0,16971.673120901964,24821.081993101045,30329.70124306317,23999.75230108808,7066.430870251052,0,0,0,0,0,0,0,0,0,0,595384.7396949336,600893.3589448958,608742.767817095,601714.6886369088,7066.430870251157,625714.4409379966,625714.4409379966,625714.4409379966,625714.4409379966,0
Male,NHB,oil,FL,mrh-eq,5251.665933162176,7502.4802625709945,9142.80313441062,7288.272733599348,2056.351689110103,0,0,0,0,0,5251.665933162176,7502.4802625709945,9142.80313441062,7288.272733599348,2056.351689110103,11076383.695730135,16302021.882488009,19791658.621147852,15692898.567365892,4617220.087812817,4385.849524940981,6269.03708753979,7635.484753596139,6087.724843138927,1717.5270364200017,865.8164082211908,1233.4431750311965,1507.3183808145004,1200.547890460424,338.8323464145001,177200.4090715086,178840.73194334828,181091.54627275726,179054.93947231994,2056.351689110235,186343.2122059191,186343.2122059191,186343.2122059191,186343.2122059191,0,148053.58830223515,149420.0359682915,151303.22353089054,149601.34821269245,1717.5270364201228,155689.07305583142,155689.07305583142,155689.07305583142,155689.07305583142,0,29146.8207692735,29420.69597505681,29788.322741866803,29453.591259627574,338.8323464144941,30654.139150088,30654.139150088,30654.139150088,30654.139150088,0,0,0,0,0,0,865.8164082211908,1233.4431750311965,1507.3183808145004,1200.547890460424,338.8323464145001,0,0,0,0,0,0,0,0,0,0,29146.8207692735,29420.69597505681,29788.322741866803,29453.591259627574,338.8323464144941,30654.139150088,30654.139150088,30654.139150088,30654.139150088,0
Male,NHB,oil,Food_price,USD,25163.549803567963,69904.79765609425,78024.87277067396,57055.2633620779,29964.689422833784,0,0,0,0,0,25163.549803567963,69904.79765609425,78024.87277067396,57055.2633620779,29964.689422833784,11076383.695730135,16302021.882488009,19791658.621147852,15692898.567365892,4617220.087812817,21035.16335940633,58377.76885640104,65165.80809052757,47656.8684132894,25013.612051702316,4128.386444161622,11527.02879969314,12859.06468014638,9398.39494878848,4951.080554942392,1324610.5859463331,1332730.6610609137,1377471.9089134394,1345580.1953549294,29964.689422833806,1402635.458717007,1402635.458717007,1402635.458717007,1402635.458717007,0,1106406.3880439613,1113194.4272780863,1150537.0327750817,1123915.3277211988,25013.612051702115,1171572.196134488,1171572.196134488,1171572.196134488,1171572.196134488,0,218204.197902373,219536.23378282625,226934.8761383577,221664.86763373087,4951.080554942359,231063.26258251935,231063.26258251935,231063.26258251935,231063.26258251935,0,0,0,0,0,0,4128.386444161622,11527.02879969314,12859.06468014638,9398.39494878848,4951.080554942392,0,0,0,0,0,0,0,0,0,0,218204.197902373,219536.23378282625,226934.8761383577,221664.86763373087,4951.080554942359,231063.26258251935,231063.26258251935,231063.26258251935,231063.26258251935,0
Male,NHB,sat_fat,CED,MJ,-8841664.258210892,-8702594.104034811,-8503533.410532348,-8681544.791990466,178894.80013834283,0,0,0,0,0,-8841664.258210892,-8702594.104034811,-8503533.410532348,-8681544.791990466,178894.80013834283,-183109710.65381363,-180210965.31205326,-176096586.39178538,-179784427.21433136,3709555.6866737893,-6709867.561343034,-6601559.050932941,-6453064.479695332,-6587458.678712759,135710.02289967198,-2131796.6968678585,-2101035.0531018707,-2050468.9308370145,-2094086.1132777063,43225.05893972912,19733525.74896411,19932586.44246655,20071656.59664265,19911537.13042222,178894.80013834054,11229992.338431757,11229992.338431757,11229992.338431757,11229992.338431755,0,14974410.68898984,15122905.260227446,15231213.77063754,15108804.888007266,135710.02289967047,8521346.209294515,8521346.209294515,8521346.209294515,8521346.209294515,0,4759115.059974263,4809681.182239118,4840442.826005105,4802732.242414954,43225.05893972807,2708646.1291372473,2708646.1291372473,2708646.1291372473,2708646.1291372473,0,0,0,0,0,0,-2131796.6968678585,-2101035.0531018707,-2050468.9308370145,-2094086.1132777063,43225.05893972912,0,0,0,0,0,0,0,0,0,0,4759115.059974263,4809681.182239118,4840442.826005105,4802732.242414954,43225.05893972807,2708646.1291372473,2708646.1291372473,2708646.1291372473,2708646.1291372473,0
Male,NHB,sat_fat,FL,mrh-eq,-240864.06372234126,-237220.80334820814,-231661.28116683965,-236548.4307842659,4878.445626137903,0,0,0,0,0,-240864.06372234126,-237220.80334820814,-231661.28116683965,-236548.4307842659,4878.445626137903,-183109710.65381363,-180210965.31205326,-176096586.39178538,-179784427.21433136,3709555.6866737893,-182778.16805560942,-179937.57802596723,-175789.45567935996,-179478.79475685666,3699.666112480323,-58085.89566673172,-57283.225322240985,-55871.82548747966,-57069.6360274092,1179.8896558688423,537659.1702264026,543218.6924077711,546861.952781904,542546.3198438288,4878.4456261377845,305997.8890595628,305997.8890595628,305997.8890595628,305997.8890595628,0,407966.4126417752,412114.5349883824,414955.12501802447,411655.7517192718,3699.666112480196,232176.95696241502,232176.95696241502,232176.95696241502,232176.95696241502,0,129692.7575846274,131104.15741938868,131906.82776387944,130890.56812455691,1179.889655868828,73820.93209714773,73820.93209714773,73820.93209714773,73820.93209714773,0,0,0,0,0,0,-58085.89566673172,-57283.225322240985,-55871.82548747966,-57069.6360274092,1179.8896558688423,0,0,0,0,0,0,0,0,0,0,129692.7575846274,131104.15741938868,131906.82776387944,130890.56812455691,1179.889655868828,73820.93209714773,73820.93209714773,73820.93209714773,73820.93209714773,0
Male,NHB,sat_fat,Food_price,USD,-903933.6762990744,-885596.1011192511,-869700.2373054236,-886452.841949425,18032.86983015327,0,0,0,0,0,-903933.6762990744,-885596.1011192511,-869700.2373054236,-886452.841949425,18032.86983015327,-183109710.65381363,-180210965.31205326,-176096586.39178538,-179784427.21433136,3709555.6866737893,-685872.1369863237,-671623.339787458,-659840.690149604,-672488.6547211463,13721.24057580816,-218061.5393127508,-213972.7613317936,-209859.54715581948,-213964.18722827887,4316.844363534136,2026292.1872228843,2042188.0510367122,2060525.6262165357,2043044.7918668862,18032.86983015362,1156591.9499174596,1156591.9499174596,1156591.9499174596,1156591.9499174596,0,1537277.9515139225,1549060.6011517746,1563309.3983506411,1549925.9160854637,13721.24057580768,877437.2613643182,877437.2613643182,877437.2613643182,877437.2613643181,0,489014.23570896225,493127.44988493616,497216.227865894,493118.8757814218,4316.84436353434,279154.6885531427,279154.6885531427,279154.6885531427,279154.6885531427,0,0,0,0,0,0,-218061.5393127508,-213972.7613317936,-209859.54715581948,-213964.18722827887,4316.844363534136,0,0,0,0,0,0,0,0,0,0,489014.23570896225,493127.44988493616,497216.227865894,493118.8757814218,4316.84436353434,279154.6885531427,279154.6885531427,279154.6885531427,279154.6885531427,0
Male,NHW,added_sugar,CED,MJ,-22222405.344243836,-21565240.80706603,-20750260.052057594,-21509866.69554651,776295.940425921,0,0,0,0,0,-22222405.344243836,-21565240.80706603,-20750260.052057594,-21509866.69554651,776295.940425921,-860058687.9645694,-834319614.1541407,-803337648.062685,-832480002.8274646,29895658.841298483,-14736914.963596411,-14301739.153098695,-13759629.124529244,-14264218.374827912,515386.32299616846,-7485490.380647401,-7263501.65396734,-6990630.927528356,-7245648.320718595,260910.8650369001,42068163.61271227,42883144.3677207,43540308.90489847,42827770.25620117,776295.9404259047,21317903.56065466,21317903.56065466,21317903.56065466,21317903.56065466,0,27895690.703630168,28437800.73219961,28872976.542697337,28400279.953928832,515386.32299616985,14136061.579100937,14136061.579100937,14136061.579100937,14136061.579100937,0,14172472.909082094,14445343.635521056,14667332.362201141,14427490.302272327,260910.86503690074,7181841.981553736,7181841.981553736,7181841.981553736,7181841.981553736,0,0,0,0,0,0,-7485490.380647401,-7263501.65396734,-6990630.927528356,-7245648.320718595,260910.8650369001,0,0,0,0,0,0,0,0,0,0,14172472.909082094,14445343.635521056,14667332.362201141,14427490.302272327,260910.86503690074,7181841.981553736,7181841.981553736,7181841.981553736,7181841.981553736,0
Male,NHW,added_sugar,FL,mrh-eq,-1005554.0225703777,-976216.181732811,-936657.8490626145,-972630.0442476777,36393.898488823594,0,0,0,0,0,-1005554.0225703777,-976216.181732811,-936657.8490626145,-972630.0442476777,36393.898488823594,-860058687.9645694,-834319614.1541407,-803337648.062685,-832480002.8274646,29895658.841298483,-666921.173476986,-647495.674736077,-621179.3925200568,-645077.85597288,24165.508245364494,-338632.8490933927,-328720.5069967347,-315478.45654255786,-327552.1882747983,12228.452664386974,1893845.5103566998,1933403.8430268962,1962741.6838644645,1929817.7055417635,36393.89848882442,957187.6612940853,957187.6612940853,957187.6612940853,957187.6612940853,0,1255980.364102609,1282296.6463186285,1301722.1450595378,1279878.827555432,24165.50824536441,634800.9715825522,634800.9715825522,634800.9715825522,634800.9715825522,0,637865.146254091,651107.1967082679,661019.538804926,649938.8779863315,12228.452664386943,322386.68971153314,322386.68971153314,322386.68971153314,322386.68971153314,0,0,0,0,0,0,-338632.8490933927,-328720.5069967347,-315478.45654255786,-327552.1882747983,12228.452664386974,0,0,0,0,0,0,0,0,0,0,637865.146254091,651107.1967082679,661019.538804926,649938.8779863315,12228.452664386943,322386.68971153314,322386.68971153314,322386.68971153314,322386.68971153314,0
Male,NHW,added_sugar,Food_price,USD,-38078225.79731358,-37263127.253033,-35858922.386312686,-37056423.28024713,1181692.0255889988,0,0,0,0,0,-38078225.79731358,-37263127.253033,-35858922.386312686,-37056423.28024713,1181692.0255889988,-860058687.9645694,-834319614.1541407,-803337648.062685,-832480002.8274646,29895658.841298483,-25247835.12491087,-24707475.869207915,-23774087.09852583,-24569570.776232783,784797.3746445313,-12830390.672402699,-12555651.383825082,-12084835.287786853,-12486852.504014341,396895.22295782255,73083352.60851538,74487557.47523573,75302656.01951624,74280853.50244983,1181692.025588992,37224430.222202696,37224430.222202696,37224430.222202696,37224430.222202696,0,48453640.93558075,49387029.706262864,49927388.961965814,49249124.61328772,784797.3746445457,24679553.83705493,24679553.83705493,24679553.83705493,24679553.837054927,0,24629711.67293463,25100527.768972836,25375267.05755047,25031728.88916211,396895.2229578189,12544876.385147754,12544876.385147754,12544876.385147754,12544876.385147756,0,0,0,0,0,0,-12830390.672402699,-12555651.383825082,-12084835.287786853,-12486852.504014341,396895.22295782255,0,0,0,0,0,0,0,0,0,0,24629711.67293463,25100527.768972836,25375267.05755047,25031728.88916211,396895.2229578189,12544876.385147754,12544876.385147754,12544876.385147754,12544876.385147756,0
Male,NHW,oil,CED,MJ,608315.4682293874,825171.3093563392,924659.528471363,783989.687597768,170273.76035967522,0,0,0,0,0,608315.4682293874,825171.3093563392,924659.528471363,783989.687597768,170273.76035967522,64766096.66510665,88773193.53956586,99515365.20850393,84118833.81833038,18728002.137050882,508062.30301368964,689558.1502682078,773027.0121572828,655162.7168066488,142600.88396797277,100253.16521569961,135613.15908813186,151632.51631408095,128826.97079112021,27673.02386178617,20960303.195062935,21059791.414177947,21276647.255304895,21100973.035936523,170273.76035966785,21884962.723534293,21884962.723534293,21884962.723534293,21884962.723534293,0,17519371.289171614,17602840.151060693,17784335.998315196,17637235.584522247,142600.8839679653,18292398.301328916,18292398.301328916,18292398.301328916,18292398.301328916,0,3440931.905891307,3456951.2631172556,3492311.2569896895,3463737.451414268,27673.02386178685,3592564.422205389,3592564.422205389,3592564.422205389,3592564.422205389,0,0,0,0,0,0,100253.16521569961,135613.15908813186,151632.51631408095,128826.97079112021,27673.02386178617,0,0,0,0,0,0,0,0,0,0,3440931.905891307,3456951.2631172556,3492311.2569896895,3463737.451414268,27673.02386178685,3592564.422205389,3592564.422205389,3592564.422205389,3592564.422205389,0
Male,NHW,oil,FL,mrh-eq,30340.314222165292,41276.924248720425,46341.27744849294,39216.48325686687,8608.526516531869,0,0,0,0,0,30340.314222165292,41276.924248720425,46341.27744849294,39216.48325686687,8608.526516531869,64766096.66510665,88773193.53956586,99515365.20850393,84118833.81833038,18728002.137050882,25340.388481411937,34491.802561420394,38741.68675549783,32771.9675137253,7208.857416773929,4999.925740753288,6785.121687300007,7599.590692995069,6444.515743141531,1399.6795697619684,1058331.275902056,1063395.6291018282,1074332.2391283833,1065456.0700936818,8608.526516531681,1104672.5533505485,1104672.5533505485,1104672.5533505485,1104672.5533505485,0,884560.8330056407,888810.7171997182,897962.1312797265,890530.5522474131,7208.857416773887,923302.5197611381,923302.5197611381,923302.5197611381,923302.5197611381,0,173770.44289641557,174584.91190211073,176370.10784865738,174925.51784626915,1399.679569761967,181370.0335894107,181370.0335894107,181370.0335894107,181370.0335894107,0,0,0,0,0,0,4999.925740753288,6785.121687300007,7599.590692995069,6444.515743141531,1399.6795697619684,0,0,0,0,0,0,0,0,0,0,173770.44289641557,174584.91190211073,176370.10784865738,174925.51784626915,1399.679569761967,181370.0335894107,181370.0335894107,181370.0335894107,181370.0335894107,0
Male,NHW,oil,Food_price,USD,402304.5046343399,533355.2551209049,625538.2858900127,519717.4587288147,118083.59830265437,0,0,0,0,0,402304.5046343399,533355.2551209049,625538.2858900127,519717.4587288147,118083.59830265437,64766096.66510665,88773193.53956586,99515365.20850393,84118833.81833038,18728002.137050882,336136.0521410197,445343.17258623353,523046.5886897241,434289.24123826047,98838.65313835243,66168.45249331949,88012.08253467195,102491.69720028905,85428.21749055428,19248.012070325458,15622384.107338682,15714567.138107792,15845617.888594363,15728204.934499884,118083.59830265853,16247922.393228687,16247922.393228687,16247922.393228687,16247922.393228687,0,13057791.792642133,13135495.208745623,13244702.329190833,13146549.140093595,98838.65313835036,13580838.38133186,13580838.38133186,13580838.38133186,13580838.38133186,0,2564592.3146965527,2579071.929362171,2600915.559403522,2581655.7944062874,19248.01207032524,2667084.011896842,2667084.011896842,2667084.011896842,2667084.011896842,0,0,0,0,0,0,66168.45249331949,88012.08253467195,102491.69720028905,85428.21749055428,19248.012070325458,0,0,0,0,0,0,0,0,0,0,2564592.3146965527,2579071.929362171,2600915.559403522,2581655.7944062874,19248.01207032524,2667084.011896842,2667084.011896842,2667084.011896842,2667084.011896842,0
Male,NHW,sat_fat,CED,MJ,-63648204.75867358,-62879980.157055505,-62875056.61684012,-63147805.09088101,468381.8885658139,0,0,0,0,0,-63648204.75867358,-62879980.157055505,-62875056.61684012,-63147805.09088101,468381.8885658139,-1216685902.4203823,-1201926536.9167311,-1201908202.3125384,-1207098828.4604006,8975390.862102117,-48439408.98419418,-47866882.15995854,-47855140.21564237,-48063648.78449169,351568.13504508405,-15209413.771548668,-15025457.938482406,-15008792.453950847,-15084156.306389319,117189.62068541559,132910775.79824418,132915699.33845946,133683923.94007753,133183524.272285,468381.8885657792,70035719.18140396,70035719.18140396,70035719.18140396,70035719.18140396,0,101141780.88473165,101153522.82904789,101726049.65328357,101350289.45358104,351568.1350451385,53286640.669089355,53286640.669089355,53286640.669089355,53286640.669089355,0,31757870.966265447,31774536.450797025,31958492.283863265,31833234.81870392,117189.62068540663,16749078.512314612,16749078.512314612,16749078.512314612,16749078.512314612,0,0,0,0,0,0,-15209413.771548668,-15025457.938482406,-15008792.453950847,-15084156.306389319,117189.62068541559,0,0,0,0,0,0,0,0,0,0,31757870.966265447,31774536.450797025,31958492.283863265,31833234.81870392,117189.62068540663,16749078.512314612,16749078.512314612,16749078.512314612,16749078.512314612,0
Male,NHW,sat_fat,FL,mrh-eq,-1752687.343879241,-1731497.2735650905,-1730490.3453635518,-1738579.0778151297,13194.61351965266,0,0,0,0,0,-1752687.343879241,-1731497.2735650905,-1730490.3453635518,-1738579.0778151297,13194.61351965266,-1216685902.4203823,-1201926536.9167311,-1201908202.3125384,-1207098828.4604006,8975390.862102117,-1333686.2921410748,-1317573.747147725,-1317234.1443721666,-1323108.112838178,9897.000510175234,-419001.0517381664,-413923.5264173649,-413256.2009913871,-415470.9649769521,3307.2822280500714,3659739.08116087,3660746.0093624084,3681936.0796765583,3667827.8136124476,13194.613519652194,1929248.7357973175,1929248.7357973175,1929248.7357973175,1929248.7357973175,0,2784914.8989041084,2785254.5016796696,2801367.0466730166,2790788.8673701207,9897.000510174248,1467680.7545319446,1467680.7545319446,1467680.7545319446,1467680.7545319449,0,874824.1822567609,875491.5076827396,880569.0330035398,877038.946242326,3307.282228049466,461567.98126537376,461567.98126537376,461567.98126537376,461567.98126537376,0,0,0,0,0,0,-419001.0517381664,-413923.5264173649,-413256.2009913871,-415470.9649769521,3307.2822280500714,0,0,0,0,0,0,0,0,0,0,874824.1822567609,875491.5076827396,880569.0330035398,877038.946242326,3307.282228049466,461567.98126537376,461567.98126537376,461567.98126537376,461567.98126537376,0
Male,NHW,sat_fat,Food_price,USD,-7040590.000736595,-6961064.739670318,-6938142.317155648,-6980925.384776145,56596.663848350116,0,0,0,0,0,-7040590.000736595,-6961064.739670318,-6938142.317155648,-6980925.384776145,56596.663848350116,-1216685902.4203823,-1201926536.9167311,-1201908202.3125384,-1207098828.4604006,8975390.862102117,-5359288.753932699,-5298689.964809687,-5282906.598834193,-5314414.674686009,42445.03588762831,-1681301.2468038995,-1662374.7748606347,-1655235.7183214528,-1666510.7100901373,14178.581661872722,14707491.652915712,14730414.0754304,14809939.336496662,14750274.720536217,56596.66384834931,7769349.335760067,7769349.335760067,7769349.335760067,7769349.335760067,0,11195272.492845312,11211055.858820809,11271654.647943817,11226780.56869713,42445.03588762851,5912365.894011121,5912365.894011121,5912365.894011121,5912365.894011121,0,3512219.160070394,3519358.2166095763,3538284.688552841,3523494.151839079,14178.581661872948,1856983.4417489427,1856983.4417489427,1856983.4417489427,1856983.4417489425,0,0,0,0,0,0,-1681301.2468038995,-1662374.7748606347,-1655235.7183214528,-1666510.7100901373,14178.581661872722,0,0,0,0,0,0,0,0,0,0,3512219.160070394,3519358.2166095763,3538284.688552841,3523494.151839079,14178.581661872948,1856983.4417489427,1856983.4417489427,1856983.4417489427,1856983.4417489425,0
Male,OTH,added_sugar,CED,MJ,-2345848.5567378607,-2277628.590851026,-2161413.7193430075,-2260788.2730892072,98160.42925103003,0,0,0,0,0,-2345848.5567378607,-2277628.590851026,-2161413.7193430075,-2260788.2730892072,98160.42925103003,-93462354.88564333,-90512429.04165398,-86192059.7324472,-90031571.68543734,3849064.7151550124,-1558058.807071791,-1512750.747833094,-1436157.758790453,-1501773.5794808331,64858.92322134005,-787789.7496660701,-764877.8430179332,-725255.9605525546,-759014.6936083747,33301.89787500074,5713605.524417443,5829820.395925461,5898040.361812303,5812980.078163645,98160.42925103293,3552191.805074437,3552191.805074437,3552191.805074437,3552191.805074437,0,3795853.2524014115,3872446.2414440517,3917754.300682751,3861469.0730917915,64858.92322134039,2359695.493610962,2359695.493610962,2359695.493610962,2359695.493610962,0,1917752.2720160321,1957374.1544814112,1980286.0611295493,1951511.005071853,33301.89787500156,1192496.311463478,1192496.311463478,1192496.311463478,1192496.311463478,0,0,0,0,0,0,-787789.7496660701,-764877.8430179332,-725255.9605525546,-759014.6936083747,33301.89787500074,0,0,0,0,0,0,0,0,0,0,1917752.2720160321,1957374.1544814112,1980286.0611295493,1951511.005071853,33301.89787500156,1192496.311463478,1192496.311463478,1192496.311463478,1192496.311463478,0
Male,OTH,added_sugar,FL,mrh-eq,-115861.74818984873,-110990.19453128264,-107880.58931555337,-111608.42205508503,4234.59298748564,0,0,0,0,0,-115861.74818984873,-110990.19453128264,-107880.58931555337,-111608.42205508503,4234.59298748564,-93462354.88564333,-90512429.04165398,-86192059.7324472,-90031571.68543734,3849064.7151550124,-76968.89688713121,-73732.30485363217,-71702.25461292469,-74155.65285110289,2796.0581941101377,-38892.85130271761,-37257.88967765052,-36178.334702628665,-37452.76920398218,1438.6267967514962,285477.059208644,288586.6644243733,293458.21808293945,289204.8919481757,4234.592987485715,177596.46989309086,177596.46989309086,177596.46989309086,177596.46989309086,0,189705.94212002342,191735.9923607309,194972.58439422993,192159.34035820162,2796.0581941101163,118003.68750709876,118003.68750709876,118003.68750709876,118003.68750709876,0,95771.11708862054,96850.67206364249,98485.63368870942,97045.55158997404,1438.626796751458,59592.78238599194,59592.78238599194,59592.78238599194,59592.78238599194,0,0,0,0,0,0,-38892.85130271761,-37257.88967765052,-36178.334702628665,-37452.76920398218,1438.6267967514962,0,0,0,0,0,0,0,0,0,0,95771.11708862054,96850.67206364249,98485.63368870942,97045.55158997404,1438.626796751458,59592.78238599194,59592.78238599194,59592.78238599194,59592.78238599194,0
Male,OTH,added_sugar,Food_price,USD,-3587617.6540227784,-3430248.5305441963,-3315200.3875555703,-3445097.9973827773,143953.08260188223,0,0,0,0,0,-3587617.6540227784,-3430248.5305441963,-3315200.3875555703,-3445097.9973827773,143953.08260188223,-93462354.88564333,-90512429.04165398,-86192059.7324472,-90031571.68543734,3849064.7151550124,-2382673.3060548524,-2278187.6724587204,-2202495.8928744625,-2288290.779129553,95233.00224948507,-1204944.3479679294,-1152060.858085476,-1112704.4946811039,-1156807.218253224,48720.99582662365,8804391.903564239,8919440.04655287,9076809.170031464,8934289.513391456,143953.08260189142,5489191.516008673,5489191.516008673,5489191.516008673,5489191.516008673,0,5848765.23599945,5924457.015583714,6028942.649179846,5934560.122254544,95233.00224948746,3646269.3431249894,3646269.3431249894,3646269.3431249894,3646269.3431249894,0,2955626.6675647893,2994983.03096916,3047866.520851613,2999729.3911369084,48720.99582662286,1842922.1728836833,1842922.1728836833,1842922.1728836833,1842922.1728836831,0,0,0,0,0,0,-1204944.3479679294,-1152060.858085476,-1112704.4946811039,-1156807.218253224,48720.99582662365,0,0,0,0,0,0,0,0,0,0,2955626.6675647893,2994983.03096916,3047866.520851613,2999729.3911369084,48720.99582662286,1842922.1728836833,1842922.1728836833,1842922.1728836833,1842922.1728836831,0
Male,OTH,oil,CED,MJ,27700.968878105043,111889.66198377915,163284.0369662164,100382.88369492411,72051.95388665725,0,0,0,0,0,27700.968878105043,111889.66198377915,163284.0369662164,100382.88369492411,72051.95388665725,3143591.8076906614,12158727.907469863,17725416.13718495,10948746.198675437,7745851.0327608,23281.947817650012,93522.92119560031,136464.14390618497,83944.06131231411,60144.41294249012,4419.02106045493,18366.740788178813,26819.893060031212,16438.822382609873,11907.567488190447,3634538.4496794324,3685932.8246618705,3770121.517767545,3697439.6029507257,72051.95388665762,3797822.486645652,3797822.486645652,3797822.486645652,3797822.486645652,0,3037106.347532114,3080047.5702426992,3150288.543620649,3089626.4301259853,60144.41294249027,3173570.4914383,3173570.4914383,3173570.4914383,3173570.4914383,0,597432.1021473188,605885.2544191714,619832.974146895,607813.1728247403,11907.567488190378,624251.9952073501,624251.9952073501,624251.9952073501,624251.9952073501,0,0,0,0,0,0,4419.02106045493,18366.740788178813,26819.893060031212,16438.822382609873,11907.567488190447,0,0,0,0,0,0,0,0,0,0,597432.1021473188,605885.2544191714,619832.974146895,607813.1728247403,11907.567488190378,624251.9952073501,624251.9952073501,624251.9952073501,624251.9952073501,0
Male,OTH,oil,FL,mrh-eq,1908.2236959525685,5990.103514392812,8969.242550068602,5603.176923949144,3731.4020076393267,0,0,0,0,0,1908.2236959525685,5990.103514392812,8969.242550068602,5603.176923949144,3731.4020076393267,3143591.8076906614,12158727.907469863,17725416.13718495,10948746.198675437,7745851.0327608,1601.1245057232784,5006.521375332536,7495.2599590351265,4684.886889049495,3114.6566314100714,307.0991902292989,983.5821390602855,1473.982591033477,918.2900348996558,616.7466925829319,187537.5647816249,190516.70381730076,194598.58363574112,190903.63040774444,3731.402007639414,196506.80733169348,196506.80733169348,196506.80733169348,196506.80733169348,0,156712.64154772268,159201.38013142534,162606.77700103464,159523.01461770837,3114.6566314101315,164207.90150675792,164207.90150675792,164207.90150675792,164207.90150675792,0,30824.923233902216,31315.32368587541,31991.806634706416,31380.615790036045,616.7466925829435,32298.905824935697,32298.905824935697,32298.905824935697,32298.905824935693,0,0,0,0,0,0,307.0991902292989,983.5821390602855,1473.982591033477,918.2900348996558,616.7466925829319,0,0,0,0,0,0,0,0,0,0,30824.923233902216,31315.32368587541,31991.806634706416,31380.615790036045,616.7466925829435,32298.905824935697,32298.905824935697,32298.905824935697,32298.905824935693,0
