age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,Male,sat_fat,CED,MJ,-11361648.010761665,-11361084.180258391,-11304919.828343794,-11341575.225377224,34305.77566532675,0,0,0,0,0,-11361648.010761665,-11361084.180258391,-11304919.828343794,-11341575.225377224,34305.77566532675,-221627549.5362015,-221601858.83756393,-220550025.45410618,-221241808.77271476,647186.0570479867,-8613037.341721723,-8612615.707339743,-8570068.105609648,-8597834.666164966,25986.826126897675,-2748610.66903994,-2748468.4729186483,-2734851.7227341514,-2743740.5592122604,8318.950196232665,24039347.15188959,24095511.503804155,24096075.334307473,24076002.548923016,34305.77566532049,12734427.323545787,12734427.323545787,12734427.323545787,12734427.32354579,0,18224248.466083452,18266796.067813497,18267217.702195514,18252015.02663875,25986.826126879565,9654180.360473784,9654180.360473784,9654180.360473784,9654180.360473784,0,5815098.685806145,5828715.435990641,5828857.6321119415,5823987.522284257,8318.950196234993,3080246.9630719894,3080246.9630719894,3080246.9630719894,3080246.9630719894,0,0,0,0,0,0,-2748610.66903994,-2748468.4729186483,-2734851.7227341514,-2743740.5592122604,8318.950196232665,0,0,0,0,0,0,0,0,0,0,5815098.685806145,5828715.435990641,5828857.6321119415,5823987.522284257,8318.950196234993,3080246.9630719894,3080246.9630719894,3080246.9630719894,3080246.9630719894,0
65-74,Male,sat_fat,FL,mrh-eq,-311636.43626535917,-311620.60401447426,-310067.9749575167,-311081.37706497504,948.4378489152507,0,0,0,0,0,-311636.43626535917,-311620.60401447426,-310067.9749575167,-311081.37706497504,948.4378489152507,-221627549.5362015,-221601858.83756393,-220550025.45410618,-221241808.77271476,647186.0570479867,-236244.3845579202,-236232.4855120565,-235056.28279759578,-235823.95790904,718.4650980243083,-75392.05170743892,-75388.1185024176,-75011.69215992076,-75257.41915593496,229.97275795772046,659097.6710993624,660650.3001563194,660666.1324072044,660111.0732068204,948.4378489149146,349029.69614184514,349029.69614184514,349029.69614184514,349029.69614184514,0,499659.79708188283,500835.99979634513,500847.8988422073,500427.47219332756,718.4650980247887,264603.51428428816,264603.51428428816,264603.51428428816,264603.51428428816,0,159437.87401747835,159814.30035997505,159818.23356499648,159683.60101349247,229.97275795767044,84426.18185755746,84426.18185755746,84426.18185755746,84426.18185755746,0,0,0,0,0,0,-75392.05170743892,-75388.1185024176,-75011.69215992076,-75257.41915593496,229.97275795772046,0,0,0,0,0,0,0,0,0,0,159437.87401747835,159814.30035997505,159818.23356499648,159683.60101349247,229.97275795767044,84426.18185755746,84426.18185755746,84426.18185755746,84426.18185755746,0
65-74,Male,sat_fat,Food_price,USD,-1330868.815503803,-1329692.4914452266,-1323447.8925925072,-1327914.149412194,4198.422294745537,0,0,0,0,0,-1330868.815503803,-1329692.4914452266,-1323447.8925925072,-1327914.149412194,4198.422294745537,-221627549.5362015,-221601858.83756393,-220550025.45410618,-221241808.77271476,647186.0570479867,-1008966.0253291315,-1008074.5589574229,-1003333.3434756565,-1006723.769795999,3187.027647514116,-321902.79017467244,-321617.9324878039,-320114.5491168519,-321190.3796161956,1011.3950526295737,2800360.671320592,2806605.2701733145,2807781.5942318854,2804826.928140279,4198.422294745175,1476912.778728087,1476912.778728087,1476912.778728087,1476912.7787280872,0,2123055.8988742614,2127797.1143560256,2128688.5807277313,2126446.3251946014,3187.027647511699,1119722.5553986041,1119722.5553986041,1119722.5553986041,1119722.5553986041,0,677304.772446332,678808.1558172841,679093.0135041525,678380.6029456757,1011.3950526295652,357190.22332948016,357190.22332948016,357190.22332948016,357190.2233294801,0,0,0,0,0,0,-321902.79017467244,-321617.9324878039,-320114.5491168519,-321190.3796161956,1011.3950526295737,0,0,0,0,0,0,0,0,0,0,677304.772446332,678808.1558172841,679093.0135041525,678380.6029456757,1011.3950526295652,357190.22332948016,357190.22332948016,357190.22332948016,357190.2233294801,0
75+,Female,added_sugar,CED,MJ,-4306832.410808329,-4047861.3622034206,-3974895.6870362433,-4113126.405514905,183619.09183867302,0,0,0,0,0,-4306832.410808329,-4047861.3622034206,-3974895.6870362433,-4113126.405514905,183619.09183867302,-177447848.99058178,-167087575.95674086,-163695877.66550314,-169532689.9015139,7541275.64835603,-2857561.8289888804,-2685211.720995282,-2637429.856989488,-2728919.8767804764,121885.5792621166,-1449270.581819448,-1362649.6412081397,-1337465.830046752,-1384206.5287344276,61735.01622455786,7188893.496202693,7261859.171369878,7520830.219974783,7327124.214681358,183619.09183867407,3213997.8091664505,3213997.8091664505,3213997.8091664505,3213997.8091664505,0,4769576.408717063,4817358.272722858,4989708.380716455,4861066.428508052,121885.57926211634,2132146.5517275757,2132146.5517275757,2132146.5517275757,2132146.5517275757,0,2419317.087485631,2444500.8986470136,2531121.839258324,2466057.786173304,61735.01622455722,1081851.257438877,1081851.257438877,1081851.257438877,1081851.257438877,0,0,0,0,0,0,-1449270.581819448,-1362649.6412081397,-1337465.830046752,-1384206.5287344276,61735.01622455786,0,0,0,0,0,0,0,0,0,0,2419317.087485631,2444500.8986470136,2531121.839258324,2466057.786173304,61735.01622455722,1081851.257438877,1081851.257438877,1081851.257438877,1081851.257438877,0
75+,Female,added_sugar,FL,mrh-eq,-234452.94358136583,-221008.99661895403,-216109.4407050116,-224007.02856578538,9997.501588698577,0,0,0,0,0,-234452.94358136583,-221008.99661895403,-216109.4407050116,-224007.02856578538,9997.501588698577,-177447848.99058178,-167087575.95674086,-163695877.66550314,-169532689.9015139,7541275.64835603,-155552.42789802887,-146605.82313202266,-143387.62305643925,-148615.78969006575,6634.934063547431,-78900.51568333729,-74403.17348693128,-72721.81764857205,-75391.23887571962,3362.641799117589,391141.37147267687,396040.92738661944,409484.87434903224,399038.95933345106,9997.501588699228,175031.93076766538,175031.93076766538,175031.93076766538,175031.93076766538,0,259499.49491750335,262717.6949930871,271664.2997590936,264727.6615511302,6634.934063547724,116111.87186106443,116111.87186106443,116111.87186106443,116111.87186106441,0,131641.87655517328,133323.23239353264,137820.57458993854,134311.2977823209,3362.641799117586,58920.058906601254,58920.058906601254,58920.058906601254,58920.058906601254,0,0,0,0,0,0,-78900.51568333729,-74403.17348693128,-72721.81764857205,-75391.23887571962,3362.641799117589,0,0,0,0,0,0,0,0,0,0,131641.87655517328,133323.23239353264,137820.57458993854,134311.2977823209,3362.641799117586,58920.058906601254,58920.058906601254,58920.058906601254,58920.058906601254,0
75+,Female,added_sugar,Food_price,USD,-7116842.034866447,-6590526.53111664,-6584530.442608397,-6773094.7469908735,321698.9737292467,0,0,0,0,0,-7116842.034866447,-6590526.53111664,-6584530.442608397,-6773094.7469908735,321698.9737292467,-177447848.99058178,-167087575.95674086,-163695877.66550314,-169532689.9015139,7541275.64835603,-4721560.26672139,-4371698.031385273,-4368555.633687238,-4493354.114767056,213585.54861753975,-2395281.76814506,-2218828.499731374,-2215974.808921158,-2279740.63222382,108114.78212864693,11877203.190387262,11883199.278895516,12409514.782645326,12065767.494769746,321698.9737292519,5292672.7477788655,5292672.7477788655,5292672.7477788655,5292672.7477788655,0,7879466.5626000455,7882608.960298089,8232471.195634205,8004265.043679868,213585.54861754194,3510910.9289128054,3510910.9289128054,3510910.9289128054,3510910.9289128054,0,3997736.6277872114,4000590.318597426,4177043.5870111072,4061502.45108987,108114.78212864343,1781761.818866053,1781761.818866053,1781761.818866053,1781761.818866053,0,0,0,0,0,0,-2395281.76814506,-2218828.499731374,-2215974.808921158,-2279740.63222382,108114.78212864693,0,0,0,0,0,0,0,0,0,0,3997736.6277872114,4000590.318597426,4177043.5870111072,4061502.45108987,108114.78212864343,1781761.818866053,1781761.818866053,1781761.818866053,1781761.818866053,0
75+,Female,oil,CED,MJ,-210069.09332992663,-171517.2000983011,-155757.72566795713,-179514.54002857534,29412.00991930734,0,0,0,0,0,-210069.09332992663,-171517.2000983011,-155757.72566795713,-179514.54002857534,29412.00991930734,-22922180.67466648,-18727314.576903626,-17001823.320257615,-19593761.8895762,3205052.937502436,-175617.86582053942,-143441.68942625966,-130245.83100760229,-150101.4501194605,24566.635594962267,-34451.22750938695,-28075.510672041277,-25511.89466035487,-29413.0899091147,4845.413896888966,3661396.741988487,3677156.2164188316,3715708.1096504633,3685153.556349108,29412.009919311302,3505639.0163205294,3505639.0163205294,3505639.0163205294,3505639.016320529,0,3060013.4815498227,3073209.339968481,3105385.5163627565,3079869.10066168,24566.635594960237,2929767.650542221,2929767.650542221,2929767.650542221,2929767.6505422206,0,601383.2604386728,603946.8764503596,610322.5932877053,605284.4556874329,4845.413896889133,575871.3657783184,575871.3657783184,575871.3657783184,575871.3657783184,0,0,0,0,0,0,-34451.22750938695,-28075.510672041277,-25511.89466035487,-29413.0899091147,4845.413896888966,0,0,0,0,0,0,0,0,0,0,601383.2604386728,603946.8764503596,610322.5932877053,605284.4556874329,4845.413896889133,575871.3657783184,575871.3657783184,575871.3657783184,575871.3657783184,0
75+,Female,oil,FL,mrh-eq,-9931.786487012992,-8121.680387485217,-7382.967821027126,-8497.607942948263,1380.423539556979,0,0,0,0,0,-9931.786487012992,-8121.680387485217,-7382.967821027126,-8497.607942948263,1380.423539556979,-22922180.67466648,-18727314.576903626,-17001823.320257615,-19593761.8895762,3205052.937502436,-8302.727217696081,-6792.08599345512,-6173.495956014617,-7105.086409876333,1152.9652892325785,-1629.0592693169249,-1329.5943940300917,-1209.471865012503,-1392.5215330719318,227.46027358403038,177122.8069907946,177861.51955725273,179671.62565678052,178237.44711271577,1380.4235395569913,169739.83916976748,169739.83916976748,169739.83916976748,169739.83916976748,0,148028.34701388876,148646.9370513292,150157.57827557012,148959.93746775042,1152.965289232523,141854.85105787404,141854.85105787404,141854.85105787404,141854.85105787404,0,29094.45997690591,29214.582505923456,29514.04738121031,29277.509644965317,227.46027358402105,27884.988111893417,27884.988111893417,27884.988111893417,27884.988111893417,0,0,0,0,0,0,-1629.0592693169249,-1329.5943940300917,-1209.471865012503,-1392.5215330719318,227.46027358403038,0,0,0,0,0,0,0,0,0,0,29094.45997690591,29214.582505923456,29514.04738121031,29277.509644965317,227.46027358402105,27884.988111893417,27884.988111893417,27884.988111893417,27884.988111893417,0
75+,Female,oil,Food_price,USD,-188448.44369846958,-132294.68316558265,-122870.8271859292,-148691.1409035593,37321.38792283549,0,0,0,0,0,-188448.44369846958,-132294.68316558265,-122870.8271859292,-148691.1409035593,37321.38792283549,-22922180.67466648,-18727314.576903626,-17001823.320257615,-19593761.8895762,3205052.937502436,-157530.06154320537,-110645.81011473441,-102747.98229604236,-124325.2569953586,31171.59763552857,-30918.382155263946,-21648.87305084825,-20122.844889886852,-24365.883908200634,6149.810044931638,2980340.9432485765,2989764.799228228,3045918.559761113,3006161.256966205,37321.38792283357,2857470.116062649,2857470.116062649,2857470.116062649,2857470.116062649,0,2490799.9738770444,2498697.8016957296,2545582.0531242043,2512377.2485763575,31171.59763552846,2388051.9915810004,2388051.9915810004,2388051.9915810004,2388051.9915810004,0,489540.96937153727,491066.9975324981,500336.50663691375,493784.0083898506,6149.810044931414,469418.1244816504,469418.1244816504,469418.1244816504,469418.12448165036,0,0,0,0,0,0,-30918.382155263946,-21648.87305084825,-20122.844889886852,-24365.883908200634,6149.810044931638,0,0,0,0,0,0,0,0,0,0,489540.96937153727,491066.9975324981,500336.50663691375,493784.0083898506,6149.810044931414,469418.1244816504,469418.1244816504,469418.1244816504,469418.12448165036,0
75+,Female,sat_fat,CED,MJ,-10968841.963549973,-10623040.16912926,-10518853.301736388,-10707817.336507449,247955.10127425086,0,0,0,0,0,-10968841.963549973,-10623040.16912926,-10518853.301736388,-10707817.336507449,247955.10127425086,-209538966.15226114,-202721381.21628064,-200978535.67475167,-204501991.53012326,4762075.963216824,-8604016.642430741,-8333109.8035961855,-8251175.445041112,-8399415.937027583,194381.21392692017,-2364825.321119224,-2289930.3655330716,-2267677.85669527,-2308401.3994798614,53574.118911498874,21444784.12961325,21548970.997006167,21894772.79142688,21633748.16438434,247955.10127426704,10925930.827876886,10925930.827876886,10925930.827876886,10925930.827876886,0,16818124.434747446,16900058.79330252,17170965.632137064,16966364.926733915,194381.21392691357,8566948.989706332,8566948.989706332,8566948.989706332,8566948.989706332,0,4626659.694865824,4648912.203703634,4723807.159289775,4667383.237650417,53574.118911495694,2358981.8381705536,2358981.8381705536,2358981.8381705536,2358981.8381705536,0,0,0,0,0,0,-2364825.321119224,-2289930.3655330716,-2267677.85669527,-2308401.3994798614,53574.118911498874,0,0,0,0,0,0,0,0,0,0,4626659.694865824,4648912.203703634,4723807.159289775,4667383.237650417,53574.118911495694,2358981.8381705536,2358981.8381705536,2358981.8381705536,2358981.8381705536,0
75+,Female,sat_fat,FL,mrh-eq,-288612.0451948058,-279585.8040911728,-276748.5357232495,-281757.3734721236,6521.021865810167,0,0,0,0,0,-288612.0451948058,-279585.8040911728,-276748.5357232495,-281757.3734721236,6521.021865810167,-209538966.15226114,-202721381.21628064,-200978535.67475167,-204501991.53012326,4762075.963216824,-226394.50471922138,-219322.37395785697,-217092.02048479678,-221021.24318182337,5112.325067882003,-62217.54047558454,-60263.43013331623,-59656.51523845279,-60736.13029030039,1408.7015680966783,564058.7439451847,566896.0123131068,575922.2534167398,569067.581694058,6521.021865809637,287310.20822193474,287310.20822193474,287310.20822193474,287310.20822193474,0,442377.32339668786,444607.67686974787,451679.80763111304,446306.5460937146,5112.3250678823915,225285.30291189163,225285.30291189163,225285.30291189163,225285.30291189163,0,121681.42054849573,122288.33544335909,124242.4457856274,122761.0356003433,1408.701568096641,62024.90531004284,62024.90531004284,62024.90531004284,62024.90531004284,0,0,0,0,0,0,-62217.54047558454,-60263.43013331623,-59656.51523845279,-60736.13029030039,1408.7015680966783,0,0,0,0,0,0,0,0,0,0,121681.42054849573,122288.33544335909,124242.4457856274,122761.0356003433,1408.701568096641,62024.90531004284,62024.90531004284,62024.90531004284,62024.90531004284,0
75+,Female,sat_fat,Food_price,USD,-1226334.1262824556,-1172763.1120231098,-1147143.7406981336,-1182570.7060351695,42535.78782140263,0,0,0,0,0,-1226334.1262824556,-1172763.1120231098,-1147143.7406981336,-1182570.7060351695,42535.78782140263,-209538966.15226114,-202721381.21628064,-200978535.67475167,-204501991.53012326,4762075.963216824,-961909.8730150976,-919933.2038132917,-899799.6651233338,-927597.4601332383,33356.62545905807,-264424.25326735876,-252829.9082098177,-247344.07557479967,-254973.24590193105,9179.201539839069,2359650.386069552,2385269.757394532,2438840.771653879,2395077.351406591,42535.78782140475,1212506.6453714198,1212506.6453714198,1212506.6453714198,1212506.6453714198,0,1850454.8642110047,1870588.4029009647,1912565.0721027707,1878252.6592209106,33356.62545905909,950655.1990876712,950655.1990876712,950655.1990876712,950655.1990876714,0,509195.5218585487,514681.3544935667,526275.6995511065,516824.6921856796,9179.201539838416,261851.44628374887,261851.44628374887,261851.44628374887,261851.44628374887,0,0,0,0,0,0,-264424.25326735876,-252829.9082098177,-247344.07557479967,-254973.24590193105,9179.201539839069,0,0,0,0,0,0,0,0,0,0,509195.5218585487,514681.3544935667,526275.6995511065,516824.6921856796,9179.201539838416,261851.44628374887,261851.44628374887,261851.44628374887,261851.44628374887,0
75+,Male,added_sugar,CED,MJ,-3021755.913862358,-2699585.230466233,-2649234.063153894,-2794960.4992675614,212752.1451412795,0,0,0,0,0,-3021755.913862358,-2699585.230466233,-2649234.063153894,-2794960.4992675614,212752.1451412795,-117919607.24264966,-105059950.37210277,-102982199.96813023,-108843075.44809377,8517148.609409701,-2009614.0878285693,-1795224.2100605571,-1761536.7924564418,-1858628.5820478892,141643.30779560708,-1012141.8260337919,-904361.0204056683,-887697.2706974514,-936331.9172196706,71108.91853557584,5139132.716026906,5189483.883339251,5511654.566735382,5284859.152140579,212752.14514128532,2489898.652873014,2489898.652873014,2489898.652873014,2489898.652873014,0,3417700.322204183,3451387.7398082977,3665777.6175763104,3514792.1117956303,141643.30779560716,1656163.5297477392,1656163.5297477392,1656163.5297477392,1656163.5297477392,0,1721432.393822725,1738096.1435309488,1845876.9491590706,1770067.040344948,71108.91853557737,833735.1231252768,833735.1231252768,833735.1231252768,833735.1231252769,0,0,0,0,0,0,-1012141.8260337919,-904361.0204056683,-887697.2706974514,-936331.9172196706,71108.91853557584,0,0,0,0,0,0,0,0,0,0,1721432.393822725,1738096.1435309488,1845876.9491590706,1770067.040344948,71108.91853557737,833735.1231252768,833735.1231252768,833735.1231252768,833735.1231252769,0
75+,Male,added_sugar,FL,mrh-eq,-151664.42039560154,-134936.94176810695,-131671.2192580795,-139660.36496721822,11289.864848015819,0,0,0,0,0,-151664.42039560154,-134936.94176810695,-131671.2192580795,-139660.36496721822,11289.864848015819,-117919607.24264966,-105059950.37210277,-102982199.96813023,-108843075.44809377,8517148.609409701,-100878.43588681641,-89741.8620268629,-87559.74445851245,-92883.77651514468,7519.411086037755,-50785.98450878512,-45195.07974124407,-44111.474799567084,-46776.58845207357,3770.4565620852486,257100.88101842708,260366.60352845473,277094.0821559494,265090.026727566,11289.86484801597,125429.66176034733,125429.66176034733,125429.66176034733,125429.66176034733,0,171005.07678280296,173187.19435115336,184323.768211107,176329.10883943518,7519.411086037803,83445.33232429078,83445.33232429078,83445.33232429078,83445.33232429078,0,86095.8042356236,87179.40917730062,92770.31394484168,88760.9178881301,3770.4565620852595,41984.32943605649,41984.32943605649,41984.32943605649,41984.32943605649,0,0,0,0,0,0,-50785.98450878512,-45195.07974124407,-44111.474799567084,-46776.58845207357,3770.4565620852486,0,0,0,0,0,0,0,0,0,0,86095.8042356236,87179.40917730062,92770.31394484168,88760.9178881301,3770.4565620852595,41984.32943605649,41984.32943605649,41984.32943605649,41984.32943605649,0
75+,Male,added_sugar,Food_price,USD,-4387866.988555914,-3945278.1234701388,-3900152.7923747995,-4084739.01258959,283685.7846393748,0,0,0,0,0,-4387866.988555914,-3945278.1234701388,-3900152.7923747995,-4084739.01258959,283685.7846393748,-117919607.24264966,-105059950.37210277,-102982199.96813023,-108843075.44809377,8517148.609409701,-2918000.1045722323,-2623516.66258703,-2593244.248188536,-2716222.2863016645,188840.69848899732,-1469866.883983679,-1321761.4608831052,-1306908.5441862692,-1368516.7262879254,94845.20702497612,7509648.05310628,7554773.3842016095,7997362.2492873855,7694234.273321065,283685.78463937197,3609495.260731481,3609495.260731481,3609495.260731481,3609495.260731481,0,4993896.332055146,5024168.74645364,5318652.188438855,5116874.370168279,188840.69848900527,2400652.0838666195,2400652.0838666195,2400652.0838666195,2400652.0838666195,0,2515751.721051125,2530604.6377479658,2678710.0608485374,2577359.903152784,94845.2070249764,1208843.1768648578,1208843.1768648578,1208843.1768648578,1208843.1768648578,0,0,0,0,0,0,-1469866.883983679,-1321761.4608831052,-1306908.5441862692,-1368516.7262879254,94845.20702497612,0,0,0,0,0,0,0,0,0,0,2515751.721051125,2530604.6377479658,2678710.0608485374,2577359.903152784,94845.2070249764,1208843.1768648578,1208843.1768648578,1208843.1768648578,1208843.1768648578,0
75+,Male,oil,CED,MJ,137585.4262417234,149652.7481854513,227263.24331014228,172650.35281035063,51228.88743619315,0,0,0,0,0,137585.4262417234,149652.7481854513,227263.24331014228,172650.35281035063,51228.88743619315,15122990.178745069,16478017.63298587,25010056.984123453,18996267.421370704,5642240.848480879,115126.7341771501,125183.90210436465,190169.11940218013,144456.90188352286,42877.963945366464,22458.692064573283,24468.846081086896,37094.123907962596,28193.45092682798,8350.960761247778,2326012.833671533,2403623.328796222,2415690.65073995,2380625.7241713232,51228.88743619201,2553276.0769816744,2553276.0769816744,2553276.0769816744,2553276.0769816744,0,1947199.6775749275,2012184.8948727434,2022242.06279996,1992911.8950935856,42877.963945367504,2137368.7969771144,2137368.7969771144,2137368.7969771144,2137368.7969771144,0,378813.1560966001,391438.43392347556,393448.58793998964,387713.8290777348,8350.960761247788,415907.2800045623,415907.2800045623,415907.2800045623,415907.2800045623,0,0,0,0,0,0,22458.692064573283,24468.846081086896,37094.123907962596,28193.45092682798,8350.960761247778,0,0,0,0,0,0,0,0,0,0,378813.1560966001,391438.43392347556,393448.58793998964,387713.8290777348,8350.960761247788,415907.2800045623,415907.2800045623,415907.2800045623,415907.2800045623,0
75+,Male,oil,FL,mrh-eq,6474.633047092415,7075.2604162284015,10696.977917185488,8135.292041428787,2404.435232965992,0,0,0,0,0,6474.633047092415,7075.2604162284015,10696.977917185488,8135.292041428787,2404.435232965992,15122990.178745069,16478017.63298587,25010056.984123453,18996267.421370704,5642240.848480879,5417.711193033801,5918.484921589355,8950.94692942078,6806.796598528256,2012.443052768015,1056.9218540586166,1156.775494639051,1746.0309877646982,1328.4954429005293,391.99378702019084,109283.29185093296,112905.00935189001,113505.63672102605,111844.97772668966,2404.435232965992,119980.26976811851,119980.26976811851,119980.26976811851,119980.26976811851,0,91484.41119803699,94516.87320586841,95017.64693442392,93628.5615289295,2012.4430527679888,100435.35812745776,100435.35812745776,100435.35812745776,100435.35812745774,0,17798.880652896012,18388.13614602165,18487.989786602095,18216.41619776018,391.9937870201891,19544.911640660728,19544.911640660728,19544.911640660728,19544.911640660728,0,0,0,0,0,0,1056.9218540586166,1156.775494639051,1746.0309877646982,1328.4954429005293,391.99378702019084,0,0,0,0,0,0,0,0,0,0,17798.880652896012,18388.13614602165,18487.989786602095,18216.41619776018,391.9937870201891,19544.911640660728,19544.911640660728,19544.911640660728,19544.911640660728,0
75+,Male,oil,Food_price,USD,106299.26400456346,135909.6836905216,189692.10780529352,144391.08875326326,44501.325355703404,0,0,0,0,0,106299.26400456346,135909.6836905216,189692.10780529352,144391.08875326326,44501.325355703404,15122990.178745069,16478017.63298587,25010056.984123453,18996267.421370704,5642240.848480879,88939.26070693962,113709.45922302202,158703.02965487872,120805.37919346914,37228.4692652369,17360.003297623854,22200.224467500077,30989.07815041476,23585.70955979427,7272.856115757626,1826713.48051789,1880495.9046326668,1910106.3243186213,1872014.499569922,44501.32535570437,2016405.5883231885,2016405.5883231885,2016405.5883231885,2016405.5883231882,0,1528585.3395916012,1573578.9100234606,1598349.108539544,1566482.990053013,37228.46926523909,1687288.3692464817,1687288.3692464817,1687288.3692464817,1687288.3692464817,0,298128.1409262931,306916.9946092074,311757.21577908384,305531.5095169134,7272.856115757493,329117.2190767079,329117.2190767079,329117.2190767079,329117.2190767079,0,0,0,0,0,0,17360.003297623854,22200.224467500077,30989.07815041476,23585.70955979427,7272.856115757626,0,0,0,0,0,0,0,0,0,0,298128.1409262931,306916.9946092074,311757.21577908384,305531.5095169134,7272.856115757493,329117.2190767079,329117.2190767079,329117.2190767079,329117.2190767079,0
75+,Male,sat_fat,CED,MJ,-8369137.9126390815,-8122359.3320271345,-8112636.127355553,-8205536.656918491,153016.6795847115,0,0,0,0,0,-8369137.9126390815,-8122359.3320271345,-8112636.127355553,-8205536.656918491,153016.6795847115,-158666271.84121242,-154122534.4955802,-153836796.78752917,-155616569.456135,2852192.119902768,-6468481.180740408,-6276988.904037842,-6270390.092756984,-6341863.804185809,118433.0718933672,-1900656.7318986622,-1845370.4279893008,-1842246.034598567,-1863672.8527326789,34588.05667379088,16328535.786207637,16338258.99087924,16585037.5714912,16421436.315770594,153016.67958472692,8215899.658852083,8215899.658852083,8215899.658852083,8215899.658852083,0,12610623.573543848,12617222.384824706,12808714.661527282,12682097.284972677,118433.07189337257,6340233.480786874,6340233.480786874,6340233.480786874,6340233.480786874,0,3717912.2126637907,3721036.6060545226,3776322.909963885,3739339.030797901,34588.05667379084,1875666.1780652215,1875666.1780652215,1875666.1780652215,1875666.1780652215,0,0,0,0,0,0,-1900656.7318986622,-1845370.4279893008,-1842246.034598567,-1863672.8527326789,34588.05667379088,0,0,0,0,0,0,0,0,0,0,3717912.2126637907,3721036.6060545226,3776322.909963885,3739339.030797901,34588.05667379084,1875666.1780652215,1875666.1780652215,1875666.1780652215,1875666.1780652215,0
