age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
45-54,Female,NHB,FL,mrh-eq,-83873.27627483051,-79986.13840270063,-79853.25034293105,-81303.41903861651,2403.7562390154503,0,0,0,0,0,-83873.27627483051,-79986.13840270063,-79853.25034293105,-81303.41903861651,2403.7562390154503,-80441921.56656508,-76451027.02322862,-76111363.99666552,-77732160.88876314,2534939.196542647,-60471.57970188456,-57689.033303931865,-57634.72330799849,-58646.30923446497,1707.7990799557506,-23404.554993784397,-22354.27351554075,-22167.075459837804,-22657.10980415152,702.125764783566,191772.74004643963,191905.62810620898,195792.76597833895,193222.908742125,2403.7562390154385,111919.4897035085,111919.4897035085,111919.4897035085,111919.4897035085,0,143218.42072406382,143272.7307199972,146055.27711794994,144230.0066505303,1707.799079955778,85583.69741606523,85583.69741606523,85583.69741606523,85583.69741606523,0,48502.86774728101,48690.065802983925,49740.34728122764,48992.90209159473,702.1257647835972,26335.79228744322,26335.79228744322,26335.79228744322,26335.792287443222,0,0,0,0,0,0,-23404.554993784397,-22354.27351554075,-22167.075459837804,-22657.10980415152,702.125764783566,0,0,0,0,0,0,0,0,0,0,48502.86774728101,48690.065802983925,49740.34728122764,48992.90209159473,702.1257647835972,26335.79228744322,26335.79228744322,26335.79228744322,26335.792287443222,0
45-54,Female,NHB,Food_price,USD,-1883602.1479840786,-1844863.2540171677,-1758959.6442940857,-1828314.230944827,67148.60766691843,0,0,0,0,0,-1883602.1479840786,-1844863.2540171677,-1758959.6442940857,-1828314.230944827,67148.60766691843,-80441921.56656508,-76451027.02322862,-76111363.99666552,-77732160.88876314,2534939.196542647,-1278545.6739202326,-1252049.0532319997,-1195114.0206243629,-1241368.9086988755,44874.93571599287,-605056.474063845,-592814.2007851684,-563845.6236697226,-586945.3222459512,22277.46587358762,3509414.8104853355,3595318.4202084183,3634057.3141753427,3578769.3971360824,67148.607666925,1750455.166191256,1750455.166191256,1750455.166191256,1750455.166191256,0,2456282.610178392,2513217.642786029,2539714.2634742595,2502537.498252904,44874.93571599184,1261168.5895540263,1261168.5895540263,1261168.5895540263,1261168.5895540263,0,1053132.2003069543,1082100.7774223986,1094343.0507010762,1076231.8988831823,22277.465873587076,489286.57663723105,489286.57663723105,489286.57663723105,489286.57663723105,0,0,0,0,0,0,-605056.474063845,-592814.2007851684,-563845.6236697226,-586945.3222459512,22277.46587358762,0,0,0,0,0,0,0,0,0,0,1053132.2003069543,1082100.7774223986,1094343.0507010762,1076231.8988831823,22277.465873587076,489286.57663723105,489286.57663723105,489286.57663723105,489286.57663723105,0
45-54,Female,NHW,CED,MJ,-17316323.16975794,-16874070.722001225,-16108059.690046007,-16760471.218773678,643493.0021163857,0,0,0,0,0,-17316323.16975794,-16874070.722001225,-16108059.690046007,-16760471.218773678,643493.0021163857,-463256179.6588485,-448599004.9399061,-434657103.3890095,-448849977.9813257,15053714.554862319,-12800555.866208352,-12562562.778145216,-11994409.115151986,-12446716.96238027,435987.72483867797,-4515767.303549585,-4311507.943856015,-4113650.5748940306,-4313754.256393414,211649.32404634854,35954614.44146056,36720625.47341576,37162877.92117257,36607025.97018825,643493.0021164196,19846554.75141459,19846554.75141459,19846554.75141459,19846554.75141459,0,27215439.998910643,27783593.661903873,28021586.74996698,27667747.84613892,435987.7248386644,15221030.883758634,15221030.883758634,15221030.883758634,15221030.883758634,0,8739174.442549968,8937031.811511956,9141291.17120553,8939278.124049356,211649.32404635273,4625523.867655944,4625523.867655944,4625523.867655944,4625523.867655944,0,0,0,0,0,0,-4515767.303549585,-4311507.943856015,-4113650.5748940306,-4313754.256393414,211649.32404634854,0,0,0,0,0,0,0,0,0,0,8739174.442549968,8937031.811511956,9141291.17120553,8939278.124049356,211649.32404635273,4625523.867655944,4625523.867655944,4625523.867655944,4625523.867655944,0
45-54,Female,NHW,FL,mrh-eq,-571353.0752625723,-548313.9579324311,-525684.6820248482,-548457.7619403464,24036.319073473653,0,0,0,0,0,-571353.0752625723,-548313.9579324311,-525684.6820248482,-548457.7619403464,24036.319073473653,-463256179.6588485,-448599004.9399061,-434657103.3890095,-448849977.9813257,15053714.554862319,-415182.5185305325,-402043.21320905443,-385688.8048925973,-400915.1068950267,15553.72044675242,-156170.55673204057,-146270.744723376,-139995.87713225116,-147542.65504531979,8583.956144637217,1235906.850766187,1258536.1266737687,1281575.24400391,1258679.9306816843,24036.319073473012,710222.1687413378,710222.1687413378,710222.1687413378,710222.1687413378,0,931343.119156931,947697.5274733874,960836.8327948654,946569.4211593597,15553.720446751975,545654.3142643326,545654.3142643326,545654.3142643326,545654.3142643326,0,304563.73160925583,310838.59920038073,320738.4112090452,312110.5095223244,8583.956144637226,164567.8544770046,164567.8544770046,164567.8544770046,164567.8544770046,0,0,0,0,0,0,-156170.55673204057,-146270.744723376,-139995.87713225116,-147542.65504531979,8583.956144637217,0,0,0,0,0,0,0,0,0,0,304563.73160925583,310838.59920038073,320738.4112090452,312110.5095223244,8583.956144637226,164567.8544770046,164567.8544770046,164567.8544770046,164567.8544770046,0
45-54,Female,NHW,Food_price,USD,-10882401.617094386,-9268278.787955778,-8951492.118072543,-9723484.457869945,1090050.5121992636,0,0,0,0,0,-10882401.617094386,-9268278.787955778,-8951492.118072543,-9723484.457869945,1090050.5121992636,-463256179.6588485,-448599004.9399061,-434657103.3890095,-448849977.9813257,15053714.554862319,-7380702.977220178,-6332195.933988666,-6131372.380968625,-6629628.737571638,706195.2544266274,-3501698.639874206,-2936082.853967119,-2820119.737103912,-3093855.720298305,383866.3352415262,19383931.133928612,19700717.80381183,21314840.63295044,20155923.473726004,1090050.5121992603,10432439.015856046,10432439.015856046,10432439.015856046,10432439.015856046,0,13745526.042615788,13946349.595635824,14994856.638867352,14243782.399218803,706195.254426635,7614153.661647162,7614153.661647162,7614153.661647162,7614153.661647162,0,5638405.091312799,5754368.208176,6319983.994083094,5912141.074507191,383866.3352415287,2818285.3542088927,2818285.3542088927,2818285.3542088927,2818285.3542088927,0,0,0,0,0,0,-3501698.639874206,-2936082.853967119,-2820119.737103912,-3093855.720298305,383866.3352415262,0,0,0,0,0,0,0,0,0,0,5638405.091312799,5754368.208176,6319983.994083094,5912141.074507191,383866.3352415287,2818285.3542088927,2818285.3542088927,2818285.3542088927,2818285.3542088927,0
45-54,Female,OTH,CED,MJ,-1957914.1249660533,-1686239.9523026103,-1614637.6324139787,-1756440.6023990354,190626.36640487748,0,0,0,0,0,-1957914.1249660533,-1686239.9523026103,-1614637.6324139787,-1756440.6023990354,190626.36640487748,-54163330.172968715,-45711025.90029084,-39417599.894912146,-46468527.0467116,7788587.192755206,-1498399.304956721,-1290378.290963405,-1258903.3935033956,-1352324.2967645654,136991.62077197662,-459514.82000933186,-395861.6613392052,-355734.23891058797,-404116.30563447165,55087.17787080333,4436760.852221939,4508363.172110568,4780037.344774013,4578563.822206995,190626.36640487856,2822123.21980796,2822123.21980796,2822123.21980796,2822123.21980796,0,3467522.266465161,3498997.163925167,3707018.177918489,3560943.169726331,136991.620771979,2208618.872961766,2208618.872961766,2208618.872961766,2208618.872961766,0,969238.5857567802,1009366.0081853984,1073019.1668555243,1017620.6524806643,55087.17787080345,613504.3468461932,613504.3468461932,613504.3468461932,613504.3468461932,0,0,0,0,0,0,-459514.82000933186,-395861.6613392052,-355734.23891058797,-404116.30563447165,55087.17787080333,0,0,0,0,0,0,0,0,0,0,969238.5857567802,1009366.0081853984,1073019.1668555243,1017620.6524806643,55087.17787080345,613504.3468461932,613504.3468461932,613504.3468461932,613504.3468461932,0
45-54,Female,OTH,FL,mrh-eq,-64483.2360840962,-55189.81488054848,-48399.70176564054,-56068.16859586068,8499.126998270503,0,0,0,0,0,-64483.2360840962,-55189.81488054848,-48399.70176564054,-56068.16859586068,8499.126998270503,-54163330.172968715,-45711025.90029084,-39417599.894912146,-46468527.0467116,7788587.192755206,-48138.087916451615,-41174.20037535259,-37029.04555975838,-42163.22940184551,5909.268745206105,-16345.148167644547,-14015.614505195934,-11370.65620588222,-13904.939194015196,2619.90751308948,150126.12784843025,156916.2409633382,166209.66216688574,157794.59467865035,8499.126998270429,101726.4260827896,101726.4260827896,101726.4260827896,101726.4260827896,0,115983.3015347387,120128.45635033303,127092.34389143209,121117.4853768259,5909.268745206171,78954.25597498039,78954.25597498039,78954.25597498039,78954.25597498039,0,34142.82631369145,36787.78461300508,39117.31827545377,36677.10930182441,2619.907513089479,22772.170107809212,22772.170107809212,22772.170107809212,22772.170107809212,0,0,0,0,0,0,-16345.148167644547,-14015.614505195934,-11370.65620588222,-13904.939194015196,2619.90751308948,0,0,0,0,0,0,0,0,0,0,34142.82631369145,36787.78461300508,39117.31827545377,36677.10930182441,2619.907513089479,22772.170107809212,22772.170107809212,22772.170107809212,22772.170107809212,0
45-54,Female,OTH,Food_price,USD,-1024707.365833556,-917504.3443341603,-696014.8080395688,-877403.8128270741,176447.39788622895,0,0,0,0,0,-1024707.365833556,-917504.3443341603,-696014.8080395688,-877403.8128270741,176447.39788622895,-54163330.172968715,-45711025.90029084,-39417599.894912146,-46468527.0467116,7788587.192755206,-715962.9229784313,-641319.4764788026,-495624.5437473989,-616389.1304325658,117960.24095902665,-308744.44285512436,-276184.8678553559,-200390.2642921703,-261014.68239450778,58522.23869668482,2145402.291238788,2366891.8275333783,2474094.8490327783,2326791.296026294,176447.39788623026,1449387.4831992206,1449387.4831992206,1449387.4831992206,1449387.4831992208,0,1553166.3227633815,1698861.2554947864,1773504.701994413,1673930.9094485485,117960.24095902641,1057541.7790159828,1057541.7790159828,1057541.7790159828,1057541.7790159828,0,592235.9684754076,668030.5720385932,700590.1470383626,652860.3865777454,58522.238696685235,391845.70418323734,391845.70418323734,391845.70418323734,391845.70418323734,0,0,0,0,0,0,-308744.44285512436,-276184.8678553559,-200390.2642921703,-261014.68239450778,58522.23869668482,0,0,0,0,0,0,0,0,0,0,592235.9684754076,668030.5720385932,700590.1470383626,652860.3865777454,58522.238696685235,391845.70418323734,391845.70418323734,391845.70418323734,391845.70418323734,0
45-54,Male,HIS,CED,MJ,-2950893.045628179,-2883275.1942063253,-2704789.793690599,-2844374.2997874226,133837.47440603733,0,0,0,0,0,-2950893.045628179,-2883275.1942063253,-2704789.793690599,-2844374.2997874226,133837.47440603733,-61776203.67172599,-59189796.4688741,-53956200.793781236,-58260958.40843866,4193660.759648265,-2122619.8670623116,-2056844.121855952,-1932959.9336088374,-2036455.194473231,101370.69017215329,-828273.1785658686,-826431.0723503777,-771829.8600817616,-807919.1053141934,33756.86774079358,7597732.321792021,7776217.722307755,7843835.5737296045,7737316.827888849,133837.47440603995,4892942.528101422,4892942.528101422,4892942.528101422,4892942.528101422,0,5610102.420679518,5733986.608926638,5799762.354132988,5713597.681543912,101370.69017215163,3677142.4870706843,3677142.4870706843,3677142.4870706843,3677142.487070685,0,1987629.901112502,2042231.1133811171,2044073.219596609,2023719.1463449337,33756.867740793256,1215800.0410307394,1215800.0410307394,1215800.0410307394,1215800.0410307394,0,0,0,0,0,0,-828273.1785658686,-826431.0723503777,-771829.8600817616,-807919.1053141934,33756.86774079358,0,0,0,0,0,0,0,0,0,0,1987629.901112502,2042231.1133811171,2044073.219596609,2023719.1463449337,33756.867740793256,1215800.0410307394,1215800.0410307394,1215800.0410307394,1215800.0410307394,0
45-54,Male,HIS,FL,mrh-eq,-95185.90763096993,-94632.5747156038,-87826.46386698338,-92438.6175460409,4314.307291788671,0,0,0,0,0,-95185.90763096993,-94632.5747156038,-87826.46386698338,-92438.6175460409,4314.307291788671,-61776203.67172599,-59189796.4688741,-53956200.793781236,-58260958.40843866,4193660.759648265,-67182.62560080596,-66083.25583372514,-61431.76520556917,-64836.89763685667,3213.469293475548,-28520.580100209394,-27974.543248494854,-26365.95987974504,-27601.719909184234,1179.0793309668893,260182.92004894832,266989.0308975689,267542.3638129349,264795.07372800587,4314.307291788719,172356.456181965,172356.456181965,172356.456181965,172356.456181965,0,191212.02390096523,195863.5145291214,196962.88429620196,194617.15633225278,3213.469293475555,129780.2586953961,129780.2586953961,129780.2586953961,129780.25869539609,0,68942.15736631396,70550.74073506371,71096.7775867782,70177.91739575309,1179.079330966842,42576.1974865688,42576.1974865688,42576.1974865688,42576.1974865688,0,0,0,0,0,0,-28520.580100209394,-27974.543248494854,-26365.95987974504,-27601.719909184234,1179.0793309668893,0,0,0,0,0,0,0,0,0,0,68942.15736631396,70550.74073506371,71096.7775867782,70177.91739575309,1179.079330966842,42576.1974865688,42576.1974865688,42576.1974865688,42576.1974865688,0
45-54,Male,HIS,Food_price,USD,-1466725.5411803613,-1443189.3768251343,-1365363.6580634299,-1424140.4103667212,55840.798771598566,0,0,0,0,0,-1466725.5411803613,-1443189.3768251343,-1365363.6580634299,-1424140.4103667212,55840.798771598566,-61776203.67172599,-59189796.4688741,-53956200.793781236,-58260958.40843866,4193660.759648265,-975235.3025144894,-966649.8101691657,-906387.07044642,-948517.442668316,39492.13027861464,-491490.23866587196,-476539.5666559681,-458976.58761700924,-475622.967698405,17130.849046880532,3458435.9294262533,3536261.6481879517,3559797.8125431803,3517212.6817295416,55840.798771595626,2093072.271362821,2093072.271362821,2093072.271362821,2093072.2713628213,0,2417855.391124874,2478118.130847619,2486703.6231929427,2459985.763346769,39492.13027861459,1511468.3206784546,1511468.3206784546,1511468.3206784546,1511468.3206784546,0,1040580.5383013773,1058143.5173403346,1073094.189350238,1057226.918382772,17130.849046879528,581603.9506843666,581603.9506843666,581603.9506843666,581603.9506843666,0,0,0,0,0,0,-491490.23866587196,-476539.5666559681,-458976.58761700924,-475622.967698405,17130.849046880532,0,0,0,0,0,0,0,0,0,0,1040580.5383013773,1058143.5173403346,1073094.189350238,1057226.918382772,17130.849046879528,581603.9506843666,581603.9506843666,581603.9506843666,581603.9506843666,0
45-54,Male,NHB,CED,MJ,-2632921.3876969917,-2239000.859581692,-2220509.474688801,-2370730.3835193794,245212.29040194515,0,0,0,0,0,-2632921.3876969917,-2239000.859581692,-2220509.474688801,-2370730.3835193794,245212.29040194515,-70738400.82670422,-63489083.827741995,-58183547.41024306,-64171112.10193964,6634163.488809034,-1898013.3590861855,-1616491.270469179,-1606685.6989206914,-1711830.3992651505,174147.51666478804,-734908.0286108062,-622509.5891125135,-613823.775768109,-658899.9842542286,71095.17743939681,5664918.426714795,5683409.811607687,6077330.3397229845,5815139.335545373,245212.29040194367,3444408.9520259956,3444408.9520259956,3444408.9520259956,3444408.952025996,0,4194511.51045984,4204317.082008325,4485839.170625327,4299656.210804296,174147.5166647845,2587825.811539147,2587825.811539147,2587825.811539147,2587825.811539147,0,1470406.916254959,1479092.7295993643,1591491.1690976552,1515483.1247410786,71095.17743939602,856583.140486849,856583.140486849,856583.140486849,856583.140486849,0,0,0,0,0,0,-734908.0286108062,-622509.5891125135,-613823.775768109,-658899.9842542286,71095.17743939681,0,0,0,0,0,0,0,0,0,0,1470406.916254959,1479092.7295993643,1591491.1690976552,1515483.1247410786,71095.17743939602,856583.140486849,856583.140486849,856583.140486849,856583.140486849,0
45-54,Male,NHB,FL,mrh-eq,-86886.8046531505,-74768.32788709036,-72161.16437186034,-78105.63078211847,8271.693685141003,0,0,0,0,0,-86886.8046531505,-74768.32788709036,-72161.16437186034,-78105.63078211847,8271.693685141003,-70738400.82670422,-63489083.827741995,-58183547.41024306,-64171112.10193964,6634163.488809034,-61810.223026172316,-53348.03473188417,-51544.99089108456,-55684.576645388915,5769.256384117674,-25076.58162697813,-21420.293155206193,-20616.173480775808,-22421.05413672955,2502.456583264163,192539.34350954852,195146.5070247785,207264.98379083865,198483.80991980663,8271.693685141,120378.1791376882,120378.1791376882,120378.1791376882,120378.1791376882,0,142300.7867992222,144103.8306400218,152566.0189343101,146440.37255352663,5769.256384117743,90755.79590813763,90755.79590813763,90755.79590813763,90755.79590813763,0,50238.55671032642,51042.67638475678,54698.96485652867,52043.43736628012,2502.4565832641247,29622.383229550593,29622.383229550593,29622.383229550593,29622.383229550596,0,0,0,0,0,0,-25076.58162697813,-21420.293155206193,-20616.173480775808,-22421.05413672955,2502.456583264163,0,0,0,0,0,0,0,0,0,0,50238.55671032642,51042.67638475678,54698.96485652867,52043.43736628012,2502.4565832641247,29622.383229550593,29622.383229550593,29622.383229550593,29622.383229550596,0
45-54,Male,NHB,Food_price,USD,-1450543.4934664455,-1287432.3021280165,-1143155.4832857295,-1294040.8538810487,161884.36190489167,0,0,0,0,0,-1450543.4934664455,-1287432.3021280165,-1143155.4832857295,-1294040.8538810487,161884.36190489167,-70738400.82670422,-63489083.827741995,-58183547.41024306,-64171112.10193964,6634163.488809034,-980228.9045702112,-866042.0586010749,-773035.0391287691,-873473.5766701382,109239.15443001632,-470314.58889623533,-421390.2435269418,-370120.4441569603,-420567.277210911,52738.57639282816,2700693.2846237286,2844970.103466012,3008081.2948044394,2851578.655219045,161884.3619048889,1557537.8013379946,1557537.8013379946,1557537.8013379946,1557537.8013379946,0,1891291.3660884942,1984298.385560797,2098485.231529939,1991729.9036298636,109239.15443001794,1118256.3269597248,1118256.3269597248,1118256.3269597248,1118256.3269597248,0,809401.9185352289,860671.7179052122,909596.0632745047,859848.7515891803,52738.57639282855,439281.47437827004,439281.47437827004,439281.47437827004,439281.47437827004,0,0,0,0,0,0,-470314.58889623533,-421390.2435269418,-370120.4441569603,-420567.277210911,52738.57639282816,0,0,0,0,0,0,0,0,0,0,809401.9185352289,860671.7179052122,909596.0632745047,859848.7515891803,52738.57639282855,439281.47437827004,439281.47437827004,439281.47437827004,439281.47437827004,0
45-54,Male,NHW,CED,MJ,-12704652.733694375,-12692237.188987743,-12430091.482393533,-12604612.570781576,163219.22896513954,0,0,0,0,0,-12704652.733694375,-12692237.188987743,-12430091.482393533,-12604612.570781576,163219.22896513954,-307610925.15648735,-303717102.71735096,-295202326.1832467,-302095715.31560785,6680087.15326736,-9379224.128756884,-9341986.320058845,-9134880.568200925,-9282383.532985203,138574.20813614488,-3348944.4339819835,-3324122.169990586,-3293904.479245705,-3322229.0377963814,29014.75487026595,28911415.16000989,29173560.866604097,29185976.41131067,29085936.248397905,163219.22896512056,16481323.67761632,16481323.67761632,16481323.67761632,16481323.67761632,0,21632101.392301094,21839207.144158993,21876444.952857036,21779604.35708536,138574.20813613385,12497220.824100163,12497220.824100163,12497220.824100163,12497220.824100161,0,7278007.33276188,7308225.02350676,7333047.287498148,7306331.891312552,29014.754870260494,3984102.853516175,3984102.853516175,3984102.853516175,3984102.853516175,0,0,0,0,0,0,-3348944.4339819835,-3324122.169990586,-3293904.479245705,-3322229.0377963814,29014.75487026595,0,0,0,0,0,0,0,0,0,0,7278007.33276188,7308225.02350676,7333047.287498148,7306331.891312552,29014.754870260494,3984102.853516175,3984102.853516175,3984102.853516175,3984102.853516175,0
45-54,Male,NHW,FL,mrh-eq,-412217.5563442602,-408074.9225491354,-402988.46867676213,-407743.75760974997,4865.873907983509,0,0,0,0,0,-412217.5563442602,-408074.9225491354,-402988.46867676213,-407743.75760974997,4865.873907983509,-307610925.15648735,-303717102.71735096,-295202326.1832467,-302095715.31560785,6680087.15326736,-298841.8704326374,-296962.12883314036,-291431.89738320856,-295681.2552014089,4054.672281006566,-113399.04262623156,-111579.92800816169,-111136.1504306039,-112062.50240834137,1262.1924395986916,993880.5241292487,998966.9780016206,1003109.6117967456,998635.8130622357,4865.873907982843,590892.055452486,590892.055452486,590892.055452486,590892.055452486,0,740273.2883939312,745803.5198438624,747683.2614433595,744522.6462121311,4054.6722810062784,448841.39101072185,448841.39101072185,448841.39101072185,448841.39101072185,0,253186.81487236783,253630.5924499259,255449.70706799548,254113.1668501054,1262.1924395986196,142050.66444176418,142050.66444176418,142050.66444176418,142050.66444176418,0,0,0,0,0,0,-113399.04262623156,-111579.92800816169,-111136.1504306039,-112062.50240834137,1262.1924395986916,0,0,0,0,0,0,0,0,0,0,253186.81487236783,253630.5924499259,255449.70706799548,254113.1668501054,1262.1924395986196,142050.66444176418,142050.66444176418,142050.66444176418,142050.66444176418,0
