age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,NHB,oil,CED,MJ,-150990.18287704187,-140763.4722282015,-91767.93313284568,-127160.37452766976,33321.57685578201,0,0,0,0,0,-150990.18287704187,-140763.4722282015,-91767.93313284568,-127160.37452766976,33321.57685578201,-16264836.205363244,-15163203.16900561,-9885347.330997976,-13697861.835093329,3589438.5935347076,-126088.65120396073,-117548.5453017409,-76633.42537917478,-106188.89125951413,27826.131485357117,-24901.531673081136,-23214.92692646058,-15134.507753670785,-20971.48326815558,5495.445370424964,944653.8602160631,993649.399311418,1003876.1099602586,980046.3016108866,33321.57685578155,852885.9270832159,852885.9270832159,852885.9270832159,852885.927083216,0,788860.1021581315,829775.2220806971,838315.3279829165,818415.5680384705,27826.131485356593,712226.6767789561,712226.6767789561,712226.6767789561,712226.676778956,0,155793.7580579314,163874.1772307212,165560.78197734192,161630.73357241624,5495.4453704250145,140659.25030426058,140659.25030426058,140659.25030426058,140659.25030426058,0,0,0,0,0,0,-24901.531673081136,-23214.92692646058,-15134.507753670785,-20971.48326815558,5495.445370424964,0,0,0,0,0,0,0,0,0,0,155793.7580579314,163874.1772307212,165560.78197734192,161630.73357241624,5495.4453704250145,140659.25030426058,140659.25030426058,140659.25030426058,140659.25030426058,0
35-44,Female,NHB,oil,FL,mrh-eq,-7546.883999288553,-7035.7262704186,-4586.80116158306,-6355.807891483307,1665.4995074001079,0,0,0,0,0,-7546.883999288553,-7035.7262704186,-4586.80116158306,-6355.807891483307,1665.4995074001079,-16264836.205363244,-15163203.16900561,-9885347.330997976,-13697861.835093329,3589438.5935347076,-6302.240358487127,-5875.38354331142,-3830.3389053826027,-5307.598342345416,1390.8227837564336,-1244.6436408014192,-1160.3427271071769,-756.4622562004563,-1048.2095491378864,274.67672364367115,47216.26907582717,49665.1941846627,50176.35191353262,48985.275805727404,1665.4995074000894,42629.4679142441,42629.4679142441,42629.4679142441,42629.4679142441,0,39429.28983338264,41474.334471311406,41901.191286487156,40906.54927034543,1390.8227837564193,35598.950928000006,35598.950928000006,35598.950928000006,35598.950928000006,0,7786.979242444568,8190.85971335129,8275.160627045527,8078.726535381997,274.6767236436699,7030.516986244111,7030.516986244111,7030.516986244111,7030.516986244111,0,0,0,0,0,0,-1244.6436408014192,-1160.3427271071769,-756.4622562004563,-1048.2095491378864,274.67672364367115,0,0,0,0,0,0,0,0,0,0,7786.979242444568,8190.85971335129,8275.160627045527,8078.726535381997,274.6767236436699,7030.516986244111,7030.516986244111,7030.516986244111,7030.516986244111,0
35-44,Female,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16264836.205363244,-15163203.16900561,-9885347.330997976,-13697861.835093329,3589438.5935347076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-44,Female,NHB,sat_fat,CED,MJ,-1952334.786937929,-1944059.317668644,-1922139.0139437048,-1939271.656456134,16424.470032048244,0,0,0,0,0,-1952334.786937929,-1944059.317668644,-1922139.0139437048,-1939271.656456134,16424.470032048244,-39898322.23499892,-39729203.013356805,-39281235.09957576,-39631361.36699227,335653.9064212352,-1511228.0917533603,-1504822.3657908551,-1487854.6925257344,-1501116.4193688848,12713.5574649689,-441106.69518457376,-439236.95187779097,-434284.321417974,-438155.2370872527,3710.9125670794865,4417202.696046869,4439122.99977181,4447398.469041097,4434335.338559301,16424.47003204956,2495063.68210317,2495063.68210317,2495063.68210317,2495063.68210317,0,3419188.576619337,3436156.24988446,3442561.97584695,3432450.3034624835,12713.557464963758,1931333.8840935929,1931333.8840935929,1931333.8840935929,1931333.8840935929,0,998014.119427546,1002966.749887364,1004836.4931941477,1001885.0350968257,3710.9125670804524,563729.798009573,563729.798009573,563729.798009573,563729.798009573,0,0,0,0,0,0,-441106.69518457376,-439236.95187779097,-434284.321417974,-438155.2370872527,3710.9125670794865,0,0,0,0,0,0,0,0,0,0,998014.119427546,1002966.749887364,1004836.4931941477,1001885.0350968257,3710.9125670804524,563729.798009573,563729.798009573,563729.798009573,563729.798009573,0
35-44,Female,NHB,sat_fat,FL,mrh-eq,-51694.4207970653,-51475.3008010678,-50894.889381705805,-51348.53188058903,434.89132647026145,0,0,0,0,0,-51694.4207970653,-51475.3008010678,-50894.889381705805,-51348.53188058903,434.89132647026145,-39898322.23499892,-39729203.013356805,-39281235.09957576,-39631361.36699227,335653.9064212352,-40014.684683241096,-39845.0722296641,-39395.79782878633,-39746.9452306112,336.6328325545853,-11679.736113824185,-11630.22857140367,-11499.091552919408,-11601.586649977793,98.25849391570115,116959.8249455553,117540.2363649173,117759.3563609149,117413.46744443856,434.89132647030334,66064.9355638495,66064.9355638495,66064.9355638495,66064.9355638495,0,90534.15133861353,90983.4257394912,91153.03819306829,90885.29874043836,336.63283255456645,51138.353509827095,51138.353509827095,51138.353509827095,51138.35350982709,0,26425.673606941877,26556.8106254261,26606.318167846606,26528.168704000233,98.25849391567614,14926.582054022441,14926.582054022441,14926.582054022441,14926.582054022443,0,0,0,0,0,0,-11679.736113824185,-11630.22857140367,-11499.091552919408,-11601.586649977793,98.25849391570115,0,0,0,0,0,0,0,0,0,0,26425.673606941877,26556.8106254261,26606.318167846606,26528.168704000233,98.25849391567614,14926.582054022441,14926.582054022441,14926.582054022441,14926.582054022443,0
35-44,Female,NHB,sat_fat,Food_price,USD,-226408.5559300417,-223387.4074913617,-221964.7191555399,-223948.27068534703,2388.7650726022252,0,0,0,0,0,-226408.5559300417,-223387.4074913617,-221964.7191555399,-223948.27068534703,2388.7650726022252,-39898322.23499892,-39729203.013356805,-39281235.09957576,-39631361.36699227,335653.9064212352,-175254.25056397796,-172915.6944820821,-171814.44556038702,-173349.83734531046,1849.0521740780648,-51154.30536606403,-50471.7130092795,-50150.27359515309,-50598.43334003674,539.7128985242554,506853.89603199426,508276.584367816,511297.7328064959,508837.44756180135,2388.7650726021398,284889.1768764547,284889.1768764547,284889.1768764547,284889.1768764547,0,392336.3201961622,393437.56911785726,395776.12519975303,393871.7119810856,1849.0521740779882,220521.8746357752,220521.8746357752,220521.8746357752,220521.8746357752,0,114517.57583583269,114839.0152499591,115521.60760674352,114965.7355807163,539.7128985241947,64367.302240679506,64367.302240679506,64367.302240679506,64367.302240679506,0,0,0,0,0,0,-51154.30536606403,-50471.7130092795,-50150.27359515309,-50598.43334003674,539.7128985242554,0,0,0,0,0,0,0,0,0,0,114517.57583583269,114839.0152499591,115521.60760674352,114965.7355807163,539.7128985241947,64367.302240679506,64367.302240679506,64367.302240679506,64367.302240679506,0
35-44,Female,NHW,added_sugar,CED,MJ,-3570446.327802182,-3238433.5759059796,-3115058.5982705583,-3311639.81248871,247920.93456243613,0,0,0,0,0,-3570446.327802182,-3238433.5759059796,-3115058.5982705583,-3311639.81248871,247920.93456243613,-142278985.68171614,-129048584.427578,-124132205.615275,-131965785.28436227,9879420.06693586,-2364830.9044218413,-2144927.300149041,-2063211.7572846331,-2193414.339239705,164206.66608011638,-1205615.4233803395,-1093506.275756937,-1051846.8409859273,-1118225.4732490047,83714.26848231822,6156497.8378029885,6279872.81543841,6611885.567334613,6353079.052021141,247920.93456243564,3041439.2395324297,3041439.2395324297,3041439.2395324297,3041439.2395324297,0,4077662.850292645,4159378.39315705,4379281.997429855,4207865.432247717,164206.66608011798,2014451.093008013,2014451.093008013,2014451.093008013,2014451.0930080127,0,2078834.9875103415,2120494.422281355,2232603.569904761,2145213.619773423,83714.26848232176,1026988.146524417,1026988.146524417,1026988.146524417,1026988.1465244169,0,0,0,0,0,0,-1205615.4233803395,-1093506.275756937,-1051846.8409859273,-1118225.4732490047,83714.26848231822,0,0,0,0,0,0,0,0,0,0,2078834.9875103415,2120494.422281355,2232603.569904761,2145213.619773423,83714.26848232176,1026988.146524417,1026988.146524417,1026988.146524417,1026988.1465244169,0
35-44,Female,NHW,added_sugar,FL,mrh-eq,-167403.74720527919,-151837.0158544752,-146052.4635404651,-155269.35937615726,11624.007097716025,0,0,0,0,0,-167403.74720527919,-151837.0158544752,-146052.4635404651,-155269.35937615726,11624.007097716025,-142278985.68171614,-129048584.427578,-124132205.615275,-131965785.28436227,9879420.06693586,-110877.32976811162,-100566.94165428891,-96735.63127331577,-102840.30226230632,7698.984579000417,-56526.417437167554,-51270.074200186296,-49316.832267149344,-52429.05711385096,3925.0225187155997,288653.213936933,294437.766250943,310004.4976017467,297870.10977262503,11624.0070977158,142600.7503964678,142600.7503964678,142600.7503964678,142600.7503964678,0,191185.0727634212,195016.3831443941,205326.77125821664,197289.74375241148,7698.984579000233,94449.44149010489,94449.44149010489,94449.44149010489,94449.44149010489,0,97468.14117351225,99421.38310654921,104677.72634353045,100580.36602021387,3925.0225187155975,48151.3089063629,48151.3089063629,48151.3089063629,48151.308906362894,0,0,0,0,0,0,-56526.417437167554,-51270.074200186296,-49316.832267149344,-52429.05711385096,3925.0225187155997,0,0,0,0,0,0,0,0,0,0,97468.14117351225,99421.38310654921,104677.72634353045,100580.36602021387,3925.0225187155975,48151.3089063629,48151.3089063629,48151.3089063629,48151.308906362894,0
35-44,Female,NHW,added_sugar,Food_price,USD,-5890486.012097399,-5576125.30423956,-5564882.847597651,-5682482.585367956,194554.90230471938,0,0,0,0,0,-5890486.012097399,-5576125.30423956,-5564882.847597651,-5682482.585367956,194554.90230471938,-142278985.68171614,-129048584.427578,-124132205.615275,-131965785.28436227,9879420.06693586,-3901473.9571921336,-3693261.9162242003,-3685815.645795378,-3763706.046237923,128860.4850307868,-1989012.054905262,-1882863.388015356,-1879067.2018022728,-1918776.539130031,65694.41727393212,10833463.668517841,10844706.12515975,11159066.833017588,10951063.406288145,194554.90230471938,5268580.82092019,5268580.82092019,5268580.82092019,5268580.82092019,0,7175380.14386352,7182826.41429235,7391038.455260274,7253270.544306067,128860.48503078372,3489564.49806814,3489564.49806814,3489564.49806814,3489564.4980681404,0,3658083.524654323,3661879.7108674003,3768028.3777573155,3697792.8619820797,65694.41727393593,1779016.322852047,1779016.322852047,1779016.322852047,1779016.322852047,0,0,0,0,0,0,-1989012.054905262,-1882863.388015356,-1879067.2018022728,-1918776.539130031,65694.41727393212,0,0,0,0,0,0,0,0,0,0,3658083.524654323,3661879.7108674003,3768028.3777573155,3697792.8619820797,65694.41727393593,1779016.322852047,1779016.322852047,1779016.322852047,1779016.322852047,0
35-44,Female,NHW,oil,CED,MJ,-897846.4864518602,-597496.298798424,-540094.1821319401,-682741.2359868283,202245.90750833665,0,0,0,0,0,-897846.4864518602,-597496.298798424,-540094.1821319401,-682741.2359868283,202245.90750833665,-97108630.08014558,-64623571.991205096,-58415115.42619532,-73843432.17504044,21874366.402060233,-747552.3303977991,-497478.97587253095,-449685.63176381274,-568454.418123952,168391.1467635748,-150294.15605406105,-100017.3229258932,-90408.55036812641,-114286.81786287604,33854.760744762214,3775066.403545899,3832468.52021239,4132818.7078658217,3917713.45740079,202245.9075083367,3234972.2214139597,3234972.2214139597,3234972.2214139597,3234972.22141396,0,3143142.7643376766,3190936.1084464,3441009.462971661,3261911.550697817,168391.14676357218,2693457.13257387,2693457.13257387,2693457.13257387,2693457.13257387,0,631923.6392082166,641532.411765984,691809.2448941522,655801.9067029668,33854.760744762665,541515.0888400909,541515.0888400909,541515.0888400909,541515.0888400909,0,0,0,0,0,0,-150294.15605406105,-100017.3229258932,-90408.55036812641,-114286.81786287604,33854.760744762214,0,0,0,0,0,0,0,0,0,0,631923.6392082166,641532.411765984,691809.2448941522,655801.9067029668,33854.760744762665,541515.0888400909,541515.0888400909,541515.0888400909,541515.0888400909,0
35-44,Female,NHW,oil,FL,mrh-eq,-42922.01449542438,-28563.6188201127,-25819.481018378337,-32638.797021367896,9668.46994971063,0,0,0,0,0,-42922.01449542438,-28563.6188201127,-25819.481018378337,-32638.797021367896,9668.46994971063,-97108630.08014558,-64623571.991205096,-58415115.42619532,-73843432.17504044,21874366.402060233,-35737.12482656464,-23782.239097412203,-21497.453625091755,-27175.256731388345,8050.025646199182,-7184.889668859731,-4781.379722700411,-4322.027393286553,-5463.54028997952,1618.4443035114748,180468.99702700402,183213.1348287383,197571.53050405037,187288.31302999365,9668.469949710827,154649.5160086256,154649.5160086256,154649.5160086256,154649.5160086256,0,150259.56143709173,152544.3469094123,164499.23263856463,155937.36454338836,8050.025646199163,128762.107812,128762.107812,128762.107812,128762.10781200002,0,30209.435589912107,30668.787919326,33072.29786548533,31350.948486605095,1618.444303511495,25887.408196625598,25887.408196625598,25887.408196625598,25887.4081966256,0,0,0,0,0,0,-7184.889668859731,-4781.379722700411,-4322.027393286553,-5463.54028997952,1618.4443035114748,0,0,0,0,0,0,0,0,0,0,30209.435589912107,30668.787919326,33072.29786548533,31350.948486605095,1618.444303511495,25887.408196625598,25887.408196625598,25887.408196625598,25887.4081966256,0
35-44,Female,NHW,oil,Food_price,USD,-469476.3010619687,-313526.1714348464,-291112.1545484252,-360380.94783509243,102270.25902443215,0,0,0,0,0,-469476.3010619687,-313526.1714348464,-291112.1545484252,-360380.94783509243,102270.25902443215,-97108630.08014558,-64623571.991205096,-58415115.42619532,-73843432.17504044,21874366.402060233,-390888.7635260914,-261043.75707147788,-242381.71315878668,-300055.32287566114,85150.82658086438,-78587.53753587703,-52482.414363368596,-48730.44138963819,-60325.624959431065,17119.432443567697,2033408.7831411187,2055822.800027532,2211772.9296546583,2102677.5764277824,102270.25902443174,1742296.6285926872,1742296.6285926872,1742296.6285926872,1742296.6285926874,0,1693028.2597591851,1711690.303671875,1841535.3101264911,1750701.8694760597,85150.82658086551,1450646.5466004028,1450646.5466004028,1450646.5466004028,1450646.5466004026,0,340380.52338192804,344132.496355658,370237.6195281665,351975.70695172064,17119.43244356754,291650.0819922896,291650.0819922896,291650.0819922896,291650.0819922896,0,0,0,0,0,0,-78587.53753587703,-52482.414363368596,-48730.44138963819,-60325.624959431065,17119.432443567697,0,0,0,0,0,0,0,0,0,0,340380.52338192804,344132.496355658,370237.6195281665,351975.70695172064,17119.43244356754,291650.0819922896,291650.0819922896,291650.0819922896,291650.0819922896,0
35-44,Female,NHW,sat_fat,CED,MJ,-10713044.243112268,-10272623.55421173,-9544361.04560372,-10171626.42448981,621284.0902016289,0,0,0,0,0,-10713044.243112268,-10272623.55421173,-9544361.04560372,-10171626.42448981,621284.0902016289,-205348548.40590954,-196906526.9691179,-182947128.9112543,-194970605.34768915,11908826.583313791,-8350533.384772653,-8007237.157990711,-7439575.879552562,-7928512.578462217,484274.4432790313,-2362510.8583396226,-2265386.396221027,-2104785.166051157,-2243113.8460275973,137009.64692260223,19574899.165367365,20303161.67397539,20743582.362875927,20202164.544253465,621284.0902016378,10030538.11976362,10030538.11976362,10030538.11976362,10030538.11976362,0,15258113.87263261,15825775.15107073,16169071.37785271,15747050.571542257,484274.4432790331,7818537.99308006,7818537.99308006,7818537.99308006,7818537.99308006,0,4316785.29273473,4477386.5229046,4574510.985023184,4455113.972711166,137009.646922597,2212000.12668357,2212000.12668357,2212000.12668357,2212000.12668357,0,0,0,0,0,0,-2362510.8583396226,-2265386.396221027,-2104785.166051157,-2243113.8460275973,137009.64692260223,0,0,0,0,0,0,0,0,0,0,4316785.29273473,4477386.5229046,4574510.985023184,4455113.972711166,137009.646922597,2212000.12668357,2212000.12668357,2212000.12668357,2212000.12668357,0
35-44,Female,NHW,sat_fat,FL,mrh-eq,-284094.3776573171,-272415.06049207307,-253102.59622336857,-269736.7632627887,16475.551948523393,0,0,0,0,0,-284094.3776573171,-272415.06049207307,-253102.59622336857,-269736.7632627887,16475.551948523393,-205348548.40590954,-196906526.9691179,-182947128.9112543,-194970605.34768915,11908826.583313791,-221444.02013264244,-212340.3026750741,-197286.74983254468,-210252.6411364913,12842.255054361147,-62650.357524675324,-60074.7578169991,-55815.84639082408,-59484.12212629777,3633.296894162473,519097.90250938054,538410.366778085,550089.6839433291,535732.0695488007,16475.55194852339,265995.3062860121,265995.3062860121,265995.3062860121,265995.3062860121,0,404623.02465118404,419676.577493714,428780.29495128157,417588.9159551307,12842.25505436106,207336.2748186395,207336.2748186395,207336.2748186395,207336.2748186395,0,114474.87785819649,118733.78928437151,121309.38899204771,118143.15359367017,3633.2968941624663,58659.0314673724,58659.0314673724,58659.0314673724,58659.0314673724,0,0,0,0,0,0,-62650.357524675324,-60074.7578169991,-55815.84639082408,-59484.12212629777,3633.296894162473,0,0,0,0,0,0,0,0,0,0,114474.87785819649,118733.78928437151,121309.38899204771,118143.15359367017,3633.2968941624663,58659.0314673724,58659.0314673724,58659.0314673724,58659.0314673724,0
35-44,Female,NHW,sat_fat,Food_price,USD,-1256303.913763301,-1245073.569746241,-1123183.2819623058,-1206245.5193017235,77714.90086235608,0,0,0,0,0,-1256303.913763301,-1245073.569746241,-1123183.2819623058,-1206245.5193017235,77714.90086235608,-205348548.40590954,-196906526.9691179,-182947128.9112543,-194970605.34768915,11908826.583313791,-979255.525808721,-970501.770992744,-875491.5298025483,-940236.3371772288,60576.70064815162,-277048.3879545811,-274571.7987535012,-247691.7521597567,-266009.18212449615,17138.200214206423,2309096.2802806683,2430986.5680646,2442216.91208166,2392158.5176200834,77714.90086235406,1185912.998318359,1185912.998318359,1185912.998318359,1185912.998318359,0,1799879.2070269953,1894889.4482171908,1903643.2030331674,1864624.0144016754,60576.7006481513,924387.677224447,924387.677224447,924387.677224447,924387.677224447,0,509217.07325366867,536097.1198474121,538573.7090484921,527534.5032184074,17138.20021420581,261525.3210939109,261525.3210939109,261525.3210939109,261525.32109391093,0,0,0,0,0,0,-277048.3879545811,-274571.7987535012,-247691.7521597567,-266009.18212449615,17138.200214206423,0,0,0,0,0,0,0,0,0,0,509217.07325366867,536097.1198474121,538573.7090484921,527534.5032184074,17138.20021420581,261525.3210939109,261525.3210939109,261525.3210939109,261525.32109391093,0
35-44,Female,OTH,added_sugar,CED,MJ,-935861.8446521037,-903133.138952797,-840500.3744440423,-892640.4867389556,51006.20310076051,0,0,0,0,0,-935861.8446521037,-903133.138952797,-840500.3744440423,-892640.4867389556,51006.20310076051,-37600553.92876534,-36285597.5912485,-33769172.05998373,-35864029.45309133,2049299.7992718222,-621716.9346725234,-599974.419258044,-558365.8735277443,-593003.8823051247,33884.723928324565,-314144.9099795803,-303158.7196947534,-282134.5009162979,-299636.6044338311,17121.479172436048,1594552.9584132174,1657185.7229219698,1689914.4286212798,1646693.0707081303,51006.203100760686,754052.583969175,754052.583969175,754052.583969175,754052.583969175,0,1059302.2711019875,1100910.816832287,1122653.3322467664,1093940.2798793677,33884.72392832445,500936.397574243,500936.397574243,500936.397574243,500936.39757424296,0,535250.6873112291,556274.906089686,567261.0963745114,552752.7908287626,17121.479172436204,253116.18639493128,253116.18639493128,253116.18639493128,253116.18639493128,0,0,0,0,0,0,-314144.9099795803,-303158.7196947534,-282134.5009162979,-299636.6044338311,17121.479172436048,0,0,0,0,0,0,0,0,0,0,535250.6873112291,556274.906089686,567261.0963745114,552752.7908287626,17121.479172436204,253116.18639493128,253116.18639493128,253116.18639493128,253116.18639493128,0
