"age","female","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
65,1,4,"HSTK","medBMI",3.1285471903898,1.83978561169595,2.36965475416841,1.81860359646296,5.08354935510481,0.0122185315922127,0.00748039770398904,0.00896453848004863,0.00701865751605297,0.0201842998137118,0.896453848004863,0.701865751605297,2.01842998137118,0.287036634844611,0.168795878303803,0.217410090047352,0.166852479658457,0.466403353108436
65,1,4,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"IHD","direct",12.7187433181457,2.84772757527078,12.2822262659215,10.222865221633,15.585660909049,0.0168644431145262,0.00365632867175024,0.015906569059098,0.0138886060848939,0.0206544730912724,1.5906569059098,1.38886060848939,2.06544730912724,1.16691392500238,0.26127211463225,1.12686454166317,0.937923148706593,1.4299466771365
65,1,4,"IHD","medBMI",12.8991007512351,5.44359669440251,12.8695216341063,7.74031227506755,18.0830314769621,0.0171872240491363,0.00734403427149841,0.0175365319325536,0.0100678569983423,0.0240096793990257,1.75365319325536,1.00678569983423,2.40096793990257,1.18346128309313,0.499436825313754,1.18074747066659,0.710154922676749,1.65907438407208
65,1,4,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"ISTK","direct",5.67609204142135,1.8769715090678,5.89703323064284,3.80835840876973,7.3560256632347,0.0662081780708558,0.0267136756476303,0.05891122407322,0.0446516890246206,0.0939670780150814,5.891122407322,4.46516890246206,9.39670780150814,0.520767710853954,0.172207594412187,0.541038530372838,0.349407669250866,0.674897555865991
65,1,4,"ISTK","medBMI",1.11516301102833,0.362223372999246,1.05994352936595,0.797531176517563,1.47973140495212,0.0132567605733364,0.00579447149462827,0.0125817718589815,0.00806696584266769,0.0190202957112069,1.25817718589815,0.806696584266769,1.90202957112069,0.10231350799886,0.0332331180322755,0.0972472541661154,0.0731715557286329,0.135761776026919
65,1,4,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"KC","medBMI",4.17746273635577,1.10836946492195,4.18348121285675,3.12196553465663,5.22784423302907,0.0144828094296025,0.00411557397228988,0.0156083234763305,0.0102059075352594,0.0178030243842269,1.56083234763305,1.02059075352594,1.78030243842269,0.383272098217232,0.101690216581352,0.383824278873812,0.286432783856154,0.479642059020216
65,1,4,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"LVC","medBMI",3.90715355901115,0.329473931791267,4.09451703144319,3.55511372652765,4.09993443992743,0.0117313958384291,0.001743084172339,0.0112932175807367,0.0103014087656821,0.0135338344302148,1.12932175807367,1.03014087656821,1.35338344302148,0.35847188523948,0.0302284360424193,0.375662030488014,0.326173082409296,0.37615906460841
65,1,4,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"MLPC","direct",5.14086168133945,0.262064042885789,5.04387359401069,4.94625467438461,5.41790856252374,0.0347513988875592,0.00475428268788217,0.0341758630575803,0.0305043223732197,0.0394876808573809,3.41758630575803,3.05043223732197,3.94876808573808,0.471661620366812,0.0240437418411894,0.462763198028041,0.453806898352361,0.497080001369217
65,1,4,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"MMC","medBMI",0.541062278711112,0.265903819313046,0.402094545649708,0.374869734560067,0.82537739596435,0.00342635872402542,0.00105835184538611,0.00331893582442366,0.00247047108736995,0.00447355582534238,0.331893582442366,0.247047108736995,0.447355582534238,0.0496411549103866,0.0243960320376171,0.0368912016501452,0.0343933911061792,0.0757263789857993
65,1,4,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"OC","medBMI",1.24060584800133,0.975391105097275,0.940690320252684,0.474905321877914,2.26123457271109,0.004354252658243,0.00325717074721228,0.00362367078964065,0.00162937746932646,0.00770012243547153,0.362367078964065,0.162937746932646,0.770012243547153,0.113822584768005,0.0894897738236148,0.0863060607765959,0.0435714141951778,0.20746280073353
65,1,4,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"OSTK","direct",13.579455761394,3.83792585543092,13.0994127331694,10.158897988932,17.408050107847,0.0683993028016692,0.0164509783440492,0.0649020774486906,0.0545243336239073,0.0852469135294629,6.49020774486906,5.45243336239073,8.52469135294629,1.24588220907934,0.352120410940249,1.20183942275812,0.932054309882222,1.59714647664951
65,1,4,"OSTK","medBMI",3.01949008817771,0.680462308464342,3.19885212709875,2.31389005929938,3.57263238397315,0.0154245605886707,0.00407949069585562,0.0156575191861561,0.0114547791399312,0.0191963272295475,1.56575191861561,1.14547791399312,1.91963272295475,0.277030909592641,0.0624307703461124,0.293486942676915,0.212293814222102,0.327780376841548
65,1,4,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"OTH","medBMI",1.16466032967082,0.284734899837501,1.01917338925027,0.983918144198624,1.46906641450049,0.01445763068643,0.00188321809729013,0.0140367214405255,0.0128812942373032,0.0163917399945756,1.40367214405255,1.28812942373032,1.63917399945756,0.106854767219949,0.0261237381118074,0.0935066924584655,0.0902721090290284,0.134783288958132
65,1,4,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"PC","medBMI",1.72790847498446,0.497815262562771,1.72250204567786,1.25730262586877,2.20310978901077,0.00389174460260451,0.00136615938093481,0.00367745517298046,0.00269699638830862,0.00526863883208086,0.367745517298046,0.269699638830862,0.526863883208086,0.158531421709905,0.0456733458198216,0.158035394902492,0.115354473737601,0.202129992468512
65,1,4,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"PVD","medBMI",0.160823813753161,0.109674433452022,0.145865605295597,0.0637196827770156,0.270642421918236,0.0156152457791033,0.00456994449572904,0.0154918326497963,0.0113274365674913,0.0200079561506261,1.54918326497963,1.13274365674913,2.00079561506261,0.0147551957804518,0.0100623638995311,0.0133828163475469,0.00584612671781432,0.0248307873610585
65,1,4,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"RHD","medBMI",0.265898533311922,0.0723430491764801,0.284002786187465,0.191111799732427,0.325296651947206,0.0162094729534586,0.00877657321218159,0.0137610484566727,0.00915930149647504,0.0253408052327101,1.37610484566727,0.915930149647504,2.53408052327101,0.024395547059804,0.00663729971975519,0.0260565684558483,0.0175340452088429,0.0298451807241275
65,1,4,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"SCC","medBMI",0.388766923985832,0.23067441479146,0.515264011213918,0.142154373026786,0.527856950801007,0.0095160953950949,0.00504690424390086,0.0121006144641508,0.00412041425688672,0.0127149353246056,1.21006144641508,0.412041425688672,1.27149353246056,0.0356684246101721,0.0211638194142889,0.0472742262893441,0.0130423197666295,0.0484295980264184
65,1,4,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"TC","medBMI",0.862442406281073,0.436409416980303,0.982778030976848,0.408705185870836,1.2138943456999,0.00203798040299112,0.0010186656328618,0.00252334254326891,0.000950197027722643,0.00271320595902347,0.252334254326891,0.0950197027722643,0.271320595902347,0.0791270039993755,0.0400395080660163,0.0901675063995633,0.0374977118952423,0.111371869063349
65,1,4,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,4,"UC","medBMI",22.5368048587297,4.92866469247587,21.4622635954032,18.395469541008,27.5915002502788,0.0265397202993685,0.0049727120207512,0.0256506735207614,0.0222504575970248,0.0315846727635281,2.56506735207614,2.22504575970248,3.15846727635281,2.067697315441,0.452193060073184,1.96911075450487,1.68773982046907,2.53145338720863
65,1,4,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"AA","medBMI",25.8747161632953,4.96932846589396,28.3099898418442,20.5651146859504,29.1143350138737,0.0121472682520863,0.00236460954796927,0.0134510135427762,0.00961942387451811,0.0135669291325681,1.34510135427762,0.961942387451811,1.35669291325681,0.378738314983101,0.0727379994390069,0.414384365889147,0.301019606724803,0.42615787997126
75,0,1,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"AFF","medBMI",102.41970732404,6.66764038899339,101.863868597038,96.3382094415279,108.973668124504,0.0140839326402685,0.000945345501940762,0.013920675045698,0.0132653397964026,0.0150412944395192,1.3920675045698,1.32653397964026,1.50412944395192,1.4991572130942,0.0975968536197078,1.49102118479776,1.41013995601359,1.59509009422679
75,0,1,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"APCA","medBMI",19.9133567314765,12.3702552693372,22.3321656040815,7.30333798928472,30.4673879319542,0.0021866689188188,0.00133814029511235,0.00249171064495613,0.000810811706650772,0.00330324066377011,0.249171064495613,0.0810811706650772,0.330324066377011,0.291479571274891,0.181068252383988,0.326884620392922,0.106901807399826,0.44596304339963
75,0,1,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"CC","direct",857.594086748973,232.887296548732,924.174443910754,614.942855125788,1043.65201478464,0.0562142239322206,0.0147864878023622,0.0599906428866338,0.0409099884026634,0.0683085033505266,5.99906428866338,4.09099884026634,6.83085033505266,12.5529392208572,3.40886221588616,13.5275018836236,9.00115847808303,15.2763417002799
75,0,1,"CC","medBMI",32.1626344616384,21.2630883554586,23.1718880067669,17.1868099138194,54.7805934960983,0.00210818195479438,0.00138791798192824,0.0015041494250162,0.00114360996011191,0.00358618159978829,0.15041494250162,0.114360996011191,0.358618159978829,0.470777028221011,0.311236119625806,0.339175964801862,0.251570041797351,0.801844918550949
75,0,1,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"CM","medBMI",46.485866876504,7.38731659131755,46.5909730288835,39.4237787714152,53.4586147520701,0.0108590488718083,0.00161917180112042,0.0111018433840191,0.00923067313054984,0.0122810492776877,1.11018433840191,0.923067313054984,1.22810492776877,0.680431768998915,0.108131034960346,0.681970248756349,0.577061230272863,0.782494599931148
75,0,1,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"DIAB","medBMI",308.66639666492,30.5904405741964,324.458428835312,275.959931682397,327.949634302611,0.0256556516146361,0.00254437471419217,0.0269769898863802,0.0229351795656796,0.0272529861326102,2.69769898863802,2.29351795656796,2.72529861326102,4.51807046798108,0.447764212930648,4.74922460380334,4.03933318026132,4.80032674025191
75,0,1,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"ECA","medBMI",37.7521034037692,18.4714330216538,34.5752499033612,21.7501438886989,56.4543883941864,0.0168175089410063,0.00796079462556316,0.0144258076883238,0.0105316961939146,0.0251362677528782,1.44258076883238,1.05316961939146,2.51362677528782,0.552592265746051,0.270373571396634,0.506091421674978,0.318365341480781,0.826344907471735
75,0,1,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"ENDO","medBMI",2.85452440416358,0.457959953658813,2.8776007286415,2.41006945590127,3.27936447661965,0.0117757277652545,0.00159186175934708,0.0117428134360166,0.0102776901517608,0.0133017425586003,1.17428134360166,1.02776901517608,1.33017425586003,0.0417827873391197,0.00670333850558412,0.0421205645032677,0.035277126866231,0.0480013372224828
75,0,1,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"GC","medBMI",3.8948729047256,0.413987988002206,4.12973544486806,3.45250821243308,4.13760443789703,0.0107350210080453,0.00291834099643044,0.00913120782283071,0.00897835013235733,0.0138549330911657,0.913120782283071,0.897835013235733,1.38549330911657,0.0570107742129234,0.00605970368948894,0.0604485488398925,0.0505357096321358,0.0605637303607872
75,0,1,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"HHD","medBMI",240.91954345602,42.3279595476388,232.168589728223,205.076909853134,284.200487727534,0.0299300539535168,0.00484042147809744,0.0290795658933816,0.0257466590906222,0.0348363636675263,2.90795658933816,2.57466590906222,3.48363636675263,3.52643334748798,0.619570857302262,3.39834222376534,3.00179073615876,4.15995341398146
75,0,1,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"HSTK","direct",184.662938729042,33.8112722205581,203.423100323963,148.520417542508,204.859322559894,0.0303315196776456,0.00575509609667406,0.0334482154319254,0.0241781769858092,0.0338356709783443,3.34482154319254,2.41781769858092,3.38356709783443,2.70298347671451,0.494908782281235,2.9775832808797,2.17395129382831,2.9986058260603
75,0,1,"HSTK","medBMI",73.9235391208024,11.9922998457482,76.6180636417577,61.6034459452148,83.9532864535779,0.0121167768567962,0.00184666003691727,0.0124637327053273,0.0102383722559685,0.0137002689863726,1.24637327053273,1.02383722559685,1.37002689863726,1.08204768189559,0.175535971397196,1.12148848852345,0.901713671647548,1.22885700650995
75,0,1,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"IHD","direct",860.35830643927,485.692350456805,769.283624942044,443.781958036827,1354.34813411436,0.00934230747458764,0.00533911080206461,0.00835146658680308,0.00475719608250441,0.0147696336212877,0.835146658680308,0.475719608250441,1.47696336212877,12.5934001828689,7.10926841675409,11.2603045388358,6.49580965240483,19.8241220107611
75,0,1,"IHD","medBMI",1020.65644548394,127.040691705638,1063.28349191158,887.05910374,1118.02079776439,0.0110425149874111,0.00132591679429289,0.0115970019621381,0.00963274738053485,0.0119809686657695,1.15970019621381,0.963274738053485,1.19809686657695,14.9397465811659,1.85954416687031,15.5636952898134,12.9842301697396,16.3649065902418
75,0,1,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"ISTK","direct",313.275384294444,84.402362551173,358.938115507863,223.031936499467,364.705510558015,0.034534290454408,0.00902049389548851,0.0393394083916309,0.0248890022649596,0.0400952283972168,3.93394083916309,2.48890022649596,4.00952283972168,4.58553401801839,1.23543030854847,5.25391722918688,3.26460546597424,5.33833684056932
75,0,1,"ISTK","medBMI",100.68794274117,26.7557150062859,108.177544677776,72.8451293857944,122.164594450429,0.0110995279325187,0.00285235137102451,0.0118947915753874,0.00813198358873639,0.0133910981798626,1.18947915753874,0.813198358873639,1.33910981798626,1.47380869928155,0.391633838751961,1.58343692474546,1.06626257788437,1.78817082903439
75,0,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"KC","medBMI",119.864361765976,15.2644296948454,114.303708353255,108.466989840575,135.988289092189,0.0169180573512527,0.00200911876747046,0.0162028083113345,0.0154063517451214,0.0190377246413145,1.62028083113345,1.54063517451214,1.90377246413145,1.75450142584245,0.223431412554189,1.67310797246318,1.58767364651456,1.99051364054272
75,0,1,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"LVC","medBMI",39.8118665608135,9.19810631299111,44.7468237413697,29.9768307344541,45.4521887837002,0.0110870091442826,0.00241560617367631,0.0118743763825359,0.00855087880357278,0.0129538773324771,1.18743763825359,0.855087880357278,1.29538773324771,0.582741822650944,0.134636270559731,0.654976716177196,0.438782566318781,0.665301419485794
75,0,1,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"MLPC","direct",281.269106132265,18.4994105619815,289.174289591739,261.5826851693,294.236121154678,0.0401107137912018,0.00130085260394747,0.0405799337410012,0.0387373274643627,0.0410852631607115,4.05799337410012,3.87373274643627,4.10852631607115,4.11704563795184,0.270783089569286,4.23275689229675,3.82888781405508,4.30684889565544
75,0,1,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"MMC","medBMI",13.5626662229729,0.898580388151896,13.5488002111564,12.7149841382923,14.4221344176975,0.00385440475589342,0.000188015779149597,0.00390123246043716,0.00366009243055849,0.00400891353236616,0.390123246043716,0.366009243055849,0.400891353236616,0.198522036707543,0.0131528717044743,0.198319074483039,0.18611418332793,0.211102407977985
75,0,1,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"OC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"OC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"OC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"OSTK","direct",675.377716537738,186.503860157956,667.62409426909,501.609211633204,855.736800370623,0.0438862244221259,0.012123189102738,0.0430825230515489,0.0327297648882948,0.0557258301209474,4.30825230515489,3.27297648882948,5.57258301209474,9.8857671220174,2.72992976186805,9.77227432795117,7.34224972343682,12.5257533955543
75,0,1,"OSTK","medBMI",143.652963526948,12.8197018195195,140.679233073847,132.986355295981,156.847242643051,0.00933840394475922,0.000868770632588268,0.00918645904242322,0.00858717056737593,0.0102187904891281,0.918645904242322,0.858717056737593,1.02187904891281,2.10270447046311,0.187646976881552,2.05917681767985,1.94657316442342,2.29583428136856
75,0,1,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"OTH","medBMI",94.303888679273,32.3295426705009,84.0334030513677,69.1409993379844,128.196690804281,0.0102301806138774,0.0033654838205895,0.00916610361936388,0.00760739284405924,0.0137574338290321,0.916610361936388,0.760739284405924,1.37574338290321,1.38036280936707,0.473220128790018,1.23002970440768,1.01204378128262,1.87646497666699
75,0,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"PC","medBMI",47.4544672605544,14.1901039203205,52.2711844599492,32.5223896358871,58.2923352657362,0.00642585153472675,0.0019843982589001,0.00721122779480421,0.00432108097938357,0.00786305226900408,0.721122779480421,0.432108097938357,0.786305226900408,0.694609550700252,0.207706087065838,0.765113719493288,0.476042905057747,0.853247652868676
75,0,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"PVD","medBMI",15.8478751287244,1.64540827660909,15.4772943162366,14.4722559834759,17.5384879645875,0.00963688518121081,0.00108904049051945,0.00936204399860617,0.00874411666896927,0.0107632686986663,0.936204399860617,0.874411666896927,1.07632686986663,0.231971530989395,0.0240844828677265,0.226547195062349,0.211836056890205,0.256717690626575
75,0,1,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"RHD","medBMI",7.79197852188295,2.06934159330014,8.26374634728566,5.66429946700325,9.51865492517035,0.0132363341900791,0.00352873035423956,0.0152677783506714,0.00946701624953651,0.0152789245941183,1.52677783506714,0.946701624953651,1.52789245941183,0.114054229508758,0.0302897602132045,0.120959679219922,0.0829105611112245,0.139328265651803
75,0,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"SCC","medBMI",18.7408991722373,5.04026532868428,21.0812665512222,13.3621927175339,22.1302933548036,0.012777492517101,0.0037049342747923,0.0147021889669196,0.00881613103883119,0.0151028620130249,1.47021889669196,0.88161310388312,1.51028620130249,0.274317852569533,0.0737763299742614,0.308574722943073,0.19558762779772,0.323929737523836
75,0,1,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"TC","medBMI",3.28370145010082,2.35160005261951,2.75018444183552,1.31997143229004,5.70092092493711,0.00313259381918381,0.00226342454838115,0.00268074043388665,0.0012067573916189,0.00544250562425129,0.268074043388665,0.12067573916189,0.544250562425129,0.0480648191953098,0.0344212873997321,0.0402555226043828,0.0193209368147786,0.083446603678129
75,0,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,1,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,2,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"AA","medBMI",0.990382405384834,0.299353778351776,1.04183104732578,0.687298338874276,1.24973512624559,0.00827912739595791,0.00214213005453347,0.00759658055985915,0.00661319728191941,0.0105252223206804,0.759658055985915,0.661319728191941,1.05252223206804,0.147606113211136,0.0446155418930367,0.155273993845529,0.102434610980676,0.186259916902361
75,0,2,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"AFF","medBMI",2.06923091760945,0.885287931779,2.53036515137139,1.12265800085429,2.62383973566697,0.00649876087097597,0.00273902942856498,0.00753085627152172,0.0036004885875328,0.00851975206395526,0.753085627152172,0.36004885875328,0.851975206395526,0.308397172066038,0.131942883851867,0.377124394545063,0.167320403785945,0.39105580123896
75,0,2,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"APCA","medBMI",1.47675255480511,1.18936801793272,1.02498771910735,0.60173399111084,2.73577122884246,0.00135252296734515,0.00103675816858133,0.000939045470487617,0.000603942023990677,0.00245255978302852,0.0939045470487617,0.0603942023990677,0.245255978302852,0.220094484316588,0.177262832366721,0.152763672379453,0.0896821421018506,0.407738016677889
75,0,2,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,2,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,2,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,2,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,2,"CC","direct",163.950175933384,10.674586192503,167.077515881117,152.812031625613,172.430081285581,0.100484724451,0.00585541692565469,0.0975070499118358,0.0967560907267807,0.106744381533508,9.75070499118358,9.67560907267807,10.6744381533508,24.4350546801215,1.59093514731856,24.901151908692,22.7750310562003,25.6988956597578
