"","age","female","race","pathway","disease_type3","V1","V2","V3"
"375",55,0,1,"direct","Other_CVD",0,0,0
"376",55,0,2,"direct","All_HD",144.214313491673,105.144845583192,186.547088793487
"377",55,0,2,"medBMI","All_HD",454.765293819731,257.886279676455,501.842966739499
"378",55,0,2,"medSBP","All_HD",0,0,0
"379",55,0,2,"direct","All_STK",292.423963920725,390.24427064674,424.185694369499
"380",55,0,2,"medBMI","All_STK",117.249054239307,75.9949970879425,86.2839439770622
"381",55,0,2,"medSBP","All_STK",0,0,0
"382",55,0,2,"direct","Cancer",1834.08341423759,2183.38017229172,2176.2646451011
"383",55,0,2,"medBMI","Cancer",1638.0373152924,1429.81841400782,2034.080435643
"384",55,0,2,"medSBP","Cancer",0,0,0
"385",55,0,2,"direct","DIAB",0,0,0
"386",55,0,2,"medBMI","DIAB",66.7290789589708,30.456779352938,59.6674174792189
"387",55,0,2,"medSBP","DIAB",0,0,0
"388",55,0,2,"direct","Other_CVD",0,0,0
"389",55,0,2,"medBMI","Other_CVD",184.020490666998,169.377679737385,179.762468409297
"390",55,0,2,"medSBP","Other_CVD",0,0,0
"391",55,0,3,"medSBP","All_HD",0,0,0
"392",55,0,3,"direct","All_HD",52.1444703335058,47.6822540319392,47.4434320511582
"393",55,0,3,"medBMI","All_HD",138.345244315378,226.071442960048,147.53078628844
"394",55,0,3,"medSBP","All_STK",0,0,0
"395",55,0,3,"direct","All_STK",125.147861449905,108.24239112005,187.402981747862
"396",55,0,3,"medBMI","All_STK",35.6419213974389,37.7812357673866,44.3211298262363
"397",55,0,3,"medSBP","Cancer",0,0,0
