"age","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,"GC","medBMI",16.9091553669908,2.10816883318924,16.3263861436801,15.2123094867525,19.1013550870433,0.0108640320317221,0.00167682472172086,0.0116054735327987,0.00907735758083638,0.0120204812066928,1.16054735327987,0.907735758083638,1.20204812066928,0.082434983737124,0.0102776785538516,0.0795938855034478,0.0741625739386475,0.0931223270342253
75,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"HHD","medBMI",711.535653900576,140.873455235907,792.296853507847,561.041663473616,793.382624661356,0.0256075748138439,0.00496161076219149,0.0281666869177219,0.0203027877512135,0.0287371165881781,2.81666869177219,2.03027877512135,2.87371165881781,3.46885629616852,0.686781849200734,3.86258076269111,2.73517271563915,3.8678740801537
75,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"HSTK","direct",840.361878403376,67.7306725410045,834.955169717528,778.4695320181,906.849927171624,0.0454624291602653,0.00371103948437316,0.0452352649115005,0.0420384437502033,0.0490795041817773,4.52352649115005,4.20384437502033,4.90795041817773,4.09690586406917,0.330198449789027,4.07054724751406,3.79517023878283,4.42104631342734
75,"HSTK","medBMI",223.532516381429,19.8213666759206,231.031588079493,202.554532868302,238.136288951201,0.0120913464190058,0.0010606055084993,0.0124737315980969,0.0109716304123394,0.0128860350234447,1.24737315980969,1.09716304123394,1.28860350234447,1.08975871075107,0.0966325049426683,1.12631794981751,0.987487503691367,1.1609545646043
75,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"IHD","direct",2029.39286126536,658.844703482546,2006.06934127894,1413.69710210694,2664.91361241224,0.00936507973124121,0.00305616263217651,0.00926371434251818,0.00650600349490149,0.0123103165479955,0.926371434251818,0.650600349490149,1.23103165479955,9.89363240704655,3.21197902781701,9.77992631416112,6.89201175884303,12.9919032342027
75,"IHD","medBMI",2543.42534706361,157.53138451804,2556.79452676672,2388.49337865444,2686.99351272515,0.011732003552751,0.000724074113391236,0.0117636046104027,0.0110311942031701,0.0124059520033279,1.17636046104027,1.10311942031701,1.24059520033279,12.3996274545492,0.767992063410931,12.464804459993,11.6443079829981,13.0995464714731
75,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"ISTK","direct",1234.92881736074,197.106860630407,1320.39420686071,1025.05773216879,1372.15432147773,0.0376381373173493,0.00596882979741524,0.039937831231674,0.0313153405937739,0.0420061942137488,3.9937831231674,3.13153405937739,4.20061942137488,6.02048622572656,0.960929182912511,6.4371444112247,4.99732929569651,6.68948369808318
75,"ISTK","medBMI",334.581631834346,72.5495177107763,313.999337117221,276.519656306881,410.138557871366,0.0102000965672922,0.00222627390897613,0.0094975064776,0.00846426156625519,0.0125331331445675,0.94975064776,0.846426156625519,1.25331331445675,1.63114187435094,0.353691132574196,1.53079971689516,1.34807995289652,1.99949462964278
75,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"KC","medBMI",191.816530782792,11.6274531139024,190.910773129121,181.180561883596,203.222393687609,0.0137039634612182,0.000602082443833198,0.0136330697358975,0.0131650965628266,0.0143030900261324,1.36330697358975,1.31650965628266,1.43030900261324,0.935137932818286,0.0566857946210529,0.930722211522358,0.883285790933933,0.99074343780418
75,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"LVC","medBMI",95.6243513517821,12.6341183880175,92.5375242202075,85.2055964453407,108.666909320062,0.0116577795319033,0.00134934478957216,0.0115865508219337,0.01040751438221,0.0129685890850706,1.15865508219337,1.040751438221,1.29685890850706,0.466184837590739,0.0615934575822913,0.451136034805035,0.415391650548989,0.529769507000337
75,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"MLPC","direct",531.801385206369,23.6968579393249,544.603303472624,506.464379879307,546.256760007115,0.0424138249941967,0.00133481060337007,0.0431302127279693,0.0409865860741091,0.0432321343405776,4.31302127279693,4.09865860741091,4.32321343405776,2.59262142841548,0.115526178360311,2.6550329386996,2.46909925496848,2.66309381812099
75,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"MMC","medBMI",33.4745286261981,2.80842902689383,34.3889220073876,30.5261616643946,35.6456612139906,0.00392149984528858,0.000340935063685856,0.00403064720625469,0.0035639210751241,0.00418630335863186,0.403064720625469,0.35639210751241,0.418630335863186,0.163193971728205,0.0136915650802291,0.167651793651992,0.148820185618119,0.173778609203073
75,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"OC","medBMI",13.4223703778258,7.68065446893763,10.2954900637838,7.92321832015815,21.5793707024293,0.00286378653164363,0.00160313447744062,0.00223996135352323,0.00169501892522176,0.00456280553946786,0.223996135352323,0.169501892522176,0.456280553946786,0.0654363189523782,0.0374444856940255,0.0501922501481385,0.0386270253712948,0.105203071017065
75,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"OSTK","direct",2074.07068076473,246.466543662565,1983.96053963262,1890.27082082052,2334.46416067124,0.0393456663933748,0.0048113097804061,0.0379885567161714,0.0354901619434905,0.0443547140688821,3.79885567161714,3.54901619434905,4.43547140688821,10.1114443109475,1.20156596101964,9.67214217801678,9.2153890002863,11.3809064345997
75,"OSTK","medBMI",547.140406089635,25.99218689673,544.435543623312,523.697876784067,572.882068491579,0.0103732253585459,0.000383752203398417,0.0103406777795329,0.0100234782416858,0.0107506379175671,1.03406777795329,1.00234782416858,1.07506379175671,2.66740174177897,0.126716294079776,2.65421508114553,2.55311545839464,2.79289668670172
75,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"OTH","medBMI",307.568959988221,90.7470892376575,318.480111098497,217.190632466738,388.672809065969,0.0112344651794502,0.00338133967981568,0.0116391213730151,0.00786751213942062,0.0142574604549496,1.16391213730151,0.786751213942062,1.42574604549496,1.49945054406258,0.442407362351235,1.55264424562883,1.05884095726051,1.89484548453335
75,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"PC","medBMI",101.196558192808,20.1171572068885,98.0086845018407,83.6209265895764,121.481882433361,0.00532420419696572,0.00114856718521421,0.00516374449405198,0.00430927620616508,0.00647552293524305,0.516374449405198,0.430927620616508,0.647552293524305,0.493350285559628,0.0980745336591073,0.47780886375781,0.407666117785616,0.592244661865184
75,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"PVD","medBMI",55.3712569113019,6.0986669964208,57.432186796491,48.9552923027349,60.0354311174581,0.0109280467161177,0.000933096219246843,0.0113920809088446,0.00993081442708678,0.0115308499413309,1.13920809088446,0.993081442708677,1.15308499413309,0.269944214475545,0.0297320300013041,0.279991595192182,0.238665305110405,0.292682850231544
75,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"RHD","medBMI",22.2184386708977,0.914601066787499,21.7890694531259,21.60710098211,23.1947401947914,0.00997290851471017,0.000325980013609943,0.00993409223880089,0.00968137543344967,0.0102974354304936,0.993409223880089,0.968137543344967,1.02974354304936,0.108318635126817,0.00445883442609831,0.10622538778737,0.105338260806555,0.113078269685609
75,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"SCC","medBMI",30.9031496375465,3.02083679360425,31.1235509220378,27.9454185639921,33.6735396192833,0.0132510676162541,0.00176037174114655,0.0134633230768521,0.0114976482224516,0.0148240698685481,1.34633230768521,1.14976482224516,1.48240698685481,0.150658065557204,0.0147270887604121,0.151732558984484,0.136238627823299,0.164164183877921
75,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"TC","medBMI",7.93495497851043,2.00682524225941,8.74390042495959,5.80460927015037,9.37769705738871,0.00230476888992866,0.000626760711582983,0.00257829527438776,0.00163726105343702,0.00273977929963006,0.257829527438776,0.163726105343702,0.273977929963006,0.0386842435598678,0.00978361145890546,0.0426279890205332,0.0282984489999609,0.045717854478209
75,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"UC","medBMI",228.753376277179,12.3822046676947,235.317778066044,215.513485467679,236.413525566142,0.0265970267851419,0.00117923489223023,0.0270696170857691,0.0253455391551991,0.0274468126595516,2.70696170857691,2.53455391551991,2.74468126595516,1.11521128311551,0.0603653357165175,1.14721384876498,1.05066458282953,1.15255580259946
75,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
