"","age_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"49","65-74","HIS","CED","MJ",-0.842204139314578,-0.841923494622824,-0.831066724540837,-0.838212573433269,0.00668497337680971,0,0,0,0,0,-0.842204139314578,-0.841923494622824,-0.831066724540837,-0.838212573433269,0.00668497337680971,-21.7827715458365,-21.4440376165986,-19.7464557986554,-20.9672488837195,1.14853526098823,-0.624679691795406,-0.619843645960435,-0.615858689812635,-0.620142273920846,0.0046498302831022,-0.221840090707483,-0.217284689564266,-0.214968276773295,-0.218070299512423,0.0036801801147229,2.32004776367944,2.33090453376143,2.33118517845318,2.32719361257187,0.00668497337680893,1.48898103913861,1.48898103913861,1.48898103913861,1.48898103913861,0,1.74799787483845,1.75198283098625,1.75681887682122,1.75228145894666,0.00464983028310125,1.13213918502581,1.13213918502581,1.13213918502581,1.13213918502581,0,0.571810130886089,0.574126543677059,0.578681944820276,0.574912153625216,0.00368018011472286,0.356841854112794,0.356841854112794,0.356841854112794,0.356841854112794,0,0,0,0,0,0,-0.221840090707483,-0.217284689564266,-0.214968276773295,-0.218070299512423,0.0036801801147229,0,0,0,0,0,0,0,0,0,0,0.571810130886089,0.574126543677059,0.578681944820276,0.574912153625216,0.00368018011472286,0.356841854112794,0.356841854112794,0.356841854112794,0.356841854112794,0
"50","65-74","HIS","FL","mrh-eq",-0.0288934762547288,-0.0281699089344542,-0.0273069576166938,-0.0281210022686697,0.000836083296338747,0,0,0,0,0,-0.0288934762547288,-0.0281699089344542,-0.0273069576166938,-0.0281210022686697,0.000836083296338747,-21.7827715458365,-21.4440376165986,-19.7464557986554,-20.9672488837195,1.14853526098823,-0.0208363530474238,-0.0204984837997039,-0.0198382931406752,-0.0203853885676657,0.000534347646784171,-0.00805712320730499,-0.0076714251347502,-0.00746866447601862,-0.00773561370100396,0.000314664242735503,0.0807825775476179,0.0816455288653783,0.082369096185653,0.0815966221995938,0.000836083296338772,0.0534756199309242,0.0534756199309242,0.0534756199309242,0.0534756199309242,0,0.0602777807757412,0.0609379714347699,0.0612758406824899,0.0608248762027317,0.00053434764678418,0.040439487635066,0.040439487635066,0.040439487635066,0.040439487635066,0,0.0205047967718767,0.0207075574306083,0.0210932555031631,0.0207717459968621,0.000314664242735518,0.0130361322958581,0.0130361322958581,0.0130361322958581,0.0130361322958581,0,0,0,0,0,0,-0.00805712320730499,-0.0076714251347502,-0.00746866447601862,-0.00773561370100396,0.000314664242735503,0,0,0,0,0,0,0,0,0,0,0.0205047967718767,0.0207075574306083,0.0210932555031631,0.0207717459968621,0.000314664242735518,0.0130361322958581,0.0130361322958581,0.0130361322958581,0.0130361322958581,0
"51","65-74","HIS","Food_price","USD",-0.365751239609873,-0.351717472616061,-0.313845736772523,-0.343353273019666,0.0282627044840549,0,0,0,0,0,-0.365751239609873,-0.351717472616061,-0.313845736772523,-0.343353273019666,0.0282627044840549,-21.7827715458365,-21.4440376165986,-19.7464557986554,-20.9672488837195,1.14853526098823,-0.249485643764127,-0.241187321936112,-0.214256257099077,-0.234649517371544,0.0193869766341391,-0.116265595845746,-0.110530150679949,-0.0995894796734456,-0.108703755648122,0.00891828569536392,1.05135601189576,1.0892277477393,1.10326151473311,1.0808635481429,0.028262704484055,0.737510275123238,0.737510275123238,0.737510275123238,0.737510275123238,0,0.757200717780006,0.78413178261704,0.792430104445054,0.777593978052472,0.0193869766341381,0.542944460680928,0.542944460680928,0.542944460680928,0.542944460680928,0,0.294155294115756,0.305095965122259,0.310831410288056,0.303269570090432,0.00891828569536394,0.19456581444231,0.19456581444231,0.19456581444231,0.19456581444231,0,0,0,0,0,0,-0.116265595845746,-0.110530150679949,-0.0995894796734456,-0.108703755648122,0.00891828569536392,0,0,0,0,0,0,0,0,0,0,0.294155294115756,0.305095965122259,0.310831410288056,0.303269570090432,0.00891828569536394,0.19456581444231,0.19456581444231,0.19456581444231,0.19456581444231,0
"52","65-74","NHB","CED","MJ",-1.21953969481211,-1.19011184970782,-1.16727759115102,-1.19242538884729,0.0275792450446048,0,0,0,0,0,-1.21953969481211,-1.19011184970782,-1.16727759115102,-1.19242538884729,0.0275792450446048,-35.3984253648847,-33.6706328491075,-33.2096077708831,-34.1151126517576,1.21461807015647,-0.893177822021284,-0.873537610223166,-0.852844040605867,-0.873168010988366,0.0212307189861744,-0.326361872790822,-0.316574239484656,-0.314433550545156,-0.319257377858925,0.00669428976864438,2.62481011903216,2.64764437758896,2.67707222269324,2.64995791672843,0.027579245044605,1.45753252788114,1.45753252788114,1.45753252788114,1.45753252788114,0,1.96143330099144,1.98212687060874,2.00176708240686,1.98175727137394,0.0212307189861756,1.10858926038558,1.10858926038558,1.10858926038558,1.10858926038558,0,0.663376818040719,0.665517506980219,0.675305140286385,0.668200645354488,0.0066942897686442,0.348943267495563,0.348943267495563,0.348943267495563,0.348943267495563,0,0,0,0,0,0,-0.326361872790822,-0.316574239484656,-0.314433550545156,-0.319257377858925,0.00669428976864438,0,0,0,0,0,0,0,0,0,0,0.663376818040719,0.665517506980219,0.675305140286385,0.668200645354488,0.0066942897686442,0.348943267495563,0.348943267495563,0.348943267495563,0.348943267495563,0
"53","65-74","NHB","FL","mrh-eq",-0.0419855484834994,-0.0404589826021879,-0.0402082535196882,-0.0409066446368587,0.00101257521191041,0,0,0,0,0,-0.0419855484834994,-0.0404589826021879,-0.0402082535196882,-0.0409066446368587,0.00101257521191041,-35.3984253648847,-33.6706328491075,-33.2096077708831,-34.1151126517576,1.21461807015647,-0.0301573963291462,-0.0291191284377209,-0.0287880958374352,-0.0293672811714541,0.00075204450584107,-0.0118323786552893,-0.0114243841831891,-0.0113440806654031,-0.0115393634654046,0.000275615008148182,0.0913512181335984,0.0916019472160982,0.0931285130974096,0.092049609250769,0.00101257521191042,0.0511429646139102,0.0511429646139102,0.0511429646139102,0.0511429646139102,0,0.0675711996167448,0.0679022322170305,0.0689405001084558,0.0681503849507637,0.000752044505841083,0.0387831037793096,0.0387831037793096,0.0387831037793096,0.0387831037793096,0,0.0237039415000038,0.0237842450177898,0.0241922394898899,0.0238992243000053,0.00027561500814819,0.0123598608346007,0.0123598608346007,0.0123598608346007,0.0123598608346007,0,0,0,0,0,0,-0.0118323786552893,-0.0114243841831891,-0.0113440806654031,-0.0115393634654046,0.000275615008148182,0,0,0,0,0,0,0,0,0,0,0.0237039415000038,0.0237842450177898,0.0241922394898899,0.0238992243000053,0.00027561500814819,0.0123598608346007,0.0123598608346007,0.0123598608346007,0.0123598608346007,0
"54","65-74","NHB","Food_price","USD",-0.719099815224234,-0.698331311994269,-0.68680633389582,-0.701574654145678,0.0172270953178905,0,0,0,0,0,-0.719099815224234,-0.698331311994269,-0.68680633389582,-0.701574654145678,0.0172270953178905,-35.3984253648847,-33.6706328491075,-33.2096077708831,-34.1151126517576,1.21461807015647,-0.489257645635555,-0.472601499164505,-0.465072312040608,-0.475803941040699,0.0130277510115646,-0.22984216958868,-0.225729812829764,-0.221734021855212,-0.22577071310498,0.00426759317241633,1.33438789164307,1.34591286974152,1.36668137297148,1.34915621189293,0.0172270953178908,0.647581557747249,0.647581557747249,0.647581557747249,0.647581557747249,0,0.927452377567548,0.934981564691445,0.951637711162495,0.938184006567639,0.0130277510115643,0.46238006552694,0.46238006552694,0.46238006552694,0.46238006552694,0,0.406935514075521,0.410931305050073,0.415043661808989,0.410972205325288,0.00426759317241642,0.185201492220309,0.185201492220309,0.185201492220309,0.185201492220309,0,0,0,0,0,0,-0.22984216958868,-0.225729812829764,-0.221734021855212,-0.22577071310498,0.00426759317241633,0,0,0,0,0,0,0,0,0,0,0.406935514075521,0.410931305050073,0.415043661808989,0.410972205325288,0.00426759317241642,0.185201492220309,0.185201492220309,0.185201492220309,0.185201492220309,0
"55","65-74","NHW","CED","MJ",-1.29293649474652,-1.27456070008405,-1.26095142771537,-1.27623316404678,0.0168964399691862,0,0,0,0,0,-1.29293649474652,-1.27456070008405,-1.26095142771537,-1.27623316404678,0.0168964399691862,-34.0500768383175,-31.9734617157955,-31.2703993821204,-32.4554100627593,1.52136121271055,-0.962093669241838,-0.947350415817175,-0.934750103833033,-0.948102325094551,0.0144060746453172,-0.330842825504679,-0.327210284266873,-0.326201323882339,-0.328130838952232,0.00256968958507431,2.80349806165986,2.81710733402854,2.83548312869101,2.81877979799127,0.0168964399691871,1.54254663394449,1.54254663394449,1.54254663394449,1.54254663394449,0,2.10758801448594,2.12018832647008,2.13493157989475,2.12094023574746,0.014406074645317,1.17283791065291,1.17283791065291,1.17283791065291,1.17283791065291,0,0.695910047173918,0.696919007558452,0.700551548796259,0.697839562243811,0.00256968958507455,0.369708723291579,0.369708723291579,0.369708723291579,0.369708723291579,0,0,0,0,0,0,-0.330842825504679,-0.327210284266873,-0.326201323882339,-0.328130838952232,0.00256968958507431,0,0,0,0,0,0,0,0,0,0,0.695910047173918,0.696919007558452,0.700551548796259,0.697839562243811,0.00256968958507455,0.369708723291579,0.369708723291579,0.369708723291579,0.369708723291579,0
"56","65-74","NHW","FL","mrh-eq",-0.0425598187001897,-0.0416152209156637,-0.041371810909544,-0.0418612517151045,0.000660573621881266,0,0,0,0,0,-0.0425598187001897,-0.0416152209156637,-0.041371810909544,-0.0418612517151045,0.000660573621881266,-34.0500768383175,-31.9734617157955,-31.2703993821204,-32.4554100627593,1.52136121271055,-0.0312177453986773,-0.0304610072391115,-0.030173395719112,-0.0306256130775558,0.000567842343775621,-0.0113443996969798,-0.0112007415858994,-0.0111565400720195,-0.0112356386375487,0.00010338916556658,0.0957110030441345,0.0959544130502541,0.0968990108347803,0.096200443849695,0.000660573621881317,0.0543391921345905,0.0543391921345905,0.0543391921345905,0.0543391921345905,0,0.0713561064316751,0.0716437179516745,0.0724004561112403,0.0718083237901188,0.000567842343775584,0.041182710712563,0.041182710712563,0.041182710712563,0.041182710712563,0,0.0243130214940469,0.0243572230079268,0.0245008811190073,0.0243921200595762,0.000103389165566577,0.0131564814220275,0.0131564814220275,0.0131564814220275,0.0131564814220275,0,0,0,0,0,0,-0.0113443996969798,-0.0112007415858994,-0.0111565400720195,-0.0112356386375487,0.00010338916556658,0,0,0,0,0,0,0,0,0,0,0.0243130214940469,0.0243572230079268,0.0245008811190073,0.0243921200595762,0.000103389165566577,0.0131564814220275,0.0131564814220275,0.0131564814220275,0.0131564814220275,0
"57","65-74","NHW","Food_price","USD",-0.642668772902617,-0.638444034576238,-0.619741422073428,-0.633364078724859,0.0128439712794524,0,0,0,0,0,-0.642668772902617,-0.638444034576238,-0.619741422073428,-0.633364078724859,0.0128439712794524,-34.0500768383175,-31.9734617157955,-31.2703993821204,-32.4554100627593,1.52136121271055,-0.441265409459309,-0.440455582335561,-0.426081841727362,-0.43569631444628,0.008991644506705,-0.202170568086859,-0.197136002636731,-0.193616957865869,-0.197667764278579,0.00452539307574953,1.45085157138766,1.46955418389047,1.47377892221685,1.46447422803909,0.0128439712794526,0.831110149314233,0.831110149314233,0.831110149314233,0.831110149314233,0,1.03252986623789,1.04690360684609,1.04771343396984,1.04214433895681,0.00899164450670537,0.606448024510528,0.606448024510528,0.606448024510528,0.606448024510528,0,0.418279082669574,0.421798127440436,0.426832692890564,0.422329889082284,0.00452539307574968,0.224662124803705,0.224662124803705,0.224662124803705,0.224662124803705,0,0,0,0,0,0,-0.202170568086859,-0.197136002636731,-0.193616957865869,-0.197667764278579,0.00452539307574953,0,0,0,0,0,0,0,0,0,0,0.418279082669574,0.421798127440436,0.426832692890564,0.422329889082284,0.00452539307574968,0.224662124803705,0.224662124803705,0.224662124803705,0.224662124803705,0
"58","65-74","OTH","CED","MJ",-0.835349182591687,-0.810028714262151,-0.760564788635535,-0.80155732573686,0.0400380973564961,0,0,0,0,0,-0.835349182591687,-0.810028714262151,-0.760564788635535,-0.80155732573686,0.0400380973564961,-22.6862498551092,-22.6716389513527,-20.7133441247976,-21.989644592476,1.19459301452201,-0.629197153939312,-0.609498879541611,-0.570068156567712,-0.602575213374524,0.0316929004189332,-0.206152028652374,-0.200529834720539,-0.190496632067824,-0.198982112362336,0.0083479907546287,2.23677378305721,2.28623770868383,2.31155817701337,2.27776632015854,0.0400380973564979,1.47620899442168,1.47620899442168,1.47620899442168,1.47620899442168,0,1.69885876479517,1.73828948776907,1.75798776216677,1.73136582160198,0.0316929004189315,1.12879060822746,1.12879060822746,1.12879060822746,1.12879060822746,0,0.537915018262043,0.547948220914758,0.553570414846594,0.546400498556555,0.00834799075462887,0.347418386194219,0.347418386194219,0.347418386194219,0.347418386194219,0,0,0,0,0,0,-0.206152028652374,-0.200529834720539,-0.190496632067824,-0.198982112362336,0.0083479907546287,0,0,0,0,0,0,0,0,0,0,0.537915018262043,0.547948220914758,0.553570414846594,0.546400498556555,0.00834799075462887,0.347418386194219,0.347418386194219,0.347418386194219,0.347418386194219,0
"59","65-74","OTH","FL","mrh-eq",-0.0274503315852416,-0.026984117921334,-0.0253863976682027,-0.026587098065466,0.00113939677237973,0,0,0,0,0,-0.0274503315852416,-0.026984117921334,-0.0253863976682027,-0.026587098065466,0.00113939677237973,-22.6862498551092,-22.6716389513527,-20.7133441247976,-21.989644592476,1.19459301452201,-0.0203249167856753,-0.0199628750800324,-0.0186737361147261,-0.01963757779594,0.000913563646808742,-0.00712541479956641,-0.00702124284130158,-0.00671266155347659,-0.00694952026952608,0.000225943982729974,0.0795704243849279,0.0811681446380593,0.0816343583019669,0.0807711247821913,0.00113939677237973,0.0541840267167253,0.0541840267167253,0.0541840267167253,0.0541840267167253,0,0.0599001092074372,0.0611892481727435,0.0615512898783864,0.0608639508886511,0.000913563646808735,0.0412263730927111,0.0412263730927111,0.0412263730927111,0.0412263730927111,0,0.0196703151774907,0.0199788964653157,0.0200830684235805,0.0199071738935402,0.000225943982729968,0.0129576536240141,0.0129576536240141,0.0129576536240141,0.0129576536240142,0,0,0,0,0,0,-0.00712541479956641,-0.00702124284130158,-0.00671266155347659,-0.00694952026952608,0.000225943982729974,0,0,0,0,0,0,0,0,0,0,0.0196703151774907,0.0199788964653157,0.0200830684235805,0.0199071738935402,0.000225943982729968,0.0129576536240141,0.0129576536240141,0.0129576536240141,0.0129576536240142,0
"60","65-74","OTH","Food_price","USD",-0.371993803491996,-0.37112660431022,-0.362586129767154,-0.368434226990469,0.00547294301248082,0,0,0,0,0,-0.371993803491996,-0.37112660431022,-0.362586129767154,-0.368434226990469,0.00547294301248082,-22.6862498551092,-22.6716389513527,-20.7133441247976,-21.989644592476,1.19459301452201,-0.261465092149937,-0.259384879635274,-0.252170071241192,-0.257583267046004,0.00513489605723934,-0.111677881867952,-0.110464868535065,-0.110352215718968,-0.110850959944465,0.000773700052505,1.11197480525054,1.1205152797936,1.12138247897538,1.11782290247385,0.00547294301248082,0.749388675483384,0.749388675483384,0.749388675483384,0.749388675483384,0,0.797019795794778,0.80423460418886,0.806314816703523,0.80243299159959,0.00513489605723944,0.544849724553586,0.544849724553586,0.544849724553586,0.544849724553586,0,0.314891166648765,0.315003819464862,0.316216832797749,0.315389910874262,0.000773700052505133,0.204538950929798,0.204538950929798,0.204538950929798,0.204538950929798,0,0,0,0,0,0,-0.111677881867952,-0.110464868535065,-0.110352215718968,-0.110850959944465,0.000773700052505,0,0,0,0,0,0,0,0,0,0,0.314891166648765,0.315003819464862,0.316216832797749,0.315389910874262,0.000773700052505133,0.204538950929798,0.204538950929798,0.204538950929798,0.204538950929798,0
"61","75+","HIS","CED","MJ",-1.09384461689183,-0.980366753166776,-0.937676819155557,-1.00520462324181,0.0849616034848619,0,0,0,0,0,-1.09384461689183,-0.980366753166776,-0.937676819155557,-1.00520462324181,0.0849616034848619,-29.5983316056237,-26.5820387877078,-24.8434548745512,-27.0303577016584,2.53250517812473,-0.813784393475547,-0.724977260173596,-0.696965445314755,-0.746308950855389,0.0641990719527311,-0.280060223416286,-0.25538949299318,-0.240711373840802,-0.258895672386418,0.0209313351510358,2.45797433065486,2.50066426466608,2.61414212839114,2.52550213474111,0.0849616034848602,1.52029751149931,1.52029751149931,1.52029751149931,1.52029751149931,0,1.85838061990853,1.88639243476737,1.97519956806932,1.90772412544916,0.064199071952731,1.16141517459377,1.16141517459377,1.16141517459377,1.16141517459377,0,0.599593710746338,0.614271829898716,0.638942560321822,0.617778009291954,0.0209313351510358,0.358882336905536,0.358882336905536,0.358882336905536,0.358882336905536,0,0,0,0,0,0,-0.280060223416286,-0.25538949299318,-0.240711373840802,-0.258895672386418,0.0209313351510358,0,0,0,0,0,0,0,0,0,0,0.599593710746338,0.614271829898716,0.638942560321822,0.617778009291954,0.0209313351510358,0.358882336905536,0.358882336905536,0.358882336905536,0.358882336905536,0
"62","75+","HIS","FL","mrh-eq",-0.0368589572377317,-0.033540289695882,-0.0316855869148073,-0.034053961541768,0.00275892699168385,0,0,0,0,0,-0.0368589572377317,-0.033540289695882,-0.0316855869148073,-0.034053961541768,0.00275892699168385,-29.5983316056237,-26.5820387877078,-24.8434548745512,-27.0303577016584,2.53250517812473,-0.0269145441468252,-0.0243273721847564,-0.0230986030349605,-0.0248040047504662,0.00205036937662805,-0.00994441309090642,-0.0092129175111256,-0.00858698387984687,-0.00924995679130177,0.000715156164240142,0.0851760521072286,0.0870307548883032,0.0903494224301529,0.0875444267341892,0.00275892699168382,0.0534904651924212,0.0534904651924212,0.0534904651924212,0.0534904651924212,0,0.063738292229588,0.0649670613793839,0.0675542333414526,0.0654436939450937,0.00205036937662799,0.0406396891946275,0.0406396891946275,0.0406396891946275,0.0406396891946275,0,0.0214377598776407,0.0220636935089194,0.0227951890887002,0.0221007327890956,0.000715156164240136,0.0128507759977938,0.0128507759977938,0.0128507759977938,0.0128507759977938,0,0,0,0,0,0,-0.00994441309090642,-0.0092129175111256,-0.00858698387984687,-0.00924995679130177,0.000715156164240142,0,0,0,0,0,0,0,0,0,0,0.0214377598776407,0.0220636935089194,0.0227951890887002,0.0221007327890956,0.000715156164240136,0.0128507759977938,0.0128507759977938,0.0128507759977938,0.0128507759977938,0
"63","75+","HIS","Food_price","USD",-0.510244666377384,-0.462284659750366,-0.442364140895816,-0.472123076512636,0.036728534341261,0,0,0,0,0,-0.510244666377384,-0.462284659750366,-0.442364140895816,-0.472123076512636,0.036728534341261,-29.5983316056237,-26.5820387877078,-24.8434548745512,-27.0303577016584,2.53250517812473,-0.349892217671861,-0.315689128087942,-0.302407079079764,-0.32302984407943,0.0257880506232939,-0.160352448705522,-0.146595531662423,-0.139957061816053,-0.149093232433205,0.0109501839733171,1.1337107690739,1.15363128792845,1.20159129455546,1.16346970469071,0.0367285343412613,0.691346628178079,0.691346628178079,0.691346628178079,0.691346628178079,0,0.809421638522253,0.822703687530432,0.856906777114351,0.83004440352192,0.0257880506232941,0.50701455944249,0.50701455944249,0.50701455944249,0.50701455944249,0,0.324289130551643,0.330927600398013,0.344684517441112,0.333425301168795,0.0109501839733171,0.18433206873559,0.18433206873559,0.18433206873559,0.18433206873559,0,0,0,0,0,0,-0.160352448705522,-0.146595531662423,-0.139957061816053,-0.149093232433205,0.0109501839733171,0,0,0,0,0,0,0,0,0,0,0.324289130551643,0.330927600398013,0.344684517441112,0.333425301168795,0.0109501839733171,0.18433206873559,0.18433206873559,0.18433206873559,0.18433206873559,0
"64","75+","NHB","CED","MJ",-1.11794502444151,-1.11051156517892,-0.932619954295006,-1.05070168741705,0.110439450547221,0,0,0,0,0,-1.11794502444151,-1.11051156517892,-0.932619954295006,-1.05070168741705,0.110439450547221,-34.9261851605083,-34.3121025953406,-26.9116170403815,-31.9309085638348,4.69528723856809,-0.820088089776492,-0.811337858763311,-0.686308483725093,-0.770538159105403,0.0787786432811028,-0.299104402639261,-0.297787630888667,-0.246242166793566,-0.280163528311647,0.0317337862868787,2.35544283106476,2.53333444194867,2.54076790121126,2.4735245641868,0.110439450547221,1.42282287676975,1.42282287676975,1.42282287676975,1.42282287676975,0,1.77057985738771,1.89560923242593,1.90435946343911,1.85480953276802,0.0787786432811031,1.08427137366262,1.08427137366262,1.08427137366262,1.08427137366262,0,0.584793669900698,0.6363391339958,0.637655905746394,0.618715031418779,0.0317337862868791,0.338551503107132,0.338551503107132,0.338551503107132,0.338551503107132,0,0,0,0,0,0,-0.299104402639261,-0.297787630888667,-0.246242166793566,-0.280163528311647,0.0317337862868787,0,0,0,0,0,0,0,0,0,0,0.584793669900698,0.6363391339958,0.637655905746394,0.618715031418779,0.0317337862868791,0.338551503107132,0.338551503107132,0.338551503107132,0.338551503107132,0
"65","75+","NHB","FL","mrh-eq",-0.0395955442093905,-0.0395079301730365,-0.0316811214980583,-0.0367924232822912,0.00478348762430125,0,0,0,0,0,-0.0395955442093905,-0.0395079301730365,-0.0316811214980583,-0.0367924232822912,0.00478348762430125,-34.9261851605083,-34.3121025953406,-26.9116170403815,-31.9309085638348,4.69528723856809,-0.0284210233305796,-0.0283497186675282,-0.0228569626452746,-0.0264474550327204,0.00336002859067365,-0.0112420726648597,-0.0110831539654542,-0.00882040597578101,-0.0103449682495708,0.0014259016146754,0.0809931660055941,0.0888199746805722,0.0889075887169264,0.086104467789827,0.00478348762430124,0.0493120445075358,0.0493120445075358,0.0493120445075358,0.0493120445075358,0,0.0602313492814678,0.0657241053037213,0.0657954099667727,0.0638218416689135,0.00336002859067363,0.0373743866361931,0.0373743866361931,0.0373743866361931,0.0373743866361931,0,0.0207580638471236,0.0230208118367968,0.0231797305362023,0.0222826261209134,0.0014259016146754,0.0119376578713426,0.0119376578713426,0.0119376578713426,0.0119376578713426,0,0,0,0,0,0,-0.0112420726648597,-0.0110831539654542,-0.00882040597578101,-0.0103449682495708,0.0014259016146754,0,0,0,0,0,0,0,0,0,0,0.0207580638471236,0.0230208118367968,0.0231797305362023,0.0222826261209134,0.0014259016146754,0.0119376578713426,0.0119376578713426,0.0119376578713426,0.0119376578713426,0
"66","75+","NHB","Food_price","USD",-0.736374894855019,-0.707808625856915,-0.549515481033648,-0.662290423812998,0.105953169986246,0,0,0,0,0,-0.736374894855019,-0.707808625856915,-0.549515481033648,-0.662290423812998,0.105953169986246,-34.9261851605083,-34.3121025953406,-26.9116170403815,-31.9309085638348,4.69528723856809,-0.503459294605966,-0.484966297388564,-0.376519145952901,-0.45340343625935,0.0721859926363846,-0.232915600249053,-0.222842328468351,-0.172996335080747,-0.208886987553648,0.0337729428860808,1.24673580439101,1.40502894921427,1.43359521821238,1.35951074717036,0.105953169986246,0.69722032335736,0.69722032335736,0.69722032335736,0.69722032335736,0,0.879304397725506,0.987751549161168,1.00624454637857,0.956188688031955,0.0721859926363848,0.502785251772605,0.502785251772605,0.502785251772605,0.502785251772605,0,0.367431406665502,0.417277400053106,0.427350671833808,0.403322059138404,0.033772942886081,0.194435071584755,0.194435071584755,0.194435071584755,0.194435071584755,0,0,0,0,0,0,-0.232915600249053,-0.222842328468351,-0.172996335080747,-0.208886987553648,0.0337729428860808,0,0,0,0,0,0,0,0,0,0,0.367431406665502,0.417277400053106,0.427350671833808,0.403322059138404,0.033772942886081,0.194435071584755,0.194435071584755,0.194435071584755,0.194435071584755,0
"67","75+","NHW","CED","MJ",-1.34804868715056,-1.34520352983636,-1.34385114366412,-1.34572730918442,0.00225532057172672,0,0,0,0,0,-1.34804868715056,-1.34520352983636,-1.34385114366412,-1.34572730918442,0.00225532057172672,-32.5019408424722,-32.4226746186228,-32.3911479131331,-32.4394253268192,0.0600894079833258,-1.01416703490768,-1.00899099202651,-1.00794624376619,-1.01044056908646,0.00350652106561162,-0.337186107850577,-0.33478897341801,-0.333810474023288,-0.335286740097956,0.00182819905373945,2.86208726124891,2.86343964742116,2.86628480473536,2.86396342676921,0.00225532057172756,1.51823611758479,1.51823611758479,1.51823611758479,1.51823611758479,0,2.17770532007423,2.17875006833455,2.18392611121571,2.1801996453945,0.0035065210656111,1.16975907630804,1.16975907630804,1.16975907630804,1.16975907630804,0,0.682287515300046,0.683266014694768,0.685663149127335,0.683763781374714,0.00182819905373969,0.348477041276758,0.348477041276758,0.348477041276758,0.348477041276758,0,0,0,0,0,0,-0.337186107850577,-0.33478897341801,-0.333810474023288,-0.335286740097956,0.00182819905373945,0,0,0,0,0,0,0,0,0,0,0.682287515300046,0.683266014694768,0.685663149127335,0.683763781374714,0.00182819905373969,0.348477041276758,0.348477041276758,0.348477041276758,0.348477041276758,0
