"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"108","65-74","Female","OTH","Food_price","USD",-0.451462994310496,-0.451408970699519,-0.391357312669504,-0.430357169148979,0.0365120491786348,0,0,0,0,0,-0.451462994310496,-0.451408970699519,-0.391357312669504,-0.430357169148979,0.0365120491786348,-27.4914699482231,-26.4937651774685,-21.9634808944541,-25.2542635942195,3.10117344344603,-0.322635565754069,-0.318169159935863,-0.27651620715376,-0.305121248720461,0.026774639997924,-0.13300758012117,-0.128595197913943,-0.114608874873258,-0.125235920428519,0.0101110975823396,1.31258688759137,1.37263854562139,1.37269256923237,1.35158674407085,0.036512049178635,0.92122957492187,0.92122957492187,0.92122957492187,0.92122957492187,0,0.954942706086775,0.996595658868878,1.00106206468708,0.983547747653475,0.0267746399979239,0.678426498933016,0.678426498933016,0.678426498933016,0.678426498933016,0,0.357411950862113,0.371398273902798,0.375810656110025,0.368038996417374,0.0101110975823398,0.242803075988855,0.242803075988855,0.242803075988855,0.242803075988855,0,0,0,0,0,0,-0.13300758012117,-0.128595197913943,-0.114608874873258,-0.125235920428519,0.0101110975823396,0,0,0,0,0,0,0,0,0,0,0.357411950862113,0.371398273902798,0.375810656110025,0.368038996417374,0.0101110975823398,0.242803075988855,0.242803075988855,0.242803075988855,0.242803075988855,0
"109","65-74","Male","HIS","CED","MJ",-0.801550926310067,-0.711244342366535,-0.635803373636524,-0.716460347704612,0.0873524294007053,0,0,0,0,0,-0.801550926310067,-0.711244342366535,-0.635803373636524,-0.716460347704612,0.0873524294007053,-19.7907778482788,-15.4528376817866,-14.4515079161075,-16.6235781733,2.9874526648943,-0.583201036635058,-0.525754924058561,-0.46839124111703,-0.525783846737496,0.0604262133587646,-0.218349889675009,-0.185489418307974,-0.167412132519494,-0.190676500967116,0.0271830902572322,2.12408681541504,2.19952778414506,2.28983436808859,2.20474378948313,0.0873524294007047,1.48828344177852,1.48828344177852,1.48828344177852,1.48828344177852,0,1.59320719732703,1.65057088026856,1.70801699284506,1.6505998029475,0.0604262133587651,1.12481595621,1.12481595621,1.12481595621,1.12481595621,0,0.530879618088014,0.548956903876494,0.58181737524353,0.554143986535636,0.0271830902572328,0.363467485568521,0.363467485568521,0.363467485568521,0.363467485568521,0,0,0,0,0,0,-0.218349889675009,-0.185489418307974,-0.167412132519494,-0.190676500967116,0.0271830902572322,0,0,0,0,0,0,0,0,0,0,0.530879618088014,0.548956903876494,0.58181737524353,0.554143986535636,0.0271830902572328,0.363467485568521,0.363467485568521,0.363467485568521,0.363467485568521,0
"110","65-74","Male","HIS","FL","mrh-eq",-0.0270936879941321,-0.0219317109725452,-0.020100870147207,-0.0231005306905272,0.00381708958708875,0,0,0,0,0,-0.0270936879941321,-0.0219317109725452,-0.020100870147207,-0.0231005306905272,0.00381708958708875,-19.7907778482788,-15.4528376817866,-14.4515079161075,-16.6235781733,2.9874526648943,-0.0193235995458484,-0.0159610294852176,-0.0145633051388608,-0.0166504490340857,0.00257557651534173,-0.00777008844828368,-0.00597068148732759,-0.00553756500834624,-0.00645008165644154,0.00124620318698984,0.0733077436884476,0.0751385845137858,0.0803005615353727,0.0763074042317678,0.00381708958708878,0.0532068735412407,0.0532068735412407,0.0532068735412407,0.0532068735412407,0,0.0546903118988608,0.0560880362452176,0.0594506063058484,0.0567774557940856,0.00257557651534171,0.04012700676,0.04012700676,0.04012700676,0.04012700676,0,0.0186174317895869,0.0190505482685682,0.0208499552295243,0.0195299484376822,0.00124620318698984,0.0130798667812406,0.0130798667812406,0.0130798667812406,0.0130798667812406,0,0,0,0,0,0,-0.00777008844828368,-0.00597068148732759,-0.00553756500834624,-0.00645008165644154,0.00124620318698984,0,0,0,0,0,0,0,0,0,0,0.0186174317895869,0.0190505482685682,0.0208499552295243,0.0195299484376822,0.00124620318698984,0.0130798667812406,0.0130798667812406,0.0130798667812406,0.0130798667812406,0
"111","65-74","Male","HIS","Food_price","USD",-0.363558212267965,-0.286064135301305,-0.258765071622725,-0.303676420665544,0.0572244663675412,0,0,0,0,0,-0.363558212267965,-0.286064135301305,-0.258765071622725,-0.303676420665544,0.0572244663675412,-19.7907778482788,-15.4528376817866,-14.4515079161075,-16.6235781733,2.9874526648943,-0.24403006910782,-0.192027810028354,-0.175042377400302,-0.20431441580078,0.037836313340673,-0.119528143160145,-0.0940363252729501,-0.0837226942224229,-0.0993620048647635,0.0194011638677266,1.06571958622612,1.0930186499047,1.17051272687136,1.11063093526894,0.0572244663675415,0.806954514603396,0.806954514603396,0.806954514603396,0.806954514603396,0,0.762801751353654,0.779787183981706,0.831789443061171,0.792073789754132,0.037836313340672,0.587759373953352,0.587759373953352,0.587759373953352,0.587759373953352,0,0.302917834872468,0.313231465922995,0.33872328381019,0.318557145514808,0.0194011638677265,0.219195140650045,0.219195140650045,0.219195140650045,0.219195140650045,0,0,0,0,0,0,-0.119528143160145,-0.0940363252729501,-0.0837226942224229,-0.0993620048647635,0.0194011638677266,0,0,0,0,0,0,0,0,0,0,0.302917834872468,0.313231465922995,0.33872328381019,0.318557145514808,0.0194011638677265,0.219195140650045,0.219195140650045,0.219195140650045,0.219195140650045,0
"112","65-74","Male","NHB","CED","MJ",-1.09035593658167,-1.07309845779541,-1.05252541962364,-1.07193510362506,0.0199362719077207,0,0,0,0,0,-1.09035593658167,-1.07309845779541,-1.05252541962364,-1.07193510362506,0.0199362719077207,-28.4129530821156,-27.6569335681924,-27.6436724177807,-27.9175505378455,0.463543321300724,-0.786403551294286,-0.773190577370796,-0.765682847023925,-0.775192417222241,0.0110425708623924,-0.303952385287386,-0.299907880424617,-0.286842572599712,-0.296742686402815,0.00941312003927656,2.53388447568013,2.55445751385191,2.57171499263817,2.55329415968155,0.0199362719077233,1.4813590560565,1.4813590560565,1.4813590560565,1.4813590560565,0,1.88109484174393,1.88860257209079,1.90181554601429,1.89060441194224,0.0110425708623932,1.11541199472,1.11541199472,1.11541199472,1.11541199472,0,0.65278963393621,0.665854941761115,0.669899446623883,0.662689747739313,0.00941312003927589,0.365947061336498,0.365947061336498,0.365947061336498,0.365947061336498,0,0,0,0,0,0,-0.303952385287386,-0.299907880424617,-0.286842572599712,-0.296742686402815,0.00941312003927656,0,0,0,0,0,0,0,0,0,0,0.65278963393621,0.665854941761115,0.669899446623883,0.662689747739313,0.00941312003927589,0.365947061336498,0.365947061336498,0.365947061336498,0.365947061336498,0
"113","65-74","Male","NHB","FL","mrh-eq",-0.0364298854468644,-0.0358399618220945,-0.0344398753785341,-0.0355556941663785,0.00107591718304689,0,0,0,0,0,-0.0364298854468644,-0.0358399618220945,-0.0344398753785341,-0.0355556941663785,0.00107591718304689,-28.4129530821156,-27.6569335681924,-27.6436724177807,-27.9175505378455,0.463543321300724,-0.0258411569661588,-0.0253866253223275,-0.0246965460217243,-0.0253039770217058,0.000606663927598863,-0.0105887284807057,-0.010453336499767,-0.00974332935680974,-0.0102517171446727,0.00047798067281997,0.0859983654065386,0.0873984518500989,0.0879883754748689,0.087114184194383,0.00107591718304683,0.0515584900280044,0.0515584900280044,0.0515584900280044,0.0515584900280044,0,0.0635443056217243,0.0642343849223277,0.0646889165661588,0.0641517366217058,0.000606663927598911,0.0388477596,0.0388477596,0.0388477596,0.0388477596,0,0.0224540597848142,0.0231640669277714,0.0232994589087101,0.0229624475726772,0.000477980672819973,0.0127107304280044,0.0127107304280044,0.0127107304280044,0.0127107304280044,0,0,0,0,0,0,-0.0105887284807057,-0.010453336499767,-0.00974332935680974,-0.0102517171446727,0.00047798067281997,0,0,0,0,0,0,0,0,0,0,0.0224540597848142,0.0231640669277714,0.0232994589087101,0.0229624475726772,0.000477980672819973,0.0127107304280044,0.0127107304280044,0.0127107304280044,0.0127107304280044,0
"114","65-74","Male","NHB","Food_price","USD",-0.652561343084439,-0.625583430279161,-0.580889696582166,-0.619367352773295,0.0381041061263077,0,0,0,0,0,-0.652561343084439,-0.625583430279161,-0.580889696582166,-0.619367352773295,0.0381041061263077,-28.4129530821156,-27.6569335681924,-27.6436724177807,-27.9175505378455,0.463543321300724,-0.437773499888564,-0.420180262035973,-0.390553812848689,-0.415958082620291,0.0251200160916502,-0.214787843195875,-0.20540316824319,-0.190335883733477,-0.203409270153005,0.0129847805506757,1.15075001889179,1.19544375258879,1.22242166539406,1.18922767508292,0.0381041061263086,0.569860322309625,0.569860322309625,0.569860322309625,0.569860322309625,0,0.782530913918918,0.8121573631062,0.829750600958792,0.807935183690519,0.0251200160916495,0.391977101070228,0.391977101070228,0.391977101070228,0.391977101070228,0,0.368219104972873,0.383286389482587,0.392671064435271,0.381292491392401,0.012984780550676,0.177883221239396,0.177883221239396,0.177883221239396,0.177883221239396,0,0,0,0,0,0,-0.214787843195875,-0.20540316824319,-0.190335883733477,-0.203409270153005,0.0129847805506757,0,0,0,0,0,0,0,0,0,0,0.368219104972873,0.383286389482587,0.392671064435271,0.381292491392401,0.012984780550676,0.177883221239396,0.177883221239396,0.177883221239396,0.177883221239396,0
"115","65-74","Male","NHW","CED","MJ",-1.21898796823515,-1.20979927738759,-1.19200207481388,-1.20677874695736,0.0144419806058638,0,0,0,0,0,-1.21898796823515,-1.20979927738759,-1.19200207481388,-1.20677874695736,0.0144419806058638,-29.7325312374209,-29.1075094889965,-28.8094145745102,-29.2222206587994,0.49590327918502,-0.895244356640133,-0.889307982650601,-0.881234570460558,-0.88855814468551,0.00740211131732533,-0.323743611595018,-0.32049129473699,-0.31076750435332,-0.318220602271852,0.00710700464062662,2.73278455155873,2.75058175413245,2.75977044498,2.74756122370222,0.0144419806058619,1.54078247674485,1.54078247674485,1.54078247674485,1.54078247674485,0,2.04502653228056,2.0530999444706,2.05903631846013,2.05235010650551,0.0074021113173236,1.16379196182,1.16379196182,1.16379196182,1.16379196182,0,0.687758019278174,0.697481809661843,0.700734126519871,0.695211117196706,0.00710700464062602,0.376990514924853,0.376990514924853,0.376990514924853,0.376990514924853,0,0,0,0,0,0,-0.323743611595018,-0.32049129473699,-0.31076750435332,-0.318220602271852,0.00710700464062662,0,0,0,0,0,0,0,0,0,0,0.687758019278174,0.697481809661843,0.700734126519871,0.695211117196706,0.00710700464062602,0.376990514924853,0.376990514924853,0.376990514924853,0.376990514924853,0
"116","65-74","Male","NHW","FL","mrh-eq",-0.0400507572945847,-0.0398082454866952,-0.0388091316698561,-0.0395427710975901,0.000692750294836974,0,0,0,0,0,-0.0400507572945847,-0.0398082454866952,-0.0388091316698561,-0.0395427710975901,0.000692750294836974,-29.7325312374209,-29.1075094889965,-28.8094145745102,-29.2222206587994,0.49590327918502,-0.0289532639010942,-0.0288193386673022,-0.02832515220319,-0.028692931218067,0.000348239348019656,-0.0110974933934905,-0.0109889068193929,-0.0104839794666662,-0.0108498398795231,0.000344630896808128,0.0935755621196134,0.0945746759364524,0.0948171877443419,0.0943092015473473,0.000692750294836907,0.0547664304497572,0.0547664304497572,0.0547664304497572,0.0547664304497572,0,0.0696199021531899,0.0701140886173022,0.0702480138510942,0.069987681168067,0.00034823934801974,0.04129474995,0.04129474995,0.04129474995,0.04129474995,0,0.0239556599664234,0.0244605873191502,0.0245691738932478,0.0243215203792803,0.000344630896808129,0.0134716804997573,0.0134716804997573,0.0134716804997573,0.0134716804997573,0,0,0,0,0,0,-0.0110974933934905,-0.0109889068193929,-0.0104839794666662,-0.0108498398795231,0.000344630896808128,0,0,0,0,0,0,0,0,0,0,0.0239556599664234,0.0244605873191502,0.0245691738932478,0.0243215203792803,0.000344630896808129,0.0134716804997573,0.0134716804997573,0.0134716804997573,0.0134716804997573,0
"117","65-74","Male","NHW","Food_price","USD",-0.587141744754743,-0.563281690397864,-0.51433113123308,-0.554478004500353,0.0390724517677006,0,0,0,0,0,-0.587141744754743,-0.563281690397864,-0.51433113123308,-0.554478004500353,0.0390724517677006,-29.7325312374209,-29.1075094889965,-28.8094145745102,-29.2222206587994,0.49590327918502,-0.401314362925717,-0.385292455867948,-0.355031917609625,-0.380296444920385,0.0247404492550612,-0.185827381829026,-0.177989234529918,-0.159299213623455,-0.174181559579969,0.0143463112642258,1.27895325063764,1.32790380980242,1.3517638641593,1.31910012390491,0.0390724517677001,0.764622119404559,0.764622119404559,0.764622119404559,0.764622119404559,0,0.907946616523106,0.938207154781428,0.954229061839198,0.933211143833866,0.0247404492550606,0.552914698913481,0.552914698913481,0.552914698913481,0.552914698913481,0,0.371006634114532,0.389696655020995,0.397534802320103,0.385888980071046,0.0143463112642257,0.211707420491077,0.211707420491077,0.211707420491077,0.211707420491077,0,0,0,0,0,0,-0.185827381829026,-0.177989234529918,-0.159299213623455,-0.174181559579969,0.0143463112642258,0,0,0,0,0,0,0,0,0,0,0.371006634114532,0.389696655020995,0.397534802320103,0.385888980071046,0.0143463112642257,0.211707420491077,0.211707420491077,0.211707420491077,0.211707420491077,0
"118","65-74","Male","OTH","CED","MJ",-0.72028132072024,-0.696370372058074,-0.68333762587253,-0.700187285207766,0.0197230245342783,0,0,0,0,0,-0.72028132072024,-0.696370372058074,-0.68333762587253,-0.700187285207766,0.0197230245342783,-19.3379851724726,-18.4940421179018,-17.3644065438045,-18.3937991285942,1.04234704028174,-0.527435832265859,-0.51283092112362,-0.508068374491415,-0.516284382355211,0.0106230963253935,-0.192845488454383,-0.183539450934453,-0.175269251381113,-0.183902902852555,0.0092560044610834,2.13159095155645,2.144623697742,2.16853464640416,2.14844061089169,0.0197230245342803,1.44825332568392,1.44825332568392,1.44825332568392,1.44825332568392,0,1.60701766620142,1.61178021283362,1.62638512397586,1.61523367406521,0.0106230963253934,1.09894929171,1.09894929171,1.09894929171,1.09894929171,0,0.524573285355034,0.532843484908374,0.542149522428304,0.533206936826476,0.00925600446108389,0.34930403397392,0.34930403397392,0.34930403397392,0.34930403397392,0,0,0,0,0,0,-0.192845488454383,-0.183539450934453,-0.175269251381113,-0.183902902852555,0.0092560044610834,0,0,0,0,0,0,0,0,0,0,0.524573285355034,0.532843484908374,0.542149522428304,0.533206936826476,0.00925600446108389,0.34930403397392,0.34930403397392,0.34930403397392,0.34930403397392,0
"119","65-74","Male","OTH","FL","mrh-eq",-0.0247821965011089,-0.0228901227511839,-0.0222433831804247,-0.0233270821122947,0.00138876831011275,0,0,0,0,0,-0.0247821965011089,-0.0228901227511839,-0.0222433831804247,-0.0233270821122947,0.00138876831011275,-19.3379851724726,-18.4940421179018,-17.3644065438045,-18.3937991285942,1.04234704028174,-0.0177769789164667,-0.0165242264664104,-0.0162986537752856,-0.0168846404169127,0.000838337730372707,-0.00700521758464218,-0.00636589628477357,-0.00594472940513909,-0.00644244169538204,0.000562074452771566,0.0751647502746792,0.0758114898454383,0.0777035635953632,0.0762484492065491,0.00138876831011274,0.0529213670942545,0.0529213670942545,0.0529213670942545,0.0529213670942545,0,0.0563765007352856,0.0566020734264104,0.0578548258764667,0.0569624873769127,0.000838337730372725,0.04007784696,0.04007784696,0.04007784696,0.04007784696,0,0.0187882495393935,0.019209416419028,0.0198487377188966,0.0192859618296364,0.000562074452771563,0.0128435201342544,0.0128435201342544,0.0128435201342544,0.0128435201342544,0,0,0,0,0,0,-0.00700521758464218,-0.00636589628477357,-0.00594472940513909,-0.00644244169538204,0.000562074452771566,0,0,0,0,0,0,0,0,0,0,0.0187882495393935,0.019209416419028,0.0198487377188966,0.0192859618296364,0.000562074452771563,0.0128435201342544,0.0128435201342544,0.0128435201342544,0.0128435201342544,0
"120","65-74","Male","OTH","Food_price","USD",-0.330988621461038,-0.284554495056746,-0.282791615954578,-0.30022861691714,0.0287703909861752,0,0,0,0,0,-0.330988621461038,-0.284554495056746,-0.282791615954578,-0.30022861691714,0.0287703909861752,-19.3379851724726,-18.4940421179018,-17.3644065438045,-18.3937991285942,1.04234704028174,-0.225353789666678,-0.194636378338939,-0.19408829567983,-0.205222107696353,0.0188368652300091,-0.105663678250102,-0.0904950458326596,-0.0881840840713814,-0.0950065092207874,0.00999505109610386,0.842904508130551,0.84466738723272,0.891101513637013,0.860341509093115,0.0287703909861757,0.560112892175975,0.560112892175975,0.560112892175975,0.560112892175975,0,0.591808619229588,0.592356701888697,0.623074113216437,0.602942431246111,0.0188368652300089,0.397720323549758,0.397720323549758,0.397720323549758,0.397720323549758,0,0.250576652697597,0.252887614458875,0.268056246876317,0.257399077847003,0.00999505109610371,0.162392568626216,0.162392568626216,0.162392568626216,0.162392568626216,0,0,0,0,0,0,-0.105663678250102,-0.0904950458326596,-0.0881840840713814,-0.0950065092207874,0.00999505109610386,0,0,0,0,0,0,0,0,0,0,0.250576652697597,0.252887614458875,0.268056246876317,0.257399077847003,0.00999505109610371,0.162392568626216,0.162392568626216,0.162392568626216,0.162392568626216,0
"121","75+","Female","HIS","CED","MJ",-1.18445276867814,-1.00309190685158,-0.955852146535215,-1.05015194246919,0.127031307968992,0,0,0,0,0,-1.18445276867814,-1.00309190685158,-0.955852146535215,-1.05015194246919,0.127031307968992,-31.125074361778,-26.7730482247188,-26.228119370588,-28.1088718327638,2.82507068982074,-0.89666093729659,-0.754905166406812,-0.718424342942254,-0.791843744450749,0.099113180058736,-0.287791831381552,-0.248186740444765,-0.237427803592961,-0.258308198018443,0.0279190666667499,2.46354192071493,2.51078168103129,2.69214254285785,2.5578417166489,0.127031307968989,1.50768977417971,1.50768977417971,1.50768977417971,1.50768977417971,0,1.88096716830935,1.91744799177391,2.05920376266369,1.95438656981785,0.0991131800587367,1.1625428253671,1.1625428253671,1.1625428253671,1.1625428253671,0,0.582574752405573,0.593333689257377,0.632938780194163,0.603455146831055,0.0279190666667495,0.345146948812613,0.345146948812613,0.345146948812613,0.345146948812613,0,0,0,0,0,0,-0.287791831381552,-0.248186740444765,-0.237427803592961,-0.258308198018443,0.0279190666667499,0,0,0,0,0,0,0,0,0,0,0.582574752405573,0.593333689257377,0.632938780194163,0.603455146831055,0.0279190666667495,0.345146948812613,0.345146948812613,0.345146948812613,0.345146948812613,0
"122","75+","Female","HIS","FL","mrh-eq",-0.0396586745501188,-0.0345490799291651,-0.0333337247702813,-0.0359154797404177,0.00353298753696076,0,0,0,0,0,-0.0396586745501188,-0.0345490799291651,-0.0333337247702813,-0.0359154797404177,0.00353298753696076,-31.125074361778,-26.7730482247188,-26.228119370588,-28.1088718327638,2.82507068982074,-0.029373990279752,-0.0253801823435104,-0.02445120349758,-0.0264555609716898,0.00275323475429915,-0.0102846842703668,-0.0091688975856546,-0.00888252127270127,-0.0094599187687279,0.000779830271377007,0.0871367134374259,0.0883520685963097,0.0934616632172634,0.0897184684075623,0.00353298753696074,0.0538029886671446,0.0538029886671446,0.0538029886671446,0.0538029886671446,0,0.0654797764930564,0.0664087553389869,0.0704025632752283,0.0674841339671662,0.00275323475429905,0.0410285729954764,0.0410285729954764,0.0410285729954764,0.0410285729954764,0,0.0216569369443696,0.0219433132573229,0.0230590999420352,0.0222343344403962,0.000779830271377009,0.0127744156716683,0.0127744156716683,0.0127744156716683,0.0127744156716683,0,0,0,0,0,0,-0.0102846842703668,-0.0091688975856546,-0.00888252127270127,-0.0094599187687279,0.000779830271377007,0,0,0,0,0,0,0,0,0,0,0.0216569369443696,0.0219433132573229,0.0230590999420352,0.0222343344403962,0.000779830271377009,0.0127744156716683,0.0127744156716683,0.0127744156716683,0.0127744156716683,0
"123","75+","Female","HIS","Food_price","USD",-0.524915157941061,-0.486054735474743,-0.436867490316877,-0.482431288916305,0.0464470017271735,0,0,0,0,0,-0.524915157941061,-0.486054735474743,-0.436867490316877,-0.482431288916305,0.0464470017271735,-31.125074361778,-26.7730482247188,-26.228119370588,-28.1088718327638,2.82507068982074,-0.363839240589838,-0.334377056509635,-0.302022398911543,-0.333362153520902,0.0325470497537366,-0.161075917351222,-0.151677678965109,-0.134845091405333,-0.149069135395403,0.0139893054952944,1.19574207224157,1.24492931739943,1.28378973986575,1.24130587084099,0.0464470017271739,0.758874581924688,0.758874581924688,0.758874581924688,0.758874581924688,0,0.862957002706128,0.895311660304217,0.924773844384423,0.894296757315486,0.0325470497537366,0.560934603794585,0.560934603794585,0.560934603794585,0.560934603794585,0,0.332785069535438,0.349617657095213,0.359015895481327,0.347009113525507,0.0139893054952945,0.197939978130104,0.197939978130104,0.197939978130104,0.197939978130104,0,0,0,0,0,0,-0.161075917351222,-0.151677678965109,-0.134845091405333,-0.149069135395403,0.0139893054952944,0,0,0,0,0,0,0,0,0,0,0.332785069535438,0.349617657095213,0.359015895481327,0.347009113525507,0.0139893054952945,0.197939978130104,0.197939978130104,0.197939978130104,0.197939978130104,0
"124","75+","Female","NHB","CED","MJ",-1.15896790515553,-1.14431075770906,-0.910000509483319,-1.06723949427774,0.14705536203036,0,0,0,0,0,-1.15896790515553,-1.14431075770906,-0.910000509483319,-1.06723949427774,0.14705536203036,-38.9943446994792,-38.4999747764827,-28.7071049894551,-35.2373432452437,6.1072592190437,-0.848867196266995,-0.836719210979823,-0.671062891256549,-0.782856637493472,0.104562546229813,-0.310100708888539,-0.307591546729239,-0.23893761822677,-0.284382856784268,0.0425065162917103,2.30847979437788,2.54279004260363,2.5574471900501,2.4657187791723,0.147055362030359,1.39847928489456,1.39847928489456,1.39847928489456,1.39847928489456,0,1.74041015806616,1.90606647778943,1.91821446307661,1.85220390430308,0.104562546229813,1.06934726680961,1.06934726680961,1.06934726680961,1.06934726680961,0,0.568069636311722,0.636723564814191,0.639232726973493,0.61351487486922,0.042506516291711,0.329132018084952,0.329132018084952,0.329132018084952,0.329132018084952,0,0,0,0,0,0,-0.310100708888539,-0.307591546729239,-0.23893761822677,-0.284382856784268,0.0425065162917103,0,0,0,0,0,0,0,0,0,0,0.568069636311722,0.636723564814191,0.639232726973493,0.61351487486922,0.042506516291711,0.329132018084952,0.329132018084952,0.329132018084952,0.329132018084952,0
"125","75+","Female","NHB","FL","mrh-eq",-0.0429350293016109,-0.0426434539271376,-0.0322138731752012,-0.0390862590578523,0.00642887587190518,0,0,0,0,0,-0.0429350293016109,-0.0426434539271376,-0.0322138731752012,-0.0390862590578523,0.00642887587190518,-38.9943446994792,-38.4999747764827,-28.7071049894551,-35.2373432452437,6.1072592190437,-0.0307786541178075,-0.0305124643281601,-0.0232452214792931,-0.0280559544828199,0.00449964157693458,-0.0121563751838033,-0.0121309895989775,-0.00896865169590809,-0.0110303045750324,0.00192963028414689,0.0811560327250296,0.0915856134769661,0.0918771888514393,0.0880284186076807,0.00642887587190518,0.0489421595498285,0.0489421595498285,0.0489421595498285,0.0489421595498285,0,0.0603919859415546,0.0676592287904215,0.067925418580069,0.0652027189450814,0.00449964157693455,0.0371467644622614,0.0371467644622614,0.0371467644622614,0.0371467644622614,0,0.0207640467834751,0.0239263846865445,0.0239517702713704,0.0228256996625994,0.00192963028414688,0.011795395087567,0.011795395087567,0.011795395087567,0.011795395087567,0,0,0,0,0,0,-0.0121563751838033,-0.0121309895989775,-0.00896865169590809,-0.0110303045750324,0.00192963028414689,0,0,0,0,0,0,0,0,0,0,0.0207640467834751,0.0239263846865445,0.0239517702713704,0.0228256996625994,0.00192963028414688,0.011795395087567,0.011795395087567,0.011795395087567,0.011795395087567,0
"126","75+","Female","NHB","Food_price","USD",-0.792459941591734,-0.790244176810872,-0.549068231806035,-0.706398499539302,0.147249494904937,0,0,0,0,0,-0.792459941591734,-0.790244176810872,-0.549068231806035,-0.706398499539302,0.147249494904937,-38.9943446994792,-38.4999747764827,-28.7071049894551,-35.2373432452437,6.1072592190437,-0.542636359847766,-0.541866941527986,-0.37668853329769,-0.484179576647103,0.100619667949886,-0.249823581743969,-0.248377235282886,-0.172379698508346,-0.222218922892199,0.0466322374601953,1.29827361500814,1.53944956001297,1.54166532479384,1.4556038827414,0.147249494904938,0.749205383202102,0.749205383202102,0.749205383202102,0.749205383202102,0,0.928286732624742,1.09346514085504,1.09423455917482,1.03577777597416,0.100619667949886,0.551598199327053,0.551598199327053,0.551598199327053,0.551598199327053,0,0.369986882383394,0.445984419157935,0.447430765619017,0.419826106767248,0.0466322374601954,0.197607183875049,0.197607183875049,0.197607183875049,0.197607183875049,0,0,0,0,0,0,-0.249823581743969,-0.248377235282886,-0.172379698508346,-0.222218922892199,0.0466322374601953,0,0,0,0,0,0,0,0,0,0,0.369986882383394,0.445984419157935,0.447430765619017,0.419826106767248,0.0466322374601954,0.197607183875049,0.197607183875049,0.197607183875049,0.197607183875049,0
