"","age_gp","sex_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"47","45-54","Male","added_sugar","FL","mrh-eq",-0.0142216078339825,-0.0135549048179424,-0.0131637781934621,-0.0136515982886651,0.000563014655719988,0,0,0,0,0,-0.0142216078339825,-0.0135549048179424,-0.0131637781934621,-0.0136515982886651,0.000563014655719988,-12.2701934092947,-11.7129621404616,-11.3764382867317,-11.7904033387434,0.475154289992894,-0.00942704365747482,-0.00898509524282608,-0.00872557414072895,-0.00904910482617752,0.000373332942529122,-0.00479456417650775,-0.00456980957511626,-0.00443820405273313,-0.00460249346248762,0.000189681748423886,0.0256545417372414,0.0260456683617217,0.0267123713777619,0.0261423618324445,0.000563014655720001,0.0124907635437794,0.0124907635437794,0.0124907635437794,0.0124907635437794,0,0.0170047727063404,0.0172642938084376,0.0177062422230863,0.017328303391789,0.000373332942529122,0.00827919856561148,0.00827919856561148,0.00827919856561148,0.00827919856561148,0,0.008649769030901,0.00878137455328413,0.00900612915467562,0.00881405844065549,0.000189681748423885,0.00421156497816787,0.00421156497816787,0.00421156497816787,0.00421156497816787,0,0,0,0,0,0,-0.00479456417650775,-0.00456980957511626,-0.00443820405273313,-0.00460249346248762,0.000189681748423886,0,0,0,0,0,0,0,0,0,0,0.008649769030901,0.00878137455328413,0.00900612915467562,0.00881405844065549,0.000189681748423885,0.00421156497816787,0.00421156497816787,0.00421156497816787,0.00421156497816787,0
"48","45-54","Male","added_sugar","Food_price","USD",-0.520234021909469,-0.509697449491852,-0.490689329978605,-0.506724976826718,0.0157614768575055,0,0,0,0,0,-0.520234021909469,-0.509697449491852,-0.490689329978605,-0.506724976826718,0.0157614768575055,-12.2701934092947,-11.7129621404616,-11.3764382867317,-11.7904033387434,0.475154289992894,-0.344848315238709,-0.337865802780345,-0.325257238777021,-0.335891749606675,0.0104518563287786,-0.175385706670759,-0.171831646711507,-0.165432091201584,-0.170833227220044,0.00530962146633322,0.939347712298871,0.958355831812118,0.968892404229734,0.955383359146984,0.0157614768575053,0.448658382320266,0.448658382320266,0.448658382320266,0.448658382320266,0,0.622648586580894,0.635257150584219,0.642239663042583,0.633283097410549,0.0104518563287783,0.297391347803873,0.297391347803873,0.297391347803873,0.297391347803873,0,0.316699125717976,0.323098681227899,0.326652741187152,0.322100261736436,0.00530962146633337,0.151267034516392,0.151267034516392,0.151267034516392,0.151267034516392,0,0,0,0,0,0,-0.175385706670759,-0.171831646711507,-0.165432091201584,-0.170833227220044,0.00530962146633322,0,0,0,0,0,0,0,0,0,0,0.316699125717976,0.323098681227899,0.326652741187152,0.322100261736436,0.00530962146633337,0.151267034516392,0.151267034516392,0.151267034516392,0.151267034516392,0
"49","45-54","Male","oil","CED","MJ",0.00231923719769412,0.00688582549260428,0.0104535675556688,0.00653535313055318,0.00429197198705466,0,0,0,0,0,0.00231923719769412,0.00688582549260428,0.0104535675556688,0.00653535313055318,0.00429197198705466,0.24968492044402,0.748996064322138,1.13186636391706,0.708139627731541,0.465652251354281,0.00194008128060961,0.00574668238545846,0.00871585306560341,0.00545284714872025,0.00357526306186159,0.000379155917084505,0.00113914310714582,0.00173771449006542,0.00108250598183294,0.000716711174601211,0.288944334175727,0.292512076238791,0.297078664533701,0.292862548600842,0.00429197198705467,0.299397901731395,0.299397901731395,0.299397901731395,0.299397901731395,0,0.240989840767147,0.243959011447293,0.247765612552141,0.24425284668403,0.00357526306186137,0.249705693832751,0.249705693832751,0.249705693832751,0.249705693832751,0,0.047954493408579,0.0485530647914986,0.0493130519815599,0.0486097019168115,0.000716711174601212,0.0496922078986444,0.0496922078986444,0.0496922078986444,0.0496922078986444,0,0,0,0,0,0,0.000379155917084505,0.00113914310714582,0.00173771449006542,0.00108250598183294,0.000716711174601211,0,0,0,0,0,0,0,0,0,0,0.047954493408579,0.0485530647914986,0.0493130519815599,0.0486097019168115,0.000716711174601212,0.0496922078986444,0.0496922078986444,0.0496922078986444,0.0496922078986444,0
"50","45-54","Male","oil","FL","mrh-eq",9.99465874807112e-05,0.000333322366331338,0.000535906676531387,0.000322518342243416,0.000229643368833511,0,0,0,0,0,9.99465874807112e-05,0.000333322366331338,0.000535906676531387,0.000322518342243416,0.000229643368833511,0.24968492044402,0.748996064322138,1.13186636391706,0.708139627731541,0.465652251354281,8.36496868799915e-05,0.000278175376207152,0.000446808244277001,0.00026909017576599,0.000191297955592616,1.62969006007198e-05,5.51469901241859e-05,8.90984322543869e-05,5.34281664774262e-05,3.83454986272401e-05,0.0148966617214203,0.0150992460316203,0.015332621810471,0.0151100500557083,0.000229643368833508,0.0154325683979517,0.0154325683979517,0.0154325683979517,0.0154325683979517,0,0.0124238018309655,0.0125924346990353,0.0127869603883625,0.0126015198994765,0.000191297955592614,0.0128706100752425,0.0128706100752425,0.0128706100752425,0.0128706100752425,0,0.00247285989045481,0.00250681133258501,0.00254566142210848,0.00250853015623178,3.83454986272418e-05,0.00256195832270921,0.00256195832270921,0.00256195832270921,0.00256195832270921,0,0,0,0,0,0,1.62969006007198e-05,5.51469901241859e-05,8.90984322543869e-05,5.34281664774262e-05,3.83454986272401e-05,0,0,0,0,0,0,0,0,0,0,0.00247285989045481,0.00250681133258501,0.00254566142210848,0.00250853015623178,3.83454986272418e-05,0.00256195832270921,0.00256195832270921,0.00256195832270921,0.00256195832270921,0
"51","45-54","Male","oil","Food_price","USD",0.000663161847491175,0.00213198618821015,0.00398418006959824,0.0022665018165151,0.00175178205794098,0,0,0,0,0,0.000663161847491175,0.00213198618821015,0.00398418006959824,0.0022665018165151,0.00175178205794098,0.24968492044402,0.748996064322138,1.13186636391706,0.708139627731541,0.465652251354281,0.000553956221658169,0.00177635661665031,0.00332006853889047,0.001889097503404,0.00145911890944179,0.000109205625833006,0.000355629571559834,0.000664111530707768,0.000377404313111099,0.000292663901853709,0.193602070820448,0.195454264701836,0.196923089042555,0.195319749073531,0.00175178205794095,0.197586250890046,0.197586250890046,0.197586250890046,0.197586250890046,0,0.161438706892334,0.162982418814575,0.164204819209567,0.162869677927821,0.00145911890944177,0.164758775431225,0.164758775431225,0.164758775431225,0.164758775431225,0,0.0321633639281133,0.0324718458872612,0.032718269832988,0.0324500711457099,0.000292663901853702,0.032827475458821,0.032827475458821,0.032827475458821,0.032827475458821,0,0,0,0,0,0,0.000109205625833006,0.000355629571559834,0.000664111530707768,0.000377404313111099,0.000292663901853709,0,0,0,0,0,0,0,0,0,0,0.0321633639281133,0.0324718458872612,0.032718269832988,0.0324500711457099,0.000292663901853702,0.032827475458821,0.032827475458821,0.032827475458821,0.032827475458821,0
"52","45-54","Male","sat_fat","CED","MJ",-0.834270113561722,-0.805930897363188,-0.757915287160792,-0.799026899467096,0.0406291007165598,0,0,0,0,0,-0.834270113561722,-0.805930897363188,-0.757915287160792,-0.799026899467096,0.0406291007165598,-16.0004772500936,-15.4506619632992,-14.5278099911147,-15.3197718982501,0.783333015205068,-0.634251353046137,-0.612813241340773,-0.576315289295281,-0.607529086835465,0.0308341424962827,-0.200018760515586,-0.193117656022414,-0.181599997865511,-0.191497812631631,0.00979506075432593,1.66984539325633,1.71786100345873,1.74620021965726,1.71095700556263,0.0406291007165609,0.911930106095537,0.911930106095537,0.911930106095537,0.911930106095537,0,1.2692987834217,1.30579673546719,1.32723484717256,1.30051258096188,0.0308341424962828,0.692983494126419,0.692983494126419,0.692983494126419,0.692983494126419,0,0.40054660983463,0.412064267991533,0.418965372484705,0.41044442460075,0.00979506075432591,0.218946611969118,0.218946611969118,0.218946611969118,0.218946611969118,0,0,0,0,0,0,-0.200018760515586,-0.193117656022414,-0.181599997865511,-0.191497812631631,0.00979506075432593,0,0,0,0,0,0,0,0,0,0,0.40054660983463,0.412064267991533,0.418965372484705,0.41044442460075,0.00979506075432591,0.218946611969118,0.218946611969118,0.218946611969118,0.218946611969118,0
"53","45-54","Male","sat_fat","FL","mrh-eq",-0.0230663291438117,-0.0222790525272681,-0.0209513862231222,-0.0220894421105655,0.00112517451966511,0,0,0,0,0,-0.0230663291438117,-0.0222790525272681,-0.0209513862231222,-0.0220894421105655,0.00112517451966511,-16.0004772500936,-15.4506619632992,-14.5278099911147,-15.3197718982501,0.783333015205068,-0.0175356773461043,-0.0169401406113376,-0.0159309704993764,-0.0167950060930238,0.000853883895272261,-0.0055306517977073,-0.00533891191593043,-0.00502041572374581,-0.00529443601754175,0.000271293491306064,0.0461709936856758,0.0474986599898216,0.0482859366063652,0.0473090495731191,0.00112517451966511,0.0252196074625536,0.0252196074625536,0.0252196074625536,0.0252196074625536,0,0.0350950768075439,0.0361042469195051,0.0366997836542718,0.0359591124011912,0.000853883895272273,0.0191641063081674,0.0191641063081674,0.0191641063081674,0.0191641063081674,0,0.0110759168781319,0.0113944130703166,0.0115861529520934,0.0113499371719279,0.000271293491306068,0.00605550115438614,0.00605550115438614,0.00605550115438614,0.00605550115438614,0,0,0,0,0,0,-0.0055306517977073,-0.00533891191593043,-0.00502041572374581,-0.00529443601754175,0.000271293491306064,0,0,0,0,0,0,0,0,0,0,0.0110759168781319,0.0113944130703166,0.0115861529520934,0.0113499371719279,0.000271293491306068,0.00605550115438614,0.00605550115438614,0.00605550115438614,0.00605550115438614,0
"54","45-54","Male","sat_fat","Food_price","USD",-0.0922979615439019,-0.0879045925971865,-0.0827282040846553,-0.0876298488898827,0.00504233136077752,0,0,0,0,0,-0.0922979615439019,-0.0879045925971865,-0.0827282040846553,-0.0876298488898827,0.00504233136077752,-16.0004772500936,-15.4506619632992,-14.5278099911147,-15.3197718982501,0.783333015205068,-0.0701535164960062,-0.0668171926447138,-0.0628797451057354,-0.0666062720525433,0.00383265601308674,-0.0221444450478957,-0.0210873999524726,-0.0198484589789198,-0.0210235768373394,0.00120967713148782,0.185098626550471,0.190275015063003,0.194668384009718,0.190000271355699,0.00504233136077746,0.102370422465816,0.102370422465816,0.102370422465816,0.102370422465816,0,0.140651873876034,0.144589321415013,0.147925645266305,0.144378400822842,0.00383265601308673,0.0777721287702987,0.0777721287702987,0.0777721287702987,0.0777721287702987,0,0.044446752674437,0.0456856936479899,0.0467427387434129,0.0456218705328566,0.00120967713148781,0.0245982936955172,0.0245982936955172,0.0245982936955172,0.0245982936955172,0,0,0,0,0,0,-0.0221444450478957,-0.0210873999524726,-0.0198484589789198,-0.0210235768373394,0.00120967713148782,0,0,0,0,0,0,0,0,0,0,0.044446752674437,0.0456856936479899,0.0467427387434129,0.0456218705328566,0.00120967713148781,0.0245982936955172,0.0245982936955172,0.0245982936955172,0.0245982936955172,0
"55","55-64","Female","added_sugar","CED","MJ",-0.368548166903612,-0.35482907005714,-0.342467105862232,-0.355305256952425,0.0137330674526472,0,0,0,0,0,-0.368548166903612,-0.35482907005714,-0.342467105862232,-0.355305256952425,0.0137330674526472,-14.7098918346933,-14.1525311222161,-13.6635738380216,-14.1765323251223,0.551085814738289,-0.244395985518187,-0.235313718743013,-0.227116018206577,-0.235624092861868,0.00909869080463884,-0.124152181385425,-0.119515351314127,-0.115351087655655,-0.119681164090557,0.00463437985021096,0.612561941244483,0.624923905439391,0.638643002285863,0.625400092334676,0.0137330674526472,0.270094835382251,0.270094835382251,0.270094835382251,0.270094835382251,0,0.406237026863825,0.414434727400261,0.423516994175435,0.414745101519117,0.00909869080463877,0.179121008657248,0.179121008657248,0.179121008657248,0.179121008657248,0,0.206324914380658,0.210489178039129,0.215126008110428,0.21065499081556,0.00463437985021067,0.0909738267250024,0.0909738267250024,0.0909738267250024,0.0909738267250024,0,0,0,0,0,0,-0.124152181385425,-0.119515351314127,-0.115351087655655,-0.119681164090557,0.00463437985021096,0,0,0,0,0,0,0,0,0,0,0.206324914380658,0.210489178039129,0.215126008110428,0.21065499081556,0.00463437985021067,0.0909738267250024,0.0909738267250024,0.0909738267250024,0.0909738267250024,0
"56","55-64","Female","added_sugar","FL","mrh-eq",-0.0175989736005913,-0.0169088634494754,-0.016330983345837,-0.0169482424135026,0.000668234083673432,0,0,0,0,0,-0.0175989736005913,-0.0169088634494754,-0.016330983345837,-0.0169482424135026,0.000668234083673432,-14.7098918346933,-14.1525311222161,-13.6635738380216,-14.1765323251223,0.551085814738289,-0.0116702747102371,-0.0112133525097492,-0.0108301537993893,-0.0112392204010222,0.000442736035771863,-0.00592869889035427,-0.00569551093972617,-0.00550082954644778,-0.00570902201248045,0.000225498172479681,0.0292268579095674,0.0298047380132058,0.0304948481643217,0.029844116977233,0.000668234083673419,0.0128958745637304,0.0128958745637304,0.0128958745637304,0.0128958745637304,0,0.0193823075956733,0.0197655063060333,0.0202224285065212,0.0197913741973063,0.000442736035771884,0.00855215379628409,0.00855215379628409,0.00855215379628409,0.00855215379628409,0,0.00984455031389407,0.0100392317071725,0.0102724196578006,0.0100527427799267,0.000225498172479675,0.0043437207674463,0.0043437207674463,0.0043437207674463,0.0043437207674463,0,0,0,0,0,0,-0.00592869889035427,-0.00569551093972617,-0.00550082954644778,-0.00570902201248045,0.000225498172479681,0,0,0,0,0,0,0,0,0,0,0.00984455031389407,0.0100392317071725,0.0102724196578006,0.0100527427799267,0.000225498172479675,0.0043437207674463,0.0043437207674463,0.0043437207674463,0.0043437207674463,0
"57","55-64","Female","added_sugar","Food_price","USD",-0.619275028399269,-0.609277468761089,-0.591578681816033,-0.606575283741133,0.0147636715181264,0,0,0,0,0,-0.619275028399269,-0.609277468761089,-0.591578681816033,-0.606575283741133,0.0147636715181264,-14.7098918346933,-14.1525311222161,-13.6635738380216,-14.1765323251223,0.551085814738289,-0.410648943409766,-0.404040860193942,-0.392305178805951,-0.40224170294055,0.00977953354302214,-0.208626084989503,-0.205236608567148,-0.199273503010083,-0.204333580800583,0.00498414787163389,1.05853539981746,1.07623418676251,1.08623174640069,1.07353200174256,0.0147636715181253,0.466956718001426,0.466956718001426,0.466956718001426,0.466956718001426,0,0.701969391577581,0.713705072965572,0.720313156181397,0.71190591571218,0.0097795335430224,0.30966421277163,0.30966421277163,0.30966421277163,0.30966421277163,0,0.356566008239878,0.362529113796943,0.365918590219299,0.361626086030379,0.00498414787163389,0.157292505229796,0.157292505229796,0.157292505229796,0.157292505229796,0,0,0,0,0,0,-0.208626084989503,-0.205236608567148,-0.199273503010083,-0.204333580800583,0.00498414787163389,0,0,0,0,0,0,0,0,0,0,0.356566008239878,0.362529113796943,0.365918590219299,0.361626086030379,0.00498414787163389,0.157292505229796,0.157292505229796,0.157292505229796,0.157292505229796,0
"58","55-64","Female","oil","CED","MJ",-0.0299889614830883,-0.0298505669918577,-0.0146253696153498,-0.024556951944392,0.00929525681789742,0,0,0,0,0,-0.0299889614830883,-0.0298505669918577,-0.0146253696153498,-0.024556951944392,0.00929525681789742,-3.24958756997918,-3.23834733864881,-1.58951539376979,-2.66375375494753,1.00548934311091,-0.0250094890702688,-0.0248940382272077,-0.0121946134529128,-0.020478608777652,0.0077532319009058,-0.00497947241281952,-0.00495652876464996,-0.00243075616243696,-0.00407834316673998,0.00154202491701627,0.31375038232254,0.328975579699048,0.329113974190279,0.323681964651582,0.00929525681789725,0.29912501270719,0.29912501270719,0.29912501270719,0.29912501270719,0,0.261678174449619,0.274377599223914,0.274493050066975,0.269962169774358,0.00775323190090567,0.249483560996707,0.249483560996707,0.249483560996707,0.249483560996707,0,0.052072207872921,0.054597980475134,0.0546209241233036,0.053719794877224,0.00154202491701629,0.0496414517104841,0.0496414517104841,0.0496414517104841,0.0496414517104841,0,0,0,0,0,0,-0.00497947241281952,-0.00495652876464996,-0.00243075616243696,-0.00407834316673998,0.00154202491701627,0,0,0,0,0,0,0,0,0,0,0.052072207872921,0.054597980475134,0.0546209241233036,0.053719794877224,0.00154202491701629,0.0496414517104841,0.0496414517104841,0.0496414517104841,0.0496414517104841,0
"59","55-64","Female","oil","FL","mrh-eq",-0.00155391194430272,-0.0015443374531717,-0.000749993723940604,-0.00126897982576816,0.000485687704091531,0,0,0,0,0,-0.00155391194430272,-0.0015443374531717,-0.000749993723940604,-0.00126897982576816,0.000485687704091531,-3.24958756997918,-3.23834733864881,-1.58951539376979,-2.66375375494753,1.00548934311091,-0.00129588041692829,-0.00128788327373704,-0.000625318516973167,-0.00105821042686945,0.000405117146829022,-0.000258031527374431,-0.000256454179434662,-0.000124675206967437,-0.000210769398898712,8.05705575101394e-05,0.0162919119718857,0.0170862557011168,0.0170958301922478,0.0168108980737132,0.000485687704091521,0.0155419182479451,0.0155419182479451,0.0155419182479451,0.0155419182479451,0,0.0135879355741446,0.0142505003309084,0.0142584974740997,0.0140208274840409,0.000405117146829031,0.0129626170571714,0.0129626170571714,0.0129626170571714,0.0129626170571714,0,0.0027039763977411,0.00283575537020832,0.00283733271814809,0.00279007058967238,8.05705575101399e-05,0.00257930119077366,0.00257930119077366,0.00257930119077366,0.00257930119077366,0,0,0,0,0,0,-0.000258031527374431,-0.000256454179434662,-0.000124675206967437,-0.000210769398898712,8.05705575101394e-05,0,0,0,0,0,0,0,0,0,0,0.0027039763977411,0.00283575537020832,0.00283733271814809,0.00279007058967238,8.05705575101399e-05,0.00257930119077366,0.00257930119077366,0.00257930119077366,0.00257930119077366,0
"60","55-64","Female","oil","Food_price","USD",-0.0283722616221079,-0.0252818823111897,-0.00964643377395247,-0.0208801036352883,0.0105672390812158,0,0,0,0,0,-0.0283722616221079,-0.0252818823111897,-0.00964643377395247,-0.0208801036352883,0.0105672390812158,-3.24958756997918,-3.23834733864881,-1.58951539376979,-2.66375375494753,1.00548934311091,-0.0236590285351241,-0.0210841206467876,-0.00804175663263368,-0.0174113290236938,0.00881357753227067,-0.00471323308698379,-0.00419776166440215,-0.00160467714131879,-0.00346877461159453,0.00175366221204595,0.25863489938917,0.274270347926407,0.277360727237326,0.269868569250506,0.0105672390812158,0.248988465615218,0.248988465615218,0.248988465615218,0.248988465615218,0,0.215706598314376,0.228748962328529,0.231323870216866,0.225076170705436,0.00881357753227058,0.207664841681742,0.207664841681742,0.207664841681742,0.207664841681742,0,0.0429283010747947,0.045521385597878,0.0460368570204597,0.0447923985450704,0.00175366221204593,0.0413236239334759,0.0413236239334759,0.0413236239334759,0.0413236239334759,0,0,0,0,0,0,-0.00471323308698379,-0.00419776166440215,-0.00160467714131879,-0.00346877461159453,0.00175366221204595,0,0,0,0,0,0,0,0,0,0,0.0429283010747947,0.045521385597878,0.0460368570204597,0.0447923985450704,0.00175366221204593,0.0413236239334759,0.0413236239334759,0.0413236239334759,0.0413236239334759,0
"61","55-64","Female","sat_fat","CED","MJ",-0.919646945332483,-0.909380446162985,-0.889048488390422,-0.90584870630226,0.0163923223661962,0,0,0,0,0,-0.919646945332483,-0.909380446162985,-0.889048488390422,-0.90584870630226,0.0163923223661962,-17.5758620596171,-17.3724129153146,-16.9798665263519,-17.3060630049075,0.318901304495126,-0.713699652903093,-0.705634488762196,-0.689969371374348,-0.702967838500108,0.0127013354357695,-0.205947292429389,-0.203745957400787,-0.199079117016074,-0.202880867802152,0.00369164934706451,1.78510880764446,1.80544076541702,1.81570726458652,1.8019090255563,0.0163923223661967,0.896060319254043,0.896060319254043,0.896060319254043,0.896060319254043,0,1.38495279224652,1.40061790963437,1.40868307377526,1.39795125937228,0.0127013354357694,0.694983420872172,0.694983420872172,0.694983420872172,0.694983420872172,0,0.400156015397943,0.404822855782656,0.407024190811258,0.403957766184021,0.0036916493470646,0.201076898381869,0.201076898381869,0.201076898381869,0.201076898381869,0,0,0,0,0,0,-0.205947292429389,-0.203745957400787,-0.199079117016074,-0.202880867802152,0.00369164934706451,0,0,0,0,0,0,0,0,0,0,0.400156015397943,0.404822855782656,0.407024190811258,0.403957766184021,0.0036916493470646,0.201076898381869,0.201076898381869,0.201076898381869,0.201076898381869,0
"62","55-64","Female","sat_fat","FL","mrh-eq",-0.0246289371478975,-0.0243605279018658,-0.0238128391952014,-0.0242625351086614,0.000437828586256358,0,0,0,0,0,-0.0246289371478975,-0.0243605279018658,-0.0238128391952014,-0.0242625351086614,0.000437828586256358,-17.5758620596171,-17.3724129153146,-16.9798665263519,-17.3060630049075,0.318901304495126,-0.0191130387510253,-0.0189021198737729,-0.018480153292274,-0.0188280680477215,0.00033921493541214,-0.00551589839687216,-0.00545840802809292,-0.00533268590292742,-0.00543446706093985,9.86314602369225e-05,0.0478051208441925,0.0483528095508569,0.0486212187968886,0.0482548167576524,0.000437828586256359,0.0239922816489911,0.0239922816489911,0.0239922816489911,0.0239922816489911,0,0.0370879789081866,0.0375099454896854,0.0377208643669379,0.037435893663634,0.000339214935412157,0.0186078256159126,0.0186078256159126,0.0186078256159126,0.0186078256159126,0,0.0107171419360059,0.0108428640611714,0.0109003544299507,0.0108189230940184,9.86314602369191e-05,0.00538445603307852,0.00538445603307852,0.00538445603307852,0.00538445603307852,0,0,0,0,0,0,-0.00551589839687216,-0.00545840802809292,-0.00533268590292742,-0.00543446706093985,9.86314602369225e-05,0,0,0,0,0,0,0,0,0,0,0.0107171419360059,0.0108428640611714,0.0109003544299507,0.0108189230940184,9.86314602369191e-05,0.00538445603307852,0.00538445603307852,0.00538445603307852,0.00538445603307852,0
"63","55-64","Female","sat_fat","Food_price","USD",-0.0984573467202109,-0.0975800259619349,-0.0949589784122831,-0.0969681920000487,0.00191597082177884,0,0,0,0,0,-0.0984573467202109,-0.0975800259619349,-0.0949589784122831,-0.0969681920000487,0.00191597082177884,-17.5758620596171,-17.3724129153146,-16.9798665263519,-17.3060630049075,0.318901304495126,-0.0763816306616173,-0.075692261541536,-0.0736770787712403,-0.0752270637695309,0.00147936201399476,-0.0220757160585937,-0.0218877644203987,-0.0212818996410429,-0.0217411282305177,0.000436671379434483,0.191827390898293,0.194448438447944,0.19532575920622,0.193836604486058,0.00191597082177861,0.0968684124860095,0.0968684124860095,0.0968684124860095,0.0968684124860095,0,0.148782038240615,0.150797221010911,0.151486590130991,0.150332023238905,0.0014793620139946,0.0751049594693741,0.0751049594693741,0.0751049594693741,0.0751049594693741,0,0.0430453526576782,0.043651217437034,0.043839169075229,0.043504581247153,0.00043667137943448,0.0217634530166353,0.0217634530166353,0.0217634530166353,0.0217634530166353,0,0,0,0,0,0,-0.0220757160585937,-0.0218877644203987,-0.0212818996410429,-0.0217411282305177,0.000436671379434483,0,0,0,0,0,0,0,0,0,0,0.0430453526576782,0.043651217437034,0.043839169075229,0.043504581247153,0.00043667137943448,0.0217634530166353,0.0217634530166353,0.0217634530166353,0.0217634530166353,0
"64","55-64","Male","added_sugar","CED","MJ",-0.363874910591984,-0.313789974240091,-0.289305567882081,-0.322772616343208,0.0400105569546772,0,0,0,0,0,-0.363874910591984,-0.313789974240091,-0.289305567882081,-0.322772616343208,0.0400105569546772,-14.3570103526491,-12.3700069233952,-11.3985480064305,-12.7263383312159,1.58737019575091,-0.241006531845288,-0.207818167664339,-0.191594647691373,-0.21377074457942,0.0265122644939736,-0.122868378746696,-0.105971806575753,-0.097710920190708,-0.109001871763787,0.0134982924674424,0.56179372360808,0.58627812996609,0.636363066317982,0.595260772069206,0.0400105569546772,0.272488155725998,0.272488155725998,0.272488155725998,0.272488155725998,0,0.37209079052679,0.388314310499756,0.421502674680705,0.394266887414838,0.0265122644939735,0.180496142835417,0.180496142835417,0.180496142835417,0.180496142835417,0,0.189702933081289,0.197963819466334,0.214860391637277,0.200993884654369,0.0134982924674425,0.0919920128905814,0.0919920128905814,0.0919920128905814,0.0919920128905814,0,0,0,0,0,0,-0.122868378746696,-0.105971806575753,-0.097710920190708,-0.109001871763787,0.0134982924674424,0,0,0,0,0,0,0,0,0,0,0.189702933081289,0.197963819466334,0.214860391637277,0.200993884654369,0.0134982924674425,0.0919920128905814,0.0919920128905814,0.0919920128905814,0.0919920128905814,0
