"age","female","race","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
65,1,2,"PVD","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"PVD","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0.514979324096988,0.0702855955336982,0.517583097023229,0.447135776984899,0.580609664221771,0.00429936640396092,0.0004294048412227,0.00450958863182965,0.00384056662874771,0.00457947728548573,0.450958863182965,0.384056662874771,0.457947728548573,0.0370444482239522,0.00505591386450957,0.0372317476490742,0.0321642003174368,0.0417654916191139
65,1,2,"PVD","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"PVD","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"RHD","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"RHD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"RHD","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"RHD","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0.231947839569477,0.115575231345312,0.257647845018214,0.113284001558487,0.328766672949041,0.00398575379950067,0.00165921199637328,0.00470701527541865,0.00221892803403447,0.00513950731043659,0.470701527541865,0.221892803403447,0.513950731043659,0.0166849023475957,0.00831377197725394,0.0185336028228437,0.00814895498512315,0.0236494543061074
65,1,2,"RHD","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"RHD","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0.130584390712678,0.101833915494232,0.106467256804467,0.0461485765246907,0.235519768722645,0.00276693638249254,0.00207725924753927,0.00266617407866823,0.000838106092209757,0.004781414631026,0.266617407866823,0.0838106092209757,0.4781414631026,0.00939343867658094,0.0073253061500736,0.00765860025381623,0.00331964502977995,0.0169418449827319
65,1,2,"SCC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"SCNC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"TC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"TC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0.425430261685611,0.159766859987921,0.334071580128261,0.332397006547251,0.596118396147719,0.000936286434013348,0.000254963623358716,0.000828651658892831,0.00075658375204034,0.0012074786748388,0.0828651658892831,0.075658375204034,0.12074786748388,0.0306028389189213,0.0114926462010955,0.0240310567319486,0.0239105981981469,0.0428810944986224
65,1,2,"TC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"TC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"UC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"UC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"UC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"UC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,12.4424219262401,5.32247709807311,12.4926767605496,7.36487942414791,17.4772478191692,0.00688974195679766,0.00300643946166889,0.00635889768974297,0.00429282234925606,0.00993787919133573,0.635889768974297,0.429282234925606,0.993787919133573,0.895031379435268,0.382866297843071,0.8986464034187,0.529784171397366,1.25720581708725
65,1,2,"UC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",0.88,0.06,0.42,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,2,"UC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.55,0.06,0.5,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AA","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AA","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AA","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AA","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.0363235022847101,0.0166296424160359,0.0390857885869099,0.0195156839986568,0.0507833772138936,0.00126480605059775,0.000565013536133654,0.00156832502720605,0.00066067041050684,0.0016109505605716,0.156832502720605,0.066067041050684,0.16109505605716,0.00224714075721775,0.00102878700842571,0.00241802863262481,0.00120733096094712,0.00314169585939239
65,1,3,"AA","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AA","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AFF","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AFF","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.0552567616604687,0.0267196226566522,0.0576498153902909,0.0289325410716675,0.0795468865789212,0.00106023959229261,0.000739633077726406,0.000843004743986788,0.000473022918218203,0.00183210588742696,0.0843004743986788,0.0473022918218203,0.183210588742696,0.00341844022269225,0.00165300010496279,0.0035664856542243,0.00178990152828374,0.00492114030029851
65,1,3,"AFF","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"AFF","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"APCA","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"BC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"BC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"BC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"BC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,1.82756785488426,1.71590105479733,1.12193913686986,0.604232739852792,3.65068738022798,0.000315455801983734,0.000293122275460254,0.00019630246824086,0.000105455490531691,0.00062673644711722,0.019630246824086,0.0105455490531691,0.062673644711722,0.113061845774166,0.106153618265249,0.0694083720731747,0.0373806469961491,0.225848497198025
65,1,3,"BC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"BC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,117.366721601556,29.0396804907929,122.705917438774,87.8618274262252,142.333299315252,0.0769267737018371,0.0192235825287321,0.0794340020758027,0.0577156674709978,0.0940067358148055,7.94340020758027,5.77156674709978,9.40067358148055,7.26085115869744,1.79652967095386,7.59115864068356,5.43554120595393,8.80539975175275
65,1,3,"CC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.256547460618931,0.128553741100931,0.187978927456068,0.177373123614823,0.394005050811473,0.000167527116228606,8.19541370510233e-05,0.000123616323252516,0.000117221805488201,0.000255156600998687,0.0123616323252516,0.0117221805488201,0.0255156600998687,0.0158712188708793,0.00795293220506221,0.0116292505627251,0.0109731262196506,0.024374984584039
65,1,3,"CC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CM","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CM","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.101721434432837,0.0621629606091143,0.115340888999523,0.0379511202752531,0.153915212208739,0.0013600094861376,0.000778247468919671,0.00153907691784701,0.000559397519696178,0.00200841413562603,0.153907691784701,0.0559397519696178,0.200841413562603,0.00629296094316602,0.00384568980378478,0.00713552373372483,0.00234783277460809,0.00952191073974896
65,1,3,"CM","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"CM","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"DIAB","direct","CMD","CMD","DIAB","DIAB","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"DIAB","direct","CMD","CMD","DIAB","DIAB","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"DIAB","medBMI","CMD","CMD","DIAB","DIAB","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"DIAB","medBMI","CMD","CMD","DIAB","DIAB","leg_tot",0.77,0.16,0.67,0.92,0,0.092,1.97977450443067,1.13907801251125,1.71499179239808,1.03233689076738,3.15227742332166,0.00261029095467827,0.00146897208184759,0.00225653796106956,0.00139579868247454,0.00412547327144941,0.225653796106956,0.139579868247454,0.412547327144941,0.122478056882731,0.0704686626168779,0.106097367065121,0.0638651604748839,0.195014539635547
65,1,3,"DIAB","medSBP","CMD","CMD","DIAB","DIAB","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"DIAB","medSBP","CMD","CMD","DIAB","DIAB","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ECA","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ECA","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ECA","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ECA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.0676387649324945,0.0299304072293861,0.0732302923428445,0.0372030838156201,0.0933216477505715,0.00149085509029384,0.000785551847195348,0.00152824210374447,0.000729325525385569,0.00222060569376908,0.152824210374447,0.0729325525385569,0.222060569376908,0.00418444852196038,0.0018516341689218,0.00453036640841338,0.00230155576081271,0.00577331107962299
65,1,3,"ECA","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ECA","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ENDO","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ENDO","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ENDO","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ENDO","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.0244821091886863,0.0221818919410749,0.0128462002337794,0.0106545785117005,0.0482001624773429,0.00161035289453615,0.00149420465664511,0.000836819728272314,0.000670264920442624,0.00320794405995395,0.0836819728272314,0.0670264920442624,0.320794405995395,0.00151457711729824,0.00137227498224948,0.000794725681858526,0.000659141770993179,0.00298188618372705
65,1,3,"ENDO","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ENDO","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"GC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"GC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.182725168935102,0.217390198351324,0.0729994507063347,0.0436130734925445,0.415104124872111,0.0011090467138463,0.0012356329579542,0.000478132246327767,0.000324334599361059,0.0024300361257223,0.0478132246327767,0.0324334599361059,0.24300361257223,0.0113042286304096,0.0134487685440107,0.0045160854713551,0.0026981075289616,0.0256802714170538
65,1,3,"GC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"GC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HHD","direct","CMD","CMD","HHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HHD","direct","CMD","CMD","HHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HHD","medBMI","CMD","CMD","HHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HHD","medBMI","CMD","CMD","HHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.419269912381235,0.306576413388712,0.387829197386166,0.142535582759577,0.722728849748703,0.00223508809547896,0.00163709639298984,0.00210162241317704,0.000740450601890756,0.00384317141902379,0.210162241317704,0.0740450601890756,0.384317141902379,0.0259379864034636,0.018966242526052,0.023992917573159,0.0088179139462456,0.0447113673664406
65,1,3,"HHD","medSBP","CMD","CMD","HHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HHD","medSBP","CMD","CMD","HHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HSTK","direct","CMD","CMD","HSTK","All_STK","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HSTK","direct","CMD","CMD","HSTK","All_STK","leg_tot",0.77,0.16,0.67,0.92,0,0.092,1.33503990511061,0.513107839233549,1.52224901198656,0.792996541940293,1.71795552743637,0.00473949562437917,0.00173311058948994,0.00538186719526125,0.0029071584507415,0.00602581696276707,0.538186719526125,0.29071584507415,0.602581696276707,0.0825917765245064,0.031743236909041,0.0941734024064458,0.0490584535532761,0.106280717496088
65,1,3,"HSTK","medBMI","CMD","CMD","HSTK","All_STK","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HSTK","medBMI","CMD","CMD","HSTK","All_STK","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0.198849455865585,0.00959798038930781,0.198733615318191,0.189781104818679,0.208016271377776,0.00071056399480036,3.57361212952933e-05,0.00073107150490349,0.000672388316104774,0.000731308289908285,0.073107150490349,0.0672388316104773,0.0731308289908285,0.0123017519985737,0.00059377569791416,0.0122945855636483,0.0117407416345803,0.0128688538322537
65,1,3,"HSTK","medSBP","CMD","CMD","HSTK","All_STK","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"HSTK","medSBP","CMD","CMD","HSTK","All_STK","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"IHD","direct","CMD","CMD","IHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,2.89531310638086,1.65412637268689,3.51494561399181,1.14553779528036,4.11840078601205,0.00167976001499373,0.000952932229375464,0.0020425135878785,0.000670913220534741,0.00238026627250066,0.20425135878785,0.0670913220534741,0.238026627250066,0.179117532094196,0.102331949174904,0.217450880333463,0.0708682948172496,0.254783423367766
65,1,3,"IHD","medBMI","CMD","CMD","IHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"IHD","medBMI","CMD","CMD","IHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,1.20050634394232,0.445049972198666,1.11972420437481,0.817297636858247,1.65237986965878,0.000698752014236614,0.000259280180124914,0.000656724485738573,0.000472736525616098,0.000960490902080464,0.0656724485738573,0.0472736525616098,0.0960490902080463,0.0742689048436509,0.0275328607821836,0.0692713460494973,0.0505618322860626,0.10222390237627
65,1,3,"IHD","medSBP","CMD","CMD","IHD","All_HD","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"IHD","medSBP","CMD","CMD","IHD","All_HD","leg_tot",0.77,0.16,0.67,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,3,"ISTK","direct","CMD","CMD","ISTK","All_STK","dairy_tot",1.23,0.06,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
