"age","race","pathway","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","CMD","leg_tot",52.0988633845016,33.7788133209249,35.5293079378236,30.0905581479654,88.1912907507141,0.00183487025036696,0.00118670626007986,0.00124424895296629,0.00106860923299777,0.00310315937052673,0.124424895296629,0.106860923299777,0.310315937052673,4.05247827944832,2.62746437054343,2.76362552555595,2.34057569377572,6.85990570592943
75,3,"direct","Cancer","dairy_tot",169.840349327224,7.13485007488194,173.686647877104,162.211588275662,174.199756611387,0.0126973263041679,0.000718058293032773,0.0130939217701753,0.011929714244158,0.0131278322180714,1.30939217701753,1.1929714244158,1.31278322180714,13.2109278765425,0.554979956898266,13.5101098608907,12.6175293558801,13.5500217105088
75,3,"direct","Cancer","leg_tot",1.89775054219673,1.73717697836936,1.20949837843799,0.64012213544208,3.74039328814631,0.000142500298464482,0.000131941361390742,8.88253756493584e-05,4.80043540727427e-05,0.000282619927249075,0.00888253756493584,0.00480043540727427,0.0282619927249075,0.147615367254851,0.135125250630587,0.0940800929086298,0.0497915094793564,0.290944208224635
75,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medBMI","CMD","leg_tot",52.4911658672195,40.0130928546571,34.7875695719966,24.9039267403399,95.1264618450385,0.00184807790939619,0.00140635829211718,0.00121827301257729,0.000884274904321276,0.00334721507676718,0.121827301257729,0.0884274904321276,0.334721507676718,4.0829932885466,3.11239399774091,2.7059298596378,1.93713673642681,7.39935375523886
75,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medBMI","Cancer","leg_tot",9.43944288070871,5.17588797390364,7.47051754900385,5.63363016754094,14.9188421258256,0.000707388319481777,0.000395316934768954,0.000548633664513352,0.00042275208724763,0.00112696600843908,0.0548633664513352,0.042275208724763,0.112696600843908,0.734241301232394,0.402603285916253,0.581089646431357,0.438208482974237,1.16045302607143
75,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","CMD","leg_tot",58.9490596477664,26.6023245070143,68.445096677759,30.8789455361846,78.9475422838545,0.0038802301183987,0.00174534734234802,0.00449273087573637,0.00204026711703521,0.00519956747602518,0.449273087573637,0.204026711703521,0.519956747602518,4.43658996883924,2.00212873217729,5.15127520525739,2.32399330596211,5.94170418076096
75,4,"direct","Cancer","dairy_tot",195.688144856556,18.590505139558,203.524507435138,175.915541300636,208.799840220683,0.0149433806043395,0.00149420578771191,0.0153446904852749,0.013392259886916,0.016153387922968,1.53446904852749,1.3392259886916,1.6153387922968,14.7277677655755,1.39914782543851,15.3175435451394,13.2396535340984,15.7145725844232
75,4,"direct","Cancer","leg_tot",5.13927344973956,1.57045535806628,5.52165310703884,3.51837459016198,6.43514960061276,0.000392966617393139,0.000122039176911402,0.000427728605100406,0.000265838397389341,0.000490547147845759,0.0427728605100406,0.0265838397389341,0.0490547147845759,0.386789020392802,0.118194701149414,0.415567456588373,0.264797869662421,0.484318500356947
75,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medBMI","CMD","leg_tot",43.8207991173889,16.208877773982,50.4648144283647,26.6015198888097,55.3926653316385,0.00288439770847429,0.00105931591848199,0.00332417094679262,0.00175843465650685,0.00363655350787114,0.332417094679263,0.175843465650685,0.363655350787114,3.29801559095936,1.21990316669818,3.79805362138122,2.00206817546822,4.16893068059192
75,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medBMI","Cancer","leg_tot",12.5427543267452,4.39124544599072,14.6178671511684,7.85448750805331,15.4671752446773,0.00095976916156898,0.000342463780469653,0.0011323565252844,0.000593699815846704,0.00117913924813315,0.11323565252844,0.0593699815846703,0.117913924813315,0.943985508168512,0.330491370223776,1.10016144712422,0.591139887503241,1.16408158072143
75,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
